G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 5, 1999",,Box Score,@,Sacramento Kings,L,,95,100,0,1,L 1,32623,,"at Tokyo, Japan",False,MIN,2000
2,"Sat, Nov 6, 1999",,Box Score,,Sacramento Kings,W,,114,101,1,1,W 1,34013,,"at Tokyo, Japan",False,MIN,2000
3,"Thu, Nov 11, 1999",,Box Score,,New York Knicks,W,,93,90,2,1,W 2,18397,,,False,MIN,2000
4,"Sat, Nov 13, 1999",,Box Score,,Phoenix Suns,W,,111,100,3,1,W 3,20003,,,False,MIN,2000
5,"Wed, Nov 17, 1999",,Box Score,,Los Angeles Clippers,L,,85,89,3,2,L 1,13677,,,False,MIN,2000
6,"Fri, Nov 19, 1999",,Box Score,,Utah Jazz,W,,89,84,4,2,W 1,17517,,,False,MIN,2000
7,"Sun, Nov 21, 1999",,Box Score,@,Vancouver Grizzlies,W,,105,81,5,2,W 2,12493,,,False,MIN,2000
8,"Mon, Nov 22, 1999",,Box Score,@,Utah Jazz,L,,93,108,5,3,L 1,19725,,,False,MIN,2000
9,"Wed, Nov 24, 1999",,Box Score,,Portland Trail Blazers,L,,81,88,5,4,L 2,16219,,,False,MIN,2000
10,"Fri, Nov 26, 1999",,Box Score,@,Denver Nuggets,L,,105,114,5,5,L 3,18506,,,False,MIN,2000
11,"Sat, Nov 27, 1999",,Box Score,,Vancouver Grizzlies,W,,113,82,6,5,W 1,16881,,,False,MIN,2000
12,"Tue, Nov 30, 1999",,Box Score,,Denver Nuggets,W,,109,92,7,5,W 2,13117,,,False,MIN,2000
13,"Thu, Dec 2, 1999",,Box Score,,Orlando Magic,L,,93,103,7,6,L 1,13228,,,False,MIN,2000
14,"Sat, Dec 4, 1999",,Box Score,,Dallas Mavericks,L,,84,103,7,7,L 2,16671,,,False,MIN,2000
15,"Wed, Dec 8, 1999",,Box Score,@,Seattle SuperSonics,L,,94,110,7,8,L 3,13180,,,False,MIN,2000
16,"Thu, Dec 9, 1999",,Box Score,@,Portland Trail Blazers,L,,86,90,7,9,L 4,19980,,,False,MIN,2000
17,"Sat, Dec 11, 1999",,Box Score,,Golden State Warriors,L,,76,104,7,10,L 5,14739,,,False,MIN,2000
18,"Tue, Dec 14, 1999",,Box Score,@,Atlanta Hawks,L,,94,105,7,11,L 6,14070,,,False,MIN,2000
19,"Wed, Dec 15, 1999",,Box Score,@,Charlotte Hornets,L,,98,103,7,12,L 7,16303,,,False,MIN,2000
20,"Fri, Dec 17, 1999",,Box Score,,Los Angeles Lakers,L,,88,97,7,13,L 8,19354,,,False,MIN,2000
21,"Sat, Dec 18, 1999",,Box Score,@,Dallas Mavericks,W,,108,104,8,13,W 1,13702,,,False,MIN,2000
22,"Mon, Dec 20, 1999",,Box Score,@,Cleveland Cavaliers,W,,100,94,9,13,W 2,13911,,,False,MIN,2000
23,"Wed, Dec 22, 1999",,Box Score,@,Chicago Bulls,W,,106,86,10,13,W 3,22102,,,False,MIN,2000
24,"Thu, Dec 23, 1999",,Box Score,,Seattle SuperSonics,W,,109,102,11,13,W 4,16773,,,False,MIN,2000
25,"Mon, Dec 27, 1999",,Box Score,@,Orlando Magic,W,,107,105,12,13,W 5,14703,,,False,MIN,2000
26,"Tue, Dec 28, 1999",,Box Score,@,Miami Heat,L,,78,89,12,14,L 1,15200,,,False,MIN,2000
27,"Thu, Dec 30, 1999",,Box Score,,Chicago Bulls,W,,94,76,13,14,W 1,19623,,,False,MIN,2000
28,"Tue, Jan 4, 2000",,Box Score,,San Antonio Spurs,W,,91,88,14,14,W 2,15179,,,False,MIN,2000
29,"Thu, Jan 6, 2000",,Box Score,,Portland Trail Blazers,W,,98,96,15,14,W 3,15223,,,False,MIN,2000
30,"Sat, Jan 8, 2000",,Box Score,@,Detroit Pistons,W,,110,105,16,14,W 4,20529,,,False,MIN,2000
31,"Sun, Jan 9, 2000",,Box Score,@,Philadelphia 76ers,W,,123,112,17,14,W 5,20232,,,False,MIN,2000
32,"Tue, Jan 11, 2000",,Box Score,,Miami Heat,L,,106,116,17,15,L 1,15121,,,False,MIN,2000
33,"Thu, Jan 13, 2000",,Box Score,,Boston Celtics,W,,103,85,18,15,W 1,14659,2:14,,False,MIN,2000
34,"Sat, Jan 15, 2000",,Box Score,,Los Angeles Lakers,L,,91,104,18,16,L 1,19767,,,False,MIN,2000
35,"Mon, Jan 17, 2000",,Box Score,,Indiana Pacers,W,,101,100,19,16,W 1,16731,,,False,MIN,2000
36,"Wed, Jan 19, 2000",,Box Score,@,Utah Jazz,W,,91,88,20,16,W 2,19678,,,False,MIN,2000
37,"Fri, Jan 21, 2000",,Box Score,@,Los Angeles Clippers,W,,95,89,21,16,W 3,12853,,,False,MIN,2000
38,"Sun, Jan 23, 2000",,Box Score,@,Golden State Warriors,W,,99,81,22,16,W 4,11569,,,False,MIN,2000
39,"Tue, Jan 25, 2000",,Box Score,@,Houston Rockets,W,,92,84,23,16,W 5,15094,,,False,MIN,2000
40,"Thu, Jan 27, 2000",,Box Score,@,San Antonio Spurs,L,,80,92,23,17,L 1,15911,,,False,MIN,2000
41,"Sat, Jan 29, 2000",,Box Score,,Utah Jazz,W,,96,94,24,17,W 1,19006,,,False,MIN,2000
42,"Mon, Jan 31, 2000",,Box Score,,Sacramento Kings,W,,105,90,25,17,W 2,18046,,,False,MIN,2000
43,"Wed, Feb 2, 2000",,Box Score,@,Washington Wizards,L,,93,103,25,18,L 1,14005,,,False,MIN,2000
44,"Fri, Feb 4, 2000",,Box Score,,Houston Rockets,W,,102,85,26,18,W 1,18223,,,False,MIN,2000
45,"Sat, Feb 5, 2000",,Box Score,@,Denver Nuggets,W,OT,105,97,27,18,W 2,19099,,,False,MIN,2000
46,"Wed, Feb 9, 2000",,Box Score,@,Los Angeles Lakers,L,,81,114,27,19,L 1,18843,,,False,MIN,2000
47,"Thu, Feb 10, 2000",,Box Score,@,Phoenix Suns,L,,85,101,27,20,L 2,19023,,,False,MIN,2000
48,"Tue, Feb 15, 2000",,Box Score,,Denver Nuggets,L,OT,104,107,27,21,L 3,14117,,,False,MIN,2000
49,"Wed, Feb 16, 2000",,Box Score,@,New York Knicks,L,,89,93,27,22,L 4,19763,,,False,MIN,2000
50,"Fri, Feb 18, 2000",,Box Score,,Vancouver Grizzlies,W,,103,91,28,22,W 1,17101,,,False,MIN,2000
51,"Sun, Feb 20, 2000",,Box Score,,New Jersey Nets,L,,89,91,28,23,L 1,19449,,,False,MIN,2000
52,"Tue, Feb 22, 2000",,Box Score,,Golden State Warriors,W,,112,89,29,23,W 1,13992,,,False,MIN,2000
53,"Thu, Feb 24, 2000",,Box Score,,Los Angeles Clippers,W,,116,91,30,23,W 2,13089,,,False,MIN,2000
54,"Fri, Feb 25, 2000",,Box Score,@,Toronto Raptors,W,,107,85,31,23,W 3,19800,,,False,MIN,2000
55,"Sun, Feb 27, 2000",,Box Score,,San Antonio Spurs,W,,102,98,32,23,W 4,19654,,,False,MIN,2000
56,"Tue, Feb 29, 2000",,Box Score,,Charlotte Hornets,L,,87,92,32,24,L 1,15922,,,False,MIN,2000
57,"Thu, Mar 2, 2000",,Box Score,@,San Antonio Spurs,W,,108,102,33,24,W 1,16320,,,False,MIN,2000
58,"Sat, Mar 4, 2000",,Box Score,@,Milwaukee Bucks,W,,91,84,34,24,W 2,17632,,,False,MIN,2000
59,"Sun, Mar 5, 2000",,Box Score,,Seattle SuperSonics,W,OT,105,100,35,24,W 3,15006,,,False,MIN,2000
60,"Tue, Mar 7, 2000",,Box Score,,Washington Wizards,L,,86,90,35,25,L 1,14227,,,False,MIN,2000
61,"Thu, Mar 9, 2000",,Box Score,@,Dallas Mavericks,W,,100,79,36,25,W 1,13435,,,False,MIN,2000
62,"Sat, Mar 11, 2000",,Box Score,@,Houston Rockets,W,,100,86,37,25,W 2,16285,,,False,MIN,2000
63,"Tue, Mar 14, 2000",,Box Score,@,Phoenix Suns,L,,100,107,37,26,L 1,19023,,,False,MIN,2000
64,"Thu, Mar 16, 2000",,Box Score,@,Portland Trail Blazers,W,,96,92,38,26,W 1,20060,,,False,MIN,2000
65,"Sun, Mar 19, 2000",,Box Score,,Milwaukee Bucks,W,,109,82,39,26,W 2,15551,,,False,MIN,2000
66,"Tue, Mar 21, 2000",,Box Score,,Cleveland Cavaliers,W,OT,111,107,40,26,W 3,13404,,,False,MIN,2000
