G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Mon, Dec 26, 2011",7:00p,,Box Score,@,Indiana Pacers,L,,79,91,0,1,L 1,18165,2:12,,False,DET,2012
2,"Wed, Dec 28, 2011",7:30p,,Box Score,,Cleveland Cavaliers,L,,89,105,0,2,L 2,22076,2:21,,False,DET,2012
3,"Fri, Dec 30, 2011",7:30p,,Box Score,@,Boston Celtics,L,,85,96,0,3,L 3,18624,2:09,,False,DET,2012
4,"Sat, Dec 31, 2011",6:00p,,Box Score,,Indiana Pacers,W,,96,88,1,3,W 1,8824,2:17,,False,DET,2012
5,"Mon, Jan 2, 2012",7:30p,,Box Score,,Orlando Magic,W,,89,78,2,3,W 2,8120,2:19,,False,DET,2012
6,"Wed, Jan 4, 2012",7:30p,,Box Score,,Chicago Bulls,L,,83,99,2,4,L 1,9125,2:11,,False,DET,2012
7,"Fri, Jan 6, 2012",7:00p,,Box Score,@,Philadelphia 76ers,L,,73,96,2,5,L 2,19408,2:05,,False,DET,2012
8,"Sat, Jan 7, 2012",7:30p,,Box Score,,New York Knicks,L,,80,103,2,6,L 3,12044,2:10,,False,DET,2012
9,"Mon, Jan 9, 2012",8:00p,,Box Score,@,Chicago Bulls,L,,68,92,2,7,L 4,21530,2:08,,False,DET,2012
10,"Tue, Jan 10, 2012",7:30p,,Box Score,,Dallas Mavericks,L,,86,100,2,8,L 5,10073,2:14,,False,DET,2012
11,"Thu, Jan 12, 2012",8:00p,,Box Score,@,Milwaukee Bucks,L,,93,102,2,9,L 6,11465,2:18,,False,DET,2012
12,"Fri, Jan 13, 2012",7:00p,,Box Score,@,Charlotte Bobcats,W,,98,81,3,9,W 1,18043,2:01,,False,DET,2012
13,"Sun, Jan 15, 2012",6:00p,,Box Score,,Golden State Warriors,L,,91,99,3,10,L 1,11774,2:19,,False,DET,2012
14,"Tue, Jan 17, 2012",8:00p,,Box Score,@,Houston Rockets,L,,80,97,3,11,L 2,9318,2:03,,False,DET,2012
15,"Wed, Jan 18, 2012",8:00p,,Box Score,@,Minnesota Timberwolves,L,,85,93,3,12,L 3,15598,2:18,,False,DET,2012
16,"Fri, Jan 20, 2012",7:30p,,Box Score,,Memphis Grizzlies,L,,81,98,3,13,L 4,10255,2:09,,False,DET,2012
17,"Sat, Jan 21, 2012",7:30p,,Box Score,,Portland Trail Blazers,W,,94,91,4,13,W 1,14456,2:24,,False,DET,2012
18,"Mon, Jan 23, 2012",8:00p,,Box Score,@,Oklahoma City Thunder,L,,79,99,4,14,L 1,18203,2:08,,False,DET,2012
19,"Wed, Jan 25, 2012",7:30p,,Box Score,,Miami Heat,L,,98,101,4,15,L 2,18058,2:29,,False,DET,2012
