G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 5, 1993",,Box Score,,Denver Nuggets,W,,109,100,1,0,W 1,17317,,,False,SAC,1994
2,"Sun, Nov 7, 1993",,Box Score,@,Phoenix Suns,L,,110,132,1,1,L 1,19023,,,False,SAC,1994
3,"Wed, Nov 10, 1993",,Box Score,,Los Angeles Lakers,W,,112,101,2,1,W 1,17317,,,False,SAC,1994
4,"Fri, Nov 12, 1993",,Box Score,,San Antonio Spurs,W,,93,91,3,1,W 2,17317,,,False,SAC,1994
5,"Sun, Nov 14, 1993",,Box Score,@,New Jersey Nets,L,,102,132,3,2,L 1,12562,,,False,SAC,1994
6,"Tue, Nov 16, 1993",,Box Score,@,Atlanta Hawks,L,,95,118,3,3,L 2,6949,,,False,SAC,1994
7,"Wed, Nov 17, 1993",,Box Score,@,Charlotte Hornets,L,,113,130,3,4,L 3,23698,,,False,SAC,1994
8,"Fri, Nov 19, 1993",,Box Score,@,Minnesota Timberwolves,L,,108,113,3,5,L 4,17810,,,False,SAC,1994
9,"Sun, Nov 21, 1993",,Box Score,,Chicago Bulls,W,,103,101,4,5,W 1,17317,,,False,SAC,1994
10,"Wed, Nov 24, 1993",,Box Score,,Seattle SuperSonics,L,,93,120,4,6,L 1,17317,,,False,SAC,1994
11,"Fri, Nov 26, 1993",,Box Score,,Houston Rockets,L,,89,92,4,7,L 2,17317,,,False,SAC,1994
12,"Sun, Nov 28, 1993",,Box Score,@,Portland Trail Blazers,L,,109,120,4,8,L 3,12888,,,False,SAC,1994
13,"Mon, Nov 29, 1993",,Box Score,,Indiana Pacers,L,,103,105,4,9,L 4,17317,,,False,SAC,1994
14,"Wed, Dec 1, 1993",,Box Score,,Minnesota Timberwolves,L,,101,111,4,10,L 5,17317,,,False,SAC,1994
15,"Sat, Dec 4, 1993",,Box Score,@,New York Knicks,L,,101,123,4,11,L 6,19763,2:07,,False,SAC,1994
16,"Tue, Dec 7, 1993",,Box Score,@,Indiana Pacers,L,,87,105,4,12,L 7,9462,,,False,SAC,1994
17,"Wed, Dec 8, 1993",,Box Score,@,Boston Celtics,L,,115,129,4,13,L 8,14890,2:17,,False,SAC,1994
