G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Mon, Dec 26, 2011",8:30p,,Box Score,@,Dallas Mavericks,W,,115,93,1,0,W 1,20408,2:13,,False,DEN,2012
2,"Wed, Dec 28, 2011",9:00p,,Box Score,,Utah Jazz,W,,117,100,2,0,W 2,19155,2:04,,False,DEN,2012
3,"Thu, Dec 29, 2011",10:00p,,Box Score,@,Portland Trail Blazers,L,,102,111,2,1,L 1,20531,2:13,,False,DEN,2012
4,"Sat, Dec 31, 2011",3:30p,,Box Score,@,Los Angeles Lakers,L,,89,92,2,2,L 2,18997,2:17,,False,DEN,2012
5,"Sun, Jan 1, 2012",8:00p,,Box Score,,Los Angeles Lakers,W,,99,90,3,2,W 1,19155,2:22,,False,DEN,2012
6,"Mon, Jan 2, 2012",9:00p,,Box Score,,Milwaukee Bucks,W,,91,86,4,2,W 2,14142,2:11,,False,DEN,2012
7,"Wed, Jan 4, 2012",9:00p,,Box Score,,Sacramento Kings,W,,110,83,5,2,W 3,14562,2:04,,False,DEN,2012
8,"Fri, Jan 6, 2012",8:00p,,Box Score,@,New Orleans Hornets,W,,96,88,6,2,W 4,13035,2:05,,False,DEN,2012
9,"Sat, Jan 7, 2012",8:30p,,Box Score,@,San Antonio Spurs,L,,117,121,6,3,L 1,17537,2:17,,False,DEN,2012
10,"Mon, Jan 9, 2012",9:00p,,Box Score,,New Orleans Hornets,L,,81,94,6,4,L 2,14002,2:11,,False,DEN,2012
11,"Wed, Jan 11, 2012",9:00p,,Box Score,,New Jersey Nets,W,,123,115,7,4,W 1,14139,2:04,,False,DEN,2012
12,"Fri, Jan 13, 2012",10:30p,,Box Score,,Miami Heat,W,,117,104,8,4,W 2,19155,2:28,,False,DEN,2012
13,"Sun, Jan 15, 2012",8:00p,,Box Score,,Utah Jazz,L,,96,106,8,5,L 1,16208,2:15,,False,DEN,2012
14,"Tue, Jan 17, 2012",8:00p,,Box Score,@,Milwaukee Bucks,W,,105,95,9,5,W 1,11322,2:04,,False,DEN,2012
15,"Wed, Jan 18, 2012",7:00p,,Box Score,@,Philadelphia 76ers,W,OT,108,104,10,5,W 2,15201,2:25,,False,DEN,2012
16,"Fri, Jan 20, 2012",7:00p,,Box Score,@,Washington Wizards,W,,108,104,11,5,W 3,14866,2:11,,False,DEN,2012
17,"Sat, Jan 21, 2012",7:30p,,Box Score,@,New York Knicks,W,2OT,119,114,12,5,W 4,19763,3:04,,False,DEN,2012
18,"Wed, Jan 25, 2012",10:00p,,Box Score,@,Sacramento Kings,W,,122,93,13,5,W 5,12097,2:08,,False,DEN,2012
19,"Fri, Jan 27, 2012",9:00p,,Box Score,,Toronto Raptors,W,,96,81,14,5,W 6,18855,2:14,,False,DEN,2012
20,"Sun, Jan 29, 2012",8:00p,,Box Score,,Los Angeles Clippers,L,,105,109,14,6,L 1,19495,2:19,,False,DEN,2012
21,"Tue, Jan 31, 2012",8:00p,,Box Score,@,Memphis Grizzlies,L,OT,97,100,14,7,L 2,13651,2:43,,False,DEN,2012
22,"Thu, Feb 2, 2012",10:30p,,Box Score,@,Los Angeles Clippers,W,,112,91,15,7,W 1,19223,2:20,,False,DEN,2012
23,"Fri, Feb 3, 2012",10:30p,,Box Score,,Los Angeles Lakers,L,,89,93,15,8,L 1,19155,2:32,,False,DEN,2012
24,"Sat, Feb 4, 2012",10:00p,,Box Score,@,Portland Trail Blazers,L,,97,117,15,9,L 2,20583,2:00,,False,DEN,2012
25,"Mon, Feb 6, 2012",9:00p,,Box Score,,Houston Rockets,L,,90,99,15,10,L 3,14501,2:17,,False,DEN,2012
26,"Wed, Feb 8, 2012",9:00p,,Box Score,,Dallas Mavericks,L,,95,105,15,11,L 4,15970,2:08,,False,DEN,2012
27,"Thu, Feb 9, 2012",9:00p,,Box Score,,Golden State Warriors,L,,101,109,15,12,L 5,14960,2:11,,False,DEN,2012
28,"Sat, Feb 11, 2012",7:00p,,Box Score,@,Indiana Pacers,W,,113,109,16,12,W 1,15313,2:24,,False,DEN,2012
29,"Tue, Feb 14, 2012",9:00p,,Box Score,,Phoenix Suns,W,,109,92,17,12,W 2,17873,2:08,,False,DEN,2012
30,"Wed, Feb 15, 2012",8:30p,,Box Score,@,Dallas Mavericks,L,,84,102,17,13,L 1,20075,2:11,,False,DEN,2012
31,"Fri, Feb 17, 2012",8:00p,,Box Score,@,Memphis Grizzlies,L,,102,103,17,14,L 2,15201,2:13,,False,DEN,2012
32,"Sun, Feb 19, 2012",8:00p,,Box Score,@,Oklahoma City Thunder,L,OT,118,124,17,15,L 3,18203,2:38,,False,DEN,2012
33,"Mon, Feb 20, 2012",9:00p,,Box Score,,Minnesota Timberwolves,W,OT,103,101,18,15,W 1,17263,2:38,,False,DEN,2012
34,"Wed, Feb 22, 2012",10:30p,,Box Score,@,Los Angeles Clippers,L,,95,103,18,16,L 1,19163,2:20,,False,DEN,2012
35,"Thu, Feb 23, 2012",9:00p,,Box Score,,San Antonio Spurs,L,,99,114,18,17,L 2,18875,2:02,,False,DEN,2012
36,"Wed, Feb 29, 2012",9:00p,,Box Score,,Portland Trail Blazers,W,,104,95,19,17,W 1,15715,2:06,,False,DEN,2012
37,"Fri, Mar 2, 2012",8:00p,,Box Score,@,Houston Rockets,W,,117,105,20,17,W 2,16879,2:27,,False,DEN,2012
