G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 13, 1970",,Box Score,,Boston Celtics,W,,114,107,1,0,W 1,18398,,,False,NYK,1971
2,"Wed, Oct 14, 1970",,Box Score,@,Cincinnati Royals,W,,128,104,2,0,W 2,,,,False,NYK,1971
3,"Sat, Oct 17, 1970",,Box Score,,Chicago Bulls,L,,96,99,2,1,L 1,,,,False,NYK,1971
4,"Tue, Oct 20, 1970",,Box Score,,Los Angeles Lakers,W,,115,100,3,1,W 1,,,,False,NYK,1971
5,"Thu, Oct 22, 1970",,Box Score,,San Francisco Warriors,W,,95,92,4,1,W 2,,,,False,NYK,1971
6,"Fri, Oct 23, 1970",,Box Score,@,Baltimore Bullets,L,,92,98,4,2,L 1,,,,False,NYK,1971
7,"Sat, Oct 24, 1970",,Box Score,,Cincinnati Royals,W,,115,103,5,2,W 1,,,,False,NYK,1971
8,"Tue, Oct 27, 1970",,Box Score,,Seattle SuperSonics,W,,117,104,6,2,W 2,,,,False,NYK,1971
9,"Wed, Oct 28, 1970",,Box Score,@,Boston Celtics,W,,126,89,7,2,W 3,8762,,,False,NYK,1971
10,"Thu, Oct 29, 1970",,Box Score,,San Diego Rockets,W,,114,107,8,2,W 4,,,,False,NYK,1971
11,"Sat, Oct 31, 1970",,Box Score,,Detroit Pistons,W,,107,89,9,2,W 5,,,,False,NYK,1971
12,"Mon, Nov 2, 1970",,Box Score,@,San Francisco Warriors,W,,111,99,10,2,W 6,,,"at Oakland, CA",False,NYK,1971
13,"Wed, Nov 4, 1970",,Box Score,@,San Diego Rockets,W,,109,100,11,2,W 7,,,,False,NYK,1971
14,"Fri, Nov 6, 1970",,Box Score,@,Los Angeles Lakers,L,,104,106,11,3,L 1,,,,False,NYK,1971
15,"Sun, Nov 8, 1970",,Box Score,@,Portland Trail Blazers,W,,125,113,12,3,W 1,,,,False,NYK,1971
16,"Tue, Nov 10, 1970",,Box Score,@,Seattle SuperSonics,L,,91,93,12,4,L 1,,,,False,NYK,1971
17,"Thu, Nov 12, 1970",,Box Score,,Baltimore Bullets,L,,108,110,12,5,L 2,,,,False,NYK,1971
18,"Fri, Nov 13, 1970",,Box Score,@,Chicago Bulls,W,,106,98,13,5,W 1,,,,False,NYK,1971
19,"Sat, Nov 14, 1970",,Box Score,,Philadelphia 76ers,W,,126,94,14,5,W 2,,,,False,NYK,1971
20,"Tue, Nov 17, 1970",,Box Score,,Phoenix Suns,W,,103,100,15,5,W 3,,,,False,NYK,1971
21,"Wed, Nov 18, 1970",,Box Score,@,Philadelphia 76ers,L,,106,113,15,6,L 1,,,,False,NYK,1971
22,"Thu, Nov 19, 1970",,Box Score,,Cincinnati Royals,L,,98,106,15,7,L 2,,,,False,NYK,1971
23,"Sat, Nov 21, 1970",,Box Score,,Cleveland Cavaliers,W,,102,94,16,7,W 1,,,,False,NYK,1971
24,"Tue, Nov 24, 1970",,Box Score,,Atlanta Hawks,W,,128,119,17,7,W 2,,,,False,NYK,1971
25,"Wed, Nov 25, 1970",,Box Score,@,Atlanta Hawks,W,,114,111,18,7,W 3,,,,False,NYK,1971
26,"Fri, Nov 27, 1970",,Box Score,@,Milwaukee Bucks,W,,103,94,19,7,W 4,,,,False,NYK,1971
27,"Sat, Nov 28, 1970",,Box Score,,Milwaukee Bucks,W,,100,99,20,7,W 5,,,,False,NYK,1971
28,"Tue, Dec 1, 1970",,Box Score,,Seattle SuperSonics,W,,114,109,21,7,W 6,,,,False,NYK,1971
29,"Wed, Dec 2, 1970",,Box Score,@,Detroit Pistons,L,,82,101,21,8,L 1,,,,False,NYK,1971
30,"Fri, Dec 4, 1970",,Box Score,@,Buffalo Braves,L,,91,97,21,9,L 2,,,,False,NYK,1971
31,"Sat, Dec 5, 1970",,Box Score,,Buffalo Braves,W,,117,93,22,9,W 1,,,,False,NYK,1971
32,"Tue, Dec 8, 1970",,Box Score,,Portland Trail Blazers,W,,139,121,23,9,W 2,,,,False,NYK,1971
33,"Sat, Dec 12, 1970",,Box Score,,Philadelphia 76ers,W,,118,101,24,9,W 3,,,,False,NYK,1971
34,"Sun, Dec 13, 1970",,Box Score,N,San Francisco Warriors,L,,94,101,24,10,L 1,,,"at St. Louis, MO",False,NYK,1971
35,"Tue, Dec 15, 1970",,Box Score,,Cleveland Cavaliers,W,,110,92,25,10,W 1,,,,False,NYK,1971
36,"Wed, Dec 16, 1970",,Box Score,@,Cleveland Cavaliers,W,,108,84,26,10,W 2,,,,False,NYK,1971
37,"Sat, Dec 19, 1970",,Box Score,,Chicago Bulls,W,,98,87,27,10,W 3,,,,False,NYK,1971
38,"Sun, Dec 20, 1970",,Box Score,@,Phoenix Suns,W,,133,118,28,10,W 4,,,,False,NYK,1971
39,"Tue, Dec 22, 1970",,Box Score,@,Seattle SuperSonics,L,,108,119,28,11,L 1,,,,False,NYK,1971
40,"Fri, Dec 25, 1970",,Box Score,,Buffalo Braves,W,,115,102,29,11,W 1,,,,False,NYK,1971
41,"Sun, Dec 27, 1970",,Box Score,,Baltimore Bullets,W,,110,105,30,11,W 2,,,,False,NYK,1971
42,"Wed, Dec 30, 1970",,Box Score,,San Francisco Warriors,W,,111,103,31,11,W 3,,,,False,NYK,1971
43,"Sat, Jan 2, 1971",,Box Score,,Atlanta Hawks,L,,108,112,31,12,L 1,,,,False,NYK,1971
44,"Wed, Jan 6, 1971",,Box Score,@,Cleveland Cavaliers,W,,127,94,32,12,W 1,,,,False,NYK,1971
45,"Thu, Jan 7, 1971",,Box Score,@,Milwaukee Bucks,L,,106,116,32,13,L 1,,,,False,NYK,1971
46,"Sat, Jan 9, 1971",,Box Score,@,Portland Trail Blazers,L,,96,114,32,14,L 2,,,,False,NYK,1971
47,"Thu, Jan 14, 1971",,Box Score,@,Phoenix Suns,L,,88,107,32,15,L 3,,,,False,NYK,1971
48,"Sat, Jan 16, 1971",,Box Score,@,San Francisco Warriors,L,,93,102,32,16,L 4,,,"at Oakland, CA",False,NYK,1971
49,"Tue, Jan 19, 1971",,Box Score,,San Diego Rockets,W,OT,117,113,33,16,W 1,,,,False,NYK,1971
50,"Wed, Jan 20, 1971",,Box Score,@,Chicago Bulls,L,,103,109,33,17,L 1,,,,False,NYK,1971
51,"Sat, Jan 23, 1971",,Box Score,,Boston Celtics,W,,128,107,34,17,W 1,19500,,,False,NYK,1971
52,"Sun, Jan 24, 1971",,Box Score,@,Detroit Pistons,W,,117,105,35,17,W 2,,,,False,NYK,1971
53,"Tue, Jan 26, 1971",,Box Score,,Milwaukee Bucks,W,,107,98,36,17,W 3,,,,False,NYK,1971
54,"Wed, Jan 27, 1971",,Box Score,@,Atlanta Hawks,W,,116,108,37,17,W 4,,,,False,NYK,1971
55,"Fri, Jan 29, 1971",,Box Score,@,Boston Celtics,W,,118,111,38,17,W 5,15203,,,False,NYK,1971
