G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 25, 2016",10:30p,,Box Score,,San Antonio Spurs,L,,100,129,0,1,L 1,19596,2:18,,False,GSW,2017
2,"Fri, Oct 28, 2016",9:30p,,Box Score,@,New Orleans Pelicans,W,,122,114,1,1,W 1,18217,2:30,,False,GSW,2017
3,"Sun, Oct 30, 2016",6:00p,,Box Score,@,Phoenix Suns,W,,106,100,2,1,W 2,17011,2:29,,False,GSW,2017
4,"Tue, Nov 1, 2016",10:00p,,Box Score,@,Portland Trail Blazers,W,,127,104,3,1,W 3,19393,2:14,,False,GSW,2017
5,"Thu, Nov 3, 2016",10:30p,,Box Score,,Oklahoma City Thunder,W,,122,96,4,1,W 4,19596,2:19,,False,GSW,2017
6,"Fri, Nov 4, 2016",10:30p,,Box Score,@,Los Angeles Lakers,L,,97,117,4,2,L 1,18997,2:19,,False,GSW,2017
7,"Mon, Nov 7, 2016",10:30p,,Box Score,,New Orleans Pelicans,W,,116,106,5,2,W 1,19596,2:11,,False,GSW,2017
8,"Wed, Nov 9, 2016",10:30p,,Box Score,,Dallas Mavericks,W,,116,95,6,2,W 2,19596,2:15,,False,GSW,2017
9,"Thu, Nov 10, 2016",9:00p,,Box Score,@,Denver Nuggets,W,,125,101,7,2,W 3,17569,2:10,,False,GSW,2017
10,"Sun, Nov 13, 2016",8:00p,,Box Score,,Phoenix Suns,W,,133,120,8,2,W 4,19596,2:16,,False,GSW,2017
11,"Wed, Nov 16, 2016",8:00p,,Box Score,@,Toronto Raptors,W,,127,121,9,2,W 5,21050,2:34,,False,GSW,2017
12,"Fri, Nov 18, 2016",8:00p,,Box Score,@,Boston Celtics,W,,104,88,10,2,W 6,18624,2:08,,False,GSW,2017
13,"Sat, Nov 19, 2016",8:30p,,Box Score,@,Milwaukee Bucks,W,,124,121,11,2,W 7,18717,2:31,,False,GSW,2017
14,"Mon, Nov 21, 2016",7:00p,,Box Score,@,Indiana Pacers,W,,120,83,12,2,W 8,17923,2:12,,False,GSW,2017
15,"Wed, Nov 23, 2016",10:30p,,Box Score,,Los Angeles Lakers,W,,149,106,13,2,W 9,19596,2:12,,False,GSW,2017
16,"Fri, Nov 25, 2016",10:30p,,Box Score,@,Los Angeles Lakers,W,,109,85,14,2,W 10,18997,2:14,,False,GSW,2017
17,"Sat, Nov 26, 2016",10:30p,,Box Score,,Minnesota Timberwolves,W,,115,102,15,2,W 11,19596,2:13,,False,GSW,2017
18,"Mon, Nov 28, 2016",10:30p,,Box Score,,Atlanta Hawks,W,,105,100,16,2,W 12,19596,2:21,,False,GSW,2017
19,"Thu, Dec 1, 2016",10:30p,,Box Score,,Houston Rockets,L,2OT,127,132,16,3,L 1,19596,3:14,,False,GSW,2017
20,"Sat, Dec 3, 2016",10:30p,,Box Score,,Phoenix Suns,W,,138,109,17,3,W 1,19596,2:12,,False,GSW,2017
21,"Mon, Dec 5, 2016",10:30p,,Box Score,,Indiana Pacers,W,,142,106,18,3,W 2,19596,2:09,,False,GSW,2017
22,"Wed, Dec 7, 2016",10:30p,,Box Score,@,Los Angeles Clippers,W,,115,98,19,3,W 3,19239,2:29,,False,GSW,2017
23,"Thu, Dec 8, 2016",9:00p,,Box Score,@,Utah Jazz,W,,106,99,20,3,W 4,19911,2:19,,False,GSW,2017
24,"Sat, Dec 10, 2016",8:00p,,Box Score,@,Memphis Grizzlies,L,,89,110,20,4,L 1,18119,2:17,,False,GSW,2017
25,"Sun, Dec 11, 2016",7:00p,,Box Score,@,Minnesota Timberwolves,W,,116,108,21,4,W 1,18452,2:24,,False,GSW,2017
26,"Tue, Dec 13, 2016",8:00p,,Box Score,@,New Orleans Pelicans,W,,113,109,22,4,W 2,17789,2:21,,False,GSW,2017
27,"Thu, Dec 15, 2016",10:30p,,Box Score,,New York Knicks,W,,103,90,23,4,W 3,19596,2:10,,False,GSW,2017
28,"Sat, Dec 17, 2016",10:30p,,Box Score,,Portland Trail Blazers,W,,135,90,24,4,W 4,19596,2:11,,False,GSW,2017
29,"Tue, Dec 20, 2016",10:30p,,Box Score,,Utah Jazz,W,,104,74,25,4,W 5,19596,2:09,,False,GSW,2017
30,"Thu, Dec 22, 2016",7:30p,,Box Score,@,Brooklyn Nets,W,,117,101,26,4,W 6,17732,2:07,,False,GSW,2017
31,"Fri, Dec 23, 2016",7:30p,,Box Score,@,Detroit Pistons,W,,119,113,27,4,W 7,21012,2:23,,False,GSW,2017
32,"Sun, Dec 25, 2016",2:30p,,Box Score,@,Cleveland Cavaliers,L,,108,109,27,5,L 1,20562,2:36,,False,GSW,2017
33,"Wed, Dec 28, 2016",10:30p,,Box Score,,Toronto Raptors,W,,121,111,28,5,W 1,19596,2:12,,False,GSW,2017
34,"Fri, Dec 30, 2016",10:30p,,Box Score,,Dallas Mavericks,W,,108,99,29,5,W 2,19596,2:02,,False,GSW,2017
