G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 17, 2018",8:00p,,Box Score,@,Houston Rockets,W,,131,112,1,0,W 1,18055,2:14,,False,NOP,2019
2,"Fri, Oct 19, 2018",8:00p,,Box Score,,Sacramento Kings,W,,149,129,2,0,W 2,18337,2:12,,False,NOP,2019
3,"Tue, Oct 23, 2018",8:00p,,Box Score,,Los Angeles Clippers,W,,116,109,3,0,W 3,14625,2:21,,False,NOP,2019
4,"Fri, Oct 26, 2018",8:00p,,Box Score,,Brooklyn Nets,W,,117,115,4,0,W 4,15272,2:16,,False,NOP,2019
5,"Sat, Oct 27, 2018",7:00p,,Box Score,,Utah Jazz,L,,111,132,4,1,L 1,16373,2:20,,False,NOP,2019
6,"Mon, Oct 29, 2018",9:00p,,Box Score,@,Denver Nuggets,L,,111,116,4,2,L 2,15217,2:12,,False,NOP,2019
7,"Wed, Oct 31, 2018",10:30p,,Box Score,@,Golden State Warriors,L,,121,131,4,3,L 3,19596,2:20,,False,NOP,2019
8,"Thu, Nov 1, 2018",10:30p,,Box Score,@,Portland Trail Blazers,L,,119,132,4,4,L 4,18921,2:24,,False,NOP,2019
9,"Sat, Nov 3, 2018",8:30p,,Box Score,@,San Antonio Spurs,L,,95,109,4,5,L 5,18354,2:10,,False,NOP,2019
10,"Mon, Nov 5, 2018",8:00p,,Box Score,@,Oklahoma City Thunder,L,,116,122,4,6,L 6,18203,2:21,,False,NOP,2019
11,"Wed, Nov 7, 2018",8:00p,,Box Score,,Chicago Bulls,W,,107,98,5,6,W 1,15514,2:05,,False,NOP,2019
12,"Sat, Nov 10, 2018",7:00p,,Box Score,,Phoenix Suns,W,,119,99,6,6,W 2,15222,2:08,,False,NOP,2019
