G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 17, 1970",,Box Score,@,Atlanta Hawks,W,,107,98,1,0,W 1,,,,False,MIL,1971
2,"Tue, Oct 20, 1970",,Box Score,@,Detroit Pistons,L,,114,115,1,1,L 1,,,,False,MIL,1971
3,"Sat, Oct 24, 1970",,Box Score,,Baltimore Bullets,W,2OT,122,120,2,1,W 1,,,,False,MIL,1971
4,"Sun, Oct 25, 1970",,Box Score,,Seattle SuperSonics,W,,126,107,3,1,W 2,,,,False,MIL,1971
5,"Tue, Oct 27, 1970",,Box Score,,San Diego Rockets,W,,126,113,4,1,W 3,,,,False,MIL,1971
6,"Sat, Oct 31, 1970",,Box Score,@,Cincinnati Royals,W,,121,100,5,1,W 4,,,,False,MIL,1971
7,"Wed, Nov 4, 1970",,Box Score,@,Cleveland Cavaliers,W,,110,108,6,1,W 5,,,,False,MIL,1971
8,"Sun, Nov 8, 1970",,Box Score,,Phoenix Suns,W,,125,105,7,1,W 6,,,,False,MIL,1971
9,"Wed, Nov 11, 1970",,Box Score,@,Boston Celtics,W,,123,113,8,1,W 7,15203,,,False,MIL,1971
10,"Sat, Nov 14, 1970",,Box Score,@,Buffalo Braves,W,,116,107,9,1,W 8,,,,False,MIL,1971
11,"Sun, Nov 15, 1970",,Box Score,,Baltimore Bullets,W,,105,90,10,1,W 9,,,,False,MIL,1971
12,"Mon, Nov 16, 1970",,Box Score,,San Francisco Warriors,W,,119,100,11,1,W 10,,,,False,MIL,1971
13,"Wed, Nov 18, 1970",,Box Score,@,San Diego Rockets,W,,117,111,12,1,W 11,,,,False,MIL,1971
14,"Fri, Nov 20, 1970",,Box Score,@,Los Angeles Lakers,W,,117,100,13,1,W 12,,,,False,MIL,1971
15,"Sat, Nov 21, 1970",,Box Score,@,San Francisco Warriors,W,,127,102,14,1,W 13,,,,False,MIL,1971
16,"Sun, Nov 22, 1970",,Box Score,@,Portland Trail Blazers,W,,126,104,15,1,W 14,,,,False,MIL,1971
17,"Tue, Nov 24, 1970",,Box Score,@,Chicago Bulls,W,,117,108,16,1,W 15,,,,False,MIL,1971
18,"Wed, Nov 25, 1970",,Box Score,,Detroit Pistons,W,,113,87,17,1,W 16,,,,False,MIL,1971
19,"Fri, Nov 27, 1970",,Box Score,,New York Knicks,L,,94,103,17,2,L 1,,,,False,MIL,1971
20,"Sat, Nov 28, 1970",,Box Score,@,New York Knicks,L,,99,100,17,3,L 2,,,,False,MIL,1971
21,"Sun, Nov 29, 1970",,Box Score,,Portland Trail Blazers,W,,124,111,18,3,W 1,,,,False,MIL,1971
22,"Thu, Dec 3, 1970",,Box Score,,Chicago Bulls,W,,107,100,19,3,W 2,,,,False,MIL,1971
23,"Fri, Dec 4, 1970",,Box Score,,Philadelphia 76ers,W,OT,128,122,20,3,W 3,,,,False,MIL,1971
24,"Tue, Dec 8, 1970",,Box Score,,Atlanta Hawks,W,,125,104,21,3,W 4,,,,False,MIL,1971
25,"Wed, Dec 9, 1970",,Box Score,@,Baltimore Bullets,L,,97,127,21,4,L 1,,,,False,MIL,1971
26,"Fri, Dec 11, 1970",,Box Score,,Cleveland Cavaliers,W,,134,92,22,4,W 1,,,,False,MIL,1971
27,"Sat, Dec 12, 1970",,Box Score,@,Phoenix Suns,L,,111,113,22,5,L 1,,,,False,MIL,1971
28,"Sun, Dec 13, 1970",,Box Score,@,Seattle SuperSonics,W,,124,107,23,5,W 1,,,,False,MIL,1971
29,"Fri, Dec 18, 1970",,Box Score,,Boston Celtics,W,,124,114,24,5,W 2,10746,,,False,MIL,1971
30,"Sat, Dec 19, 1970",,Box Score,@,Cincinnati Royals,L,,110,119,24,6,L 1,,,,False,MIL,1971
31,"Sun, Dec 20, 1970",,Box Score,,Buffalo Braves,W,,131,101,25,6,W 1,,,,False,MIL,1971
32,"Mon, Dec 21, 1970",,Box Score,,Los Angeles Lakers,W,,113,88,26,6,W 2,,,,False,MIL,1971
33,"Sat, Dec 26, 1970",,Box Score,,San Francisco Warriors,W,,131,111,27,6,W 3,,,,False,MIL,1971
34,"Mon, Dec 28, 1970",,Box Score,N,Cincinnati Royals,W,,137,114,28,6,W 4,,,"at Madison, WI",False,MIL,1971
35,"Tue, Dec 29, 1970",,Box Score,@,Cleveland Cavaliers,W,,119,97,29,6,W 5,,,,False,MIL,1971
36,"Wed, Dec 30, 1970",,Box Score,@,Philadelphia 76ers,L,,107,119,29,7,L 1,,,,False,MIL,1971
37,"Sat, Jan 2, 1971",,Box Score,,Cleveland Cavaliers,W,,118,73,30,7,W 1,,,,False,MIL,1971
38,"Mon, Jan 4, 1971",,Box Score,,Seattle SuperSonics,W,,124,110,31,7,W 2,,,,False,MIL,1971
39,"Wed, Jan 6, 1971",,Box Score,N,Chicago Bulls,W,,119,106,32,7,W 3,,,"at Madison, WI",False,MIL,1971
40,"Thu, Jan 7, 1971",,Box Score,,New York Knicks,W,,116,106,33,7,W 4,,,,False,MIL,1971
41,"Sat, Jan 9, 1971",,Box Score,,Detroit Pistons,W,,118,100,34,7,W 5,,,,False,MIL,1971
42,"Sun, Jan 10, 1971",,Box Score,,Baltimore Bullets,W,,151,99,35,7,W 6,,,,False,MIL,1971
43,"Fri, Jan 15, 1971",,Box Score,,Cincinnati Royals,W,,135,116,36,7,W 7,,,,False,MIL,1971
44,"Sat, Jan 16, 1971",,Box Score,@,Chicago Bulls,W,,110,90,37,7,W 8,,,,False,MIL,1971
45,"Sun, Jan 17, 1971",,Box Score,,Boston Celtics,W,,120,113,38,7,W 9,10746,,,False,MIL,1971
46,"Wed, Jan 20, 1971",,Box Score,@,Baltimore Bullets,W,,120,116,39,7,W 10,,,,False,MIL,1971
47,"Fri, Jan 22, 1971",,Box Score,,Atlanta Hawks,L,,110,117,39,8,L 1,,,,False,MIL,1971
48,"Sat, Jan 23, 1971",,Box Score,,Portland Trail Blazers,W,,142,117,40,8,W 1,,,,False,MIL,1971
49,"Sun, Jan 24, 1971",,Box Score,@,Atlanta Hawks,W,,142,120,41,8,W 2,,,,False,MIL,1971
50,"Tue, Jan 26, 1971",,Box Score,@,New York Knicks,L,,98,107,41,9,L 1,,,,False,MIL,1971
51,"Wed, Jan 27, 1971",,Box Score,@,Boston Celtics,W,,132,129,42,9,W 1,8097,,,False,MIL,1971
52,"Fri, Jan 29, 1971",,Box Score,@,Philadelphia 76ers,W,,142,118,43,9,W 2,,,,False,MIL,1971
53,"Sun, Jan 31, 1971",,Box Score,N,Detroit Pistons,W,,131,104,44,9,W 3,,,"at Madison, WI",False,MIL,1971
54,"Tue, Feb 2, 1971",,Box Score,@,Portland Trail Blazers,L,,111,123,44,10,L 1,,,,False,MIL,1971
55,"Wed, Feb 3, 1971",,Box Score,@,San Diego Rockets,W,,108,101,45,10,W 1,,,,False,MIL,1971
56,"Fri, Feb 5, 1971",,Box Score,@,Los Angeles Lakers,L,,93,116,45,11,L 1,,,,False,MIL,1971
57,"Sat, Feb 6, 1971",,Box Score,@,San Francisco Warriors,W,,111,85,46,11,W 1,,,,False,MIL,1971
58,"Mon, Feb 8, 1971",,Box Score,,Phoenix Suns,W,,118,94,47,11,W 2,,,,False,MIL,1971
59,"Tue, Feb 9, 1971",,Box Score,@,Detroit Pistons,W,,107,106,48,11,W 3,,,,False,MIL,1971
60,"Thu, Feb 11, 1971",,Box Score,,Los Angeles Lakers,W,,122,88,49,11,W 4,,,,False,MIL,1971
61,"Sat, Feb 13, 1971",,Box Score,,Chicago Bulls,W,,103,96,50,11,W 5,,,,False,MIL,1971
62,"Sun, Feb 14, 1971",,Box Score,@,Atlanta Hawks,W,,124,88,51,11,W 6,,,,False,MIL,1971
63,"Tue, Feb 16, 1971",,Box Score,@,Buffalo Braves,W,,135,103,52,11,W 7,,,,False,MIL,1971
64,"Wed, Feb 17, 1971",,Box Score,N,Philadelphia 76ers,W,,119,114,53,11,W 8,,,"at Madison, WI",False,MIL,1971
65,"Fri, Feb 19, 1971",,Box Score,@,Seattle SuperSonics,W,,128,112,54,11,W 9,,,,False,MIL,1971
66,"Sat, Feb 20, 1971",,Box Score,@,San Francisco Warriors,W,,104,96,55,11,W 10,,,,False,MIL,1971
67,"Sun, Feb 21, 1971",,Box Score,@,Phoenix Suns,W,,125,97,56,11,W 11,,,,False,MIL,1971
68,"Tue, Feb 23, 1971",,Box Score,,San Francisco Warriors,W,,118,107,57,11,W 12,,,,False,MIL,1971
69,"Wed, Feb 24, 1971",,Box Score,,San Diego Rockets,W,,139,104,58,11,W 13,,,,False,MIL,1971
70,"Fri, Feb 26, 1971",,Box Score,,Cincinnati Royals,W,,135,111,59,11,W 14,,,,False,MIL,1971
71,"Sun, Feb 28, 1971",,Box Score,@,Boston Celtics,W,,111,99,60,11,W 15,10880,,,False,MIL,1971
72,"Mon, Mar 1, 1971",,Box Score,,Philadelphia 76ers,W,,127,103,61,11,W 16,,,,False,MIL,1971
73,"Wed, Mar 3, 1971",,Box Score,,Los Angeles Lakers,W,,112,97,62,11,W 17,,,,False,MIL,1971
74,"Thu, Mar 4, 1971",,Box Score,,Buffalo Braves,W,,116,113,63,11,W 18,,,,False,MIL,1971
75,"Fri, Mar 5, 1971",,Box Score,@,Detroit Pistons,W,,108,95,64,11,W 19,,,,False,MIL,1971
76,"Mon, Mar 8, 1971",,Box Score,,Seattle SuperSonics,W,,104,99,65,11,W 20,,,,False,MIL,1971
77,"Tue, Mar 9, 1971",,Box Score,@,Chicago Bulls,L,OT,103,110,65,12,L 1,,,,False,MIL,1971
78,"Sat, Mar 13, 1971",,Box Score,@,New York Knicks,L,,103,108,65,13,L 2,,,,False,MIL,1971
79,"Sun, Mar 14, 1971",,Box Score,N,Phoenix Suns,L,,113,125,65,14,L 3,,,"at Madison, WI",False,MIL,1971
80,"Tue, Mar 16, 1971",,Box Score,@,Phoenix Suns,W,,119,111,66,14,W 1,,,,False,MIL,1971
81,"Thu, Mar 18, 1971",,Box Score,@,Seattle SuperSonics,L,,121,122,66,15,L 1,,,"at Seattle, WA (Clarence S. ""Hec"" Edmundson Pavillion)",False,MIL,1971
82,"Fri, Mar 19, 1971",,Box Score,@,San Diego Rockets,L,,99,111,66,16,L 2,,,,False,MIL,1971
1,"Sat, Mar 27, 1971",,Box Score,@,San Francisco Warriors,W,,107,96,1,0,W 1,,,,True,MIL,1971
2,"Mon, Mar 29, 1971",,Box Score,,San Francisco Warriors,W,,104,90,2,0,W 2,,,"at Madison, WI",True,MIL,1971
3,"Tue, Mar 30, 1971",,Box Score,,San Francisco Warriors,W,,114,102,3,0,W 3,,,"at Madison, WI",True,MIL,1971
4,"Thu, Apr 1, 1971",,Box Score,@,San Francisco Warriors,L,,104,106,3,1,L 1,,,,True,MIL,1971
5,"Sun, Apr 4, 1971",,Box Score,,San Francisco Warriors,W,,136,86,4,1,W 1,,,"at Madison, WI",True,MIL,1971
6,"Fri, Apr 9, 1971",,Box Score,,Los Angeles Lakers,W,,106,85,5,1,W 2,,,,True,MIL,1971
7,"Sun, Apr 11, 1971",,Box Score,,Los Angeles Lakers,W,,91,73,6,1,W 3,,,,True,MIL,1971
8,"Wed, Apr 14, 1971",,Box Score,@,Los Angeles Lakers,L,,107,118,6,2,L 1,,,,True,MIL,1971
9,"Fri, Apr 16, 1971",,Box Score,@,Los Angeles Lakers,W,,117,94,7,2,W 1,,,,True,MIL,1971
10,"Sun, Apr 18, 1971",,Box Score,,Los Angeles Lakers,W,,116,98,8,2,W 2,,,,True,MIL,1971
11,"Wed, Apr 21, 1971",,Box Score,,Baltimore Bullets,W,,98,88,9,2,W 3,10746,,,True,MIL,1971
12,"Sun, Apr 25, 1971",,Box Score,@,Baltimore Bullets,W,,102,83,10,2,W 4,12289,,,True,MIL,1971
13,"Wed, Apr 28, 1971",,Box Score,,Baltimore Bullets,W,,107,99,11,2,W 5,10746,,,True,MIL,1971
14,"Fri, Apr 30, 1971",,Box Score,@,Baltimore Bullets,W,,118,106,12,2,W 6,11842,,,True,MIL,1971
