G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
19,"Wed, Dec 10, 1986",,,Box Score,@,Milwaukee Bucks,L,,93,116,15,4,L 1,11052,,,False,,,LAL,1987
20,"Fri, Dec 12, 1986",,,Box Score,@,Boston Celtics,W,,117,110,16,4,W 1,14890,1:53,,False,,,LAL,1987
21,"Sat, Dec 13, 1986",,,Box Score,@,Detroit Pistons,L,,114,119,16,5,L 1,33447,,,False,,,LAL,1987
22,"Tue, Dec 16, 1986",,,Box Score,@,Cleveland Cavaliers,W,,121,116,17,5,W 1,17755,,,False,,,LAL,1987
23,"Thu, Dec 18, 1986",,,Box Score,,Portland Trail Blazers,W,,131,115,18,5,W 2,15007,,,False,,,LAL,1987
24,"Sat, Dec 20, 1986",,,Box Score,@,Dallas Mavericks,L,,119,130,18,6,L 1,17007,,,False,,,LAL,1987
25,"Sun, Dec 21, 1986",,,Box Score,@,Houston Rockets,W,,103,96,19,6,W 1,16016,,,False,,,LAL,1987
26,"Tue, Dec 23, 1986",,,Box Score,@,Sacramento Kings,W,OT,127,117,20,6,W 2,10333,,,False,,,LAL,1987
27,"Fri, Dec 26, 1986",,,Box Score,,Houston Rockets,W,,134,111,21,6,W 3,17505,,,False,,,LAL,1987
28,"Sun, Dec 28, 1986",,,Box Score,,Philadelphia 76ers,W,,111,85,22,6,W 4,17505,,,False,,,LAL,1987
29,"Thu, Jan 1, 1987",,,Box Score,@,Portland Trail Blazers,W,,140,104,23,6,W 5,12666,,,False,,,LAL,1987
30,"Fri, Jan 2, 1987",,,Box Score,,Phoenix Suns,W,,155,118,24,6,W 6,17505,,,False,,,LAL,1987
31,"Sun, Jan 4, 1987",,,Box Score,,Utah Jazz,W,,121,113,25,6,W 7,17505,,,False,,,LAL,1987
32,"Wed, Jan 7, 1987",,,Box Score,,Denver Nuggets,W,,147,109,26,6,W 8,15777,,,False,,,LAL,1987
33,"Thu, Jan 8, 1987",,,Box Score,@,Utah Jazz,L,,101,107,26,7,L 1,12212,,,False,,,LAL,1987
34,"Sat, Jan 10, 1987",,,Box Score,@,Golden State Warriors,L,,109,124,26,8,L 2,15025,,,False,,,LAL,1987
35,"Sun, Jan 11, 1987",,,Box Score,,San Antonio Spurs,W,,111,109,27,8,W 1,15294,,,False,,,LAL,1987
36,"Thu, Jan 15, 1987",,,Box Score,,Golden State Warriors,W,,129,109,28,8,W 2,17505,,,False,,,LAL,1987
37,"Sun, Jan 18, 1987",,,Box Score,@,Washington Bullets,W,,115,101,29,8,W 3,19411,,,False,,,LAL,1987
38,"Mon, Jan 19, 1987",1:11p,,Box Score,@,New Jersey Nets,W,,126,115,30,8,W 4,14197,2:06,,False,,,LAL,1987
39,"Wed, Jan 21, 1987",,,Box Score,@,Atlanta Hawks,W,,112,109,31,8,W 5,16522,,,False,,,LAL,1987
40,"Thu, Jan 22, 1987",,,Box Score,@,Indiana Pacers,W,,118,108,32,8,W 6,16912,,,False,,,LAL,1987
41,"Sat, Jan 24, 1987",,,Box Score,@,Dallas Mavericks,L,,117,132,32,9,L 1,17007,,,False,,,LAL,1987
42,"Tue, Jan 27, 1987",,,Box Score,,Portland Trail Blazers,W,,107,100,33,9,W 1,15989,,,False,,,LAL,1987
43,"Wed, Jan 28, 1987",,,Box Score,@,Seattle SuperSonics,L,,101,125,33,10,L 1,14634,,,False,,,LAL,1987
44,"Fri, Jan 30, 1987",,,Box Score,@,Phoenix Suns,W,,114,102,34,10,W 1,14471,,,False,,,LAL,1987
45,"Mon, Feb 2, 1987",,,Box Score,,Dallas Mavericks,L,,99,103,34,11,L 1,17505,,,False,,,LAL,1987
46,"Wed, Feb 4, 1987",,,Box Score,,Sacramento Kings,W,,128,92,35,11,W 1,14729,,,False,,,LAL,1987
47,"Thu, Feb 5, 1987",,,Box Score,@,Portland Trail Blazers,L,,104,105,35,12,L 1,12666,,,False,,,LAL,1987
48,"Tue, Feb 10, 1987",,,Box Score,@,Sacramento Kings,W,,114,98,36,12,W 1,10333,,,False,,,LAL,1987
49,"Fri, Feb 13, 1987",,,Box Score,,Indiana Pacers,W,,113,108,37,12,W 2,17505,,,False,,,LAL,1987
50,"Sun, Feb 15, 1987",,,Box Score,,Boston Celtics,W,,106,103,38,12,W 3,17505,2:22,,False,,,LAL,1987
51,"Tue, Feb 17, 1987",,,Box Score,,Washington Bullets,L,,99,114,38,13,L 1,17505,,,False,,,LAL,1987
52,"Wed, Feb 18, 1987",,,Box Score,@,Denver Nuggets,W,,128,122,39,13,W 1,17022,,,False,,,LAL,1987
53,"Fri, Feb 20, 1987",,,Box Score,@,Chicago Bulls,W,,110,100,40,13,W 2,18079,,,False,,,LAL,1987
54,"Sun, Feb 22, 1987",,,Box Score,@,Philadelphia 76ers,W,OT,112,110,41,13,W 3,17967,,,False,,,LAL,1987
55,"Tue, Feb 24, 1987",,,Box Score,@,Phoenix Suns,W,,97,93,42,13,W 4,12686,,,False,,,LAL,1987
56,"Wed, Feb 25, 1987",,,Box Score,,Phoenix Suns,W,,99,91,43,13,W 5,16416,,,False,,,LAL,1987
57,"Fri, Feb 27, 1987",,,Box Score,,Golden State Warriors,W,,121,109,44,13,W 6,17505,,,False,,,LAL,1987
58,"Sat, Feb 28, 1987",,,Box Score,@,Utah Jazz,L,,100,107,44,14,L 1,12212,,,False,,,LAL,1987
59,"Tue, Mar 3, 1987",,,Box Score,@,Golden State Warriors,W,,114,109,45,14,W 1,15025,,,False,,,LAL,1987
60,"Wed, Mar 4, 1987",,,Box Score,,Seattle SuperSonics,W,,138,124,46,14,W 2,17505,,,False,,,LAL,1987
61,"Sat, Mar 7, 1987",,,Box Score,,Cleveland Cavaliers,W,,122,118,47,14,W 3,17505,,,False,,,LAL,1987
62,"Mon, Mar 9, 1987",,,Box Score,@,Los Angeles Clippers,W,,136,114,48,14,W 4,12067,,,False,,,LAL,1987
63,"Tue, Mar 10, 1987",,,Box Score,,Denver Nuggets,W,,143,107,49,14,W 5,17505,,,False,,,LAL,1987
64,"Thu, Mar 12, 1987",,,Box Score,,Portland Trail Blazers,W,,125,116,50,14,W 6,17505,,,False,,,LAL,1987
65,"Sun, Mar 15, 1987",,,Box Score,,Los Angeles Clippers,W,,115,101,51,14,W 7,17505,,,False,,,LAL,1987
66,"Wed, Mar 18, 1987",,,Box Score,,Utah Jazz,W,,111,97,52,14,W 8,17505,,,False,,,LAL,1987
67,"Fri, Mar 20, 1987",,,Box Score,,San Antonio Spurs,W,,147,115,53,14,W 9,17505,,,False,,,LAL,1987
68,"Sun, Mar 22, 1987",,,Box Score,,Sacramento Kings,W,,129,121,54,14,W 10,17505,,,False,,,LAL,1987
69,"Tue, Mar 24, 1987",,,Box Score,@,Phoenix Suns,L,,93,108,54,15,L 1,12907,,,False,,,LAL,1987
70,"Thu, Mar 26, 1987",,,Box Score,,Detroit Pistons,W,,128,111,55,15,W 1,17505,,,False,,,LAL,1987
71,"Sat, Mar 28, 1987",,,Box Score,@,Houston Rockets,W,,123,109,56,15,W 2,16279,,,False,,,LAL,1987
72,"Tue, Mar 31, 1987",,,Box Score,,Houston Rockets,W,,111,96,57,15,W 3,17505,,,False,,,LAL,1987
73,"Thu, Apr 2, 1987",,,Box Score,@,Seattle SuperSonics,W,,117,114,58,15,W 4,14739,,,False,,,LAL,1987
74,"Fri, Apr 3, 1987",,,Box Score,@,Portland Trail Blazers,W,,127,121,59,15,W 5,12666,,,False,,,LAL,1987
75,"Sun, Apr 5, 1987",,,Box Score,@,Denver Nuggets,W,,126,118,60,15,W 6,17022,,,False,,,LAL,1987
76,"Mon, Apr 6, 1987",,,Box Score,,Los Angeles Clippers,W,,135,112,61,15,W 7,14777,,,False,,,LAL,1987
77,"Thu, Apr 9, 1987",,,Box Score,@,Los Angeles Clippers,W,,118,100,62,15,W 8,13801,,,False,,,LAL,1987
78,"Fri, Apr 10, 1987",,,Box Score,,San Antonio Spurs,W,,131,121,63,15,W 9,17505,,,False,,,LAL,1987
79,"Sun, Apr 12, 1987",,,Box Score,,Phoenix Suns,W,,119,104,64,15,W 10,17505,,,False,,,LAL,1987
80,"Thu, Apr 16, 1987",,,Box Score,@,Utah Jazz,W,,110,97,65,15,W 11,12212,,,False,,,LAL,1987
81,"Fri, Apr 17, 1987",,,Box Score,@,San Antonio Spurs,L,,103,115,65,16,L 1,12872,,,False,,,LAL,1987
82,"Sun, Apr 19, 1987",,,Box Score,,Seattle SuperSonics,L,,104,110,65,17,L 2,17505,,,False,,,LAL,1987
1,"Thu, Apr 23, 1987",,Box Score,,,Denver Nuggets,,,128,95,1,0,W 1,17505,1:55,,True,,W,LAL,1987
2,"Sat, Apr 25, 1987",,Box Score,,,Denver Nuggets,,,139,127,2,0,W 2,17297,2:21,,True,,W,LAL,1987
3,"Wed, Apr 29, 1987",,Box Score,@,,Denver Nuggets,,,140,103,3,0,W 3,15137,2:10,,True,,W,LAL,1987
4,"Tue, May 5, 1987",,Box Score,,,Golden State Warriors,,,125,116,4,0,W 4,17505,1:57,,True,,W,LAL,1987
5,"Thu, May 7, 1987",,Box Score,,,Golden State Warriors,,,116,101,5,0,W 5,17505,2:02,,True,,W,LAL,1987
6,"Sat, May 9, 1987",,Box Score,@,,Golden State Warriors,,,133,108,6,0,W 6,15025,2:16,,True,,W,LAL,1987
7,"Sun, May 10, 1987",,Box Score,@,,Golden State Warriors,,,121,129,6,1,L 1,15025,2:18,,True,,L,LAL,1987
8,"Tue, May 12, 1987",,Box Score,,,Golden State Warriors,,,118,106,7,1,W 1,17505,1:58,,True,,W,LAL,1987
9,"Sat, May 16, 1987",,Box Score,,,Seattle SuperSonics,,,92,87,8,1,W 2,17505,2:25,,True,,W,LAL,1987
10,"Tue, May 19, 1987",,Box Score,,,Seattle SuperSonics,,,112,104,9,1,W 3,17505,2:12,,True,,W,LAL,1987
11,"Sat, May 23, 1987",,Box Score,@,,Seattle SuperSonics,,,122,121,10,1,W 4,14657,2:21,,True,,W,LAL,1987
12,"Mon, May 25, 1987",,Box Score,@,,Seattle SuperSonics,,,133,102,11,1,W 5,14477,2:22,,True,,W,LAL,1987
13,"Tue, Jun 2, 1987",,Box Score,,,Boston Celtics,,,126,113,12,1,W 6,17505,2:05,,True,,W,LAL,1987
14,"Thu, Jun 4, 1987",,Box Score,,,Boston Celtics,,,141,122,13,1,W 7,17505,2:10,,True,,W,LAL,1987
15,"Sun, Jun 7, 1987",,Box Score,@,,Boston Celtics,,,103,109,13,2,L 1,14890,2:18,,True,,L,LAL,1987
16,"Tue, Jun 9, 1987",,Box Score,@,,Boston Celtics,,,107,106,14,2,W 1,14890,2:26,,True,,W,LAL,1987
17,"Thu, Jun 11, 1987",,Box Score,@,,Boston Celtics,,,108,123,14,3,L 1,14890,2:11,,True,,L,LAL,1987
18,"Sun, Jun 14, 1987",,Box Score,,,Boston Celtics,,,106,93,15,3,W 1,17505,2:14,,True,,W,LAL,1987
