G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 17, 2018",7:30p,,Box Score,,Atlanta Hawks,W,,126,107,1,0,W 1,18249,2:14,,False,NYK,2019
2,"Fri, Oct 19, 2018",7:30p,,Box Score,@,Brooklyn Nets,L,,105,107,1,1,L 1,17732,2:17,,False,NYK,2019
3,"Sat, Oct 20, 2018",7:30p,,Box Score,,Boston Celtics,L,,101,103,1,2,L 2,19427,2:24,,False,NYK,2019
4,"Mon, Oct 22, 2018",8:00p,,Box Score,@,Milwaukee Bucks,L,,113,124,1,3,L 3,16228,2:06,,False,NYK,2019
5,"Wed, Oct 24, 2018",7:30p,,Box Score,@,Miami Heat,L,,87,110,1,4,L 4,19600,2:04,,False,NYK,2019
6,"Fri, Oct 26, 2018",7:30p,,Box Score,,Golden State Warriors,L,,100,128,1,5,L 5,19812,2:03,,False,NYK,2019
7,"Mon, Oct 29, 2018",7:30p,,Box Score,,Brooklyn Nets,W,,115,96,2,5,W 1,19221,2:11,,False,NYK,2019
8,"Wed, Oct 31, 2018",8:00p,,Box Score,,Indiana Pacers,L,,101,107,2,6,L 1,18295,2:20,,False,NYK,2019
9,"Fri, Nov 2, 2018",8:30p,,Box Score,@,Dallas Mavericks,W,,118,106,3,6,W 1,20008,2:15,,False,NYK,2019
10,"Sun, Nov 4, 2018",6:00p,,Box Score,@,Washington Wizards,L,,95,108,3,7,L 1,16679,2:17,,False,NYK,2019
11,"Mon, Nov 5, 2018",7:30p,,Box Score,,Chicago Bulls,L,2OT,115,116,3,8,L 2,19812,2:53,,False,NYK,2019
12,"Wed, Nov 7, 2018",7:30p,,Box Score,@,Atlanta Hawks,W,,112,107,4,8,W 1,12412,2:34,,False,NYK,2019
13,"Sat, Nov 10, 2018",3:00p,,Box Score,@,Toronto Raptors,L,,112,128,4,9,L 1,19800,2:08,,False,NYK,2019
14,"Sun, Nov 11, 2018",7:30p,,Box Score,,Orlando Magic,L,,89,115,4,10,L 2,19812,2:04,,False,NYK,2019
15,"Wed, Nov 14, 2018",8:00p,,Box Score,@,Oklahoma City Thunder,L,,103,128,4,11,L 3,18203,2:03,,False,NYK,2019
16,"Fri, Nov 16, 2018",8:00p,,Box Score,@,New Orleans Pelicans,L,,124,129,4,12,L 4,14717,2:15,,False,NYK,2019
17,"Sun, Nov 18, 2018",6:00p,,Box Score,@,Orlando Magic,L,,117,131,4,13,L 5,15898,2:19,,False,NYK,2019
18,"Tue, Nov 20, 2018",7:30p,,Box Score,,Portland Trail Blazers,L,,114,118,4,14,L 6,19812,2:04,,False,NYK,2019
19,"Wed, Nov 21, 2018",7:30p,,Box Score,@,Boston Celtics,W,,117,109,5,14,W 1,18624,2:15,,False,NYK,2019
20,"Fri, Nov 23, 2018",7:30p,,Box Score,,New Orleans Pelicans,W,,114,109,6,14,W 2,18948,2:22,,False,NYK,2019
21,"Sun, Nov 25, 2018",6:00p,,Box Score,@,Memphis Grizzlies,W,,103,98,7,14,W 3,14331,2:21,,False,NYK,2019
22,"Tue, Nov 27, 2018",7:00p,,Box Score,@,Detroit Pistons,L,,108,115,7,15,L 1,13935,2:22,,False,NYK,2019
23,"Wed, Nov 28, 2018",7:00p,,Box Score,@,Philadelphia 76ers,L,,91,117,7,16,L 2,20274,2:01,,False,NYK,2019
24,"Sat, Dec 1, 2018",5:00p,,Box Score,,Milwaukee Bucks,W,OT,136,134,8,16,W 1,19812,2:38,,False,NYK,2019
25,"Mon, Dec 3, 2018",7:30p,,Box Score,,Washington Wizards,L,,107,110,8,17,L 1,19440,2:12,,False,NYK,2019
26,"Thu, Dec 6, 2018",8:00p,,Box Score,@,Boston Celtics,L,,100,128,8,18,L 2,18624,2:10,,False,NYK,2019
27,"Sat, Dec 8, 2018",7:30p,,Box Score,,Brooklyn Nets,L,,104,112,8,19,L 3,18662,2:17,,False,NYK,2019
28,"Sun, Dec 9, 2018",7:30p,,Box Score,,Charlotte Hornets,L,,107,119,8,20,L 4,18602,2:06,,False,NYK,2019
29,"Wed, Dec 12, 2018",7:00p,,Box Score,@,Cleveland Cavaliers,L,,106,113,8,21,L 5,19432,2:10,,False,NYK,2019
