G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Nov 5, 1955",,Box Score,@,St. Louis Hawks,L,,89,101,0,1,L 1,,,,False,MNL,1956
2,"Sun, Nov 6, 1955",,Box Score,@,Fort Wayne Pistons,W,,96,95,1,1,W 1,,,,False,MNL,1956
3,"Wed, Nov 9, 1955",,Box Score,@,Philadelphia Warriors,L,,106,117,1,2,L 1,,,,False,MNL,1956
4,"Thu, Nov 10, 1955",,Box Score,@,New York Knicks,L,,105,112,1,3,L 2,,,,False,MNL,1956
5,"Fri, Nov 11, 1955",,Box Score,@,Boston Celtics,L,,75,119,1,4,L 3,13909,,,False,MNL,1956
6,"Sat, Nov 12, 1955",,Box Score,N,Philadelphia Warriors,L,,89,100,1,5,L 4,,,"at Hershey, PA",False,MNL,1956
7,"Thu, Nov 17, 1955",,Box Score,@,Syracuse Nationals,L,,91,105,1,6,L 5,,,,False,MNL,1956
8,"Sat, Nov 19, 1955",,Box Score,@,Rochester Royals,W,,91,90,2,6,W 1,,,,False,MNL,1956
9,"Sun, Nov 20, 1955",,Box Score,,Rochester Royals,L,,96,104,2,7,L 1,,,,False,MNL,1956
10,"Thu, Nov 24, 1955",,Box Score,,St. Louis Hawks,W,,107,99,3,7,W 1,,,,False,MNL,1956
11,"Sat, Nov 26, 1955",,Box Score,@,St. Louis Hawks,L,,95,104,3,8,L 1,,,,False,MNL,1956
12,"Sun, Nov 27, 1955",,Box Score,,Philadelphia Warriors,W,,99,94,4,8,W 1,,,,False,MNL,1956
13,"Wed, Nov 30, 1955",,Box Score,N,St. Louis Hawks,L,,97,99,4,9,L 1,,,"at Rochester, NY",False,MNL,1956
14,"Thu, Dec 1, 1955",,Box Score,N,New York Knicks,W,,97,90,5,9,W 1,,,"at Philadelphia, PA",False,MNL,1956
15,"Sat, Dec 3, 1955",,Box Score,@,Syracuse Nationals,L,,103,114,5,10,L 1,,,,False,MNL,1956
