G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
1,"Fri, Oct 31, 1986",,,Box Score,@,Detroit Pistons,W,,120,104,1,0,W 1,20541,,,False,,,MIL,1987
2,"Sat, Nov 1, 1986",,,Box Score,,Boston Celtics,W,,111,105,2,0,W 2,11052,2:12,,False,,,MIL,1987
3,"Tue, Nov 4, 1986",,,Box Score,@,Atlanta Hawks,L,,98,107,2,1,L 1,10762,,,False,,,MIL,1987
4,"Wed, Nov 5, 1986",,,Box Score,@,Philadelphia 76ers,L,,101,107,2,2,L 2,14712,,,False,,,MIL,1987
5,"Fri, Nov 7, 1986",7:42p,,Box Score,@,New Jersey Nets,W,,115,94,3,2,W 1,8286,2:21,,False,,,MIL,1987
6,"Sat, Nov 8, 1986",,,Box Score,,Detroit Pistons,W,,103,89,4,2,W 2,11052,,,False,,,MIL,1987
7,"Tue, Nov 11, 1986",,,Box Score,,Indiana Pacers,W,,102,94,5,2,W 3,10765,,,False,,,MIL,1987
8,"Wed, Nov 12, 1986",,,Box Score,@,Boston Celtics,L,,116,124,5,3,L 1,14890,2:08,,False,,,MIL,1987
9,"Fri, Nov 14, 1986",,,Box Score,,New York Knicks,W,,106,103,6,3,W 1,11052,,,False,,,MIL,1987
10,"Sat, Nov 15, 1986",,,Box Score,@,Indiana Pacers,L,,103,104,6,4,L 1,16255,,,False,,,MIL,1987
11,"Tue, Nov 18, 1986",,,Box Score,,Golden State Warriors,W,,111,85,7,4,W 1,10585,,,False,,,MIL,1987
12,"Thu, Nov 20, 1986",,,Box Score,@,Seattle SuperSonics,W,,116,105,8,4,W 2,8790,,,False,,,MIL,1987
13,"Sat, Nov 22, 1986",,,Box Score,@,Sacramento Kings,W,,107,99,9,4,W 3,10333,,,False,,,MIL,1987
14,"Sun, Nov 23, 1986",,,Box Score,@,Los Angeles Lakers,L,,117,127,9,5,L 1,16251,,,False,,,MIL,1987
15,"Wed, Nov 26, 1986",,,Box Score,,Washington Bullets,W,,122,103,10,5,W 1,11052,,,False,,,MIL,1987
16,"Fri, Nov 28, 1986",,,Box Score,@,Detroit Pistons,L,,99,120,10,6,L 1,25603,,,False,,,MIL,1987
17,"Sat, Nov 29, 1986",,,Box Score,,Denver Nuggets,W,,131,99,11,6,W 1,11052,,,False,,,MIL,1987
18,"Tue, Dec 2, 1986",,,Box Score,,Indiana Pacers,W,,95,88,12,6,W 2,10032,,,False,,,MIL,1987
19,"Wed, Dec 3, 1986",,,Box Score,@,Philadelphia 76ers,L,OT,110,115,12,7,L 1,11127,,,False,,,MIL,1987
20,"Fri, Dec 5, 1986",,,Box Score,@,Washington Bullets,W,,91,87,13,7,W 1,9728,,,False,,,MIL,1987
21,"Wed, Dec 10, 1986",,,Box Score,,Los Angeles Lakers,W,,116,93,14,7,W 2,11052,,,False,,,MIL,1987
22,"Fri, Dec 12, 1986",,,Box Score,,Chicago Bulls,L,,93,106,14,8,L 1,11052,,,False,,,MIL,1987
23,"Sat, Dec 13, 1986",,,Box Score,@,Chicago Bulls,W,,113,90,15,8,W 1,17335,,,False,,,MIL,1987
24,"Tue, Dec 16, 1986",,,Box Score,,Philadelphia 76ers,W,,103,91,16,8,W 2,11052,,,False,,,MIL,1987
25,"Thu, Dec 18, 1986",,,Box Score,,Atlanta Hawks,W,,104,95,17,8,W 3,11052,,,False,,,MIL,1987
26,"Sat, Dec 20, 1986",,,Box Score,,Boston Celtics,W,,120,100,18,8,W 4,11052,2:02,,False,,,MIL,1987
27,"Tue, Dec 23, 1986",,,Box Score,,San Antonio Spurs,W,,110,108,19,8,W 5,11052,,,False,,,MIL,1987
28,"Sat, Dec 27, 1986",,,Box Score,@,New York Knicks,L,,100,114,19,9,L 1,12726,,,False,,,MIL,1987
29,"Mon, Dec 29, 1986",7:42p,,Box Score,@,New Jersey Nets,L,,117,122,19,10,L 2,10050,2:25,,False,,,MIL,1987
30,"Tue, Dec 30, 1986",,,Box Score,,Detroit Pistons,L,,99,103,19,11,L 3,11052,,,False,,,MIL,1987
31,"Fri, Jan 2, 1987",,,Box Score,@,Cleveland Cavaliers,W,,91,84,20,11,W 1,9043,,,False,,,MIL,1987
32,"Sat, Jan 3, 1987",,,Box Score,,Cleveland Cavaliers,W,,104,95,21,11,W 2,11057,,,False,,,MIL,1987
33,"Tue, Jan 6, 1987",,,Box Score,,New Jersey Nets,W,,124,112,22,11,W 3,10968,,,False,,,MIL,1987
34,"Wed, Jan 7, 1987",,,Box Score,@,Boston Celtics,L,,92,119,22,12,L 1,14890,2:01,,False,,,MIL,1987
35,"Fri, Jan 9, 1987",,,Box Score,,Washington Bullets,L,,92,100,22,13,L 2,11052,,,False,,,MIL,1987
36,"Sun, Jan 11, 1987",,,Box Score,,Portland Trail Blazers,L,,91,103,22,14,L 3,11052,,,False,,,MIL,1987
37,"Tue, Jan 13, 1987",,,Box Score,,Sacramento Kings,W,,113,89,23,14,W 1,10765,,,False,,,MIL,1987
38,"Thu, Jan 15, 1987",,,Box Score,@,Atlanta Hawks,L,,91,130,23,15,L 1,11925,,,False,,,MIL,1987
39,"Fri, Jan 16, 1987",,,Box Score,,Dallas Mavericks,L,OT,122,124,23,16,L 2,11052,,,False,,,MIL,1987
40,"Sun, Jan 18, 1987",,,Box Score,,Atlanta Hawks,W,,100,91,24,16,W 1,11052,,,False,,,MIL,1987
41,"Tue, Jan 20, 1987",,,Box Score,@,Chicago Bulls,L,,90,103,24,17,L 1,13674,,,False,,,MIL,1987
42,"Wed, Jan 21, 1987",,,Box Score,@,Cleveland Cavaliers,W,,111,107,25,17,W 1,7013,,,False,,,MIL,1987
43,"Sat, Jan 24, 1987",,,Box Score,@,Denver Nuggets,L,,122,132,25,18,L 1,16170,,,False,,,MIL,1987
44,"Mon, Jan 26, 1987",,,Box Score,@,Los Angeles Clippers,W,,114,94,26,18,W 1,6792,,,False,,,MIL,1987
45,"Tue, Jan 27, 1987",,,Box Score,@,Golden State Warriors,W,,119,115,27,18,W 2,12215,,,False,,,MIL,1987
46,"Thu, Jan 29, 1987",,,Box Score,@,Houston Rockets,W,,99,93,28,18,W 3,16016,,,False,,,MIL,1987
47,"Fri, Jan 30, 1987",,,Box Score,@,Dallas Mavericks,L,,117,133,28,19,L 1,17007,,,False,,,MIL,1987
48,"Sun, Feb 1, 1987",,,Box Score,@,San Antonio Spurs,L,,116,120,28,20,L 2,7301,,,False,,,MIL,1987
49,"Tue, Feb 3, 1987",,,Box Score,,New York Knicks,L,,109,110,28,21,L 3,11052,,,False,,,MIL,1987
50,"Thu, Feb 5, 1987",,,Box Score,,Chicago Bulls,W,,120,105,29,21,W 1,11052,,,False,,,MIL,1987
51,"Wed, Feb 11, 1987",,,Box Score,@,New York Knicks,W,,127,104,30,21,W 2,10869,,,False,,,MIL,1987
52,"Thu, Feb 12, 1987",,,Box Score,,Seattle SuperSonics,W,,106,104,31,21,W 3,11052,,,False,,,MIL,1987
53,"Sat, Feb 14, 1987",,,Box Score,,Houston Rockets,W,,116,101,32,21,W 4,11057,,,False,,,MIL,1987
54,"Mon, Feb 16, 1987",,,Box Score,,New Jersey Nets,W,,128,124,33,21,W 5,11052,,,False,,,MIL,1987
55,"Wed, Feb 18, 1987",,,Box Score,@,Utah Jazz,W,,113,109,34,21,W 6,12212,,,False,,,MIL,1987
56,"Sat, Feb 21, 1987",,,Box Score,@,Phoenix Suns,W,,115,107,35,21,W 7,14471,,,False,,,MIL,1987
57,"Sun, Feb 22, 1987",,,Box Score,@,Portland Trail Blazers,L,,120,124,35,22,L 1,12666,,,False,,,MIL,1987
58,"Tue, Feb 24, 1987",,,Box Score,,Indiana Pacers,W,2OT,120,114,36,22,W 1,11052,,,False,,,MIL,1987
59,"Sat, Feb 28, 1987",,,Box Score,@,Chicago Bulls,L,,104,107,36,23,L 1,18122,,,False,,,MIL,1987
60,"Wed, Mar 4, 1987",,,Box Score,,Los Angeles Clippers,W,,110,100,37,23,W 1,11052,,,False,,,MIL,1987
61,"Fri, Mar 6, 1987",,,Box Score,,Utah Jazz,L,,123,124,37,24,L 1,11052,,,False,,,MIL,1987
62,"Sat, Mar 7, 1987",,,Box Score,@,Indiana Pacers,W,,124,120,38,24,W 1,14345,,,False,,,MIL,1987
63,"Mon, Mar 9, 1987",,,Box Score,,Phoenix Suns,W,,118,110,39,24,W 2,11052,,,False,,,MIL,1987
64,"Wed, Mar 11, 1987",,,Box Score,@,Washington Bullets,W,,115,107,40,24,W 3,7834,,,False,,,MIL,1987
65,"Thu, Mar 12, 1987",7:41p,,Box Score,@,New Jersey Nets,L,,106,123,40,25,L 1,8032,,,False,,,MIL,1987
66,"Sat, Mar 14, 1987",,,Box Score,,Cleveland Cavaliers,W,,111,104,41,25,W 1,11052,,,False,,,MIL,1987
67,"Tue, Mar 17, 1987",,,Box Score,,Boston Celtics,W,,123,115,42,25,W 2,11052,2:00,,False,,,MIL,1987
68,"Wed, Mar 18, 1987",,,Box Score,@,Boston Celtics,L,,102,120,42,26,L 1,14890,2:15,,False,,,MIL,1987
69,"Fri, Mar 20, 1987",,,Box Score,@,Atlanta Hawks,L,,97,114,42,27,L 2,15964,,,False,,,MIL,1987
70,"Sat, Mar 21, 1987",,,Box Score,,Philadelphia 76ers,L,,102,105,42,28,L 3,11052,,,False,,,MIL,1987
71,"Tue, Mar 24, 1987",,,Box Score,,New York Knicks,W,,135,96,43,28,W 1,11052,,,False,,,MIL,1987
72,"Wed, Mar 25, 1987",,,Box Score,@,Indiana Pacers,L,,108,125,43,29,L 1,10015,,,False,,,MIL,1987
