G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Feb 5, 1999",,Box Score,@,Seattle SuperSonics,L,OT,86,92,0,1,L 1,17072,,,False,DAL,1999
2,"Sun, Feb 7, 1999",,Box Score,@,Golden State Warriors,W,2OT,102,99,1,1,W 1,12039,,,False,DAL,1999
3,"Tue, Feb 9, 1999",,Box Score,,Utah Jazz,L,,79,90,1,2,L 1,17070,,,False,DAL,1999
4,"Thu, Feb 11, 1999",,Box Score,,Houston Rockets,L,,95,105,1,3,L 2,18121,,,False,DAL,1999
5,"Fri, Feb 12, 1999",,Box Score,@,Denver Nuggets,L,,94,100,1,4,L 3,10012,,,False,DAL,1999
6,"Sun, Feb 14, 1999",,Box Score,@,Vancouver Grizzlies,L,,92,96,1,5,L 4,16059,,,False,DAL,1999
7,"Mon, Feb 15, 1999",,Box Score,@,Portland Trail Blazers,L,,84,99,1,6,L 5,18231,,,False,DAL,1999
8,"Wed, Feb 17, 1999",,Box Score,@,Los Angeles Lakers,L,,88,101,1,7,L 6,13492,,,False,DAL,1999
9,"Fri, Feb 19, 1999",,Box Score,@,Golden State Warriors,L,,79,84,1,8,L 7,11432,,,False,DAL,1999
10,"Sat, Feb 20, 1999",,Box Score,@,Los Angeles Clippers,W,,105,90,2,8,W 1,10946,,,False,DAL,1999
11,"Mon, Feb 22, 1999",,Box Score,@,Phoenix Suns,L,,83,101,2,9,L 1,18596,,,False,DAL,1999
12,"Tue, Feb 23, 1999",,Box Score,,Atlanta Hawks,W,,89,85,3,9,W 1,13387,,,False,DAL,1999
13,"Thu, Feb 25, 1999",,Box Score,,Denver Nuggets,W,,90,81,4,9,W 2,13203,,,False,DAL,1999
14,"Fri, Feb 26, 1999",,Box Score,@,Utah Jazz,L,,65,80,4,10,L 1,19911,,,False,DAL,1999
15,"Sat, Feb 27, 1999",,Box Score,,Sacramento Kings,W,,97,90,5,10,W 1,15009,,,False,DAL,1999
16,"Tue, Mar 2, 1999",,Box Score,,Los Angeles Clippers,W,,112,99,6,10,W 2,13492,,,False,DAL,1999
17,"Thu, Mar 4, 1999",,Box Score,,San Antonio Spurs,L,,79,95,6,11,L 1,14719,,,False,DAL,1999
18,"Fri, Mar 5, 1999",,Box Score,@,Utah Jazz,L,,95,106,6,12,L 2,19539,,,False,DAL,1999
19,"Sun, Mar 7, 1999",,Box Score,@,Sacramento Kings,L,,89,94,6,13,L 3,14715,,,False,DAL,1999
