G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Nov 5, 1955",,Box Score,,New York Knicks,L,OT,98,100,0,1,L 1,,,,False,ROC,1956
2,"Sun, Nov 6, 1955",,Box Score,,Syracuse Nationals,W,,83,80,1,1,W 1,,,,False,ROC,1956
3,"Thu, Nov 10, 1955",,Box Score,N,Philadelphia Warriors,L,,84,89,1,2,L 1,,,"at New York, NY",False,ROC,1956
4,"Sat, Nov 12, 1955",,Box Score,N,Fort Wayne Pistons,W,,84,79,2,2,W 1,,,"at St. Louis, MO",False,ROC,1956
5,"Sun, Nov 13, 1955",,Box Score,N,New York Knicks,L,,91,94,2,3,L 1,,,"at Fort Wayne, IN",False,ROC,1956
6,"Sat, Nov 19, 1955",,Box Score,,Minneapolis Lakers,L,,90,91,2,4,L 2,,,,False,ROC,1956
7,"Sun, Nov 20, 1955",,Box Score,@,Minneapolis Lakers,W,,104,96,3,4,W 1,,,,False,ROC,1956
8,"Wed, Nov 23, 1955",,Box Score,@,St. Louis Hawks,L,OT,88,90,3,5,L 1,,,,False,ROC,1956
9,"Thu, Nov 24, 1955",,Box Score,@,Fort Wayne Pistons,L,,93,104,3,6,L 2,,,,False,ROC,1956
10,"Sat, Nov 26, 1955",,Box Score,,Boston Celtics,L,,103,104,3,7,L 3,3620,,,False,ROC,1956
11,"Wed, Nov 30, 1955",,Box Score,,Fort Wayne Pistons,W,,87,76,4,7,W 1,,,,False,ROC,1956
12,"Sat, Dec 3, 1955",,Box Score,,St. Louis Hawks,L,,78,89,4,8,L 1,,,,False,ROC,1956
13,"Sun, Dec 4, 1955",,Box Score,,Philadelphia Warriors,W,,107,84,5,8,W 1,,,,False,ROC,1956
14,"Tue, Dec 6, 1955",,Box Score,@,New York Knicks,L,,105,116,5,9,L 1,,,,False,ROC,1956
15,"Wed, Dec 7, 1955",,Box Score,,Minneapolis Lakers,W,,92,79,6,9,W 1,,,,False,ROC,1956
16,"Fri, Dec 9, 1955",,Box Score,N,Boston Celtics,W,,109,108,7,9,W 2,5238,,"at Philadelphia, PA",False,ROC,1956
17,"Sat, Dec 10, 1955",,Box Score,,Fort Wayne Pistons,W,OT,117,116,8,9,W 3,,,,False,ROC,1956
18,"Sun, Dec 11, 1955",,Box Score,,St. Louis Hawks,W,,93,91,9,9,W 4,,,,False,ROC,1956
19,"Wed, Dec 14, 1955",,Box Score,N,St. Louis Hawks,W,,117,109,10,9,W 5,,,"at Johnstown, PA",False,ROC,1956
20,"Fri, Dec 16, 1955",,Box Score,N,St. Louis Hawks,L,OT,97,100,10,10,L 1,,,"at Milwaukee, WI",False,ROC,1956
21,"Sat, Dec 17, 1955",,Box Score,@,Minneapolis Lakers,L,,92,94,10,11,L 2,,,,False,ROC,1956
22,"Sun, Dec 18, 1955",,Box Score,@,St. Louis Hawks,L,,85,86,10,12,L 3,,,,False,ROC,1956
23,"Wed, Dec 21, 1955",,Box Score,,Philadelphia Warriors,L,,92,96,10,13,L 4,,,,False,ROC,1956
