G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 2, 1990",,Box Score,@,Indiana Pacers,L,,81,100,0,1,L 1,13004,,,False,NJN,1991
2,"Sat, Nov 3, 1990",,Box Score,@,Philadelphia 76ers,L,OT,110,112,0,2,L 2,15678,,,False,NJN,1991
3,"Tue, Nov 6, 1990",,Box Score,@,Charlotte Hornets,L,,105,113,0,3,L 3,23901,,,False,NJN,1991
4,"Thu, Nov 8, 1990",,Box Score,,Miami Heat,W,,114,103,1,3,W 1,12138,,,False,NJN,1991
5,"Sat, Nov 10, 1990",,Box Score,,Boston Celtics,L,,91,105,1,4,L 1,16101,2:00,,False,NJN,1991
6,"Mon, Nov 12, 1990",,Box Score,,Washington Bullets,L,,92,97,1,5,L 2,6103,,,False,NJN,1991
7,"Wed, Nov 14, 1990",,Box Score,,Milwaukee Bucks,W,,112,95,2,5,W 1,6424,,,False,NJN,1991
8,"Fri, Nov 16, 1990",,Box Score,,Detroit Pistons,L,,96,105,2,6,L 1,14424,,,False,NJN,1991
9,"Sat, Nov 17, 1990",,Box Score,@,Milwaukee Bucks,L,,99,111,2,7,L 2,14276,,,False,NJN,1991
10,"Tue, Nov 20, 1990",,Box Score,@,Seattle SuperSonics,L,,88,105,2,8,L 3,10466,,,False,NJN,1991
11,"Wed, Nov 21, 1990",,Box Score,@,Los Angeles Clippers,L,,90,99,2,9,L 4,10335,,,False,NJN,1991
12,"Fri, Nov 23, 1990",,Box Score,@,Phoenix Suns,W,,116,114,3,9,W 1,14487,,,False,NJN,1991
13,"Sat, Nov 24, 1990",,Box Score,@,Golden State Warriors,W,,117,113,4,9,W 2,15025,,,False,NJN,1991
14,"Tue, Nov 27, 1990",,Box Score,,Philadelphia 76ers,W,,98,92,5,9,W 3,11121,,,False,NJN,1991
15,"Wed, Nov 28, 1990",,Box Score,@,Miami Heat,L,,79,97,5,10,L 1,15008,,,False,NJN,1991
16,"Sat, Dec 1, 1990",,Box Score,,Orlando Magic,W,,111,92,6,10,W 1,10381,,,False,NJN,1991
17,"Tue, Dec 4, 1990",,Box Score,,Seattle SuperSonics,W,,106,102,7,10,W 2,7029,,,False,NJN,1991
18,"Fri, Dec 7, 1990",,Box Score,,Phoenix Suns,L,,110,129,7,11,L 1,11019,,,False,NJN,1991
19,"Mon, Dec 10, 1990",,Box Score,,Charlotte Hornets,W,,121,115,8,11,W 1,6012,,,False,NJN,1991
20,"Thu, Dec 13, 1990",,Box Score,@,Atlanta Hawks,L,,97,106,8,12,L 1,9107,,,False,NJN,1991
21,"Sat, Dec 15, 1990",,Box Score,,New York Knicks,L,,104,125,8,13,L 2,17115,,,False,NJN,1991
22,"Mon, Dec 17, 1990",,Box Score,,Utah Jazz,L,,98,100,8,14,L 3,9380,,,False,NJN,1991
23,"Wed, Dec 19, 1990",,Box Score,,Los Angeles Clippers,W,,118,105,9,14,W 1,7092,,,False,NJN,1991
24,"Fri, Dec 21, 1990",,Box Score,,Cleveland Cavaliers,W,,111,103,10,14,W 2,7232,,,False,NJN,1991
25,"Sat, Dec 22, 1990",,Box Score,@,New York Knicks,L,,93,106,10,15,L 1,15237,,,False,NJN,1991
26,"Wed, Dec 26, 1990",,Box Score,,Atlanta Hawks,L,,111,113,10,16,L 2,11455,,,False,NJN,1991
27,"Fri, Dec 28, 1990",,Box Score,,Houston Rockets,L,,99,101,10,17,L 3,12328,,,False,NJN,1991
28,"Sat, Dec 29, 1990",,Box Score,@,Indiana Pacers,L,,105,114,10,18,L 4,10860,,,False,NJN,1991
29,"Fri, Jan 4, 1991",,Box Score,,San Antonio Spurs,L,,89,93,10,19,L 5,16044,,,False,NJN,1991
30,"Sat, Jan 5, 1991",,Box Score,@,Detroit Pistons,L,,83,99,10,20,L 6,21454,,,False,NJN,1991
31,"Mon, Jan 7, 1991",,Box Score,,Dallas Mavericks,L,OT,87,88,10,21,L 7,9065,,,False,NJN,1991
32,"Tue, Jan 8, 1991",,Box Score,@,Chicago Bulls,L,,102,111,10,22,L 8,18169,,,False,NJN,1991
