G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 28, 2015",10:30p,,Box Score,,Minnesota Timberwolves,L,,111,112,0,1,L 1,18997,2:35,,False,LAL,2016
2,"Fri, Oct 30, 2015",10:00p,,Box Score,@,Sacramento Kings,L,,114,132,0,2,L 2,17391,2:14,,False,LAL,2016
3,"Sun, Nov 1, 2015",9:30p,,Box Score,,Dallas Mavericks,L,,93,103,0,3,L 3,18997,2:12,,False,LAL,2016
4,"Tue, Nov 3, 2015",10:30p,,Box Score,,Denver Nuggets,L,,109,120,0,4,L 4,18997,2:16,,False,LAL,2016
5,"Fri, Nov 6, 2015",7:30p,,Box Score,@,Brooklyn Nets,W,,104,98,1,4,W 1,17732,2:25,,False,LAL,2016
6,"Sun, Nov 8, 2015",3:30p,,Box Score,@,New York Knicks,L,,95,99,1,5,L 1,19812,2:15,,False,LAL,2016
7,"Tue, Nov 10, 2015",7:30p,,Box Score,@,Miami Heat,L,,88,101,1,6,L 2,19825,2:08,,False,LAL,2016
8,"Wed, Nov 11, 2015",7:00p,,Box Score,@,Orlando Magic,L,,99,101,1,7,L 3,18846,2:02,,False,LAL,2016
9,"Fri, Nov 13, 2015",8:30p,,Box Score,@,Dallas Mavericks,L,,82,90,1,8,L 4,20260,2:18,,False,LAL,2016
10,"Sun, Nov 15, 2015",9:30p,,Box Score,,Detroit Pistons,W,,97,85,2,8,W 1,18997,2:19,,False,LAL,2016
11,"Mon, Nov 16, 2015",9:00p,,Box Score,@,Phoenix Suns,L,,101,120,2,9,L 1,18055,2:06,,False,LAL,2016
12,"Fri, Nov 20, 2015",10:30p,,Box Score,,Toronto Raptors,L,,91,102,2,10,L 2,18997,2:05,,False,LAL,2016
13,"Sun, Nov 22, 2015",9:30p,,Box Score,,Portland Trail Blazers,L,,93,107,2,11,L 3,18997,2:03,,False,LAL,2016
14,"Tue, Nov 24, 2015",10:30p,,Box Score,@,Golden State Warriors,L,,77,111,2,12,L 4,19596,2:05,,False,LAL,2016
15,"Sat, Nov 28, 2015",10:00p,,Box Score,@,Portland Trail Blazers,L,,96,108,2,13,L 5,20019,2:12,,False,LAL,2016
16,"Sun, Nov 29, 2015",9:30p,,Box Score,,Indiana Pacers,L,,103,107,2,14,L 6,18997,2:28,,False,LAL,2016
17,"Tue, Dec 1, 2015",7:00p,,Box Score,@,Philadelphia 76ers,L,,91,103,2,15,L 7,20510,2:18,,False,LAL,2016
18,"Wed, Dec 2, 2015",7:00p,,Box Score,@,Washington Wizards,W,,108,104,3,15,W 1,20356,2:16,,False,LAL,2016
19,"Fri, Dec 4, 2015",8:00p,,Box Score,@,Atlanta Hawks,L,,87,100,3,16,L 1,19051,2:00,,False,LAL,2016
20,"Sun, Dec 6, 2015",6:00p,,Box Score,@,Detroit Pistons,L,,91,111,3,17,L 2,20228,2:13,,False,LAL,2016
21,"Mon, Dec 7, 2015",7:30p,,Box Score,@,Toronto Raptors,L,,93,102,3,18,L 3,20163,2:13,,False,LAL,2016
22,"Wed, Dec 9, 2015",8:00p,,Box Score,@,Minnesota Timberwolves,L,OT,122,123,3,19,L 4,18076,2:39,,False,LAL,2016
23,"Fri, Dec 11, 2015",9:30p,,Box Score,@,San Antonio Spurs,L,,87,109,3,20,L 5,18418,2:10,,False,LAL,2016
24,"Sat, Dec 12, 2015",8:00p,,Box Score,@,Houston Rockets,L,,97,126,3,21,L 6,18456,2:05,,False,LAL,2016
25,"Tue, Dec 15, 2015",10:30p,,Box Score,,Milwaukee Bucks,W,,113,95,4,21,W 1,18997,2:01,,False,LAL,2016
26,"Thu, Dec 17, 2015",10:30p,,Box Score,,Houston Rockets,L,,87,107,4,22,L 1,18997,2:25,,False,LAL,2016
27,"Sat, Dec 19, 2015",5:00p,,Box Score,@,Oklahoma City Thunder,L,,78,118,4,23,L 2,18203,2:01,,False,LAL,2016
28,"Tue, Dec 22, 2015",9:00p,,Box Score,@,Denver Nuggets,W,,111,107,5,23,W 1,19124,2:13,,False,LAL,2016
29,"Wed, Dec 23, 2015",10:30p,,Box Score,,Oklahoma City Thunder,L,,85,120,5,24,L 1,18997,2:04,,False,LAL,2016
30,"Fri, Dec 25, 2015",10:30p,,Box Score,,Los Angeles Clippers,L,,84,94,5,25,L 2,18997,2:08,,False,LAL,2016
31,"Sun, Dec 27, 2015",6:00p,,Box Score,@,Memphis Grizzlies,L,,96,112,5,26,L 3,18119,2:07,,False,LAL,2016
32,"Mon, Dec 28, 2015",7:00p,,Box Score,@,Charlotte Hornets,L,,98,108,5,27,L 4,19632,2:00,,False,LAL,2016
33,"Wed, Dec 30, 2015",7:30p,,Box Score,@,Boston Celtics,W,,112,104,6,27,W 1,18624,2:24,,False,LAL,2016
34,"Fri, Jan 1, 2016",10:30p,,Box Score,,Philadelphia 76ers,W,,93,84,7,27,W 2,18997,2:14,,False,LAL,2016
35,"Sun, Jan 3, 2016",9:30p,,Box Score,,Phoenix Suns,W,,97,77,8,27,W 3,18997,2:01,,False,LAL,2016
36,"Tue, Jan 5, 2016",10:30p,,Box Score,,Golden State Warriors,L,,88,109,8,28,L 1,18997,2:04,,False,LAL,2016
37,"Thu, Jan 7, 2016",10:30p,,Box Score,@,Sacramento Kings,L,,115,118,8,29,L 2,17386,2:27,,False,LAL,2016
38,"Fri, Jan 8, 2016",10:30p,,Box Score,,Oklahoma City Thunder,L,,113,117,8,30,L 3,18997,2:24,,False,LAL,2016
39,"Sun, Jan 10, 2016",9:30p,,Box Score,,Utah Jazz,L,,74,86,8,31,L 4,18997,2:07,,False,LAL,2016
40,"Tue, Jan 12, 2016",10:30p,,Box Score,,New Orleans Pelicans,W,,95,91,9,31,W 1,18997,2:10,,False,LAL,2016
41,"Thu, Jan 14, 2016",10:30p,,Box Score,@,Golden State Warriors,L,,98,116,9,32,L 1,19596,2:12,,False,LAL,2016
42,"Sat, Jan 16, 2016",9:00p,,Box Score,@,Utah Jazz,L,,82,109,9,33,L 2,19911,1:59,,False,LAL,2016
43,"Sun, Jan 17, 2016",9:30p,,Box Score,,Houston Rockets,L,,95,112,9,34,L 3,18997,2:01,,False,LAL,2016
44,"Wed, Jan 20, 2016",10:30p,,Box Score,,Sacramento Kings,L,,93,112,9,35,L 4,18997,2:17,,False,LAL,2016
45,"Fri, Jan 22, 2016",10:30p,,Box Score,,San Antonio Spurs,L,,95,108,9,36,L 5,18997,1:57,,False,LAL,2016
46,"Sat, Jan 23, 2016",10:30p,,Box Score,@,Portland Trail Blazers,L,,103,121,9,37,L 6,19728,2:07,,False,LAL,2016
47,"Tue, Jan 26, 2016",10:30p,,Box Score,,Dallas Mavericks,L,,90,92,9,38,L 7,18997,2:15,,False,LAL,2016
48,"Thu, Jan 28, 2016",10:30p,,Box Score,,Chicago Bulls,L,,91,114,9,39,L 8,18997,2:13,,False,LAL,2016
49,"Fri, Jan 29, 2016",10:30p,,Box Score,@,Los Angeles Clippers,L,,93,105,9,40,L 9,19495,2:07,,False,LAL,2016
50,"Sun, Jan 31, 2016",9:30p,,Box Score,,Charlotte Hornets,L,,82,101,9,41,L 10,18997,2:08,,False,LAL,2016
51,"Tue, Feb 2, 2016",10:30p,,Box Score,,Minnesota Timberwolves,W,,119,115,10,41,W 1,18997,2:21,,False,LAL,2016
52,"Thu, Feb 4, 2016",9:30p,,Box Score,@,New Orleans Pelicans,W,,99,96,11,41,W 2,18420,2:19,,False,LAL,2016
53,"Sat, Feb 6, 2016",8:30p,,Box Score,@,San Antonio Spurs,L,,102,106,11,42,L 1,18418,2:10,,False,LAL,2016
54,"Mon, Feb 8, 2016",7:00p,,Box Score,@,Indiana Pacers,L,,87,89,11,43,L 2,18165,2:17,,False,LAL,2016
55,"Wed, Feb 10, 2016",8:00p,,Box Score,@,Cleveland Cavaliers,L,,111,120,11,44,L 3,20562,2:12,,False,LAL,2016
56,"Fri, Feb 19, 2016",10:30p,,Box Score,,San Antonio Spurs,L,,113,119,11,45,L 4,18997,2:13,,False,LAL,2016
57,"Sun, Feb 21, 2016",8:00p,,Box Score,@,Chicago Bulls,L,,115,126,11,46,L 5,23143,2:19,,False,LAL,2016
58,"Mon, Feb 22, 2016",8:00p,,Box Score,@,Milwaukee Bucks,L,,101,108,11,47,L 6,18717,2:12,,False,LAL,2016
59,"Wed, Feb 24, 2016",8:00p,,Box Score,@,Memphis Grizzlies,L,,119,128,11,48,L 7,18119,2:09,,False,LAL,2016
60,"Fri, Feb 26, 2016",10:30p,,Box Score,,Memphis Grizzlies,L,,95,112,11,49,L 8,18997,2:14,,False,LAL,2016
61,"Tue, Mar 1, 2016",10:30p,,Box Score,,Brooklyn Nets,W,,107,101,12,49,W 1,18997,2:13,,False,LAL,2016
62,"Wed, Mar 2, 2016",9:00p,,Box Score,@,Denver Nuggets,L,,107,117,12,50,L 1,20096,2:18,,False,LAL,2016
63,"Fri, Mar 4, 2016",10:30p,,Box Score,,Atlanta Hawks,L,,77,106,12,51,L 2,18997,2:12,,False,LAL,2016
64,"Sun, Mar 6, 2016",3:30p,,Box Score,,Golden State Warriors,W,,112,95,13,51,W 1,18997,2:16,,False,LAL,2016
65,"Tue, Mar 8, 2016",10:30p,,Box Score,,Orlando Magic,W,,107,98,14,51,W 2,18997,2:08,,False,LAL,2016
66,"Thu, Mar 10, 2016",10:30p,,Box Score,,Cleveland Cavaliers,L,,108,120,14,52,L 1,18997,2:19,,False,LAL,2016
67,"Sun, Mar 13, 2016",9:30p,,Box Score,,New York Knicks,L,,87,90,14,53,L 2,18997,2:08,,False,LAL,2016
68,"Tue, Mar 15, 2016",10:30p,,Box Score,,Sacramento Kings,L,,98,106,14,54,L 3,18997,2:12,,False,LAL,2016
69,"Fri, Mar 18, 2016",10:30p,,Box Score,,Phoenix Suns,L,,90,95,14,55,L 4,18997,2:14,,False,LAL,2016
70,"Tue, Mar 22, 2016",10:30p,,Box Score,,Memphis Grizzlies,W,,107,100,15,55,W 1,18997,2:20,,False,LAL,2016
71,"Wed, Mar 23, 2016",10:00p,,Box Score,@,Phoenix Suns,L,,107,119,15,56,L 1,18191,2:12,,False,LAL,2016
72,"Fri, Mar 25, 2016",10:30p,,Box Score,,Denver Nuggets,L,,105,116,15,57,L 2,18997,2:11,,False,LAL,2016
73,"Sun, Mar 27, 2016",9:30p,,Box Score,,Washington Wizards,L,,88,101,15,58,L 3,18997,2:07,,False,LAL,2016
74,"Mon, Mar 28, 2016",9:00p,,Box Score,@,Utah Jazz,L,,75,123,15,59,L 4,19911,2:02,,False,LAL,2016
75,"Wed, Mar 30, 2016",10:30p,,Box Score,,Miami Heat,W,OT,102,100,16,59,W 1,18997,2:25,,False,LAL,2016
76,"Sun, Apr 3, 2016",9:30p,,Box Score,,Boston Celtics,L,,100,107,16,60,L 1,18997,2:15,,False,LAL,2016
77,"Tue, Apr 5, 2016",10:30p,,Box Score,@,Los Angeles Clippers,L,,81,103,16,61,L 2,19537,2:07,,False,LAL,2016
78,"Wed, Apr 6, 2016",10:30p,,Box Score,,Los Angeles Clippers,L,,81,91,16,62,L 3,18997,2:05,,False,LAL,2016
79,"Fri, Apr 8, 2016",8:00p,,Box Score,@,New Orleans Pelicans,L,,102,110,16,63,L 4,18607,2:04,,False,LAL,2016
80,"Sun, Apr 10, 2016",3:30p,,Box Score,@,Houston Rockets,L,,110,130,16,64,L 5,18442,2:03,,False,LAL,2016
81,"Mon, Apr 11, 2016",8:00p,,Box Score,@,Oklahoma City Thunder,L,,79,112,16,65,L 6,18203,2:11,,False,LAL,2016
82,"Wed, Apr 13, 2016",10:30p,,Box Score,,Utah Jazz,W,,101,96,17,65,W 1,18997,2:14,,False,LAL,2016
