G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Mon, Dec 26, 2011",7:00p,,Box Score,@,Cleveland Cavaliers,W,,104,96,1,0,W 1,20562,2:07,,False,TOR,2012
2,"Wed, Dec 28, 2011",6:00p,,Box Score,,Indiana Pacers,L,,85,90,1,1,L 1,19800,2:17,,False,TOR,2012
3,"Fri, Dec 30, 2011",8:30p,,Box Score,@,Dallas Mavericks,L,,86,99,1,2,L 2,20307,2:14,,False,TOR,2012
4,"Sun, Jan 1, 2012",6:00p,,Box Score,@,Orlando Magic,L,,96,102,1,3,L 3,18846,2:24,,False,TOR,2012
5,"Mon, Jan 2, 2012",7:30p,,Box Score,@,New York Knicks,W,,90,85,2,3,W 1,19763,2:24,,False,TOR,2012
6,"Wed, Jan 4, 2012",7:00p,,Box Score,,Cleveland Cavaliers,W,,92,77,3,3,W 2,14468,2:04,,False,TOR,2012
7,"Fri, Jan 6, 2012",7:00p,,Box Score,,New Jersey Nets,L,,85,97,3,4,L 1,16771,2:20,,False,TOR,2012
8,"Sat, Jan 7, 2012",8:00p,,Box Score,@,Philadelphia 76ers,L,,62,97,3,5,L 2,14522,2:01,,False,TOR,2012
9,"Mon, Jan 9, 2012",7:00p,,Box Score,,Minnesota Timberwolves,W,,97,87,4,5,W 1,14097,2:20,,False,TOR,2012
10,"Tue, Jan 10, 2012",7:00p,,Box Score,@,Washington Wizards,L,,78,93,4,6,L 1,14077,2:02,,False,TOR,2012
11,"Wed, Jan 11, 2012",7:00p,,Box Score,,Sacramento Kings,L,,91,98,4,7,L 2,14323,2:24,,False,TOR,2012
12,"Fri, Jan 13, 2012",7:00p,,Box Score,,Indiana Pacers,L,,90,95,4,8,L 3,15302,2:35,,False,TOR,2012
13,"Sat, Jan 14, 2012",8:00p,,Box Score,@,Chicago Bulls,L,,64,77,4,9,L 4,21962,1:56,,False,TOR,2012
14,"Mon, Jan 16, 2012",4:00p,,Box Score,@,Atlanta Hawks,L,,84,93,4,10,L 5,11050,2:18,,False,TOR,2012
