G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 27, 1984",,Box Score,,Portland Trail Blazers,L,,119,140,0,1,L 1,11321,,,False,KCK,1985
2,"Tue, Oct 30, 1984",,Box Score,,Chicago Bulls,L,,104,109,0,2,L 2,9391,,,False,KCK,1985
3,"Thu, Nov 1, 1984",,Box Score,,Houston Rockets,L,,106,109,0,3,L 3,11640,,,False,KCK,1985
4,"Sat, Nov 3, 1984",,Box Score,,Denver Nuggets,L,,114,128,0,4,L 4,6440,,,False,KCK,1985
5,"Tue, Nov 6, 1984",,Box Score,@,Houston Rockets,L,,94,108,0,5,L 5,13570,,,False,KCK,1985
6,"Fri, Nov 9, 1984",,Box Score,@,New Jersey Nets,W,,101,99,1,5,W 1,9492,,,False,KCK,1985
7,"Sat, Nov 10, 1984",,Box Score,@,New York Knicks,L,,100,113,1,6,L 1,9373,,,False,KCK,1985
8,"Fri, Nov 16, 1984",,Box Score,@,Los Angeles Lakers,L,,116,128,1,7,L 2,13287,,,False,KCK,1985
9,"Sat, Nov 17, 1984",,Box Score,@,Los Angeles Clippers,L,,113,121,1,8,L 3,7335,,,False,KCK,1985
10,"Tue, Nov 20, 1984",,Box Score,,Utah Jazz,W,,129,122,2,8,W 1,7132,,,False,KCK,1985
11,"Wed, Nov 21, 1984",,Box Score,@,Washington Bullets,L,,92,97,2,9,L 1,4862,,,False,KCK,1985
12,"Fri, Nov 23, 1984",,Box Score,@,Indiana Pacers,W,,122,105,3,9,W 1,11504,,,False,KCK,1985
13,"Sat, Nov 24, 1984",,Box Score,,Boston Celtics,L,,124,135,3,10,L 1,17341,2:09,,False,KCK,1985
14,"Tue, Nov 27, 1984",,Box Score,@,Seattle SuperSonics,L,,96,104,3,11,L 2,5160,,,False,KCK,1985
15,"Thu, Nov 29, 1984",,Box Score,@,Golden State Warriors,L,,107,110,3,12,L 3,3782,,,False,KCK,1985
16,"Fri, Nov 30, 1984",,Box Score,@,Los Angeles Lakers,L,,121,130,3,13,L 4,12766,,,False,KCK,1985
17,"Wed, Dec 5, 1984",,Box Score,,Atlanta Hawks,W,,121,100,4,13,W 1,5355,,,False,KCK,1985
18,"Fri, Dec 7, 1984",,Box Score,@,Phoenix Suns,L,,113,121,4,14,L 1,10306,,,False,KCK,1985
19,"Sun, Dec 9, 1984",,Box Score,@,Utah Jazz,L,,120,123,4,15,L 2,4070,,"at Las Vegas, NV",False,KCK,1985
20,"Tue, Dec 11, 1984",,Box Score,,San Antonio Spurs,W,,121,120,5,15,W 1,5687,,,False,KCK,1985
21,"Wed, Dec 12, 1984",,Box Score,@,Dallas Mavericks,L,,107,116,5,16,L 1,14226,,,False,KCK,1985
22,"Fri, Dec 14, 1984",,Box Score,@,Denver Nuggets,W,,123,117,6,16,W 1,6497,,,False,KCK,1985
23,"Sat, Dec 15, 1984",,Box Score,,Seattle SuperSonics,W,,110,105,7,16,W 2,5732,,,False,KCK,1985
