G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 11, 1972",,Box Score,,Los Angeles Lakers,L,,94,129,0,1,L 1,,,"at Omaha, NE",False,KCO,1973
2,"Sat, Oct 14, 1972",,Box Score,,Detroit Pistons,W,,113,101,1,1,W 1,,,,False,KCO,1973
3,"Thu, Oct 19, 1972",,Box Score,,Baltimore Bullets,L,,83,94,1,2,L 1,,,,False,KCO,1973
4,"Sat, Oct 21, 1972",,Box Score,,Atlanta Hawks,W,,108,101,2,2,W 1,,,,False,KCO,1973
5,"Tue, Oct 24, 1972",,Box Score,,Los Angeles Lakers,L,,94,114,2,3,L 1,,,,False,KCO,1973
6,"Thu, Oct 26, 1972",,Box Score,,Milwaukee Bucks,L,,107,114,2,4,L 2,,,,False,KCO,1973
7,"Sat, Oct 28, 1972",,Box Score,@,Buffalo Braves,W,,113,102,3,4,W 1,,,,False,KCO,1973
8,"Sun, Oct 29, 1972",,Box Score,@,Cleveland Cavaliers,L,,97,115,3,5,L 1,,,,False,KCO,1973
9,"Tue, Oct 31, 1972",,Box Score,@,Chicago Bulls,L,,95,104,3,6,L 2,,,,False,KCO,1973
10,"Wed, Nov 1, 1972",,Box Score,,New York Knicks,L,,85,122,3,7,L 3,,,"at Omaha, NE",False,KCO,1973
11,"Fri, Nov 3, 1972",,Box Score,@,Philadelphia 76ers,W,,114,101,4,7,W 1,,,,False,KCO,1973
12,"Sat, Nov 4, 1972",,Box Score,@,Boston Celtics,W,,118,107,5,7,W 2,8836,,,False,KCO,1973
13,"Wed, Nov 8, 1972",,Box Score,,Philadelphia 76ers,W,,125,107,6,7,W 3,,,"at Omaha, NE",False,KCO,1973
14,"Fri, Nov 10, 1972",,Box Score,@,Seattle SuperSonics,W,,111,106,7,7,W 4,,,,False,KCO,1973
15,"Sun, Nov 12, 1972",,Box Score,@,Portland Trail Blazers,L,,100,102,7,8,L 1,,,,False,KCO,1973
16,"Tue, Nov 14, 1972",,Box Score,,Buffalo Braves,W,,106,100,8,8,W 1,,,"at Omaha, NE",False,KCO,1973
17,"Wed, Nov 15, 1972",,Box Score,,Seattle SuperSonics,W,,106,97,9,8,W 2,,,,False,KCO,1973
18,"Fri, Nov 17, 1972",,Box Score,,Cleveland Cavaliers,W,,115,96,10,8,W 3,,,,False,KCO,1973
19,"Sat, Nov 18, 1972",,Box Score,,Houston Rockets,W,,127,117,11,8,W 4,,,"at Omaha, NE",False,KCO,1973
20,"Tue, Nov 21, 1972",,Box Score,,Phoenix Suns,W,,101,96,12,8,W 5,,,,False,KCO,1973
21,"Fri, Nov 24, 1972",,Box Score,@,Milwaukee Bucks,L,,106,115,12,9,L 1,,,,False,KCO,1973
22,"Sat, Nov 25, 1972",,Box Score,,Golden State Warriors,L,,114,133,12,10,L 2,,,,False,KCO,1973
23,"Tue, Nov 28, 1972",,Box Score,@,Chicago Bulls,W,,92,91,13,10,W 1,,,,False,KCO,1973
24,"Wed, Nov 29, 1972",,Box Score,,Portland Trail Blazers,W,,110,102,14,10,W 2,,,,False,KCO,1973
25,"Fri, Dec 1, 1972",,Box Score,,Chicago Bulls,L,OT,97,106,14,11,L 1,,,,False,KCO,1973
26,"Sat, Dec 2, 1972",,Box Score,@,Houston Rockets,W,,114,109,15,11,W 1,,,,False,KCO,1973
27,"Tue, Dec 5, 1972",,Box Score,@,New York Knicks,L,,103,125,15,12,L 1,,,,False,KCO,1973
28,"Wed, Dec 6, 1972",,Box Score,@,Philadelphia 76ers,L,,117,122,15,13,L 2,,,,False,KCO,1973
29,"Fri, Dec 8, 1972",,Box Score,@,Detroit Pistons,L,,100,113,15,14,L 3,,,,False,KCO,1973
30,"Sat, Dec 9, 1972",,Box Score,@,Baltimore Bullets,L,,112,120,15,15,L 4,,,,False,KCO,1973
31,"Sun, Dec 10, 1972",,Box Score,,Atlanta Hawks,W,,130,115,16,15,W 1,,,,False,KCO,1973
32,"Tue, Dec 12, 1972",,Box Score,,Cleveland Cavaliers,W,,100,99,17,15,W 2,,,"at Omaha, NE",False,KCO,1973
33,"Fri, Dec 15, 1972",,Box Score,,Detroit Pistons,W,OT,140,132,18,15,W 3,,,"at Omaha, NE",False,KCO,1973
34,"Sun, Dec 17, 1972",,Box Score,@,Phoenix Suns,L,,102,112,18,16,L 1,,,,False,KCO,1973
35,"Mon, Dec 18, 1972",,Box Score,,Portland Trail Blazers,W,,113,95,19,16,W 1,,,,False,KCO,1973
36,"Tue, Dec 19, 1972",,Box Score,@,Atlanta Hawks,L,,102,119,19,17,L 1,,,,False,KCO,1973
37,"Wed, Dec 20, 1972",,Box Score,,Seattle SuperSonics,W,,121,110,20,17,W 1,,,"at Omaha, NE",False,KCO,1973
38,"Fri, Dec 22, 1972",,Box Score,,Boston Celtics,L,,90,118,20,18,L 1,9649,,,False,KCO,1973
39,"Mon, Dec 25, 1972",,Box Score,,Milwaukee Bucks,L,,99,104,20,19,L 2,,,,False,KCO,1973
40,"Tue, Dec 26, 1972",,Box Score,@,Chicago Bulls,L,,103,117,20,20,L 3,,,,False,KCO,1973
41,"Fri, Dec 29, 1972",,Box Score,@,Los Angeles Lakers,L,,92,123,20,21,L 4,,,,False,KCO,1973
42,"Sat, Dec 30, 1972",,Box Score,@,Golden State Warriors,L,,107,113,20,22,L 5,,,,False,KCO,1973
43,"Tue, Jan 2, 1973",,Box Score,@,Portland Trail Blazers,L,,87,104,20,23,L 6,,,,False,KCO,1973
44,"Wed, Jan 3, 1973",,Box Score,@,Seattle SuperSonics,L,,100,107,20,24,L 7,,,,False,KCO,1973
45,"Fri, Jan 5, 1973",,Box Score,,Detroit Pistons,W,,103,100,21,24,W 1,,,,False,KCO,1973
46,"Sat, Jan 6, 1973",,Box Score,,Phoenix Suns,L,,112,118,21,25,L 1,,,"at Omaha, NE",False,KCO,1973
47,"Tue, Jan 9, 1973",,Box Score,,New York Knicks,L,OT,115,116,21,26,L 2,,,,False,KCO,1973
48,"Wed, Jan 10, 1973",,Box Score,,Chicago Bulls,W,,102,100,22,26,W 1,,,"at Omaha, NE",False,KCO,1973
49,"Thu, Jan 11, 1973",,Box Score,,Golden State Warriors,W,,109,108,23,26,W 2,,,,False,KCO,1973
50,"Fri, Jan 12, 1973",,Box Score,@,Milwaukee Bucks,L,,98,117,23,27,L 1,,,,False,KCO,1973
51,"Mon, Jan 15, 1973",,Box Score,,Philadelphia 76ers,W,,135,108,24,27,W 1,,,,False,KCO,1973
52,"Tue, Jan 16, 1973",,Box Score,,Seattle SuperSonics,L,,122,125,24,28,L 1,,,,False,KCO,1973
53,"Thu, Jan 18, 1973",,Box Score,@,Phoenix Suns,W,,119,96,25,28,W 1,,,,False,KCO,1973
54,"Sun, Jan 21, 1973",,Box Score,@,Los Angeles Lakers,L,,102,123,25,29,L 1,,,,False,KCO,1973
55,"Thu, Jan 25, 1973",,Box Score,@,Golden State Warriors,L,,115,129,25,30,L 2,,,,False,KCO,1973
56,"Sat, Jan 27, 1973",,Box Score,@,Atlanta Hawks,L,,126,129,25,31,L 3,,,,False,KCO,1973
57,"Thu, Feb 1, 1973",,Box Score,,Golden State Warriors,W,,98,96,26,31,W 1,,,"at Omaha, NE",False,KCO,1973
58,"Sat, Feb 3, 1973",,Box Score,@,Portland Trail Blazers,W,,105,97,27,31,W 2,,,,False,KCO,1973
59,"Sun, Feb 4, 1973",,Box Score,@,Seattle SuperSonics,W,,120,98,28,31,W 3,,,,False,KCO,1973
60,"Tue, Feb 6, 1973",,Box Score,@,Chicago Bulls,L,,107,114,28,32,L 1,,,,False,KCO,1973
61,"Wed, Feb 7, 1973",,Box Score,,Milwaukee Bucks,W,,105,98,29,32,W 1,,,,False,KCO,1973
62,"Fri, Feb 9, 1973",,Box Score,@,Houston Rockets,W,,121,116,30,32,W 2,,,,False,KCO,1973
63,"Sat, Feb 10, 1973",,Box Score,,Chicago Bulls,L,,101,102,30,33,L 1,,,,False,KCO,1973
64,"Tue, Feb 13, 1973",,Box Score,,Houston Rockets,W,,132,118,31,33,W 1,,,,False,KCO,1973
65,"Wed, Feb 14, 1973",,Box Score,,Boston Celtics,L,,101,104,31,34,L 1,9736,,"at Omaha, NE",False,KCO,1973
66,"Sat, Feb 17, 1973",,Box Score,@,Milwaukee Bucks,L,,104,111,31,35,L 2,,,,False,KCO,1973
67,"Sun, Feb 18, 1973",,Box Score,@,Detroit Pistons,L,,100,144,31,36,L 3,,,,False,KCO,1973
68,"Tue, Feb 20, 1973",,Box Score,@,Buffalo Braves,L,,106,113,31,37,L 4,,,,False,KCO,1973
69,"Thu, Feb 22, 1973",,Box Score,,Milwaukee Bucks,L,OT,113,116,31,38,L 5,,,"at Omaha, NE",False,KCO,1973
70,"Sun, Feb 25, 1973",,Box Score,,Phoenix Suns,L,,109,111,31,39,L 6,,,,False,KCO,1973
71,"Tue, Feb 27, 1973",,Box Score,@,Los Angeles Lakers,W,,107,103,32,39,W 1,,,,False,KCO,1973
72,"Wed, Feb 28, 1973",,Box Score,@,Phoenix Suns,W,,109,107,33,39,W 2,,,,False,KCO,1973
73,"Fri, Mar 2, 1973",,Box Score,@,Golden State Warriors,L,,112,117,33,40,L 1,,,,False,KCO,1973
74,"Thu, Mar 8, 1973",,Box Score,,Baltimore Bullets,W,,105,93,34,40,W 1,,,"at Omaha, NE",False,KCO,1973
75,"Sat, Mar 10, 1973",,Box Score,@,New York Knicks,L,,102,125,34,41,L 1,,,,False,KCO,1973
76,"Tue, Mar 13, 1973",,Box Score,@,Baltimore Bullets,L,,99,103,34,42,L 2,,,,False,KCO,1973
77,"Fri, Mar 16, 1973",,Box Score,@,Cleveland Cavaliers,L,,99,114,34,43,L 3,,,,False,KCO,1973
78,"Sun, Mar 18, 1973",,Box Score,@,Boston Celtics,L,,105,109,34,44,L 4,14481,,,False,KCO,1973
79,"Mon, Mar 19, 1973",,Box Score,,Portland Trail Blazers,W,,106,105,35,44,W 1,,,"at Omaha, NE",False,KCO,1973
80,"Tue, Mar 20, 1973",,Box Score,,Buffalo Braves,W,,119,115,36,44,W 2,,,,False,KCO,1973
81,"Wed, Mar 21, 1973",,Box Score,,Los Angeles Lakers,L,,118,124,36,45,L 1,,,,False,KCO,1973
82,"Sat, Mar 24, 1973",,Box Score,@,Detroit Pistons,L,,98,110,36,46,L 2,,,,False,KCO,1973
