G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Mon, Dec 26, 2011",8:00p,,Box Score,,Oklahoma City Thunder,L,,100,104,0,1,L 1,19406,2:19,,False,MIN,2012
2,"Tue, Dec 27, 2011",8:30p,,Box Score,@,Milwaukee Bucks,L,,95,98,0,2,L 2,17352,2:16,,False,MIN,2012
3,"Fri, Dec 30, 2011",8:00p,,Box Score,,Miami Heat,L,,101,103,0,3,L 3,19356,2:16,,False,MIN,2012
4,"Sun, Jan 1, 2012",7:00p,,Box Score,,Dallas Mavericks,W,,99,82,1,3,W 1,15115,2:13,,False,MIN,2012
5,"Mon, Jan 2, 2012",8:00p,,Box Score,,San Antonio Spurs,W,,106,96,2,3,W 2,14514,2:03,,False,MIN,2012
6,"Wed, Jan 4, 2012",8:00p,,Box Score,,Memphis Grizzlies,L,,86,90,2,4,L 1,17404,2:19,,False,MIN,2012
7,"Fri, Jan 6, 2012",8:00p,,Box Score,,Cleveland Cavaliers,L,,87,98,2,5,L 2,16943,2:11,,False,MIN,2012
8,"Sun, Jan 8, 2012",1:00p,,Box Score,@,Washington Wizards,W,,93,72,3,5,W 1,13095,2:03,,False,MIN,2012
9,"Mon, Jan 9, 2012",7:00p,,Box Score,@,Toronto Raptors,L,,87,97,3,6,L 1,14097,2:20,,False,MIN,2012
10,"Tue, Jan 10, 2012",8:00p,,Box Score,,Chicago Bulls,L,,100,111,3,7,L 2,19356,2:11,,False,MIN,2012
11,"Fri, Jan 13, 2012",8:00p,,Box Score,@,New Orleans Hornets,W,,87,80,4,7,W 1,14295,2:15,,False,MIN,2012
12,"Sat, Jan 14, 2012",7:00p,,Box Score,@,Atlanta Hawks,L,,91,93,4,8,L 1,13135,2:05,,False,MIN,2012
13,"Mon, Jan 16, 2012",8:00p,,Box Score,,Sacramento Kings,W,,99,86,5,8,W 1,16159,2:05,,False,MIN,2012
14,"Wed, Jan 18, 2012",8:00p,,Box Score,,Detroit Pistons,W,,93,85,6,8,W 2,15598,2:18,,False,MIN,2012
15,"Fri, Jan 20, 2012",10:30p,,Box Score,@,Los Angeles Clippers,W,,101,98,7,8,W 3,19492,2:39,,False,MIN,2012
16,"Sat, Jan 21, 2012",9:00p,,Box Score,@,Utah Jazz,L,,98,108,7,9,L 1,19911,2:02,,False,MIN,2012
17,"Mon, Jan 23, 2012",8:00p,,Box Score,,Houston Rockets,L,,92,107,7,10,L 2,16924,2:09,,False,MIN,2012
18,"Wed, Jan 25, 2012",8:30p,,Box Score,@,Dallas Mavericks,W,,105,90,8,10,W 1,20150,2:04,,False,MIN,2012
19,"Fri, Jan 27, 2012",8:00p,,Box Score,,San Antonio Spurs,W,,87,79,9,10,W 2,16699,1:58,,False,MIN,2012
20,"Sun, Jan 29, 2012",7:00p,,Box Score,,Los Angeles Lakers,L,,101,106,9,11,L 1,17551,2:15,,False,MIN,2012
21,"Mon, Jan 30, 2012",8:00p,,Box Score,@,Houston Rockets,W,,120,108,10,11,W 1,14264,2:11,,False,MIN,2012
22,"Wed, Feb 1, 2012",8:00p,,Box Score,,Indiana Pacers,L,,99,109,10,12,L 1,15017,2:23,,False,MIN,2012
23,"Fri, Feb 3, 2012",7:30p,,Box Score,@,New Jersey Nets,W,,108,105,11,12,W 1,15069,2:22,,False,MIN,2012
24,"Sat, Feb 4, 2012",8:00p,,Box Score,,Houston Rockets,W,,100,91,12,12,W 2,19356,2:06,,False,MIN,2012
25,"Tue, Feb 7, 2012",8:00p,,Box Score,,Sacramento Kings,W,,86,84,13,12,W 3,14073,2:14,,False,MIN,2012
26,"Wed, Feb 8, 2012",8:00p,,Box Score,@,Memphis Grizzlies,L,,80,85,13,13,L 1,13287,2:00,,False,MIN,2012
27,"Fri, Feb 10, 2012",8:00p,,Box Score,,Dallas Mavericks,L,,97,104,13,14,L 2,17119,2:20,,False,MIN,2012
28,"Sat, Feb 11, 2012",8:00p,,Box Score,,New York Knicks,L,,98,100,13,15,L 3,20232,2:16,,False,MIN,2012
