G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 16, 1970",,Box Score,,Detroit Pistons,L,,106,120,0,1,L 1,,,,False,SFW,1971
2,"Sat, Oct 17, 1970",,Box Score,,Cleveland Cavaliers,W,,128,108,1,1,W 1,,,"at Oakland, CA",False,SFW,1971
3,"Tue, Oct 20, 1970",,Box Score,@,Baltimore Bullets,W,,125,105,2,1,W 2,,,,False,SFW,1971
4,"Wed, Oct 21, 1970",,Box Score,@,Atlanta Hawks,L,,100,102,2,2,L 1,,,,False,SFW,1971
5,"Thu, Oct 22, 1970",,Box Score,@,New York Knicks,L,,92,95,2,3,L 2,,,,False,SFW,1971
6,"Sat, Oct 24, 1970",,Box Score,,Portland Trail Blazers,W,,118,115,3,3,W 1,,,"at Oakland, CA",False,SFW,1971
7,"Wed, Oct 28, 1970",,Box Score,,Philadelphia 76ers,L,,108,111,3,4,L 1,,,"at Oakland, CA",False,SFW,1971
8,"Fri, Oct 30, 1970",,Box Score,,Chicago Bulls,L,,98,101,3,5,L 2,,,,False,SFW,1971
9,"Mon, Nov 2, 1970",,Box Score,,New York Knicks,L,,99,111,3,6,L 3,,,"at Oakland, CA",False,SFW,1971
10,"Wed, Nov 4, 1970",,Box Score,,Baltimore Bullets,W,,111,100,4,6,W 1,,,,False,SFW,1971
11,"Fri, Nov 6, 1970",,Box Score,@,Portland Trail Blazers,W,,110,103,5,6,W 2,,,,False,SFW,1971
12,"Sat, Nov 7, 1970",,Box Score,,San Diego Rockets,W,,114,102,6,6,W 3,,,,False,SFW,1971
13,"Tue, Nov 10, 1970",,Box Score,,Cleveland Cavaliers,W,,109,74,7,6,W 4,,,,False,SFW,1971
14,"Thu, Nov 12, 1970",,Box Score,,Cincinnati Royals,L,,107,121,7,7,L 1,,,,False,SFW,1971
15,"Fri, Nov 13, 1970",,Box Score,@,San Diego Rockets,W,,107,102,8,7,W 1,,,,False,SFW,1971
16,"Mon, Nov 16, 1970",,Box Score,@,Milwaukee Bucks,L,,100,119,8,8,L 1,,,,False,SFW,1971
17,"Tue, Nov 17, 1970",,Box Score,@,Chicago Bulls,W,,111,105,9,8,W 1,,,,False,SFW,1971
18,"Wed, Nov 18, 1970",,Box Score,@,Boston Celtics,W,,90,89,10,8,W 2,3853,,,False,SFW,1971
19,"Fri, Nov 20, 1970",,Box Score,,Buffalo Braves,W,,123,108,11,8,W 3,,,,False,SFW,1971
20,"Sat, Nov 21, 1970",,Box Score,,Milwaukee Bucks,L,,102,127,11,9,L 1,,,,False,SFW,1971
21,"Tue, Nov 24, 1970",,Box Score,@,Philadelphia 76ers,W,,104,96,12,9,W 1,,,,False,SFW,1971
22,"Wed, Nov 25, 1970",,Box Score,@,Cleveland Cavaliers,W,,108,99,13,9,W 2,,,,False,SFW,1971
23,"Fri, Nov 27, 1970",,Box Score,@,Seattle SuperSonics,L,,96,101,13,10,L 1,,,,False,SFW,1971
24,"Sat, Nov 28, 1970",,Box Score,,Los Angeles Lakers,W,,92,88,14,10,W 1,,,"at Oakland, CA",False,SFW,1971
25,"Tue, Dec 1, 1970",,Box Score,,Atlanta Hawks,W,,113,106,15,10,W 2,,,,False,SFW,1971
26,"Fri, Dec 4, 1970",,Box Score,@,Los Angeles Lakers,L,,101,123,15,11,L 1,,,,False,SFW,1971
27,"Sat, Dec 5, 1970",,Box Score,,Phoenix Suns,L,,100,105,15,12,L 2,,,"at Oakland, CA",False,SFW,1971
28,"Mon, Dec 7, 1970",,Box Score,N,Cincinnati Royals,L,,113,124,15,13,L 3,,,"at Omaha, NE",False,SFW,1971
29,"Tue, Dec 8, 1970",,Box Score,@,Chicago Bulls,L,,87,98,15,14,L 4,,,,False,SFW,1971
30,"Wed, Dec 9, 1970",,Box Score,@,Detroit Pistons,W,,110,99,16,14,W 1,,,,False,SFW,1971
31,"Fri, Dec 11, 1970",,Box Score,@,Philadelphia 76ers,W,,102,101,17,14,W 2,,,,False,SFW,1971
32,"Sat, Dec 12, 1970",,Box Score,@,Baltimore Bullets,L,,96,119,17,15,L 1,,,,False,SFW,1971
33,"Sun, Dec 13, 1970",,Box Score,N,New York Knicks,W,,101,94,18,15,W 1,,,"at St. Louis, MO",False,SFW,1971
