G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 25, 1958",,Box Score,@,Syracuse Nationals,W,,110,109,1,0,W 1,,,,False,PHW,1959
2,"Sun, Oct 26, 1958",,Box Score,,New York Knicks,L,OT,94,100,1,1,L 1,,,,False,PHW,1959
3,"Sat, Nov 1, 1958",,Box Score,@,New York Knicks,W,,111,92,2,1,W 1,,,,False,PHW,1959
4,"Sun, Nov 2, 1958",,Box Score,,Detroit Pistons,L,,91,107,2,2,L 1,,,,False,PHW,1959
5,"Thu, Nov 6, 1958",,Box Score,@,Minneapolis Lakers,L,,101,103,2,3,L 2,,,,False,PHW,1959
6,"Sat, Nov 8, 1958",,Box Score,,Syracuse Nationals,L,,98,103,2,4,L 3,,,,False,PHW,1959
7,"Sun, Nov 9, 1958",,Box Score,@,Cincinnati Royals,W,,106,92,3,4,W 1,,,,False,PHW,1959
8,"Fri, Nov 14, 1958",,Box Score,@,St. Louis Hawks,L,,100,110,3,5,L 1,,,,False,PHW,1959
9,"Sat, Nov 15, 1958",,Box Score,,Minneapolis Lakers,W,,106,101,4,5,W 1,,,,False,PHW,1959
10,"Fri, Nov 21, 1958",,Box Score,,Cincinnati Royals,W,,108,90,5,5,W 2,,,,False,PHW,1959
11,"Sat, Nov 22, 1958",,Box Score,@,Boston Celtics,L,,100,105,5,6,L 1,6524,,,False,PHW,1959
12,"Sun, Nov 23, 1958",,Box Score,,Syracuse Nationals,W,,110,107,6,6,W 1,,,,False,PHW,1959
13,"Tue, Nov 25, 1958",,Box Score,N,St. Louis Hawks,W,,106,105,7,6,W 2,,,"at New York, NY",False,PHW,1959
14,"Thu, Nov 27, 1958",,Box Score,,Boston Celtics,L,,94,107,7,7,L 1,5121,,,False,PHW,1959
15,"Sat, Nov 29, 1958",,Box Score,@,New York Knicks,L,,103,115,7,8,L 2,,,,False,PHW,1959
16,"Sun, Nov 30, 1958",,Box Score,,New York Knicks,W,,103,100,8,8,W 1,,,,False,PHW,1959
17,"Tue, Dec 2, 1958",,Box Score,@,Detroit Pistons,L,,91,95,8,9,L 1,,,,False,PHW,1959
18,"Thu, Dec 4, 1958",,Box Score,,St. Louis Hawks,L,,92,107,8,10,L 2,,,,False,PHW,1959
19,"Sat, Dec 6, 1958",,Box Score,@,St. Louis Hawks,L,,97,107,8,11,L 3,,,,False,PHW,1959
20,"Sun, Dec 7, 1958",,Box Score,@,Cincinnati Royals,W,,103,90,9,11,W 1,,,,False,PHW,1959
21,"Tue, Dec 9, 1958",,Box Score,N,Syracuse Nationals,L,,90,106,9,12,L 1,,,"at New York, NY",False,PHW,1959
