G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 18, 2017",8:00p,,Box Score,@,Memphis Grizzlies,L,,91,103,0,1,L 1,17794,2:22,,False,NOP,2018
2,"Fri, Oct 20, 2017",9:30p,,Box Score,,Golden State Warriors,L,,120,128,0,2,L 2,18171,,,False,NOP,2018
3,"Sun, Oct 22, 2017",9:30p,,Box Score,@,Los Angeles Lakers,W,,119,112,1,2,W 1,18997,2:12,,False,NOP,2018
4,"Tue, Oct 24, 2017",10:00p,,Box Score,@,Portland Trail Blazers,L,,93,103,1,3,L 1,19446,2:15,,False,NOP,2018
5,"Thu, Oct 26, 2017",10:30p,,Box Score,@,Sacramento Kings,W,,114,106,2,3,W 1,17583,2:23,,False,NOP,2018
6,"Sat, Oct 28, 2017",7:00p,,Box Score,,Cleveland Cavaliers,W,,123,101,3,3,W 2,18539,2:09,,False,NOP,2018
7,"Mon, Oct 30, 2017",8:00p,,Box Score,,Orlando Magic,L,,99,115,3,4,L 1,14004,2:05,,False,NOP,2018
8,"Wed, Nov 1, 2017",8:00p,,Box Score,,Minnesota Timberwolves,L,,98,104,3,5,L 2,14788,2:14,,False,NOP,2018
9,"Fri, Nov 3, 2017",8:30p,,Box Score,@,Dallas Mavericks,W,,99,94,4,5,W 1,19894,2:24,,False,NOP,2018
10,"Sat, Nov 4, 2017",8:00p,,Box Score,@,Chicago Bulls,W,OT,96,90,5,5,W 2,21254,2:15,,False,NOP,2018
11,"Tue, Nov 7, 2017",7:00p,,Box Score,@,Indiana Pacers,W,,117,112,6,5,W 3,15014,2:12,,False,NOP,2018
12,"Thu, Nov 9, 2017",7:30p,,Box Score,@,Toronto Raptors,L,,118,122,6,6,L 1,19800,2:16,,False,NOP,2018
13,"Sat, Nov 11, 2017",7:00p,,Box Score,,Los Angeles Clippers,W,,111,103,7,6,W 1,17624,2:14,,False,NOP,2018
14,"Mon, Nov 13, 2017",8:00p,,Box Score,,Atlanta Hawks,W,,106,105,8,6,W 2,14631,2:07,,False,NOP,2018
15,"Wed, Nov 15, 2017",8:00p,,Box Score,,Toronto Raptors,L,,116,125,8,7,L 1,15654,2:05,,False,NOP,2018
16,"Fri, Nov 17, 2017",10:30p,,Box Score,@,Denver Nuggets,L,,114,146,8,8,L 2,16816,2:08,,False,NOP,2018
17,"Mon, Nov 20, 2017",8:00p,,Box Score,,Oklahoma City Thunder,W,,114,107,9,8,W 1,16765,2:30,,False,NOP,2018
18,"Wed, Nov 22, 2017",8:00p,,Box Score,,San Antonio Spurs,W,,107,90,10,8,W 2,17539,2:03,,False,NOP,2018
19,"Fri, Nov 24, 2017",9:00p,,Box Score,@,Phoenix Suns,W,,115,91,11,8,W 3,16574,2:03,,False,NOP,2018
20,"Sat, Nov 25, 2017",8:30p,,Box Score,@,Golden State Warriors,L,,95,110,11,9,L 1,19596,2:15,,False,NOP,2018
21,"Wed, Nov 29, 2017",8:00p,,Box Score,,Minnesota Timberwolves,L,,102,120,11,10,L 2,15555,2:02,,False,NOP,2018
22,"Fri, Dec 1, 2017",9:00p,,Box Score,@,Utah Jazz,L,,108,114,11,11,L 3,17725,2:10,,False,NOP,2018
23,"Sat, Dec 2, 2017",10:00p,,Box Score,@,Portland Trail Blazers,W,,123,116,12,11,W 1,18730,2:01,,False,NOP,2018
24,"Mon, Dec 4, 2017",8:00p,,Box Score,,Golden State Warriors,L,,115,125,12,12,L 1,17004,2:19,,False,NOP,2018
25,"Wed, Dec 6, 2017",8:00p,,Box Score,,Denver Nuggets,W,,123,114,13,12,W 1,15353,2:12,,False,NOP,2018
26,"Fri, Dec 8, 2017",8:00p,,Box Score,,Sacramento Kings,L,OT,109,116,13,13,L 1,15019,2:21,,False,NOP,2018
27,"Sun, Dec 10, 2017",7:00p,,Box Score,,Philadelphia 76ers,W,,131,124,14,13,W 1,16878,2:23,,False,NOP,2018
