G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 4, 1988",,Box Score,,Houston Rockets,W,,120,117,1,0,W 1,14876,,,False,DEN,1989
2,"Sat, Nov 5, 1988",,Box Score,@,Seattle SuperSonics,L,OT,141,142,1,1,L 1,14269,,,False,DEN,1989
3,"Wed, Nov 9, 1988",,Box Score,@,Los Angeles Lakers,L,,110,128,1,2,L 2,17505,,,False,DEN,1989
4,"Thu, Nov 10, 1988",,Box Score,,Portland Trail Blazers,W,,135,115,2,2,W 1,,,,False,DEN,1989
5,"Sat, Nov 12, 1988",,Box Score,,Seattle SuperSonics,W,,141,129,3,2,W 2,12401,,,False,DEN,1989
6,"Sun, Nov 13, 1988",,Box Score,@,Portland Trail Blazers,W,,143,132,4,2,W 3,12812,,,False,DEN,1989
7,"Tue, Nov 15, 1988",,Box Score,,Los Angeles Lakers,L,2OT,146,148,4,3,L 1,15198,,,False,DEN,1989
8,"Thu, Nov 17, 1988",,Box Score,,San Antonio Spurs,W,,139,112,5,3,W 1,10079,,,False,DEN,1989
9,"Sat, Nov 19, 1988",,Box Score,,Los Angeles Clippers,W,,134,107,6,3,W 2,10405,,,False,DEN,1989
10,"Tue, Nov 22, 1988",,Box Score,,New Jersey Nets,W,,141,106,7,3,W 3,,,,False,DEN,1989
11,"Wed, Nov 23, 1988",,Box Score,@,Dallas Mavericks,L,,106,125,7,4,L 1,17007,,,False,DEN,1989
12,"Sat, Nov 26, 1988",,Box Score,,Chicago Bulls,W,,128,123,8,4,W 1,17022,,,False,DEN,1989
13,"Tue, Nov 29, 1988",,Box Score,,New York Knicks,W,,139,119,9,4,W 2,10387,,,False,DEN,1989
14,"Thu, Dec 1, 1988",,Box Score,@,Sacramento Kings,W,OT,133,126,10,4,W 3,16517,,,False,DEN,1989
15,"Fri, Dec 2, 1988",,Box Score,,Golden State Warriors,W,,129,102,11,4,W 4,12922,,,False,DEN,1989
16,"Sun, Dec 4, 1988",,Box Score,@,Cleveland Cavaliers,L,,103,122,11,5,L 1,12223,,,False,DEN,1989
17,"Tue, Dec 6, 1988",,Box Score,@,New York Knicks,L,OT,123,124,11,6,L 2,17104,,,False,DEN,1989
18,"Wed, Dec 7, 1988",,Box Score,@,Philadelphia 76ers,L,,109,134,11,7,L 3,13848,,,False,DEN,1989
19,"Fri, Dec 9, 1988",,Box Score,@,Miami Heat,W,,121,110,12,7,W 1,14812,,,False,DEN,1989
20,"Sat, Dec 10, 1988",,Box Score,@,Atlanta Hawks,W,,133,130,13,7,W 2,16202,,,False,DEN,1989
21,"Tue, Dec 13, 1988",,Box Score,,Houston Rockets,W,,126,101,14,7,W 3,12005,,,False,DEN,1989
22,"Fri, Dec 16, 1988",,Box Score,@,Los Angeles Clippers,L,,118,121,14,8,L 1,,,,False,DEN,1989
23,"Sat, Dec 17, 1988",,Box Score,,Los Angeles Clippers,W,,114,99,15,8,W 1,12254,,,False,DEN,1989
24,"Tue, Dec 20, 1988",,Box Score,,Portland Trail Blazers,L,,124,127,15,9,L 1,11700,,,False,DEN,1989
25,"Thu, Dec 22, 1988",,Box Score,,Phoenix Suns,L,,118,126,15,10,L 2,,,,False,DEN,1989
26,"Fri, Dec 23, 1988",,Box Score,@,Phoenix Suns,L,,107,119,15,11,L 3,10274,,,False,DEN,1989
27,"Tue, Dec 27, 1988",,Box Score,,Boston Celtics,W,,130,109,16,11,W 1,17022,1:55,,False,DEN,1989
28,"Fri, Dec 30, 1988",,Box Score,,Miami Heat,W,,109,83,17,11,W 2,12214,,,False,DEN,1989
29,"Tue, Jan 3, 1989",,Box Score,@,San Antonio Spurs,L,,105,129,17,12,L 1,,,,False,DEN,1989
30,"Thu, Jan 5, 1989",,Box Score,,Golden State Warriors,W,,131,129,18,12,W 1,10649,,,False,DEN,1989
31,"Sat, Jan 7, 1989",,Box Score,,Dallas Mavericks,W,,115,94,19,12,W 2,17022,,,False,DEN,1989
32,"Tue, Jan 10, 1989",,Box Score,@,Washington Bullets,L,,117,120,19,13,L 1,,,,False,DEN,1989
