G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 12, 1971",,Box Score,,Seattle SuperSonics,L,,90,123,0,1,L 1,,,,False,BUF,1972
2,"Fri, Oct 15, 1971",,Box Score,@,Cleveland Cavaliers,W,OT,111,109,1,1,W 1,,,,False,BUF,1972
3,"Sat, Oct 16, 1971",,Box Score,,Cleveland Cavaliers,L,,89,93,1,2,L 1,,,,False,BUF,1972
4,"Tue, Oct 19, 1971",,Box Score,,Los Angeles Lakers,L,,106,123,1,3,L 2,,,,False,BUF,1972
5,"Fri, Oct 22, 1971",,Box Score,@,Milwaukee Bucks,L,,105,124,1,4,L 3,,,,False,BUF,1972
6,"Sat, Oct 23, 1971",,Box Score,,Boston Celtics,L,,98,103,1,5,L 4,8413,,,False,BUF,1972
7,"Tue, Oct 26, 1971",,Box Score,@,Golden State Warriors,W,,91,89,2,5,W 1,,,"at Oakland, CA",False,BUF,1972
8,"Thu, Oct 28, 1971",,Box Score,@,Seattle SuperSonics,L,,96,106,2,6,L 1,,,,False,BUF,1972
9,"Fri, Oct 29, 1971",,Box Score,@,Portland Trail Blazers,W,,120,119,3,6,W 1,,,,False,BUF,1972
10,"Sun, Oct 31, 1971",,Box Score,@,Houston Rockets,L,,87,102,3,7,L 1,,,,False,BUF,1972
11,"Wed, Nov 3, 1971",,Box Score,,Phoenix Suns,L,,98,100,3,8,L 2,,,,False,BUF,1972
12,"Fri, Nov 5, 1971",,Box Score,@,Atlanta Hawks,W,OT,122,117,4,8,W 1,,,,False,BUF,1972
13,"Sat, Nov 6, 1971",,Box Score,,Chicago Bulls,W,,130,99,5,8,W 2,,,,False,BUF,1972
14,"Tue, Nov 9, 1971",,Box Score,,Portland Trail Blazers,W,,109,100,6,8,W 3,,,,False,BUF,1972
15,"Sat, Nov 13, 1971",,Box Score,,Milwaukee Bucks,L,,106,127,6,9,L 1,,,,False,BUF,1972
16,"Tue, Nov 16, 1971",,Box Score,,Cincinnati Royals,W,,102,98,7,9,W 1,,,,False,BUF,1972
17,"Fri, Nov 19, 1971",,Box Score,@,Baltimore Bullets,L,,105,126,7,10,L 1,,,,False,BUF,1972
18,"Sat, Nov 20, 1971",,Box Score,,Detroit Pistons,L,,96,105,7,11,L 2,,,,False,BUF,1972
19,"Tue, Nov 23, 1971",,Box Score,,Atlanta Hawks,W,,102,97,8,11,W 1,,,,False,BUF,1972
20,"Wed, Nov 24, 1971",,Box Score,@,Boston Celtics,L,,100,108,8,12,L 1,3995,,,False,BUF,1972
21,"Sat, Nov 27, 1971",,Box Score,,Golden State Warriors,L,,91,110,8,13,L 2,,,,False,BUF,1972
22,"Tue, Nov 30, 1971",,Box Score,,Houston Rockets,L,,101,115,8,14,L 3,,,,False,BUF,1972
23,"Thu, Dec 2, 1971",,Box Score,N,Baltimore Bullets,W,,109,105,9,14,W 1,,,"at Toronto, Canada",False,BUF,1972
24,"Fri, Dec 3, 1971",,Box Score,,Cleveland Cavaliers,W,,91,90,10,14,W 2,,,,False,BUF,1972
25,"Sat, Dec 4, 1971",,Box Score,@,New York Knicks,L,,90,130,10,15,L 1,,,,False,BUF,1972
26,"Tue, Dec 7, 1971",,Box Score,,Cincinnati Royals,W,,115,91,11,15,W 1,,,,False,BUF,1972
27,"Fri, Dec 10, 1971",,Box Score,,Portland Trail Blazers,L,OT,100,101,11,16,L 1,,,,False,BUF,1972
28,"Tue, Dec 14, 1971",,Box Score,,Philadelphia 76ers,W,,117,110,12,16,W 1,,,,False,BUF,1972
29,"Wed, Dec 15, 1971",,Box Score,N,Milwaukee Bucks,L,,108,122,12,17,L 1,,,"at Madison, WI",False,BUF,1972
30,"Fri, Dec 17, 1971",,Box Score,,New York Knicks,L,,95,115,12,18,L 2,,,,False,BUF,1972
31,"Sat, Dec 18, 1971",,Box Score,@,Boston Celtics,L,,91,124,12,19,L 3,4775,,,False,BUF,1972
32,"Tue, Dec 21, 1971",,Box Score,,Los Angeles Lakers,L,,103,117,12,20,L 4,,,,False,BUF,1972
33,"Sat, Dec 25, 1971",,Box Score,@,Atlanta Hawks,L,,117,140,12,21,L 5,,,,False,BUF,1972
34,"Mon, Dec 27, 1971",,Box Score,,Philadelphia 76ers,L,,112,121,12,22,L 6,,,,False,BUF,1972
35,"Tue, Dec 28, 1971",,Box Score,@,Los Angeles Lakers,L,,87,105,12,23,L 7,,,,False,BUF,1972
36,"Thu, Dec 30, 1971",,Box Score,@,Phoenix Suns,L,,102,123,12,24,L 8,,,,False,BUF,1972
37,"Sat, Jan 1, 1972",,Box Score,@,Seattle SuperSonics,L,,83,97,12,25,L 9,,,,False,BUF,1972
38,"Sun, Jan 2, 1972",,Box Score,@,Portland Trail Blazers,L,,90,108,12,26,L 10,,,,False,BUF,1972
39,"Tue, Jan 4, 1972",,Box Score,@,Golden State Warriors,L,,86,112,12,27,L 11,,,"at Oakland, CA",False,BUF,1972
40,"Fri, Jan 7, 1972",,Box Score,,Phoenix Suns,L,,110,123,12,28,L 12,,,,False,BUF,1972
41,"Sat, Jan 8, 1972",,Box Score,@,Cincinnati Royals,W,,97,87,13,28,W 1,,,,False,BUF,1972
42,"Sun, Jan 9, 1972",,Box Score,@,Detroit Pistons,L,,96,101,13,29,L 1,,,,False,BUF,1972
43,"Tue, Jan 11, 1972",,Box Score,,Cincinnati Royals,L,OT,107,109,13,30,L 2,,,,False,BUF,1972
44,"Wed, Jan 12, 1972",,Box Score,@,Philadelphia 76ers,W,,111,109,14,30,W 1,,,,False,BUF,1972
45,"Fri, Jan 14, 1972",,Box Score,,Portland Trail Blazers,L,,100,102,14,31,L 1,,,,False,BUF,1972
46,"Fri, Jan 21, 1972",,Box Score,,Chicago Bulls,L,,93,113,14,32,L 2,,,,False,BUF,1972
47,"Tue, Jan 25, 1972",,Box Score,,Atlanta Hawks,L,,110,123,14,33,L 3,,,,False,BUF,1972
48,"Wed, Jan 26, 1972",,Box Score,@,Baltimore Bullets,L,OT,114,115,14,34,L 4,,,,False,BUF,1972
49,"Fri, Jan 28, 1972",,Box Score,,Seattle SuperSonics,L,,93,104,14,35,L 5,,,,False,BUF,1972
50,"Sun, Jan 30, 1972",,Box Score,@,Cleveland Cavaliers,W,,99,98,15,35,W 1,,,,False,BUF,1972
51,"Tue, Feb 1, 1972",,Box Score,,Cleveland Cavaliers,L,,99,104,15,36,L 1,,,,False,BUF,1972
52,"Wed, Feb 2, 1972",,Box Score,@,Philadelphia 76ers,L,,104,119,15,37,L 2,,,,False,BUF,1972
53,"Fri, Feb 4, 1972",,Box Score,,New York Knicks,L,,84,103,15,38,L 3,,,,False,BUF,1972
54,"Sat, Feb 5, 1972",,Box Score,@,Chicago Bulls,L,,96,130,15,39,L 4,,,,False,BUF,1972
55,"Sun, Feb 6, 1972",,Box Score,@,Cleveland Cavaliers,W,,121,108,16,39,W 1,,,,False,BUF,1972
56,"Tue, Feb 8, 1972",,Box Score,,Milwaukee Bucks,L,,108,126,16,40,L 1,,,,False,BUF,1972
