G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 14, 1970",,Box Score,,San Diego Rockets,W,,123,105,1,0,W 1,,,,False,BAL,1971
2,"Sat, Oct 17, 1970",,Box Score,,Los Angeles Lakers,W,OT,118,116,2,0,W 2,,,,False,BAL,1971
3,"Tue, Oct 20, 1970",,Box Score,,San Francisco Warriors,L,,105,125,2,1,L 1,,,,False,BAL,1971
4,"Wed, Oct 21, 1970",,Box Score,@,Cincinnati Royals,W,,117,105,3,1,W 1,,,,False,BAL,1971
5,"Fri, Oct 23, 1970",,Box Score,,New York Knicks,W,,98,92,4,1,W 2,,,,False,BAL,1971
6,"Sat, Oct 24, 1970",,Box Score,@,Milwaukee Bucks,L,2OT,120,122,4,2,L 1,,,,False,BAL,1971
7,"Wed, Oct 28, 1970",,Box Score,,Detroit Pistons,L,,103,109,4,3,L 2,,,,False,BAL,1971
8,"Fri, Oct 30, 1970",,Box Score,@,Philadelphia 76ers,W,,123,110,5,3,W 1,,,,False,BAL,1971
9,"Sat, Oct 31, 1970",,Box Score,,Phoenix Suns,W,,106,103,6,3,W 2,,,,False,BAL,1971
10,"Wed, Nov 4, 1970",,Box Score,@,San Francisco Warriors,L,,100,111,6,4,L 1,,,,False,BAL,1971
11,"Thu, Nov 5, 1970",,Box Score,@,Portland Trail Blazers,L,,131,135,6,5,L 2,,,,False,BAL,1971
12,"Fri, Nov 6, 1970",,Box Score,@,San Diego Rockets,W,,125,118,7,5,W 1,,,,False,BAL,1971
13,"Sun, Nov 8, 1970",,Box Score,@,Los Angeles Lakers,L,,105,124,7,6,L 1,,,,False,BAL,1971
14,"Wed, Nov 11, 1970",,Box Score,,Philadelphia 76ers,L,,107,119,7,7,L 2,,,,False,BAL,1971
15,"Thu, Nov 12, 1970",,Box Score,@,New York Knicks,W,,110,108,8,7,W 1,,,,False,BAL,1971
16,"Sat, Nov 14, 1970",,Box Score,,Boston Celtics,W,,122,101,9,7,W 2,8759,,,False,BAL,1971
17,"Sun, Nov 15, 1970",,Box Score,@,Milwaukee Bucks,L,,90,105,9,8,L 1,,,,False,BAL,1971
18,"Mon, Nov 16, 1970",,Box Score,,Cleveland Cavaliers,W,,98,86,10,8,W 1,,,,False,BAL,1971
19,"Wed, Nov 18, 1970",,Box Score,@,Cleveland Cavaliers,W,,111,98,11,8,W 2,,,,False,BAL,1971
20,"Fri, Nov 20, 1970",,Box Score,,Phoenix Suns,W,,121,110,12,8,W 3,,,,False,BAL,1971
21,"Sat, Nov 21, 1970",,Box Score,@,Atlanta Hawks,L,,103,130,12,9,L 1,,,,False,BAL,1971
22,"Tue, Nov 24, 1970",,Box Score,,Portland Trail Blazers,W,,156,104,13,9,W 1,,,,False,BAL,1971
23,"Fri, Nov 27, 1970",,Box Score,@,Boston Celtics,L,,107,153,13,10,L 1,10736,,,False,BAL,1971
24,"Sat, Nov 28, 1970",,Box Score,,Chicago Bulls,W,,99,91,14,10,W 1,,,,False,BAL,1971
25,"Mon, Nov 30, 1970",,Box Score,@,Philadelphia 76ers,L,,98,104,14,11,L 1,,,,False,BAL,1971
26,"Tue, Dec 1, 1970",,Box Score,,Los Angeles Lakers,L,,93,97,14,12,L 2,,,,False,BAL,1971
27,"Fri, Dec 4, 1970",,Box Score,,Seattle SuperSonics,W,,131,116,15,12,W 1,,,,False,BAL,1971
28,"Sun, Dec 6, 1970",,Box Score,,Cincinnati Royals,W,,126,118,16,12,W 2,,,,False,BAL,1971
29,"Wed, Dec 9, 1970",,Box Score,,Milwaukee Bucks,W,,127,97,17,12,W 3,,,,False,BAL,1971
30,"Sat, Dec 12, 1970",,Box Score,,San Francisco Warriors,W,,119,96,18,12,W 4,,,,False,BAL,1971
31,"Tue, Dec 15, 1970",,Box Score,@,Chicago Bulls,L,,97,115,18,13,L 1,,,,False,BAL,1971
32,"Fri, Dec 18, 1970",,Box Score,N,Atlanta Hawks,L,,112,116,18,14,L 2,,,"at College Park, MD",False,BAL,1971
33,"Sat, Dec 19, 1970",,Box Score,,Boston Celtics,W,,134,128,19,14,W 1,12289,,,False,BAL,1971
34,"Wed, Dec 23, 1970",,Box Score,@,Cincinnati Royals,L,,115,120,19,15,L 1,,,,False,BAL,1971
35,"Fri, Dec 25, 1970",,Box Score,,Chicago Bulls,W,,128,112,20,15,W 1,,,,False,BAL,1971
36,"Sun, Dec 27, 1970",,Box Score,@,New York Knicks,L,,105,110,20,16,L 1,,,,False,BAL,1971
37,"Wed, Dec 30, 1970",,Box Score,N,Buffalo Braves,W,,106,90,21,16,W 1,,,"at College Park, MD",False,BAL,1971
38,"Fri, Jan 1, 1971",,Box Score,@,Cleveland Cavaliers,W,,128,105,22,16,W 2,,,,False,BAL,1971
39,"Sat, Jan 2, 1971",,Box Score,@,Detroit Pistons,W,,108,99,23,16,W 3,,,,False,BAL,1971
40,"Tue, Jan 5, 1971",,Box Score,,Seattle SuperSonics,W,,109,101,24,16,W 4,,,,False,BAL,1971
41,"Thu, Jan 7, 1971",,Box Score,@,Atlanta Hawks,W,,110,102,25,16,W 5,,,,False,BAL,1971
42,"Fri, Jan 8, 1971",,Box Score,,Atlanta Hawks,W,,115,104,26,16,W 6,,,,False,BAL,1971
43,"Sun, Jan 10, 1971",,Box Score,@,Milwaukee Bucks,L,,99,151,26,17,L 1,,,,False,BAL,1971
44,"Thu, Jan 14, 1971",,Box Score,@,Seattle SuperSonics,L,,110,114,26,18,L 2,,,"at Seattle, WA (Clarence S. ""Hec"" Edmundson Pavillion)",False,BAL,1971
45,"Fri, Jan 15, 1971",,Box Score,@,San Diego Rockets,W,,124,117,27,18,W 1,,,,False,BAL,1971
46,"Sat, Jan 16, 1971",,Box Score,@,Phoenix Suns,L,,100,117,27,19,L 1,,,,False,BAL,1971
47,"Sun, Jan 17, 1971",,Box Score,@,Seattle SuperSonics,W,,111,96,28,19,W 1,,,"at Seattle, WA (Clarence S. ""Hec"" Edmundson Pavillion)",False,BAL,1971
48,"Wed, Jan 20, 1971",,Box Score,,Milwaukee Bucks,L,,116,120,28,20,L 1,,,,False,BAL,1971
