G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 15, 1971",,Box Score,@,Boston Celtics,W,,97,75,1,0,W 1,9097,,,False,GSW,1972
2,"Sat, Oct 16, 1971",,Box Score,@,Baltimore Bullets,L,,93,108,1,1,L 1,,,,False,GSW,1972
3,"Tue, Oct 19, 1971",,Box Score,@,New York Knicks,L,,84,93,1,2,L 2,,,,False,GSW,1972
4,"Wed, Oct 20, 1971",,Box Score,@,Cleveland Cavaliers,W,,115,98,2,2,W 1,,,,False,GSW,1972
5,"Sat, Oct 23, 1971",,Box Score,,Detroit Pistons,W,OT,115,109,3,2,W 2,,,"at Oakland, CA",False,GSW,1972
6,"Tue, Oct 26, 1971",,Box Score,,Buffalo Braves,L,,89,91,3,3,L 1,,,"at Oakland, CA",False,GSW,1972
7,"Fri, Oct 29, 1971",,Box Score,N,Chicago Bulls,W,,99,83,4,3,W 1,,,"at San Diego, CA",False,GSW,1972
8,"Sat, Oct 30, 1971",,Box Score,,Cincinnati Royals,W,,116,112,5,3,W 2,,,"at Oakland, CA",False,GSW,1972
9,"Sun, Oct 31, 1971",,Box Score,@,Los Angeles Lakers,W,,109,105,6,3,W 3,,,,False,GSW,1972
10,"Tue, Nov 2, 1971",,Box Score,,Baltimore Bullets,W,,106,91,7,3,W 4,,,"at Oakland, CA",False,GSW,1972
11,"Thu, Nov 4, 1971",,Box Score,,Seattle SuperSonics,W,,98,96,8,3,W 5,,,"at Oakland, CA",False,GSW,1972
12,"Sat, Nov 6, 1971",,Box Score,,Los Angeles Lakers,L,,89,105,8,4,L 1,,,"at Oakland, CA",False,GSW,1972
13,"Sun, Nov 7, 1971",,Box Score,@,Seattle SuperSonics,W,,109,102,9,4,W 1,,,,False,GSW,1972
14,"Tue, Nov 9, 1971",,Box Score,,Houston Rockets,W,,115,99,10,4,W 2,,,"at Oakland, CA",False,GSW,1972
15,"Thu, Nov 11, 1971",,Box Score,@,New York Knicks,W,,112,103,11,4,W 3,,,,False,GSW,1972
16,"Fri, Nov 12, 1971",,Box Score,@,Atlanta Hawks,L,,104,106,11,5,L 1,,,,False,GSW,1972
17,"Sat, Nov 13, 1971",,Box Score,@,Cincinnati Royals,L,,101,110,11,6,L 2,,,,False,GSW,1972
18,"Tue, Nov 16, 1971",,Box Score,@,Detroit Pistons,W,,122,101,12,6,W 1,,,,False,GSW,1972
19,"Thu, Nov 18, 1971",,Box Score,,Portland Trail Blazers,W,,115,105,13,6,W 2,,,"at Oakland, CA",False,GSW,1972
20,"Sat, Nov 20, 1971",,Box Score,,Milwaukee Bucks,W,,107,100,14,6,W 3,,,"at Oakland, CA",False,GSW,1972
21,"Sun, Nov 21, 1971",,Box Score,N,Houston Rockets,L,,96,115,14,7,L 1,,,"at San Diego, CA",False,GSW,1972
22,"Thu, Nov 25, 1971",,Box Score,,Philadelphia 76ers,L,,111,112,14,8,L 2,,,"at Oakland, CA",False,GSW,1972
23,"Fri, Nov 26, 1971",,Box Score,@,Chicago Bulls,L,,89,121,14,9,L 3,,,,False,GSW,1972
24,"Sat, Nov 27, 1971",,Box Score,@,Buffalo Braves,W,,110,91,15,9,W 1,,,,False,GSW,1972
25,"Tue, Nov 30, 1971",,Box Score,@,Milwaukee Bucks,W,,106,103,16,9,W 2,,,,False,GSW,1972
26,"Fri, Dec 3, 1971",,Box Score,@,Portland Trail Blazers,L,,107,115,16,10,L 1,,,,False,GSW,1972
27,"Sat, Dec 4, 1971",,Box Score,,Phoenix Suns,L,,92,128,16,11,L 2,,,"at Oakland, CA",False,GSW,1972
28,"Sun, Dec 5, 1971",,Box Score,@,Phoenix Suns,L,,87,120,16,12,L 3,,,,False,GSW,1972
29,"Tue, Dec 7, 1971",,Box Score,N,Atlanta Hawks,L,,113,116,16,13,L 4,,,"at San Diego, CA",False,GSW,1972
30,"Thu, Dec 9, 1971",,Box Score,,Los Angeles Lakers,L,,111,124,16,14,L 5,,,"at Oakland, CA",False,GSW,1972
31,"Fri, Dec 10, 1971",,Box Score,@,Seattle SuperSonics,L,,94,105,16,15,L 6,,,,False,GSW,1972
32,"Thu, Dec 16, 1971",,Box Score,,Philadelphia 76ers,W,,113,93,17,15,W 1,,,"at Oakland, CA",False,GSW,1972
33,"Fri, Dec 17, 1971",,Box Score,@,Los Angeles Lakers,L,,99,129,17,16,L 1,,,,False,GSW,1972
34,"Sat, Dec 18, 1971",,Box Score,,Detroit Pistons,W,,129,102,18,16,W 1,,,"at Oakland, CA",False,GSW,1972
35,"Tue, Dec 21, 1971",,Box Score,,New York Knicks,L,,87,113,18,17,L 1,,,"at Oakland, CA",False,GSW,1972
36,"Sat, Dec 25, 1971",,Box Score,@,New York Knicks,L,,89,114,18,18,L 2,,,,False,GSW,1972
37,"Mon, Dec 27, 1971",,Box Score,@,Boston Celtics,L,,97,99,18,19,L 3,13697,,,False,GSW,1972
38,"Wed, Dec 29, 1971",,Box Score,@,Cincinnati Royals,W,,107,102,19,19,W 1,,,,False,GSW,1972
39,"Thu, Dec 30, 1971",,Box Score,@,Detroit Pistons,W,,128,122,20,19,W 2,,,,False,GSW,1972
40,"Tue, Jan 4, 1972",,Box Score,,Buffalo Braves,W,,112,86,21,19,W 3,,,"at Oakland, CA",False,GSW,1972
41,"Thu, Jan 6, 1972",,Box Score,,Portland Trail Blazers,W,,119,115,22,19,W 4,,,"at Oakland, CA",False,GSW,1972
42,"Sat, Jan 8, 1972",,Box Score,,Boston Celtics,W,,128,106,23,19,W 5,11016,,"at Oakland, CA",False,GSW,1972
43,"Sun, Jan 9, 1972",,Box Score,@,Houston Rockets,W,,113,112,24,19,W 6,,,,False,GSW,1972
44,"Tue, Jan 11, 1972",,Box Score,,Cleveland Cavaliers,W,,101,92,25,19,W 7,,,"at Oakland, CA",False,GSW,1972
45,"Fri, Jan 14, 1972",,Box Score,N,New York Knicks,W,,115,111,26,19,W 8,,,"at San Diego, CA",False,GSW,1972
46,"Sat, Jan 15, 1972",,Box Score,,Baltimore Bullets,W,,105,95,27,19,W 9,,,"at Oakland, CA",False,GSW,1972
47,"Fri, Jan 21, 1972",,Box Score,@,Atlanta Hawks,W,,113,111,28,19,W 10,,,,False,GSW,1972
48,"Sat, Jan 22, 1972",,Box Score,@,Philadelphia 76ers,W,,113,106,29,19,W 11,,,,False,GSW,1972
49,"Mon, Jan 24, 1972",,Box Score,@,Chicago Bulls,L,,105,110,29,20,L 1,,,,False,GSW,1972
50,"Tue, Jan 25, 1972",,Box Score,@,Cleveland Cavaliers,W,,117,111,30,20,W 1,,,,False,GSW,1972
51,"Thu, Jan 27, 1972",,Box Score,,Chicago Bulls,W,,108,107,31,20,W 2,,,"at Oakland, CA",False,GSW,1972
52,"Fri, Jan 28, 1972",,Box Score,@,Portland Trail Blazers,W,,105,102,32,20,W 3,,,,False,GSW,1972
53,"Sat, Jan 29, 1972",,Box Score,,Phoenix Suns,W,,111,100,33,20,W 4,,,"at Oakland, CA",False,GSW,1972
54,"Tue, Feb 1, 1972",,Box Score,N,Milwaukee Bucks,L,,97,108,33,21,L 1,,,"at San Diego, CA",False,GSW,1972
