G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 1, 1991",,Box Score,@,Indiana Pacers,W,,109,103,1,0,W 1,13407,,,False,WSB,1992
2,"Sat, Nov 2, 1991",,Box Score,,Boston Celtics,W,OT,126,118,2,0,W 2,18756,2:20,,False,WSB,1992
3,"Tue, Nov 5, 1991",,Box Score,,Philadelphia 76ers,L,,106,107,2,1,L 1,11730,,,False,WSB,1992
4,"Wed, Nov 6, 1991",,Box Score,@,Orlando Magic,L,,88,105,2,2,L 2,15151,,,False,WSB,1992
5,"Sat, Nov 9, 1991",,Box Score,,Golden State Warriors,L,,119,127,2,3,L 3,10711,,,False,WSB,1992
6,"Sun, Nov 10, 1991",,Box Score,@,Detroit Pistons,L,,79,85,2,4,L 4,21454,,,False,WSB,1992
7,"Tue, Nov 12, 1991",,Box Score,,Orlando Magic,L,,82,95,2,5,L 5,6165,,,False,WSB,1992
8,"Wed, Nov 13, 1991",,Box Score,@,Minnesota Timberwolves,W,OT,119,114,3,5,W 1,19006,,,False,WSB,1992
9,"Fri, Nov 15, 1991",,Box Score,@,New Jersey Nets,W,OT,116,111,4,5,W 2,10301,,,False,WSB,1992
10,"Sat, Nov 16, 1991",,Box Score,,Utah Jazz,L,,98,107,4,6,L 1,10642,,,False,WSB,1992
11,"Tue, Nov 19, 1991",,Box Score,,Seattle SuperSonics,L,,106,113,4,7,L 2,7015,,,False,WSB,1992
12,"Thu, Nov 21, 1991",,Box Score,@,Milwaukee Bucks,L,,87,112,4,8,L 3,14671,,,False,WSB,1992
13,"Sat, Nov 23, 1991",,Box Score,,Atlanta Hawks,W,,126,115,5,8,W 1,10137,,,False,WSB,1992
14,"Mon, Nov 25, 1991",,Box Score,@,Boston Celtics,L,,108,121,5,9,L 1,14678,1:58,"at Hartford, CT",False,WSB,1992
15,"Fri, Nov 29, 1991",,Box Score,@,Los Angeles Clippers,W,,101,94,6,9,W 1,9083,,,False,WSB,1992
16,"Sun, Dec 1, 1991",,Box Score,@,Portland Trail Blazers,L,,87,91,6,10,L 1,12888,,,False,WSB,1992
17,"Tue, Dec 3, 1991",,Box Score,@,Seattle SuperSonics,L,,90,91,6,11,L 2,10957,,,False,WSB,1992
18,"Wed, Dec 4, 1991",,Box Score,@,Utah Jazz,L,,74,101,6,12,L 3,18700,,,False,WSB,1992
19,"Fri, Dec 6, 1991",,Box Score,,Detroit Pistons,L,,94,105,6,13,L 4,18756,,,False,WSB,1992
20,"Sat, Dec 7, 1991",,Box Score,@,Cleveland Cavaliers,L,,97,99,6,14,L 5,11491,,,False,WSB,1992
21,"Thu, Dec 12, 1991",,Box Score,,Milwaukee Bucks,L,,97,109,6,15,L 6,7213,,,False,WSB,1992
22,"Sat, Dec 14, 1991",,Box Score,,Chicago Bulls,L,,100,113,6,16,L 7,18756,,,False,WSB,1992
23,"Tue, Dec 17, 1991",,Box Score,@,Houston Rockets,L,,97,100,6,17,L 8,13013,,,False,WSB,1992
24,"Wed, Dec 18, 1991",,Box Score,@,San Antonio Spurs,W,,96,93,7,17,W 1,16057,,,False,WSB,1992
25,"Fri, Dec 20, 1991",,Box Score,@,Dallas Mavericks,W,,107,99,8,17,W 2,14491,,,False,WSB,1992
26,"Sat, Dec 21, 1991",,Box Score,@,Denver Nuggets,W,,117,102,9,17,W 3,12659,,,False,WSB,1992
27,"Fri, Dec 27, 1991",,Box Score,,Houston Rockets,L,,100,107,9,18,L 1,14617,,,False,WSB,1992
28,"Sat, Dec 28, 1991",,Box Score,,Charlotte Hornets,W,,129,124,10,18,W 1,12054,,"at Baltimore, MD",False,WSB,1992
29,"Mon, Dec 30, 1991",,Box Score,,San Antonio Spurs,W,,94,84,11,18,W 2,16430,,,False,WSB,1992
30,"Fri, Jan 3, 1992",,Box Score,@,New Jersey Nets,W,,112,108,12,18,W 3,8733,,,False,WSB,1992
31,"Sat, Jan 4, 1992",,Box Score,,New York Knicks,L,,99,113,12,19,L 1,18756,2:06,,False,WSB,1992
32,"Tue, Jan 7, 1992",,Box Score,@,Chicago Bulls,L,,89,102,12,20,L 2,18236,,,False,WSB,1992
33,"Thu, Jan 9, 1992",,Box Score,,Cleveland Cavaliers,L,,92,99,12,21,L 3,7441,,,False,WSB,1992
34,"Sat, Jan 11, 1992",,Box Score,,Los Angeles Clippers,W,,107,96,13,21,W 1,6824,,,False,WSB,1992
35,"Tue, Jan 14, 1992",,Box Score,,Indiana Pacers,W,2OT,127,118,14,21,W 2,6413,,,False,WSB,1992
36,"Thu, Jan 16, 1992",,Box Score,,Miami Heat,L,,94,102,14,22,L 1,6522,,,False,WSB,1992
37,"Sat, Jan 18, 1992",,Box Score,,Philadelphia 76ers,L,,101,105,14,23,L 2,12054,,"at Baltimore, MD",False,WSB,1992
38,"Mon, Jan 20, 1992",,Box Score,@,Philadelphia 76ers,L,,91,99,14,24,L 3,11171,,,False,WSB,1992
39,"Wed, Jan 22, 1992",,Box Score,@,Miami Heat,L,,112,125,14,25,L 4,14541,,,False,WSB,1992
40,"Sat, Jan 25, 1992",,Box Score,,Phoenix Suns,L,,115,121,14,26,L 5,6124,,,False,WSB,1992
41,"Tue, Jan 28, 1992",,Box Score,,Boston Celtics,L,,87,98,14,27,L 6,18756,2:01,,False,WSB,1992
42,"Wed, Jan 29, 1992",,Box Score,@,New York Knicks,L,,89,101,14,28,L 7,16127,1:54,,False,WSB,1992
43,"Fri, Jan 31, 1992",,Box Score,,New York Knicks,L,OT,114,125,14,29,L 8,18756,2:38,,False,WSB,1992
44,"Sun, Feb 2, 1992",,Box Score,,Orlando Magic,W,,114,104,15,29,W 1,9223,,,False,WSB,1992
45,"Tue, Feb 4, 1992",,Box Score,@,Charlotte Hornets,L,,99,115,15,30,L 1,23698,,,False,WSB,1992
46,"Thu, Feb 6, 1992",,Box Score,,New Jersey Nets,W,,124,108,16,30,W 1,6412,,,False,WSB,1992
47,"Tue, Feb 11, 1992",,Box Score,@,Golden State Warriors,L,,127,139,16,31,L 1,15025,,,False,WSB,1992
48,"Wed, Feb 12, 1992",,Box Score,@,Sacramento Kings,L,,97,98,16,32,L 2,17014,,,False,WSB,1992
49,"Fri, Feb 14, 1992",,Box Score,@,Los Angeles Lakers,W,,108,92,17,32,W 1,16852,,,False,WSB,1992
50,"Sat, Feb 15, 1992",,Box Score,@,Phoenix Suns,L,,98,124,17,33,L 1,14496,,,False,WSB,1992
51,"Mon, Feb 17, 1992",,Box Score,,Atlanta Hawks,L,,110,117,17,34,L 2,12054,,"at Baltimore, MD",False,WSB,1992
52,"Wed, Feb 19, 1992",,Box Score,@,Atlanta Hawks,W,OT,103,102,18,34,W 1,10016,,,False,WSB,1992
53,"Fri, Feb 21, 1992",,Box Score,,Denver Nuggets,L,,99,106,18,35,L 1,18756,,,False,WSB,1992
54,"Sun, Feb 23, 1992",,Box Score,,Sacramento Kings,L,,117,124,18,36,L 2,8633,,,False,WSB,1992
55,"Wed, Feb 26, 1992",,Box Score,@,Chicago Bulls,L,,103,122,18,37,L 3,18104,,,False,WSB,1992
56,"Fri, Feb 28, 1992",,Box Score,,Portland Trail Blazers,L,,96,117,18,38,L 4,18756,,,False,WSB,1992
57,"Sat, Feb 29, 1992",,Box Score,,Philadelphia 76ers,L,,92,101,18,39,L 5,18756,,,False,WSB,1992
58,"Mon, Mar 2, 1992",,Box Score,@,Detroit Pistons,L,,89,99,18,40,L 6,21454,,,False,WSB,1992
59,"Tue, Mar 3, 1992",,Box Score,@,Orlando Magic,W,,106,93,19,40,W 1,15151,,,False,WSB,1992
60,"Thu, Mar 5, 1992",,Box Score,,Dallas Mavericks,W,,119,109,20,40,W 2,6165,,,False,WSB,1992
61,"Sat, Mar 7, 1992",,Box Score,,Milwaukee Bucks,W,,94,90,21,40,W 3,12054,,"at Baltimore, MD",False,WSB,1992
62,"Sun, Mar 8, 1992",,Box Score,@,Miami Heat,L,,98,112,21,41,L 1,14890,,,False,WSB,1992
63,"Tue, Mar 10, 1992",,Box Score,@,Indiana Pacers,L,,91,101,21,42,L 2,9681,,,False,WSB,1992
64,"Fri, Mar 13, 1992",,Box Score,,Minnesota Timberwolves,W,,118,115,22,42,W 1,8715,,,False,WSB,1992
65,"Sat, Mar 14, 1992",,Box Score,,Los Angeles Lakers,L,,89,92,22,43,L 1,18756,,,False,WSB,1992
66,"Mon, Mar 16, 1992",,Box Score,,Cleveland Cavaliers,L,,102,111,22,44,L 2,8935,,,False,WSB,1992
67,"Thu, Mar 19, 1992",,Box Score,,Chicago Bulls,L,,100,106,22,45,L 3,18756,,,False,WSB,1992
68,"Fri, Mar 20, 1992",,Box Score,@,New Jersey Nets,L,,96,99,22,46,L 4,11049,,,False,WSB,1992
69,"Sun, Mar 22, 1992",,Box Score,@,Milwaukee Bucks,L,,88,109,22,47,L 5,17802,,,False,WSB,1992
70,"Wed, Mar 25, 1992",,Box Score,,Indiana Pacers,L,,109,131,22,48,L 6,6724,,,False,WSB,1992
71,"Thu, Mar 26, 1992",,Box Score,@,Atlanta Hawks,L,,95,107,22,49,L 7,11288,,,False,WSB,1992
72,"Sat, Mar 28, 1992",,Box Score,,Charlotte Hornets,W,,113,97,23,49,W 1,17522,,,False,WSB,1992
73,"Wed, Apr 1, 1992",,Box Score,@,Boston Celtics,L,,106,120,23,50,L 1,14890,2:02,,False,WSB,1992
74,"Fri, Apr 3, 1992",,Box Score,,Detroit Pistons,W,,119,85,24,50,W 1,18756,,,False,WSB,1992
75,"Sat, Apr 4, 1992",,Box Score,@,Charlotte Hornets,L,,109,118,24,51,L 1,23698,,,False,WSB,1992
76,"Tue, Apr 7, 1992",,Box Score,@,Miami Heat,L,,89,100,24,52,L 2,14824,,,False,WSB,1992
77,"Wed, Apr 8, 1992",,Box Score,,New Jersey Nets,L,,103,109,24,53,L 3,5933,,,False,WSB,1992
78,"Fri, Apr 10, 1992",,Box Score,,Miami Heat,L,,93,108,24,54,L 4,10137,,,False,WSB,1992
79,"Sun, Apr 12, 1992",,Box Score,@,Cleveland Cavaliers,L,,91,114,24,55,L 5,14525,,,False,WSB,1992
80,"Tue, Apr 14, 1992",,Box Score,@,New York Knicks,L,,90,93,24,56,L 6,16020,2:03,,False,WSB,1992
81,"Thu, Apr 16, 1992",,Box Score,,Orlando Magic,W,,119,106,25,56,W 1,16317,,,False,WSB,1992
82,"Sat, Apr 18, 1992",,Box Score,@,Philadelphia 76ers,L,,104,111,25,57,L 1,16273,,,False,WSB,1992
