G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 26, 2016",8:00p,,Box Score,@,Memphis Grizzlies,L,,98,102,0,1,L 1,18119,2:30,,False,MIN,2017
2,"Sat, Oct 29, 2016",10:30p,,Box Score,@,Sacramento Kings,L,,103,106,0,2,L 2,17608,2:33,,False,MIN,2017
3,"Tue, Nov 1, 2016",8:00p,,Box Score,,Memphis Grizzlies,W,,116,80,1,2,W 1,14774,2:12,,False,MIN,2017
4,"Thu, Nov 3, 2016",8:00p,,Box Score,,Denver Nuggets,L,,99,102,1,3,L 1,11219,2:24,,False,MIN,2017
5,"Sat, Nov 5, 2016",6:00p,,Box Score,@,Oklahoma City Thunder,L,,92,112,1,4,L 2,18203,2:18,,False,MIN,2017
6,"Tue, Nov 8, 2016",7:30p,,Box Score,@,Brooklyn Nets,L,,110,119,1,5,L 3,13610,2:13,,False,MIN,2017
7,"Wed, Nov 9, 2016",7:00p,,Box Score,@,Orlando Magic,W,,123,107,2,5,W 1,17102,2:20,,False,MIN,2017
8,"Sat, Nov 12, 2016",8:00p,,Box Score,,Los Angeles Clippers,L,,105,119,2,6,L 1,14494,2:23,,False,MIN,2017
9,"Sun, Nov 13, 2016",7:00p,,Box Score,,Los Angeles Lakers,W,,125,99,3,6,W 1,14432,2:21,,False,MIN,2017
10,"Tue, Nov 15, 2016",8:00p,,Box Score,,Charlotte Hornets,L,,108,115,3,7,L 1,10349,2:13,,False,MIN,2017
11,"Thu, Nov 17, 2016",8:00p,,Box Score,,Philadelphia 76ers,W,,110,86,4,7,W 1,16866,2:19,,False,MIN,2017
12,"Sat, Nov 19, 2016",8:00p,,Box Score,@,Memphis Grizzlies,L,,71,93,4,8,L 1,17112,2:25,,False,MIN,2017
13,"Mon, Nov 21, 2016",8:00p,,Box Score,,Boston Celtics,L,,93,99,4,9,L 2,13167,2:13,,False,MIN,2017
14,"Wed, Nov 23, 2016",9:30p,,Box Score,@,New Orleans Pelicans,L,,96,117,4,10,L 3,15555,2:16,,False,MIN,2017
15,"Fri, Nov 25, 2016",9:00p,,Box Score,@,Phoenix Suns,W,,98,85,5,10,W 1,16728,2:18,,False,MIN,2017
16,"Sat, Nov 26, 2016",10:30p,,Box Score,@,Golden State Warriors,L,,102,115,5,11,L 1,19596,2:13,,False,MIN,2017
17,"Mon, Nov 28, 2016",8:00p,,Box Score,,Utah Jazz,L,,103,112,5,12,L 2,9384,2:12,,False,MIN,2017
18,"Wed, Nov 30, 2016",8:00p,,Box Score,,New York Knicks,L,,104,106,5,13,L 3,13987,2:20,,False,MIN,2017
19,"Fri, Dec 2, 2016",7:30p,,Box Score,@,New York Knicks,L,,114,118,5,14,L 4,19812,2:23,,False,MIN,2017
20,"Sat, Dec 3, 2016",7:00p,,Box Score,@,Charlotte Hornets,W,OT,125,120,6,14,W 1,16982,2:42,,False,MIN,2017
21,"Tue, Dec 6, 2016",8:00p,,Box Score,,San Antonio Spurs,L,,91,105,6,15,L 1,12585,2:15,,False,MIN,2017
22,"Thu, Dec 8, 2016",7:00p,,Box Score,@,Toronto Raptors,L,,110,124,6,16,L 2,19800,2:23,,False,MIN,2017
23,"Fri, Dec 9, 2016",8:00p,,Box Score,,Detroit Pistons,L,,90,117,6,17,L 3,14109,2:14,,False,MIN,2017
24,"Sun, Dec 11, 2016",7:00p,,Box Score,,Golden State Warriors,L,,108,116,6,18,L 4,18452,2:24,,False,MIN,2017
25,"Tue, Dec 13, 2016",8:00p,,Box Score,@,Chicago Bulls,W,,99,94,7,18,W 1,21146,2:15,,False,MIN,2017
26,"Sat, Dec 17, 2016",8:00p,,Box Score,,Houston Rockets,L,OT,109,111,7,19,L 1,14689,2:42,,False,MIN,2017
27,"Mon, Dec 19, 2016",8:00p,,Box Score,,Phoenix Suns,W,,115,108,8,19,W 1,12008,2:16,,False,MIN,2017
28,"Wed, Dec 21, 2016",7:30p,,Box Score,@,Atlanta Hawks,W,,92,84,9,19,W 2,17578,2:06,,False,MIN,2017
29,"Fri, Dec 23, 2016",8:00p,,Box Score,,Sacramento Kings,L,,105,109,9,20,L 1,13288,2:16,,False,MIN,2017
30,"Sun, Dec 25, 2016",8:00p,,Box Score,@,Oklahoma City Thunder,L,,100,112,9,21,L 2,18203,2:20,,False,MIN,2017
31,"Mon, Dec 26, 2016",8:00p,,Box Score,,Atlanta Hawks,W,,104,90,10,21,W 1,15617,2:02,,False,MIN,2017
32,"Wed, Dec 28, 2016",9:00p,,Box Score,@,Denver Nuggets,L,,103,105,10,22,L 1,15093,2:05,,False,MIN,2017
33,"Fri, Dec 30, 2016",8:00p,,Box Score,,Milwaukee Bucks,W,,116,99,11,22,W 1,17779,2:04,,False,MIN,2017
34,"Sun, Jan 1, 2017",7:00p,,Box Score,,Portland Trail Blazers,L,,89,95,11,23,L 1,15804,2:19,,False,MIN,2017
35,"Tue, Jan 3, 2017",7:00p,,Box Score,@,Philadelphia 76ers,L,,91,93,11,24,L 2,17124,2:19,,False,MIN,2017
36,"Fri, Jan 6, 2017",7:00p,,Box Score,@,Washington Wizards,L,,105,112,11,25,L 3,18686,2:07,,False,MIN,2017
37,"Sat, Jan 7, 2017",8:00p,,Box Score,,Utah Jazz,L,,92,94,11,26,L 4,13945,2:16,,False,MIN,2017
38,"Mon, Jan 9, 2017",8:00p,,Box Score,,Dallas Mavericks,W,,101,92,12,26,W 1,9625,2:15,,False,MIN,2017
39,"Wed, Jan 11, 2017",8:00p,,Box Score,,Houston Rockets,W,,119,105,13,26,W 2,13858,2:12,,False,MIN,2017
40,"Fri, Jan 13, 2017",8:00p,,Box Score,,Oklahoma City Thunder,W,,96,86,14,26,W 3,16644,2:04,,False,MIN,2017
41,"Sun, Jan 15, 2017",2:00p,,Box Score,@,Dallas Mavericks,L,,87,98,14,27,L 1,19655,1:59,,False,MIN,2017
42,"Tue, Jan 17, 2017",8:30p,,Box Score,@,San Antonio Spurs,L,,114,122,14,28,L 2,18418,2:20,,False,MIN,2017
43,"Thu, Jan 19, 2017",10:30p,,Box Score,@,Los Angeles Clippers,W,,104,101,15,28,W 1,19060,2:28,,False,MIN,2017
44,"Sun, Jan 22, 2017",7:00p,,Box Score,,Denver Nuggets,W,,111,108,16,28,W 2,12788,2:11,,False,MIN,2017
45,"Tue, Jan 24, 2017",9:00p,,Box Score,@,Phoenix Suns,W,,112,111,17,28,W 3,17241,2:20,,False,MIN,2017
46,"Thu, Jan 26, 2017",8:00p,,Box Score,,Indiana Pacers,L,,103,109,17,29,L 1,14862,2:16,,False,MIN,2017
47,"Sat, Jan 28, 2017",9:00p,,Box Score,,Brooklyn Nets,W,,129,109,18,29,W 1,14798,2:08,,False,MIN,2017
48,"Mon, Jan 30, 2017",8:00p,,Box Score,,Orlando Magic,W,OT,111,105,19,29,W 2,11124,2:34,,False,MIN,2017
49,"Wed, Feb 1, 2017",7:00p,,Box Score,@,Cleveland Cavaliers,L,,97,125,19,30,L 1,20562,2:08,,False,MIN,2017
50,"Fri, Feb 3, 2017",7:30p,,Box Score,@,Detroit Pistons,L,,108,116,19,31,L 2,16934,2:14,,False,MIN,2017
51,"Sat, Feb 4, 2017",9:00p,,Box Score,,Memphis Grizzlies,L,,99,107,19,32,L 3,15081,2:25,,False,MIN,2017
52,"Mon, Feb 6, 2017",8:00p,,Box Score,,Miami Heat,L,,113,115,19,33,L 4,12502,2:11,,False,MIN,2017
53,"Wed, Feb 8, 2017",8:00p,,Box Score,,Toronto Raptors,W,,112,109,20,33,W 1,13832,2:15,,False,MIN,2017
54,"Fri, Feb 10, 2017",8:00p,,Box Score,,New Orleans Pelicans,L,,106,122,20,34,L 1,16093,2:17,,False,MIN,2017
55,"Sun, Feb 12, 2017",3:30p,,Box Score,,Chicago Bulls,W,,117,89,21,34,W 1,19356,2:02,,False,MIN,2017
56,"Tue, Feb 14, 2017",8:00p,,Box Score,,Cleveland Cavaliers,L,,108,116,21,35,L 1,17738,2:11,,False,MIN,2017
