G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 25, 1985",,,Box Score,@,Chicago Bulls,L,OT,115,116,0,1,L 1,11124,2:27,,False,CLE,1986
2,"Sat, Oct 26, 1985",,,Box Score,,Boston Celtics,L,,100,105,0,2,L 2,20900,2:10,,False,CLE,1986
3,"Tue, Oct 29, 1985",,,Box Score,,Washington Bullets,L,,90,97,0,3,L 3,7557,2:08,,False,CLE,1986
4,"Thu, Oct 31, 1985",,,Box Score,@,Washington Bullets,W,,114,107,1,3,W 1,7146,2:03,,False,CLE,1986
5,"Sun, Nov 3, 1985",,,Box Score,,Milwaukee Bucks,L,,110,120,1,4,L 1,7488,2:10,,False,CLE,1986
6,"Tue, Nov 5, 1985",,,Box Score,@,Los Angeles Lakers,W,,129,111,2,4,W 1,17505,2:06,,False,CLE,1986
7,"Thu, Nov 7, 1985",,,Box Score,@,Sacramento Kings,W,,95,94,3,4,W 2,10333,2:09,,False,CLE,1986
8,"Sat, Nov 9, 1985",,,Box Score,@,Utah Jazz,L,,114,121,3,5,L 1,10573,2:06,,False,CLE,1986
9,"Sun, Nov 10, 1985",,,Box Score,@,Portland Trail Blazers,L,,107,110,3,6,L 2,12666,2:09,,False,CLE,1986
10,"Thu, Nov 14, 1985",,,Box Score,@,Indiana Pacers,W,,112,104,4,6,W 1,7575,2:00,,False,CLE,1986
11,"Sat, Nov 16, 1985",,,Box Score,@,Chicago Bulls,W,OT,132,128,5,6,W 2,9133,2:36,,False,CLE,1986
12,"Tue, Nov 19, 1985",,,Box Score,,Golden State Warriors,L,,104,110,5,7,L 1,8825,2:07,,False,CLE,1986
13,"Wed, Nov 20, 1985",,,Box Score,@,Washington Bullets,L,,98,101,5,8,L 2,4873,1:57,,False,CLE,1986
14,"Fri, Nov 22, 1985",,,Box Score,,Utah Jazz,L,,113,121,5,9,L 3,10357,2:09,,False,CLE,1986
