G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 21, 1961",,Box Score,,Chicago Packers,W,,123,103,1,0,W 1,,,,False,SYR,1962
2,"Thu, Oct 26, 1961",,Box Score,N,St. Louis Hawks,L,,107,110,1,1,L 1,,,"at New York, NY",False,SYR,1962
3,"Fri, Oct 27, 1961",,Box Score,@,Philadelphia Warriors,W,,126,122,2,1,W 1,,,,False,SYR,1962
4,"Sat, Oct 28, 1961",,Box Score,,Philadelphia Warriors,L,,115,119,2,2,L 1,,,,False,SYR,1962
5,"Sun, Oct 29, 1961",,Box Score,@,Cincinnati Royals,L,,132,139,2,3,L 2,,,,False,SYR,1962
6,"Tue, Oct 31, 1961",,Box Score,@,St. Louis Hawks,W,,107,90,3,3,W 1,,,,False,SYR,1962
7,"Fri, Nov 3, 1961",,Box Score,,St. Louis Hawks,L,,94,106,3,4,L 1,,,,False,SYR,1962
8,"Sat, Nov 4, 1961",,Box Score,@,Boston Celtics,L,,107,127,3,5,L 2,2482,,,False,SYR,1962
9,"Thu, Nov 9, 1961",,Box Score,@,Philadelphia Warriors,L,,108,151,3,6,L 3,,,,False,SYR,1962
10,"Sat, Nov 11, 1961",,Box Score,,New York Knicks,W,,135,109,4,6,W 1,,,,False,SYR,1962
11,"Tue, Nov 14, 1961",,Box Score,N,Cincinnati Royals,L,,115,119,4,7,L 1,,,"at New York, NY",False,SYR,1962
12,"Wed, Nov 15, 1961",,Box Score,N,New York Knicks,W,,114,102,5,7,W 1,,,"at Philadelphia, PA",False,SYR,1962
13,"Sat, Nov 18, 1961",,Box Score,,Philadelphia Warriors,W,,148,130,6,7,W 2,,,,False,SYR,1962
14,"Wed, Nov 22, 1961",,Box Score,N,New York Knicks,L,,109,110,6,8,L 1,,,"at Boston, MA",False,SYR,1962
15,"Thu, Nov 23, 1961",,Box Score,N,Cincinnati Royals,W,,117,99,7,8,W 1,,,"at Rochester, NY",False,SYR,1962
16,"Fri, Nov 24, 1961",,Box Score,,Cincinnati Royals,L,,125,127,7,9,L 1,,,,False,SYR,1962
17,"Sat, Nov 25, 1961",,Box Score,@,St. Louis Hawks,L,,108,141,7,10,L 2,,,,False,SYR,1962
18,"Tue, Nov 28, 1961",,Box Score,N,Los Angeles Lakers,W,,121,111,8,10,W 1,,,"at St. Louis, MO",False,SYR,1962
19,"Wed, Nov 29, 1961",,Box Score,@,Cincinnati Royals,W,,136,122,9,10,W 2,,,,False,SYR,1962
20,"Fri, Dec 1, 1961",,Box Score,@,New York Knicks,L,,100,118,9,11,L 1,,,,False,SYR,1962
21,"Sat, Dec 2, 1961",,Box Score,,Chicago Packers,W,,132,118,10,11,W 1,,,,False,SYR,1962
22,"Mon, Dec 4, 1961",,Box Score,@,Los Angeles Lakers,L,,120,131,10,12,L 1,,,,False,SYR,1962
23,"Tue, Dec 5, 1961",,Box Score,N,Los Angeles Lakers,L,,120,125,10,13,L 2,,,"at Portland, OR",False,SYR,1962
24,"Wed, Dec 6, 1961",,Box Score,@,Los Angeles Lakers,L,OT,121,123,10,14,L 3,,,,False,SYR,1962
25,"Fri, Dec 8, 1961",,Box Score,@,Boston Celtics,L,,111,123,10,15,L 4,2843,,,False,SYR,1962
26,"Sat, Dec 9, 1961",,Box Score,,Boston Celtics,L,,102,106,10,16,L 5,3156,,,False,SYR,1962
