G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 3, 1995",,Box Score,,Charlotte Hornets,W,,105,91,1,0,W 1,23862,2:15,,False,CHI,1996
2,"Sat, Nov 4, 1995",,Box Score,,Boston Celtics,W,,107,85,2,0,W 2,23608,2:10,,False,CHI,1996
3,"Tue, Nov 7, 1995",,Box Score,,Toronto Raptors,W,,117,108,3,0,W 3,23102,,,False,CHI,1996
4,"Thu, Nov 9, 1995",,Box Score,@,Cleveland Cavaliers,W,,106,88,4,0,W 4,20562,2:06,,False,CHI,1996
5,"Sat, Nov 11, 1995",,Box Score,,Portland Trail Blazers,W,,110,106,5,0,W 5,23384,,,False,CHI,1996
6,"Tue, Nov 14, 1995",,Box Score,@,Orlando Magic,L,,88,94,5,1,L 1,17248,,,False,CHI,1996
7,"Wed, Nov 15, 1995",,Box Score,,Cleveland Cavaliers,W,,113,94,6,1,W 1,23257,,,False,CHI,1996
8,"Fri, Nov 17, 1995",,Box Score,,New Jersey Nets,W,,109,94,7,1,W 2,23312,,,False,CHI,1996
9,"Tue, Nov 21, 1995",,Box Score,@,Dallas Mavericks,W,OT,108,102,8,1,W 3,17502,,,False,CHI,1996
10,"Wed, Nov 22, 1995",,Box Score,@,San Antonio Spurs,W,,103,94,9,1,W 4,35888,,,False,CHI,1996
11,"Fri, Nov 24, 1995",,Box Score,@,Utah Jazz,W,,90,85,10,1,W 5,19911,,,False,CHI,1996
12,"Sun, Nov 26, 1995",,Box Score,@,Seattle SuperSonics,L,,92,97,10,2,L 1,17072,,,False,CHI,1996
13,"Mon, Nov 27, 1995",,Box Score,@,Portland Trail Blazers,W,,107,104,11,2,W 1,21401,,,False,CHI,1996
14,"Thu, Nov 30, 1995",,Box Score,@,Vancouver Grizzlies,W,,94,88,12,2,W 2,19193,,,False,CHI,1996
15,"Sat, Dec 2, 1995",,Box Score,@,Los Angeles Clippers,W,,104,98,13,2,W 3,18321,,"at Anaheim, CA",False,CHI,1996
16,"Wed, Dec 6, 1995",,Box Score,,New York Knicks,W,,101,94,14,2,W 4,23828,,,False,CHI,1996
17,"Fri, Dec 8, 1995",,Box Score,,San Antonio Spurs,W,,106,87,15,2,W 5,23802,,,False,CHI,1996
18,"Sat, Dec 9, 1995",,Box Score,@,Milwaukee Bucks,W,,118,106,16,2,W 6,18633,,,False,CHI,1996
19,"Wed, Dec 13, 1995",,Box Score,,Orlando Magic,W,,112,103,17,2,W 7,23895,,,False,CHI,1996
20,"Thu, Dec 14, 1995",,Box Score,@,Atlanta Hawks,W,,127,108,18,2,W 8,16378,,,False,CHI,1996
21,"Sat, Dec 16, 1995",,Box Score,,Los Angeles Lakers,W,,108,88,19,2,W 9,23824,,,False,CHI,1996
22,"Mon, Dec 18, 1995",,Box Score,@,Boston Celtics,W,,123,114,20,2,W 10,18624,2:16,,False,CHI,1996
23,"Tue, Dec 19, 1995",,Box Score,,Dallas Mavericks,W,,114,101,21,2,W 11,23208,,,False,CHI,1996
24,"Fri, Dec 22, 1995",,Box Score,,Toronto Raptors,W,,113,104,22,2,W 12,22987,,,False,CHI,1996
25,"Sat, Dec 23, 1995",,Box Score,,Utah Jazz,W,,100,86,23,2,W 13,23906,,,False,CHI,1996
26,"Tue, Dec 26, 1995",,Box Score,@,Indiana Pacers,L,,97,103,23,3,L 1,16728,,,False,CHI,1996
27,"Fri, Dec 29, 1995",,Box Score,,Indiana Pacers,W,,120,93,24,3,W 1,23739,,,False,CHI,1996
28,"Sat, Dec 30, 1995",,Box Score,,Atlanta Hawks,W,,95,93,25,3,W 2,23587,,,False,CHI,1996
29,"Wed, Jan 3, 1996",,Box Score,,Houston Rockets,W,,100,86,26,3,W 3,23854,,,False,CHI,1996
30,"Thu, Jan 4, 1996",,Box Score,@,Charlotte Hornets,W,,117,93,27,3,W 4,24042,,,False,CHI,1996
