Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
25.0,Harry Gallatin,25.0,NYK,PF,70.0,2333.0,23.3,0.525,0.677,6.9,4.4,11.3,0.232,AS,1953,False
26.0,Bob Lavoy,26.0,INO,PF,70.0,2327.0,14.7,0.464,0.432,2.9,2.9,5.8,0.119,,1953,False
27.0,Carl Braun,25.0,NYK,SG,70.0,2316.0,17.5,0.497,0.497,6.5,2.5,9.0,0.186,AS,1953,False
28.0,Larry Foust,24.0,FTW,C,67.0,2303.0,20.5,0.448,0.538,2.9,3.4,6.3,0.131,AS,1953,False
29.0,Don Barksdale,29.0,BLB,PF,65.0,2298.0,16.7,0.447,0.484,2.5,0.6,3.1,0.065,AS,1953,False
30.0,Arnie Risen,28.0,ROC,C,68.0,2288.0,18.2,0.446,0.535,2.4,3.4,5.8,0.122,AS,1953,False
31.0,Don Henriksen,23.0,BLB,C,68.0,2263.0,12.9,0.479,0.592,2.9,0.5,3.5,0.074,,1953,False
32.0,Monk Meineke,22.0,FTW,PF,68.0,2250.0,14.6,0.472,0.497,3.6,2.5,6.1,0.13,ROY-1,1953,False
33.0,George Ratkovicz,30.0,2TM,PF,71.0,2235.0,16.0,0.433,0.603,1.7,3.8,5.4,0.117,,1953,False
33.0,George Ratkovicz,30.0,BLB,PF,10.0,197.0,12.7,0.43,0.86,0.1,0.1,0.2,0.04,,1953,False
33.0,George Ratkovicz,30.0,MLH,PF,61.0,2038.0,16.4,0.433,0.583,1.6,3.7,5.3,0.124,,1953,False
34.0,Bob Davies,33.0,ROC,PG,66.0,2216.0,18.0,0.474,0.53,5.2,2.2,7.4,0.161,"AS,NBA2",1953,False
35.0,Vince Boryla,25.0,NYK,SF,66.0,2200.0,11.2,0.435,0.293,1.4,2.2,3.6,0.078,,1953,False
36.0,Bill Calhoun,25.0,2TM,SF,62.0,2148.0,12.4,0.431,0.547,1.2,2.7,3.9,0.087,,1953,False
36.0,Bill Calhoun,25.0,SYR,,13.0,239.0,10.1,0.428,0.818,0.1,0.2,0.3,0.07,,1953,False
36.0,Bill Calhoun,25.0,MLH,SF,49.0,1909.0,12.7,0.431,0.516,1.1,2.4,3.5,0.089,,1953,False
37.0,Fred Scolari,30.0,2TM,PG,62.0,2123.0,14.3,0.436,0.404,1.9,0.7,2.7,0.06,AS,1953,False
37.0,Fred Scolari,30.0,BLB,PG,46.0,1618.0,14.6,0.428,0.4,1.1,0.3,1.5,0.044,,1953,False
37.0,Fred Scolari,30.0,FTW,PG,16.0,505.0,13.2,0.464,0.42,0.8,0.4,1.2,0.111,,1953,False
38.0,Joe Fulks,31.0,PHW,PF,70.0,2085.0,11.6,0.392,0.241,-1.8,1.2,-0.6,-0.015,,1953,False
39.0,Eddie Miller,21.0,2TM,C,70.0,2018.0,15.4,0.404,0.367,-0.7,0.9,0.2,0.005,,1953,False
39.0,Eddie Miller,21.0,MLH,C,10.0,160.0,9.3,0.307,0.304,-0.5,0.3,-0.2,-0.061,,1953,False
39.0,Eddie Miller,21.0,BLB,C,60.0,1858.0,15.9,0.411,0.372,-0.2,0.6,0.4,0.011,,1953,False
40.0,Chuck Cooper,26.0,BOS,SF,70.0,1994.0,10.1,0.417,0.408,0.3,1.4,1.7,0.04,,1953,False
41.0,Arnie Johnson,32.0,ROC,SF,70.0,1984.0,15.6,0.533,1.098,5.1,2.4,7.5,0.182,,1953,False
42.0,Bob Harris,25.0,BOS,SF,70.0,1971.0,12.6,0.463,0.492,2.0,1.5,3.4,0.084,,1953,False
43.0,Paul Hoffman,27.0,BLB,SG,69.0,1955.0,14.5,0.436,0.521,1.8,0.5,2.2,0.055,,1953,False
44.0,Frankie Brian,29.0,FTW,SG,68.0,1910.0,12.2,0.438,0.425,1.6,1.4,3.0,0.076,,1953,False
45.0,Bob Brannum,26.0,BOS,PF,71.0,1900.0,11.7,0.39,0.342,-0.8,1.7,0.8,0.021,,1953,False
46.0,Jim Baechtold,25.0,BLB,SF,64.0,1893.0,12.9,0.455,0.386,2.3,0.4,2.6,0.067,,1953,False
47.0,Earl Lloyd,24.0,SYR,SF,64.0,1806.0,11.2,0.426,0.51,0.5,2.5,2.9,0.078,,1953,False
48.0,Pep Saul,28.0,MNL,SG,70.0,1796.0,11.0,0.462,0.425,2.2,2.0,4.2,0.111,,1953,False
49.0,Don Lofgran,23.0,PHW,SF,64.0,1788.0,10.3,0.393,0.33,-0.8,1.0,0.1,0.004,,1953,False
50.0,Dick McGuire,27.0,NYK,PG,61.0,1783.0,15.5,0.445,0.721,1.9,2.7,4.7,0.125,,1953,False
51.0,Al Masino,24.0,MLH,PG,72.0,1773.0,8.5,0.404,0.51,0.0,2.2,2.2,0.058,,1953,False
52.0,Ernie Vandeweghe,24.0,NYK,SG,61.0,1745.0,18.8,0.499,0.39,4.7,2.3,7.1,0.194,,1953,False
53.0,Connie Simmons,27.0,NYK,C,65.0,1707.0,18.9,0.463,0.534,3.0,2.7,5.7,0.159,,1953,False
54.0,Jack McMahon,24.0,ROC,PG,70.0,1665.0,9.9,0.397,0.442,-0.4,1.7,1.3,0.037,,1953,False
55.0,Bob Harrison,25.0,MNL,SG,70.0,1643.0,10.5,0.421,0.319,0.6,2.2,2.9,0.084,,1953,False
56.0,Dave Minor,30.0,2TM,,59.0,1610.0,11.2,0.425,0.314,0.6,1.9,2.6,0.077,,1953,False
56.0,Dave Minor,30.0,BLB,,19.0,301.0,10.2,0.413,0.274,0.0,0.1,0.1,0.013,,1953,False
56.0,Dave Minor,30.0,MLH,PG,40.0,1309.0,11.4,0.428,0.326,0.6,1.9,2.5,0.091,,1953,False
57.0,Stan Miasek,29.0,2TM,SF,65.0,1584.0,13.7,0.429,0.508,0.7,1.4,2.1,0.064,,1953,False
57.0,Stan Miasek,29.0,BLB,,25.0,835.0,16.4,0.476,0.521,1.4,0.2,1.6,0.094,,1953,False
57.0,Stan Miasek,29.0,MLH,SF,40.0,749.0,10.8,0.382,0.496,-0.7,1.2,0.5,0.032,,1953,False
58.0,Dike Eddleman,30.0,FTW,SF,69.0,1571.0,10.7,0.389,0.345,-1.6,1.5,-0.1,-0.002,,1953,False
59.0,Johnny Payak,26.0,MLH,SG,68.0,1470.0,11.9,0.452,0.665,1.8,1.7,3.5,0.115,,1953,False
60.0,Bob Donham,26.0,BOS,SG,71.0,1435.0,14.4,0.492,0.68,2.8,1.0,3.8,0.127,,1953,False
61.0,Mel Payton,26.0,INO,SF,66.0,1424.0,15.4,0.419,0.332,0.3,1.8,2.1,0.069,,1953,False
62.0,Jack Kerris,28.0,2TM,PF,69.0,1424.0,12.4,0.431,0.547,0.8,1.4,2.1,0.072,,1953,False
62.0,Jack Kerris,28.0,FTW,,52.0,982.0,11.7,0.402,0.553,0.1,1.2,1.3,0.065,,1953,False
62.0,Jack Kerris,28.0,BLB,PF,17.0,442.0,13.8,0.5,0.532,0.7,0.1,0.8,0.087,,1953,False
63.0,Ray Lumpp,29.0,2TM,PG,55.0,1422.0,13.8,0.443,0.407,1.5,0.4,2.0,0.066,,1953,False
63.0,Ray Lumpp,29.0,NYK,,6.0,99.0,14.4,0.397,0.4,0.0,0.2,0.2,0.08,,1953,False
63.0,Ray Lumpp,29.0,BLB,PG,49.0,1323.0,13.7,0.446,0.408,1.5,0.3,1.8,0.065,,1953,False
64.0,Odie Spears,28.0,ROC,SF,62.0,1414.0,17.2,0.495,0.492,3.7,1.6,5.2,0.177,,1953,False
65.0,Don Boven,27.0,3TM,,67.0,1373.0,11.3,0.435,0.489,0.9,1.3,2.2,0.075,,1953,False
65.0,Don Boven,27.0,MLH,,27.0,667.0,13.1,0.453,0.489,0.8,0.8,1.7,0.119,,1953,False
65.0,Don Boven,27.0,BLB,,23.0,329.0,10.6,0.431,0.608,0.2,0.1,0.3,0.039,,1953,False
65.0,Don Boven,27.0,FTW,SF,17.0,377.0,8.7,0.4,0.387,-0.1,0.3,0.2,0.029,,1953,False
66.0,Noble Jorgensen,27.0,SYR,C,70.0,1355.0,10.0,0.416,0.456,0.2,1.6,1.8,0.062,,1953,False
67.0,Bill Gabor,30.0,SYR,SG,69.0,1337.0,13.8,0.438,0.463,1.5,1.3,2.8,0.101,AS,1953,False
68.0,Alex Hannum,29.0,ROC,PF,68.0,1288.0,9.6,0.413,0.369,0.1,1.5,1.6,0.059,,1953,False
69.0,Nelson Bobb,28.0,PHW,PG,55.0,1286.0,13.5,0.441,0.509,1.2,0.8,2.0,0.075,,1953,False
70.0,Al McGuire,24.0,NYK,PG,58.0,1231.0,13.0,0.469,0.7,1.9,1.6,3.4,0.134,,1953,False
71.0,Gene Rhodes,25.0,INO,SG,65.0,1162.0,11.2,0.405,0.494,-0.1,1.0,0.9,0.037,,1953,False
72.0,Chuck Share,25.0,FTW,C,67.0,1044.0,19.1,0.496,0.921,2.4,1.7,4.0,0.186,,1953,False
73.0,Mark Workman,22.0,2TM,PF,65.0,1030.0,7.0,0.36,0.277,-1.9,0.5,-1.4,-0.063,,1953,False
73.0,Mark Workman,22.0,MLH,PF,5.0,29.0,2.4,0.308,0.118,-0.2,0.0,-0.1,-0.195,,1953,False
73.0,Mark Workman,22.0,PHW,,60.0,1001.0,7.2,0.363,0.284,-1.7,0.5,-1.2,-0.059,,1953,False
74.0,Lew Hitch,23.0,MNL,PF,70.0,1027.0,13.5,0.414,0.533,0.2,2.1,2.2,0.104,,1953,False
75.0,Wally Osterkorn,24.0,SYR,SF,49.0,1016.0,11.2,0.411,0.641,0.0,1.4,1.4,0.065,,1953,False
76.0,Danny Finn,24.0,PHW,SG,31.0,1015.0,13.7,0.377,0.445,-1.0,0.7,-0.4,-0.017,,1953,False
77.0,Whitey Skoog,26.0,MNL,SG,68.0,996.0,10.3,0.43,0.231,0.5,1.4,1.9,0.093,,1953,False
78.0,Jim Holstein,22.0,MNL,SF,66.0,989.0,11.5,0.415,0.383,0.2,1.6,1.8,0.087,,1953,False
79.0,Ed Mikan,27.0,2TM,C,62.0,927.0,9.1,0.351,0.336,-1.6,0.9,-0.7,-0.038,,1953,False
79.0,Ed Mikan,27.0,PHW,C,19.0,358.0,12.6,0.352,0.254,-0.7,0.3,-0.4,-0.051,,1953,False
79.0,Ed Mikan,27.0,INO,C,43.0,569.0,7.0,0.349,0.405,-1.0,0.6,-0.3,-0.029,,1953,False
80.0,Jerry Fleishman,30.0,PHW,SG,33.0,882.0,13.6,0.406,0.462,0.0,0.6,0.6,0.031,,1953,False
81.0,Ralph Polson,23.0,2TM,PF,49.0,810.0,11.0,0.432,0.536,0.3,0.5,0.8,0.047,,1953,False
81.0,Ralph Polson,23.0,NYK,PF,3.0,37.0,9.6,0.43,0.667,0.0,0.0,0.1,0.084,,1953,False
81.0,Ralph Polson,23.0,PHW,PF,46.0,773.0,11.1,0.432,0.529,0.3,0.5,0.7,0.045,,1953,False
82.0,Bob Lochmueller,25.0,SYR,SF,62.0,802.0,9.0,0.388,0.498,-0.5,1.0,0.5,0.031,,1953,False
83.0,Cal Christensen,25.0,ROC,SF,59.0,777.0,9.8,0.378,0.496,-0.6,1.0,0.4,0.024,,1953,False
84.0,Dillard Crocker,28.0,MLH,PF,61.0,776.0,13.2,0.449,0.665,1.1,1.0,2.2,0.134,,1953,False
85.0,John Mahnken,30.0,BOS,C,69.0,771.0,9.6,0.345,0.222,-1.2,0.6,-0.6,-0.037,,1953,False
86.0,Ralph O'Brien,24.0,3TM,,55.0,758.0,11.9,0.414,0.322,0.0,0.5,0.5,0.034,,1953,False
86.0,Ralph O'Brien,24.0,INO,,34.0,526.0,11.7,0.4,0.342,-0.2,0.5,0.3,0.024,,1953,False
86.0,Ralph O'Brien,24.0,FTW,,7.0,50.0,11.6,0.439,0.208,0.0,0.0,0.1,0.071,,1953,False
86.0,Ralph O'Brien,24.0,BLB,PG,14.0,182.0,12.6,0.441,0.306,0.2,0.0,0.2,0.055,,1953,False
87.0,Max Zaslofsky,27.0,NYK,SG,29.0,722.0,15.7,0.45,0.444,1.0,0.7,1.7,0.116,,1953,False
88.0,Dick Groat,22.0,FTW,PG,26.0,663.0,18.2,0.464,0.507,1.4,0.7,2.0,0.148,,1953,False
89.0,Kevin O'Shea,27.0,BLB,SG,46.0,643.0,12.3,0.423,0.429,0.3,0.1,0.5,0.035,,1953,False
90.0,Zeke Zawoluk,22.0,INO,PF,41.0,622.0,15.3,0.465,0.773,0.9,0.8,1.7,0.129,,1953,False
91.0,Bill Mlkvy,22.0,PHW,SF,31.0,608.0,9.5,0.339,0.195,-1.4,0.4,-1.0,-0.082,,1953,False
92.0,Frank Kudelka,27.0,2TM,,36.0,567.0,8.9,0.363,0.352,-0.7,0.3,-0.4,-0.036,,1953,False
92.0,Frank Kudelka,27.0,BLB,,16.0,227.0,11.8,0.396,0.429,-0.1,0.1,0.0,-0.002,,1953,False
92.0,Frank Kudelka,27.0,PHW,SG,20.0,340.0,6.9,0.337,0.294,-0.6,0.2,-0.4,-0.059,,1953,False
93.0,Jim Mooney,22.0,PHW,SF,18.0,529.0,9.5,0.408,0.27,0.0,0.2,0.2,0.019,,1953,False
94.0,Howie Schultz,30.0,MNL,PF,40.0,474.0,7.6,0.388,0.689,-0.1,0.7,0.6,0.059,,1953,False
95.0,Gene Conley,22.0,BOS,PF,39.0,461.0,10.4,0.362,0.287,-0.4,0.4,0.0,0.001,,1953,False
96.0,Kenny Rollins,29.0,BOS,PG,43.0,426.0,7.9,0.386,0.235,-0.2,0.3,0.1,0.011,,1953,False
97.0,Red Holzman,32.0,ROC,PG,46.0,392.0,4.1,0.311,0.255,-1.2,0.4,-0.8,-0.102,,1953,False
98.0,Don Otten,31.0,MLH,C,24.0,384.0,17.2,0.52,1.046,1.1,0.6,1.7,0.218,,1953,False
99.0,Jake Fendley,23.0,FTW,PG,45.0,380.0,10.9,0.489,0.75,0.7,0.4,1.1,0.133,,1953,False
100.0,George Kaftan,24.0,BLB,SF,23.0,380.0,11.2,0.391,0.472,-0.2,0.1,-0.1,-0.018,,1953,False
101.0,Al Cervi,35.0,SYR,PG,38.0,301.0,18.3,0.622,1.408,1.8,0.3,2.1,0.339,,1953,False
102.0,Bucky McConnell,24.0,MLH,PG,14.0,297.0,11.6,0.406,0.408,0.1,0.4,0.5,0.08,,1953,False
103.0,Dick Bunt,22.0,2TM,PG,26.0,271.0,6.6,0.365,0.457,-0.4,0.2,-0.3,-0.05,,1953,False
103.0,Dick Bunt,22.0,NYK,PG,14.0,146.0,3.9,0.32,0.472,-0.4,0.1,-0.3,-0.096,,1953,False
103.0,Dick Bunt,22.0,BLB,PG,12.0,125.0,9.8,0.41,0.442,0.0,0.0,0.0,0.003,,1953,False
104.0,Jim Brasco,21.0,2TM,,20.0,248.0,7.6,0.353,0.362,-0.5,0.3,-0.2,-0.036,,1953,False
104.0,Jim Brasco,21.0,SYR,,10.0,111.0,5.1,0.305,0.292,-0.4,0.1,-0.3,-0.119,,1953,False
104.0,Jim Brasco,21.0,MLH,,10.0,137.0,9.7,0.401,0.435,0.0,0.1,0.1,0.031,,1953,False
105.0,Dick Surhoff,23.0,NYK,SF,26.0,187.0,1.5,0.303,0.492,-0.6,0.2,-0.4,-0.106,,1953,False
106.0,Claude Overton,25.0,PHW,SG,15.0,182.0,6.2,0.329,0.4,-0.5,0.1,-0.4,-0.115,,1953,False
107.0,Bob Priddy,22.0,BLB,,16.0,149.0,7.8,0.408,0.368,0.0,0.0,0.0,0.006,,1953,False
108.0,Don Hanrahan,23.0,INO,,18.0,121.0,14.0,0.427,0.469,0.1,0.2,0.2,0.098,,1953,False
109.0,John O'Boyle,24.0,MLH,SG,5.0,97.0,3.4,0.361,0.269,-0.1,0.1,0.0,-0.008,,1953,False
110.0,Pete Darcey,22.0,MLH,C,12.0,90.0,-5.7,0.25,0.5,-0.3,0.1,-0.2,-0.107,,1953,False
111.0,George McLeod,22.0,BLB,,10.0,85.0,2.9,0.265,0.938,-0.2,0.0,-0.2,-0.115,,1953,False
112.0,George Feigenbaum,24.0,MLH,PG,5.0,79.0,2.2,0.28,0.682,-0.3,0.1,-0.2,-0.109,,1953,False
113.0,Andrew Levane,32.0,MLH,SG,7.0,68.0,-4.1,0.158,0.125,-0.5,0.1,-0.4,-0.275,,1953,False
114.0,Ray Corley,25.0,FTW,,8.0,65.0,-6.9,0.206,0.25,-0.4,0.0,-0.4,-0.265,,1953,False
115.0,Sherwin Raiken,24.0,NYK,,6.0,63.0,-3.2,0.184,0.381,-0.4,0.1,-0.3,-0.253,,1953,False
116.0,Kleggie Hermsen,29.0,2TM,,10.0,62.0,-6.2,0.166,0.161,-0.6,0.1,-0.5,-0.418,,1953,False
116.0,Kleggie Hermsen,29.0,BOS,,4.0,22.0,-14.2,0.051,0.222,-0.3,0.0,-0.2,-0.518,,1953,False
116.0,Kleggie Hermsen,29.0,INO,,6.0,40.0,-1.9,0.214,0.136,-0.4,0.1,-0.3,-0.364,,1953,False
117.0,Mike O'Neill,24.0,MLH,SF,4.0,50.0,4.6,0.32,0.235,-0.1,0.1,-0.1,-0.064,,1953,False
118.0,Mo Mahoney,25.0,BOS,,6.0,34.0,12.3,0.492,0.5,0.1,0.0,0.1,0.123,,1953,False
119.0,Moe Radovich,23.0,PHW,PG,4.0,33.0,20.0,0.474,0.308,0.1,0.0,0.1,0.153,,1953,False
120.0,Ralph Johnson,31.0,FTW,PG,3.0,30.0,8.4,0.388,0.333,0.0,0.0,0.0,0.031,,1953,False
121.0,Jack Kiley,24.0,FTW,SG,6.0,27.0,-0.5,0.276,0.2,-0.1,0.0,-0.1,-0.149,,1953,False
122.0,Jack McCloskey,27.0,PHW,SG,1.0,16.0,7.8,0.333,0.0,-0.1,0.0,0.0,-0.14,,1953,False
123.0,Bob Naber,23.0,INO,,4.0,11.0,-10.4,0.102,0.5,-0.1,0.0,-0.1,-0.418,,1953,False
124.0,Blaine Denning,22.0,BLB,,1.0,9.0,18.9,0.46,0.2,0.0,0.0,0.0,0.095,,1953,False
,League Average,,,,,,,0.445,0.466,,,,,,1953,False
