Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
99.0,Ron Horn,24.0,LAL,SF,28.0,289.0,6.1,0.39,0.354,-0.3,0.3,0.0,-0.006,,1963,False
100.0,Hubie White,23.0,SFW,SG,29.0,271.0,6.3,0.387,0.162,-0.4,0.2,-0.2,-0.038,,1963,False
101.0,Porter Meriwether,22.0,SYR,PG,31.0,268.0,12.4,0.436,0.27,-0.1,0.3,0.2,0.03,,1963,False
102.0,Tom Stith,24.0,NYK,SF,25.0,209.0,6.5,0.337,0.091,-0.7,0.1,-0.6,-0.143,,1963,False
103.0,Ben Warley,26.0,SYR,PF,26.0,206.0,16.8,0.494,0.315,0.2,0.3,0.5,0.117,,1963,False
104.0,Ted Luckenbill,23.0,SFW,PF,20.0,201.0,7.0,0.397,0.294,-0.2,0.2,-0.1,-0.016,,1963,False
105.0,Dan Tieman,22.0,CIN,PG,29.0,176.0,4.1,0.277,0.175,-0.5,0.1,-0.5,-0.123,,1963,False
106.0,Fred LaCour,24.0,SFW,,16.0,171.0,8.1,0.406,0.219,-0.2,0.1,-0.1,-0.019,,1963,False
107.0,Al Ferrari,29.0,CHZ,,18.0,138.0,6.5,0.427,0.459,-0.1,0.0,0.0,-0.01,,1963,False
108.0,Gene Guarilia,25.0,BOS,SF,11.0,83.0,3.1,0.303,0.289,-0.4,0.1,-0.2,-0.131,,1963,False
109.0,Jack Foley,23.0,2TM,,11.0,83.0,15.6,0.46,0.294,0.0,0.1,0.1,0.057,,1963,False
109.0,Jack Foley,23.0,BOS,,5.0,46.0,17.9,0.542,0.308,0.1,0.1,0.2,0.202,,1963,False
109.0,Jack Foley,23.0,NYK,,6.0,37.0,12.7,0.374,0.28,-0.1,0.0,-0.1,-0.123,,1963,False
110.0,Ralph Wells,22.0,CHZ,,3.0,48.0,-0.2,0.099,1.0,-0.2,0.0,-0.2,-0.179,,1963,False
111.0,Gene Tormohlen,25.0,STL,C,7.0,47.0,8.6,0.417,1.0,0.0,0.1,0.1,0.056,,1963,False
112.0,Dave Fedor,22.0,SFW,SF,7.0,27.0,2.2,0.287,0.1,-0.1,0.0,-0.1,-0.128,,1963,False
113.0,Cleveland Buckner,24.0,NYK,PF,6.0,27.0,14.0,0.51,0.4,0.0,0.0,0.1,0.102,,1963,False
114.0,Danny Doyle,22.0,DET,PF,4.0,25.0,22.2,0.563,0.417,0.1,0.0,0.1,0.216,,1963,False
115.0,Jeff Slade,21.0,CHZ,,3.0,20.0,5.8,0.368,0.2,0.0,0.0,0.0,-0.053,,1963,False
116.0,Joe Buckhalter,25.0,CIN,PF,2.0,12.0,-2.8,0.17,0.4,-0.1,0.0,-0.1,-0.329,,1963,False
117.0,Dave Gunther,25.0,SFW,,1.0,5.0,31.6,0.5,0.0,0.0,0.0,0.0,0.204,,1963,False
,League Average,,,,,,,0.493,0.354,,,,,,1963,False
