Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
45.0,Ed Kalafat,24.0,MNL,SF,65.0,1617.0,11.7,0.433,0.588,0.8,1.7,2.6,0.076,,1957,False
46.0,Bob Houbregs,24.0,FTW,C,60.0,1592.0,17.8,0.489,0.4,3.3,1.2,4.5,0.134,,1957,False
47.0,Al Bianchi,24.0,SYR,PG,68.0,1577.0,9.7,0.419,0.422,0.2,1.3,1.5,0.046,,1957,False
48.0,Johnny McCarthy,22.0,ROC,PG,72.0,1560.0,10.5,0.437,0.42,0.9,1.7,2.6,0.081,,1957,False
49.0,Larry Foust,28.0,FTW,C,61.0,1533.0,19.4,0.484,0.616,3.4,1.3,4.7,0.148,,1957,False
50.0,Andy Phillip,34.0,BOS,PG,67.0,1476.0,9.0,0.442,0.495,0.9,2.2,3.1,0.1,,1957,False
51.0,Ron Sobie,22.0,NYK,SG,71.0,1378.0,14.1,0.457,0.45,1.5,1.0,2.6,0.09,,1957,False
52.0,Jack Nichols,30.0,BOS,PF,61.0,1372.0,11.9,0.417,0.253,0.1,2.4,2.5,0.088,,1957,False
53.0,Joe Holup,22.0,SYR,SF,71.0,1284.0,12.8,0.438,0.52,0.9,1.2,2.1,0.08,,1957,False
54.0,Jim Paxson,24.0,MNL,SF,71.0,1274.0,9.3,0.379,0.487,-1.2,1.2,0.0,0.001,,1957,False
55.0,Chuck Noble,25.0,FTW,SG,54.0,1260.0,11.0,0.396,0.183,-0.5,0.8,0.4,0.014,,1957,False
56.0,Walt Davis,26.0,PHW,PF,65.0,1250.0,9.9,0.445,0.243,0.8,0.8,1.6,0.06,,1957,False
57.0,Corky Devlin,25.0,FTW,SG,71.0,1242.0,12.3,0.422,0.285,0.4,0.8,1.2,0.046,,1957,False
58.0,Paul Seymour,29.0,SYR,PG,65.0,1235.0,11.4,0.39,0.278,-0.4,1.2,0.8,0.033,,1957,False
59.0,Dick McGuire,31.0,NYK,PG,72.0,1191.0,14.3,0.44,0.445,1.1,1.0,2.1,0.084,,1957,False
60.0,Art Spoelstra,24.0,ROC,C,69.0,1176.0,12.3,0.427,0.215,0.4,1.4,1.8,0.073,,1957,False
61.0,Red Rocha,33.0,FTW,C,72.0,1154.0,11.1,0.42,0.369,0.2,0.8,1.0,0.044,,1957,False
62.0,George Dempsey,27.0,PHW,PG,71.0,1147.0,13.6,0.466,0.338,1.3,0.8,2.1,0.089,,1957,False
63.0,Lew Hitch,27.0,2TM,PF,68.0,1133.0,9.4,0.426,0.297,0.2,1.0,1.2,0.052,,1957,False
63.0,Lew Hitch,27.0,ROC,PF,30.0,556.0,9.4,0.433,0.352,0.2,0.7,0.9,0.073,,1957,False
63.0,Lew Hitch,27.0,PHW,PF,38.0,577.0,9.4,0.418,0.245,0.0,0.3,0.4,0.031,,1957,False
64.0,Med Park,23.0,STL,SG,66.0,1130.0,10.7,0.443,0.451,0.8,1.0,1.8,0.075,,1957,False
65.0,Dick Hemric,23.0,BOS,PF,67.0,1055.0,13.0,0.445,0.662,0.7,1.8,2.5,0.115,,1957,False
66.0,Bob Burrow,22.0,ROC,C,67.0,1028.0,13.2,0.44,0.577,0.7,1.6,2.3,0.106,,1957,False
67.0,Togo Palazzi,24.0,2TM,SF,63.0,1013.0,16.2,0.429,0.306,0.5,1.2,1.6,0.078,,1957,False
67.0,Togo Palazzi,24.0,BOS,SF,21.0,233.0,13.5,0.397,0.271,-0.2,0.4,0.3,0.052,,1957,False
67.0,Togo Palazzi,24.0,SYR,SF,42.0,780.0,17.0,0.437,0.316,0.6,0.8,1.4,0.086,,1957,False
68.0,Dick Schnittker,28.0,MNL,SF,70.0,997.0,11.2,0.443,0.55,0.8,0.9,1.6,0.078,,1957,False
69.0,Irv Bemoras,26.0,STL,SF,62.0,983.0,7.0,0.369,0.268,-1.3,0.6,-0.6,-0.031,,1957,False
70.0,Cliff Hagan,25.0,STL,SF,67.0,971.0,12.3,0.423,0.391,0.3,1.0,1.3,0.065,,1957,False
71.0,Arnie Risen,32.0,BOS,C,43.0,935.0,12.9,0.458,0.508,1.0,1.7,2.7,0.14,,1957,False
72.0,Ed Fleming,23.0,ROC,SG,51.0,927.0,12.5,0.398,0.525,-0.4,1.3,1.0,0.05,,1957,False
73.0,Frank Ramsey,25.0,BOS,SG,35.0,807.0,17.6,0.487,0.521,1.9,1.4,3.3,0.194,,1957,False
74.0,Bob Hopkins,22.0,SYR,C,62.0,764.0,14.9,0.444,0.367,0.6,0.8,1.4,0.09,,1957,False
75.0,Lou Tsioropoulos,26.0,BOS,SF,52.0,670.0,8.9,0.385,0.348,-0.5,1.2,0.7,0.049,,1957,False
76.0,Whitey Skoog,30.0,MNL,SG,23.0,656.0,10.2,0.415,0.214,0.1,0.6,0.7,0.054,,1957,False
77.0,Alex Hannum,33.0,2TM,PF,59.0,642.0,6.6,0.386,0.251,-0.5,0.5,0.0,0.004,,1957,False
77.0,Alex Hannum,33.0,FTW,PF,22.0,219.0,8.2,0.413,0.263,0.0,0.2,0.1,0.028,,1957,False
77.0,Alex Hannum,33.0,STL,PF,37.0,423.0,5.8,0.372,0.245,-0.5,0.4,-0.1,-0.009,,1957,False
78.0,Bill Thieben,21.0,FTW,PF,58.0,633.0,12.2,0.403,0.34,-0.3,0.5,0.2,0.015,,1957,False
79.0,Jim Baechtold,29.0,NYK,SF,45.0,462.0,15.4,0.458,0.447,0.6,0.3,0.9,0.096,,1957,False
80.0,Tom Marshall,26.0,ROC,SF,40.0,460.0,12.4,0.422,0.356,0.1,0.6,0.7,0.073,,1957,False
81.0,Si Green,23.0,ROC,SG,13.0,423.0,13.6,0.43,0.483,0.2,0.6,0.8,0.096,,1957,False
82.0,Jackie Moore,24.0,PHW,SF,57.0,400.0,11.7,0.487,0.434,0.6,0.3,0.9,0.103,,1957,False
83.0,Larry Hennessy,27.0,2TM,SG,21.0,373.0,7.9,0.357,0.183,-0.7,0.3,-0.4,-0.05,,1957,False
83.0,Larry Hennessy,27.0,PHW,SG,2.0,25.0,4.9,0.286,0.0,-0.1,0.0,0.0,-0.076,,1957,False
83.0,Larry Hennessy,27.0,SYR,SG,19.0,348.0,8.1,0.36,0.19,-0.6,0.3,-0.4,-0.049,,1957,False
84.0,Dick Rosenthal,27.0,FTW,SF,18.0,188.0,6.8,0.295,0.215,-0.6,0.2,-0.5,-0.124,,1957,False
85.0,Bob Schafer,23.0,SYR,SG,11.0,167.0,5.3,0.342,0.197,-0.3,0.1,-0.2,-0.055,,1957,False
86.0,Bobby Wanzer,35.0,ROC,SG,21.0,159.0,20.7,0.592,0.939,0.8,0.2,1.0,0.3,,1957,False
87.0,Jim Tucker,24.0,SYR,PF,9.0,119.0,3.5,0.383,0.023,-0.1,0.1,0.0,-0.009,,1957,False
88.0,Odie Spears,32.0,2TM,SF,11.0,118.0,8.4,0.451,0.579,0.1,0.1,0.2,0.078,,1957,False
88.0,Odie Spears,32.0,FTW,SF,4.0,21.0,11.9,0.457,0.571,0.0,0.0,0.0,0.08,,1957,False
88.0,Odie Spears,32.0,STL,SF,7.0,97.0,7.6,0.45,0.581,0.1,0.1,0.2,0.078,,1957,False
89.0,Bob Armstrong,23.0,PHW,,19.0,110.0,7.8,0.331,0.324,-0.2,0.1,-0.1,-0.063,,1957,False
90.0,Phil Jordon,23.0,NYK,,9.0,91.0,13.9,0.405,0.245,0.0,0.1,0.0,0.013,,1957,False
91.0,Ron Shavlik,23.0,NYK,,7.0,72.0,-0.9,0.207,0.227,-0.3,0.0,-0.3,-0.18,,1957,False
92.0,Don Savage,28.0,SYR,,5.0,55.0,7.2,0.408,0.368,0.0,0.0,0.0,0.022,,1957,False
93.0,Jim Ray,23.0,SYR,,4.0,43.0,1.8,0.265,0.455,-0.1,0.0,-0.1,-0.094,,1957,False
94.0,Gary Bergen,24.0,NYK,,6.0,40.0,4.8,0.337,0.182,-0.1,0.0,0.0,-0.044,,1957,False
95.0,Norm Stewart,22.0,STL,,5.0,37.0,-2.0,0.283,0.4,-0.1,0.0,-0.1,-0.157,,1957,False
96.0,Bob Williams,25.0,MNL,,4.0,20.0,6.1,0.376,0.75,0.0,0.0,0.0,0.006,,1957,False
97.0,John Barber,29.0,STL,,5.0,19.0,4.2,0.329,0.75,-0.1,0.0,0.0,-0.108,,1957,False
98.0,Hal Lear,22.0,PHW,,3.0,14.0,1.1,0.333,0.0,0.0,0.0,0.0,-0.085,,1957,False
99.0,Forest Able,24.0,SYR,,1.0,1.0,-41.5,0.0,0.0,0.0,0.0,0.0,-2.062,,1957,False
,League Average,,,,,,,0.449,0.391,,,,,,1957,False
