Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
47.0,Tom Hawkins,25.0,LAL,SF,79.0,1903.0,10.6,0.45,0.315,0.3,1.8,2.1,0.054,,1962,False
48.0,Walter Dukes,31.0,DET,C,77.0,1896.0,13.7,0.464,0.45,1.0,2.3,3.3,0.084,,1962,False
49.0,Barney Cable,26.0,2TM,SF,67.0,1861.0,11.5,0.439,0.242,-0.1,0.9,0.7,0.019,,1962,False
49.0,Barney Cable,26.0,CHP,SF,15.0,498.0,9.5,0.424,0.272,-0.2,0.2,0.0,0.0,,1962,False
49.0,Barney Cable,26.0,STL,SF,52.0,1363.0,12.2,0.446,0.229,0.1,0.6,0.7,0.026,,1962,False
50.0,Larry Costello,30.0,SYR,PG,63.0,1854.0,15.7,0.507,0.406,3.3,2.6,5.9,0.153,AS,1962,False
51.0,Woody Sauldsberry,27.0,2TM,PF,63.0,1765.0,9.0,0.366,0.142,-3.8,1.1,-2.8,-0.075,,1962,False
51.0,Woody Sauldsberry,27.0,STL,PF,14.0,291.0,7.8,0.375,0.238,-0.5,0.1,-0.4,-0.061,,1962,False
51.0,Woody Sauldsberry,27.0,CHP,PF,49.0,1474.0,9.3,0.364,0.126,-3.4,1.0,-2.4,-0.078,,1962,False
52.0,Joe Roberts,25.0,SYR,PF,80.0,1642.0,10.4,0.437,0.313,-0.2,2.2,1.9,0.056,,1962,False
53.0,Charlie Tyra,26.0,CHP,PF,78.0,1606.0,10.9,0.413,0.401,-1.0,1.2,0.2,0.007,,1962,False
54.0,Fred LaCour,23.0,STL,PG,73.0,1507.0,11.3,0.477,0.243,1.2,0.6,1.7,0.056,,1962,False
55.0,Hot Rod Hundley,27.0,LAL,PG,78.0,1492.0,9.6,0.38,0.25,-1.5,1.6,0.1,0.003,,1962,False
56.0,Darrall Imhoff,23.0,NYK,C,76.0,1481.0,9.2,0.416,0.288,-0.7,1.4,0.7,0.021,,1962,False
57.0,Dolph Schayes,33.0,SYR,PF,56.0,1480.0,15.9,0.461,0.425,0.9,2.1,3.1,0.099,AS,1962,False
58.0,Ray Felix,31.0,LAL,C,80.0,1478.0,9.2,0.475,0.327,0.8,1.5,2.3,0.074,,1962,False
59.0,Adrian Smith,25.0,CIN,SG,80.0,1462.0,11.1,0.483,0.445,1.4,0.5,1.8,0.061,,1962,False
60.0,Hub Reed,25.0,CIN,C,80.0,1446.0,8.9,0.47,0.178,0.6,0.6,1.3,0.042,,1962,False
61.0,Dave Budd,23.0,NYK,SF,79.0,1370.0,11.8,0.483,0.536,1.2,1.1,2.3,0.081,,1962,False
62.0,George Lee,25.0,DET,SF,75.0,1351.0,12.3,0.458,0.56,0.6,1.2,1.7,0.061,,1962,False
63.0,Bob Sims,23.0,2TM,SG,65.0,1345.0,9.1,0.434,0.44,-0.1,0.5,0.4,0.015,,1962,False
63.0,Bob Sims,23.0,LAL,SG,19.0,171.0,6.0,0.414,0.661,-0.1,0.1,0.0,0.007,,1962,False
63.0,Bob Sims,23.0,STL,SG,46.0,1174.0,9.5,0.437,0.41,0.0,0.4,0.4,0.016,,1962,False
64.0,Horace Walker,24.0,CHP,SF,65.0,1331.0,10.4,0.418,0.44,-0.7,0.9,0.3,0.01,,1962,False
65.0,Paul Neumann,24.0,SYR,PG,77.0,1265.0,11.8,0.5,0.429,1.6,1.6,3.2,0.123,,1962,False
66.0,Shellie McMillon,25.0,2TM,SF,62.0,1225.0,13.5,0.475,0.308,1.1,0.6,1.7,0.066,,1962,False
66.0,Shellie McMillon,25.0,DET,SF,14.0,190.0,7.3,0.364,0.434,-0.4,0.2,-0.2,-0.059,,1962,False
66.0,Shellie McMillon,25.0,STL,SF,48.0,1035.0,14.6,0.495,0.287,1.5,0.4,1.9,0.088,,1962,False
67.0,Jackie Moreland,23.0,DET,PF,74.0,1219.0,14.7,0.483,0.382,1.2,1.3,2.6,0.101,,1962,False
68.0,Clyde Lovellette,32.0,STL,C,40.0,1192.0,19.7,0.519,0.258,3.1,0.5,3.6,0.145,,1962,False
69.0,Larry Foust,33.0,STL,C,57.0,1153.0,14.8,0.541,0.411,2.6,0.5,3.1,0.129,,1962,False
70.0,Jim Loscutoff,31.0,BOS,SF,79.0,1146.0,7.7,0.379,0.162,-1.9,2.4,0.5,0.019,,1962,False
71.0,Howie Jolliff,23.0,LAL,PF,64.0,1094.0,9.1,0.433,0.308,-0.1,1.3,1.2,0.053,,1962,False
72.0,Cleo Hill,23.0,STL,SG,58.0,1050.0,9.2,0.433,0.443,-0.1,0.4,0.3,0.015,,1962,False
73.0,Whitey Martin,22.0,NYK,SG,66.0,1018.0,5.4,0.359,0.188,-1.3,0.8,-0.5,-0.022,,1962,False
74.0,Willie Jones,25.0,DET,PG,69.0,1006.0,9.9,0.402,0.213,-1.0,0.9,-0.1,-0.006,,1962,False
75.0,Ed Conlin,28.0,PHW,SG,70.0,963.0,7.1,0.393,0.24,-1.0,0.8,-0.1,-0.007,,1962,False
76.0,Swede Halbrook,29.0,SYR,C,64.0,908.0,11.7,0.409,0.358,-0.9,1.5,0.6,0.033,,1962,False
77.0,Vern Hatton,26.0,2TM,SG,40.0,898.0,9.3,0.417,0.378,-0.4,0.4,-0.1,-0.004,,1962,False
77.0,Vern Hatton,26.0,CHP,SG,15.0,396.0,9.3,0.403,0.473,-0.3,0.2,-0.1,-0.016,,1962,False
77.0,Vern Hatton,26.0,STL,SG,25.0,502.0,9.2,0.429,0.303,-0.1,0.2,0.1,0.006,,1962,False
78.0,Lenny Wilkens,24.0,STL,PG,20.0,870.0,11.9,0.441,0.302,0.1,0.3,0.4,0.022,,1962,False
79.0,Joe Buckhalter,24.0,CIN,PF,63.0,728.0,14.6,0.489,0.323,0.9,0.4,1.2,0.082,,1962,False
80.0,Gary Phillips,22.0,BOS,PG,67.0,713.0,7.2,0.388,0.277,-1.0,1.2,0.3,0.018,,1962,False
81.0,York Larese,23.0,2TM,SG,59.0,703.0,9.3,0.421,0.22,-0.3,0.6,0.3,0.02,,1962,False
81.0,York Larese,23.0,CHP,SG,8.0,57.0,13.3,0.501,0.429,0.1,0.0,0.1,0.101,,1962,False
81.0,York Larese,23.0,PHW,SG,51.0,646.0,9.0,0.415,0.206,-0.4,0.6,0.2,0.013,,1962,False
82.0,Cleveland Buckner,23.0,NYK,PF,62.0,696.0,15.9,0.469,0.362,0.6,0.7,1.3,0.087,,1962,False
83.0,Johnny Egan,23.0,DET,PG,58.0,696.0,13.9,0.473,0.279,0.7,0.6,1.3,0.088,,1962,False
84.0,Dave Piontek,27.0,CHP,PF,45.0,614.0,8.3,0.408,0.262,-0.5,0.4,-0.1,-0.008,,1962,False
85.0,Jack Turner,22.0,CHP,SG,42.0,567.0,8.8,0.418,0.19,-0.3,0.3,0.0,-0.002,,1962,False
86.0,Donnie Butcher,25.0,NYK,PG,47.0,479.0,6.8,0.372,0.445,-0.6,0.4,-0.3,-0.026,,1962,False
87.0,Joe Graboski,32.0,3TM,,38.0,468.0,10.3,0.387,0.294,-0.7,0.6,-0.2,-0.017,,1962,False
87.0,Joe Graboski,32.0,STL,,3.0,28.0,1.6,0.229,0.059,-0.2,0.0,-0.2,-0.306,,1962,False
87.0,Joe Graboski,32.0,CHP,PF,12.0,117.0,13.8,0.406,0.366,-0.2,0.1,-0.1,-0.034,,1962,False
87.0,Joe Graboski,32.0,SYR,PF,23.0,323.0,9.8,0.394,0.286,-0.4,0.5,0.1,0.014,,1962,False
88.0,Bob McNeill,23.0,2TM,PG,50.0,441.0,11.0,0.457,0.25,0.2,0.5,0.7,0.075,,1962,False
88.0,Bob McNeill,23.0,PHW,PG,21.0,212.0,14.5,0.502,0.289,0.3,0.3,0.6,0.13,,1962,False
88.0,Bob McNeill,23.0,LAL,PG,29.0,229.0,7.8,0.398,0.2,-0.1,0.2,0.1,0.024,,1962,False
89.0,Sam Stith,24.0,NYK,SG,32.0,440.0,8.0,0.394,0.235,-0.4,0.3,-0.1,-0.006,,1962,False
90.0,Carl Braun,34.0,BOS,PG,48.0,414.0,10.8,0.402,0.13,-0.4,0.9,0.5,0.053,,1962,False
91.0,Ted Luckenbill,22.0,PHW,PF,67.0,396.0,9.1,0.44,0.633,0.0,0.4,0.4,0.051,,1962,False
92.0,Howie Carl,23.0,CHP,PG,31.0,382.0,9.5,0.38,0.254,-0.7,0.2,-0.5,-0.061,,1962,False
93.0,Gene Guarilia,24.0,BOS,SF,45.0,367.0,11.4,0.431,0.398,-0.1,0.8,0.7,0.089,,1962,False
94.0,George Blaney,22.0,NYK,PG,36.0,363.0,7.9,0.391,0.12,-0.4,0.3,-0.1,-0.014,,1962,False
95.0,Chuck Noble,30.0,DET,SG,26.0,361.0,4.7,0.301,0.133,-0.8,0.3,-0.5,-0.063,,1962,False
96.0,Bevo Nordmann,22.0,CIN,C,58.0,344.0,9.6,0.434,0.452,-0.1,0.2,0.1,0.014,,1962,False
97.0,Johnny McCarthy,27.0,STL,PG,15.0,333.0,5.8,0.283,0.37,-0.6,0.2,-0.4,-0.064,,1962,False
98.0,Bob Wiesenhahn,23.0,CIN,SF,60.0,326.0,7.5,0.342,0.186,-0.9,0.2,-0.7,-0.107,,1962,False
99.0,Joe Ruklick,23.0,PHW,PF,46.0,302.0,5.3,0.341,0.177,-0.8,0.3,-0.5,-0.08,,1962,False
100.0,Archie Dees,25.0,2TM,C,21.0,288.0,14.6,0.507,0.4,0.5,0.2,0.6,0.103,,1962,False
100.0,Archie Dees,25.0,CHP,PF,13.0,217.0,14.9,0.503,0.402,0.3,0.1,0.5,0.103,,1962,False
100.0,Archie Dees,25.0,STL,C,8.0,71.0,13.7,0.518,0.393,0.1,0.0,0.2,0.104,,1962,False
101.0,Dave Zeller,22.0,CIN,PG,61.0,278.0,9.2,0.4,0.235,-0.2,0.1,-0.1,-0.01,,1962,False
102.0,Wayne Yates,24.0,LAL,C,37.0,263.0,4.1,0.314,0.21,-0.8,0.3,-0.5,-0.085,,1962,False
103.0,Frank Radovich,23.0,PHW,PF,37.0,175.0,9.9,0.417,0.28,-0.1,0.2,0.0,0.006,,1962,False
104.0,Stacey Arceneaux,25.0,STL,,7.0,110.0,10.5,0.405,0.232,-0.1,0.0,-0.1,-0.036,,1962,False
105.0,Bill Smith,22.0,NYK,,9.0,83.0,5.7,0.315,0.242,-0.2,0.1,-0.2,-0.101,,1962,False
106.0,Jimmy Darrow,24.0,STL,,5.0,34.0,6.0,0.332,0.467,-0.1,0.0,-0.1,-0.112,,1962,False
107.0,Ed Burton,22.0,NYK,,8.0,28.0,12.8,0.476,0.286,0.0,0.0,0.0,0.075,,1962,False
108.0,Ron Horn,23.0,STL,SF,3.0,25.0,-6.5,0.116,0.167,-0.2,0.0,-0.2,-0.397,,1962,False
109.0,Chuck Osborne,23.0,SYR,PF,4.0,21.0,4.8,0.256,0.5,-0.1,0.0,-0.1,-0.134,,1962,False
110.0,Doug Kistler,23.0,NYK,,5.0,13.0,12.2,0.515,0.667,0.0,0.0,0.0,0.123,,1962,False
111.0,Rich Eichhorst,28.0,STL,,1.0,10.0,12.3,0.5,0.0,0.0,0.0,0.0,0.072,,1962,False
112.0,George Bon Salle,26.0,CHP,PF,3.0,9.0,0.1,0.25,0.0,-0.1,0.0,-0.1,-0.429,,1962,False
113.0,Bobby Smith,24.0,LAL,,3.0,7.0,-6.7,0.0,0.0,0.0,0.0,0.0,-0.148,,1962,False
,League Average,,,,,,,0.479,0.344,,,,,,1962,False
