Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
27.0,Kenny Sears,22.0,NYK,PF,70.0,2069.0,17.9,0.515,0.445,4.8,1.4,6.2,0.144,,1956,False
28.0,Ed Fleming,22.0,ROC,SG,71.0,2028.0,16.4,0.45,0.451,1.8,3.2,5.0,0.118,,1956,False
29.0,Larry Foust,27.0,FTW,C,72.0,2024.0,23.8,0.547,0.676,8.6,2.6,11.1,0.264,AS,1956,False
30.0,Chuck Noble,24.0,FTW,SG,72.0,2013.0,10.8,0.402,0.254,-0.9,2.0,1.1,0.026,,1956,False
31.0,Bobby Wanzer,34.0,ROC,PG,72.0,1980.0,14.0,0.463,0.553,2.3,2.5,4.8,0.117,AS,1956,False
32.0,Chuck Share,28.0,STL,C,72.0,1975.0,20.6,0.513,0.679,5.4,3.3,8.6,0.21,,1956,False
33.0,Jack Nichols,29.0,BOS,PF,60.0,1964.0,16.5,0.472,0.317,2.6,1.8,4.4,0.107,,1956,False
34.0,Dick Ricketts,22.0,2TM,PF,68.0,1943.0,9.6,0.363,0.259,-3.0,3.0,0.0,-0.001,,1956,False
34.0,Dick Ricketts,22.0,STL,PF,29.0,777.0,9.5,0.362,0.259,-1.2,1.1,-0.2,-0.01,,1956,False
34.0,Dick Ricketts,22.0,ROC,PF,39.0,1166.0,9.7,0.363,0.259,-1.8,1.9,0.1,0.005,,1956,False
35.0,Dick Schnittker,27.0,MNL,SF,72.0,1930.0,13.9,0.505,0.549,4.2,1.1,5.3,0.132,,1956,False
36.0,Red Rocha,32.0,SYR,C,72.0,1883.0,12.4,0.441,0.406,1.0,2.7,3.6,0.092,,1956,False
37.0,Earl Lloyd,27.0,SYR,SF,72.0,1837.0,10.9,0.412,0.379,-0.5,2.9,2.4,0.062,,1956,False
38.0,Paul Seymour,28.0,SYR,SG,57.0,1826.0,12.1,0.416,0.348,0.0,2.2,2.3,0.059,,1956,False
39.0,Gene Shue,24.0,NYK,PG,72.0,1750.0,13.0,0.453,0.379,1.5,0.9,2.4,0.065,,1956,False
40.0,Richie Regan,25.0,ROC,PG,72.0,1746.0,8.9,0.382,0.195,-1.7,2.1,0.4,0.01,,1956,False
41.0,Jim Baechtold,28.0,NYK,SF,70.0,1738.0,14.2,0.467,0.419,2.3,0.8,3.2,0.088,,1956,False
42.0,Jack McMahon,27.0,2TM,PG,70.0,1713.0,8.3,0.369,0.301,-2.1,1.9,-0.2,-0.005,,1956,False
42.0,Jack McMahon,27.0,ROC,,34.0,856.0,8.3,0.368,0.293,-1.1,1.1,0.0,-0.001,,1956,False
42.0,Jack McMahon,27.0,STL,PG,36.0,857.0,8.3,0.37,0.308,-1.1,0.9,-0.2,-0.009,,1956,False
43.0,Ray Felix,25.0,NYK,C,72.0,1702.0,18.6,0.506,0.702,4.3,1.2,5.5,0.155,,1956,False
44.0,Dick McGuire,30.0,NYK,PG,62.0,1685.0,12.7,0.406,0.441,0.2,1.2,1.3,0.038,AS,1956,False
45.0,Art Spoelstra,23.0,ROC,C,72.0,1640.0,12.7,0.452,0.413,1.2,2.5,3.7,0.107,,1956,False
46.0,Ed Kalafat,23.0,MNL,SF,72.0,1639.0,12.6,0.441,0.467,0.8,1.3,2.1,0.062,,1956,False
47.0,Al Ferrari,22.0,STL,SF,68.0,1611.0,9.9,0.428,0.442,0.4,1.6,1.9,0.057,,1956,False
48.0,Arnie Risen,31.0,BOS,C,68.0,1597.0,12.1,0.458,0.487,1.2,1.4,2.6,0.079,,1956,False
49.0,Jim Loscutoff,25.0,BOS,SF,71.0,1582.0,12.8,0.411,0.33,-0.6,1.5,0.9,0.026,,1956,False
50.0,Nat Clifton,33.0,NYK,PF,64.0,1537.0,13.9,0.449,0.353,1.1,1.0,2.1,0.067,,1956,False
51.0,Bob Houbregs,23.0,FTW,C,70.0,1535.0,22.0,0.523,0.666,4.9,1.9,6.9,0.214,,1956,False
52.0,Corky Devlin,24.0,FTW,SG,69.0,1535.0,11.3,0.436,0.355,0.6,1.2,1.8,0.057,,1956,False
53.0,Alex Hannum,32.0,STL,PF,71.0,1480.0,7.9,0.37,0.34,-1.6,2.0,0.4,0.012,,1956,False
54.0,Ernie Barrett,26.0,BOS,SG,72.0,1451.0,11.2,0.433,0.221,0.5,1.0,1.5,0.051,,1956,False
55.0,George Dempsey,26.0,PHW,PG,72.0,1444.0,12.8,0.521,0.525,2.3,1.2,3.5,0.117,,1956,False
56.0,Dick Farley,23.0,SYR,SG,72.0,1429.0,10.8,0.442,0.459,0.8,1.7,2.5,0.083,,1956,False
57.0,Ed Conlin,22.0,SYR,SF,66.0,1423.0,13.8,0.416,0.31,-0.2,2.2,2.0,0.068,,1956,False
58.0,Odie Spears,31.0,FTW,SF,72.0,1378.0,11.3,0.441,0.429,0.7,1.3,2.0,0.07,,1956,False
59.0,Dick Hemric,22.0,BOS,PF,71.0,1329.0,13.9,0.48,0.683,1.7,1.1,2.7,0.099,,1956,False
60.0,Walter Dukes,25.0,NYK,C,60.0,1290.0,13.8,0.491,0.638,1.9,0.9,2.8,0.104,,1956,False
61.0,Billy Kenville,25.0,SYR,PG,72.0,1278.0,16.0,0.477,0.574,2.1,1.8,3.9,0.148,,1956,False
62.0,Monk Meineke,25.0,ROC,PF,69.0,1248.0,14.4,0.474,0.56,1.7,1.9,3.7,0.141,,1956,False
63.0,Chuck Cooper,29.0,2TM,,67.0,1144.0,9.4,0.412,0.432,-0.2,1.3,1.1,0.045,,1956,False
63.0,Chuck Cooper,29.0,STL,,35.0,574.0,12.3,0.426,0.488,0.1,0.8,0.9,0.074,,1956,False
63.0,Chuck Cooper,29.0,FTW,SF,32.0,570.0,6.4,0.394,0.36,-0.3,0.5,0.2,0.016,,1956,False
64.0,Lew Hitch,26.0,MNL,PF,69.0,1129.0,12.6,0.491,0.562,1.3,0.8,2.2,0.092,,1956,False
65.0,Walt Davis,25.0,PHW,PF,70.0,1097.0,7.7,0.422,0.336,0.0,0.9,0.8,0.036,,1956,False
66.0,Ernie Beck,24.0,PHW,SG,67.0,1007.0,11.7,0.438,0.302,0.4,0.8,1.1,0.053,,1956,False
67.0,Chuck Mencel,22.0,MNL,PG,69.0,973.0,10.1,0.381,0.256,-0.9,0.6,-0.3,-0.015,,1956,False
68.0,Red Morrison,23.0,BOS,C,71.0,910.0,9.6,0.398,0.371,-0.4,0.9,0.5,0.024,,1956,False
69.0,Connie Simmons,30.0,ROC,PF,68.0,903.0,10.8,0.378,0.301,-1.4,1.5,0.1,0.003,,1956,False
70.0,Jim Tucker,23.0,SYR,PF,70.0,895.0,8.3,0.41,0.286,-0.3,1.3,1.0,0.053,,1956,False
71.0,Dick Garmaker,23.0,MNL,SG,68.0,870.0,13.6,0.447,0.373,0.7,0.6,1.3,0.072,,1956,False
72.0,Bob Peterson,24.0,NYK,SF,58.0,779.0,12.9,0.444,0.343,0.4,0.5,0.9,0.057,,1956,False
73.0,George Mikan,31.0,MNL,C,37.0,765.0,17.9,0.455,0.325,0.8,0.8,1.6,0.098,,1956,False
74.0,Togo Palazzi,23.0,BOS,SF,63.0,703.0,14.8,0.439,0.332,0.3,0.5,0.8,0.057,,1956,False
75.0,Frankie Brian,32.0,FTW,PG,37.0,680.0,9.4,0.378,0.335,-0.8,0.6,-0.2,-0.016,,1956,False
76.0,Bob Schafer,22.0,2TM,SG,54.0,578.0,7.5,0.366,0.3,-1.1,0.5,-0.6,-0.046,,1956,False
76.0,Bob Schafer,22.0,PHW,SG,12.0,82.0,8.4,0.385,0.343,-0.1,0.1,0.0,-0.017,,1956,False
76.0,Bob Schafer,22.0,STL,SG,42.0,496.0,7.4,0.364,0.294,-1.0,0.5,-0.5,-0.051,,1956,False
77.0,Larry Hennessy,26.0,PHW,SG,53.0,444.0,9.5,0.375,0.13,-0.8,0.3,-0.5,-0.054,,1956,False
78.0,Frank Selvy,23.0,STL,SG,17.0,444.0,12.0,0.436,0.388,0.2,0.4,0.6,0.064,,1956,False
79.0,Med Park,22.0,STL,SF,40.0,424.0,10.9,0.41,0.461,-0.1,0.5,0.4,0.047,,1956,False
80.0,Chris Harris,22.0,2TM,SG,41.0,420.0,3.7,0.299,0.302,-1.3,0.4,-0.8,-0.095,,1956,False
80.0,Chris Harris,22.0,STL,SG,15.0,168.0,4.0,0.302,0.3,-0.5,0.2,-0.3,-0.097,,1956,False
80.0,Chris Harris,22.0,ROC,SG,26.0,252.0,3.5,0.297,0.303,-0.8,0.3,-0.5,-0.094,,1956,False
81.0,Jesse Arnelle,22.0,FTW,PF,31.0,409.0,12.6,0.378,0.421,-0.6,0.6,0.0,-0.001,,1956,False
82.0,Jackie Moore,23.0,PHW,SF,54.0,402.0,10.2,0.433,0.411,0.1,0.4,0.5,0.054,,1956,False
83.0,Jim Holstein,25.0,FTW,SF,27.0,352.0,7.1,0.342,0.416,-0.5,0.4,-0.1,-0.015,,1956,False
84.0,Dick Atha,24.0,NYK,SG,25.0,288.0,11.4,0.466,0.307,0.3,0.2,0.5,0.076,,1956,False
85.0,Max Zaslofsky,30.0,FTW,SG,9.0,182.0,13.8,0.456,0.432,0.2,0.1,0.3,0.091,,1956,False
86.0,Bob Williams,24.0,MNL,,20.0,173.0,13.1,0.502,0.978,0.3,0.1,0.5,0.126,,1956,False
87.0,Johnny Horan,23.0,2TM,,19.0,93.0,1.9,0.363,0.262,-0.2,0.0,-0.1,-0.075,,1956,False
87.0,Johnny Horan,23.0,FTW,,7.0,43.0,2.3,0.384,0.231,-0.1,0.0,-0.1,-0.066,,1956,False
87.0,Johnny Horan,23.0,MNL,,12.0,50.0,1.6,0.33,0.313,-0.1,0.0,-0.1,-0.084,,1956,False
88.0,Ernie Vandeweghe,27.0,NYK,,5.0,77.0,7.3,0.345,0.065,-0.1,0.1,-0.1,-0.054,,1956,False
89.0,Ron Feiereisel,24.0,MNL,,10.0,59.0,12.2,0.428,0.571,0.0,0.0,0.0,0.04,,1956,False
90.0,Don Bielke,23.0,FTW,,7.0,38.0,12.2,0.579,0.778,0.1,0.0,0.2,0.198,,1956,False
91.0,Bob Santini,20.0,NYK,,4.0,23.0,12.7,0.506,0.2,0.1,0.0,0.1,0.127,,1956,False
92.0,Red Davis,23.0,ROC,,3.0,16.0,-3.3,0.145,0.333,-0.1,0.0,-0.1,-0.288,,1956,False
,League Average,,,,,,,0.458,0.416,,,,,,1956,False
