Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
64.0,Phil Rollins,26.0,CIN,PG,72.0,1235.0,11.7,0.445,0.329,0.7,0.3,1.1,0.041,,1960,False
65.0,Dick Barnett,23.0,SYR,SG,57.0,1235.0,15.1,0.452,0.257,1.1,1.1,2.2,0.084,,1960,False
66.0,Johnny Green,26.0,NYK,PF,69.0,1232.0,13.2,0.449,0.331,0.5,0.7,1.2,0.047,,1960,False
67.0,Connie Dierking,23.0,SYR,C,71.0,1119.0,12.3,0.404,0.357,-0.8,1.3,0.5,0.022,,1960,False
68.0,Vern Hatton,24.0,PHW,SG,67.0,1049.0,7.7,0.389,0.244,-0.7,1.3,0.5,0.025,,1960,False
69.0,Ray Felix,29.0,2TM,C,47.0,882.0,11.3,0.423,0.315,-0.1,0.9,0.8,0.045,,1960,False
69.0,Ray Felix,29.0,NYK,C,16.0,186.0,8.9,0.373,0.351,-0.3,0.1,-0.2,-0.06,,1960,False
69.0,Ray Felix,29.0,MNL,C,31.0,696.0,12.0,0.441,0.303,0.2,0.9,1.1,0.073,,1960,False
70.0,Bob Ferry,22.0,STL,C,62.0,875.0,11.5,0.466,0.352,0.8,0.7,1.4,0.078,,1960,False
71.0,Ernie Beck,28.0,PHW,SG,66.0,809.0,8.2,0.414,0.109,-0.2,1.0,0.9,0.051,,1960,False
72.0,John Richter,22.0,BOS,C,66.0,808.0,8.1,0.372,0.352,-1.1,1.6,0.4,0.026,,1960,False
73.0,Barney Cable,24.0,2TM,,57.0,715.0,10.5,0.41,0.231,-0.3,0.7,0.4,0.026,,1960,False
73.0,Barney Cable,24.0,DET,,7.0,116.0,11.2,0.373,0.167,-0.2,0.1,-0.1,-0.034,,1960,False
73.0,Barney Cable,24.0,SYR,SF,50.0,599.0,10.4,0.419,0.248,-0.1,0.6,0.5,0.038,,1960,False
74.0,Boo Ellis,23.0,MNL,PF,46.0,671.0,10.6,0.41,0.411,-0.2,0.8,0.6,0.041,,1960,False
75.0,Gary Alcorn,23.0,DET,C,58.0,670.0,7.6,0.33,0.269,-1.9,0.6,-1.3,-0.09,,1960,False
76.0,Dave Gambee,22.0,2TM,SF,61.0,656.0,14.2,0.449,0.364,0.4,0.5,0.8,0.06,,1960,False
76.0,Dave Gambee,22.0,STL,SF,42.0,445.0,14.4,0.454,0.359,0.3,0.4,0.7,0.078,,1960,False
76.0,Dave Gambee,22.0,CIN,SF,19.0,211.0,13.7,0.438,0.376,0.0,0.1,0.1,0.024,,1960,False
77.0,Chuck Share,32.0,2TM,C,41.0,651.0,10.1,0.459,0.53,0.4,0.6,1.0,0.077,,1960,False
77.0,Chuck Share,32.0,STL,C,38.0,633.0,9.9,0.451,0.537,0.3,0.6,0.9,0.07,,1960,False
77.0,Chuck Share,32.0,MNL,C,3.0,18.0,19.4,0.788,0.25,0.1,0.0,0.1,0.315,,1960,False
78.0,Jim Loscutoff,29.0,BOS,SF,28.0,536.0,3.1,0.349,0.176,-0.9,0.7,-0.2,-0.022,,1960,False
79.0,Larry Staverman,23.0,CIN,PF,49.0,479.0,14.5,0.528,0.43,1.0,0.1,1.1,0.112,,1960,False
80.0,Whitey Bell,27.0,NYK,PG,31.0,449.0,10.3,0.412,0.232,-0.1,0.2,0.1,0.008,,1960,False
81.0,Gene Guarilia,22.0,BOS,SF,48.0,423.0,7.7,0.421,0.266,-0.1,0.6,0.5,0.059,,1960,False
82.0,Ed Fleming,26.0,MNL,SG,27.0,413.0,14.5,0.499,0.489,0.7,0.4,1.2,0.136,,1960,False
83.0,Joe Ruklick,21.0,PHW,PF,39.0,384.0,13.3,0.426,0.168,0.0,0.7,0.6,0.081,,1960,False
84.0,Bob Anderegg,22.0,NYK,SF,33.0,373.0,9.3,0.412,0.294,-0.1,0.1,0.0,0.002,,1960,False
85.0,Billy Kenville,29.0,DET,SG,25.0,365.0,11.9,0.426,0.313,0.0,0.3,0.4,0.047,,1960,False
86.0,Jack McMahon,31.0,STL,PG,25.0,334.0,6.4,0.388,0.312,-0.2,0.2,0.0,0.006,,1960,False
87.0,Steve Hamilton,25.0,MNL,SF,15.0,247.0,8.2,0.436,0.299,0.0,0.2,0.3,0.049,,1960,False
88.0,Ron Sobie,25.0,2TM,PG,16.0,234.0,11.1,0.422,0.343,0.0,0.1,0.1,0.016,,1960,False
88.0,Ron Sobie,25.0,NYK,,15.0,221.0,11.8,0.43,0.346,0.0,0.1,0.1,0.024,,1960,False
88.0,Ron Sobie,25.0,MNL,PG,1.0,13.0,-0.8,0.225,0.25,0.0,0.0,0.0,-0.121,,1960,False
89.0,Cal Ramsey,22.0,2TM,SF,11.0,195.0,13.7,0.439,0.344,0.1,0.1,0.2,0.039,,1960,False
89.0,Cal Ramsey,22.0,STL,SF,4.0,35.0,15.2,0.409,0.211,0.0,0.0,0.0,0.015,,1960,False
89.0,Cal Ramsey,22.0,NYK,SF,7.0,160.0,13.4,0.446,0.377,0.1,0.1,0.1,0.045,,1960,False
90.0,Tony Windis,27.0,DET,PG,9.0,193.0,7.5,0.287,0.1,-0.4,0.2,-0.2,-0.057,,1960,False
91.0,Bobby Smith,22.0,MNL,,10.0,130.0,7.4,0.303,0.296,-0.4,0.2,-0.3,-0.095,,1960,False
92.0,Guy Sparrow,27.0,PHW,,11.0,80.0,3.8,0.309,0.178,-0.3,0.1,-0.2,-0.105,,1960,False
93.0,Nick Mantis,24.0,MNL,SG,10.0,71.0,1.7,0.263,0.051,-0.4,0.1,-0.3,-0.201,,1960,False
94.0,Togo Palazzi,27.0,SYR,SF,7.0,70.0,6.0,0.337,0.195,-0.2,0.1,-0.2,-0.113,,1960,False
95.0,Wayne Stevens,23.0,CIN,,8.0,49.0,6.2,0.278,0.526,-0.2,0.0,-0.2,-0.169,,1960,False
96.0,Brendan McCann,24.0,NYK,PG,4.0,29.0,8.3,0.221,0.3,-0.1,0.0,-0.1,-0.141,,1960,False
97.0,Jim Ray,26.0,SYR,,4.0,21.0,-3.5,0.167,0.0,-0.1,0.0,-0.1,-0.158,,1960,False
98.0,Maurice King,24.0,BOS,PG,1.0,19.0,17.3,0.592,0.125,0.1,0.0,0.1,0.264,,1960,False
99.0,Paul Seymour,32.0,SYR,,4.0,7.0,-17.1,0.0,0.0,-0.1,0.0,-0.1,-0.596,,1960,False
,League Average,,,,,,,0.464,0.329,,,,,,1960,False
