Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,OWS,DWS,WS,WS/48,Awards,season,is_playoff
18.0,Lew Hitch,24.0,MLH,PF,72.0,2452.0,15.0,0.414,0.345,0.3,2.9,3.3,0.064,,1954,False
19.0,Arnie Risen,29.0,ROC,C,72.0,2385.0,18.4,0.447,0.493,3.0,4.8,7.8,0.157,AS,1954,False
20.0,Jack Coleman,29.0,ROC,PF,71.0,2377.0,14.9,0.432,0.254,1.4,4.4,5.8,0.117,,1954,False
21.0,Carl Braun,26.0,NYK,SG,72.0,2373.0,17.9,0.495,0.485,7.2,1.3,8.6,0.173,"AS,NBA2",1954,False
22.0,Bill Calhoun,26.0,MLH,SF,72.0,2370.0,12.6,0.441,0.536,2.2,1.9,4.1,0.082,,1954,False
23.0,George King,25.0,SYR,PG,72.0,2370.0,14.6,0.442,0.551,2.7,3.6,6.3,0.129,,1954,False
24.0,George Mikan,29.0,MNL,C,72.0,2362.0,29.0,0.466,0.471,6.1,6.6,12.7,0.258,"AS,NBA1",1954,False
25.0,Dick McGuire,28.0,NYK,PG,68.0,2343.0,16.1,0.482,0.7,4.6,1.7,6.3,0.129,AS,1954,False
26.0,Vern Mikkelsen,25.0,MNL,PF,72.0,2247.0,16.7,0.442,0.387,2.2,4.4,6.6,0.141,,1954,False
27.0,Don Sunderlage,24.0,MLH,SG,68.0,2232.0,12.6,0.424,0.451,1.3,1.7,3.0,0.065,AS,1954,False
28.0,Earl Lloyd,25.0,SYR,SF,72.0,2206.0,12.5,0.431,0.314,1.2,4.0,5.2,0.113,,1954,False
29.0,Nat Clifton,31.0,NYK,PF,72.0,2179.0,14.9,0.419,0.396,0.7,1.7,2.4,0.054,,1954,False
30.0,George Ratkovicz,31.0,MLH,PF,69.0,2170.0,15.5,0.459,0.545,2.8,2.4,5.2,0.116,,1954,False
31.0,Wally Osterkorn,25.0,SYR,PF,70.0,2164.0,12.7,0.413,0.616,0.3,4.0,4.3,0.096,,1954,False
32.0,Bob Davies,34.0,ROC,PG,72.0,2137.0,18.2,0.458,0.557,4.4,3.3,7.7,0.172,AS,1954,False
33.0,Paul Walther,26.0,PHW,SG,64.0,2067.0,10.9,0.436,0.526,1.5,1.5,3.1,0.071,,1954,False
34.0,Leo Barnhorst,29.0,2TM,SF,72.0,2064.0,9.7,0.368,0.15,-1.6,0.7,-0.9,-0.02,,1954,False
34.0,Leo Barnhorst,29.0,BLB,SF,55.0,1879.0,10.5,0.381,0.154,-0.8,0.6,-0.3,-0.007,,1954,False
34.0,Leo Barnhorst,29.0,FTW,SF,17.0,185.0,1.8,0.243,0.105,-0.8,0.2,-0.6,-0.154,,1954,False
35.0,Connie Simmons,28.0,NYK,C,72.0,2006.0,14.9,0.425,0.428,1.0,1.5,2.5,0.059,,1954,False
36.0,Bob Houbregs,21.0,2TM,PF,70.0,1970.0,13.5,0.448,0.473,2.0,0.7,2.8,0.067,,1954,False
36.0,Bob Houbregs,21.0,MLH,,11.0,166.0,17.0,0.416,0.548,0.0,0.2,0.2,0.067,,1954,False
36.0,Bob Houbregs,21.0,BLB,PF,59.0,1804.0,13.2,0.452,0.464,2.0,0.5,2.5,0.067,,1954,False
37.0,Al Roges,23.0,BLB,SF,67.0,1937.0,10.7,0.411,0.292,0.3,0.5,0.7,0.018,,1954,False
38.0,Bob Harris,26.0,BOS,SF,71.0,1898.0,11.1,0.433,0.421,0.8,1.1,1.9,0.048,,1954,False
39.0,Jack McMahon,25.0,ROC,PG,71.0,1891.0,15.0,0.431,0.438,1.8,2.9,4.7,0.118,,1954,False
40.0,Max Zaslofsky,28.0,3TM,SG,65.0,1881.0,15.5,0.444,0.472,2.5,1.2,3.7,0.095,,1954,False
40.0,Max Zaslofsky,28.0,BLB,SG,11.0,418.0,16.1,0.45,0.531,0.6,0.1,0.7,0.085,,1954,False
40.0,Max Zaslofsky,28.0,MLH,SG,9.0,299.0,15.7,0.415,0.428,0.1,0.2,0.3,0.045,,1954,False
40.0,Max Zaslofsky,28.0,FTW,SG,45.0,1164.0,15.2,0.451,0.465,1.8,0.9,2.7,0.111,,1954,False
41.0,Whitey Skoog,27.0,MNL,SG,71.0,1877.0,11.4,0.433,0.183,1.3,2.8,4.1,0.106,,1954,False
42.0,Bill Tosheff,27.0,MLH,PG,71.0,1825.0,9.2,0.367,0.363,-2.0,1.5,-0.6,-0.014,,1954,False
43.0,Pep Saul,29.0,MNL,SG,71.0,1805.0,9.8,0.417,0.364,0.6,2.2,2.8,0.075,,1954,False
44.0,Zeke Zawoluk,23.0,PHW,SF,71.0,1795.0,13.8,0.462,0.426,2.6,1.3,3.9,0.105,,1954,False
45.0,Bob Brannum,27.0,BOS,PF,71.0,1729.0,10.6,0.376,0.455,-1.1,1.1,0.0,0.0,,1954,False
46.0,Alex Hannum,30.0,ROC,PF,72.0,1707.0,9.6,0.393,0.326,-0.7,2.8,2.1,0.058,,1954,False
47.0,Eddie Miller,22.0,BLB,C,72.0,1657.0,21.5,0.486,0.528,4.2,0.6,4.9,0.141,,1954,False
48.0,Cal Christensen,26.0,ROC,SF,70.0,1654.0,11.8,0.404,0.661,-0.1,3.0,2.9,0.084,,1954,False
49.0,Odie Spears,29.0,ROC,SF,72.0,1633.0,14.3,0.452,0.471,2.1,2.6,4.7,0.137,,1954,False
50.0,Jim Baechtold,26.0,NYK,SF,70.0,1627.0,10.5,0.437,0.381,1.2,0.9,2.1,0.062,,1954,False
51.0,Jack Nichols,27.0,2TM,PF,75.0,1607.0,9.5,0.369,0.288,-2.0,1.0,-1.0,-0.03,,1954,False
51.0,Jack Nichols,27.0,MLH,PF,15.0,356.0,4.1,0.268,0.252,-1.9,0.3,-1.6,-0.211,,1954,False
51.0,Jack Nichols,27.0,BOS,PF,60.0,1251.0,11.1,0.406,0.301,-0.1,0.7,0.6,0.022,,1954,False
52.0,Fred Scolari,31.0,FTW,PG,64.0,1589.0,9.9,0.405,0.367,0.0,1.2,1.2,0.035,,1954,False
53.0,Chuck Share,26.0,2TM,C,68.0,1576.0,20.2,0.459,0.558,2.5,2.2,4.7,0.143,,1954,False
53.0,Chuck Share,26.0,FTW,C,21.0,155.0,14.0,0.373,0.857,-0.1,0.2,0.1,0.039,,1954,False
53.0,Chuck Share,26.0,MLH,C,47.0,1421.0,20.9,0.467,0.535,2.7,1.9,4.6,0.155,,1954,False
54.0,Walt Davis,23.0,PHW,PF,68.0,1568.0,11.2,0.399,0.222,-0.5,1.4,0.9,0.028,,1954,False
55.0,Danny Finn,25.0,PHW,PG,68.0,1562.0,14.0,0.401,0.396,0.2,1.4,1.7,0.052,,1954,False
56.0,Rollen Hans,22.0,BLB,SG,67.0,1556.0,11.6,0.406,0.35,0.2,0.4,0.6,0.018,,1954,False
57.0,Vince Boryla,26.0,NYK,SF,52.0,1522.0,6.8,0.375,0.154,-1.6,0.7,-1.0,-0.031,,1954,False
58.0,Fred Schaus,28.0,2TM,SF,67.0,1515.0,14.4,0.474,0.47,2.6,1.1,3.7,0.118,,1954,False
58.0,Fred Schaus,28.0,FTW,,23.0,272.0,16.6,0.518,0.794,0.8,0.3,1.0,0.185,,1954,False
58.0,Fred Schaus,28.0,NYK,SF,44.0,1243.0,13.9,0.465,0.412,1.9,0.8,2.7,0.103,,1954,False
59.0,Irv Bemoras,23.0,MLH,SF,69.0,1496.0,12.8,0.427,0.412,0.8,1.2,2.0,0.063,,1954,False
60.0,George Yardley,25.0,FTW,SF,63.0,1489.0,19.7,0.484,0.417,3.4,1.8,5.3,0.17,,1954,False
61.0,Monk Meineke,23.0,FTW,PF,71.0,1466.0,13.2,0.434,0.43,1.0,1.7,2.6,0.086,,1954,False
62.0,Bob Donham,27.0,BOS,SG,68.0,1451.0,13.7,0.489,0.676,2.7,0.8,3.5,0.115,,1954,False
63.0,Bob Harrison,26.0,2TM,SG,64.0,1443.0,7.6,0.368,0.352,-1.5,1.5,0.0,-0.001,,1954,False
63.0,Bob Harrison,26.0,MNL,,40.0,619.0,6.1,0.365,0.392,-0.6,0.8,0.2,0.017,,1954,False
63.0,Bob Harrison,26.0,MLH,SG,24.0,824.0,8.7,0.371,0.325,-0.9,0.6,-0.3,-0.015,,1954,False
64.0,Billy Kenville,23.0,SYR,PG,72.0,1405.0,14.6,0.464,0.469,2.1,2.4,4.5,0.152,,1954,False
65.0,Don Barksdale,30.0,BOS,PF,63.0,1358.0,14.3,0.448,0.542,1.5,0.8,2.3,0.082,,1954,False
66.0,Bob Lavoy,27.0,2TM,PF,68.0,1277.0,12.6,0.441,0.362,1.0,2.3,3.4,0.126,,1954,False
66.0,Bob Lavoy,27.0,MLH,PF,8.0,125.0,17.5,0.476,0.444,0.2,0.1,0.4,0.151,,1954,False
66.0,Bob Lavoy,27.0,SYR,PF,60.0,1152.0,12.1,0.437,0.353,0.8,2.2,3.0,0.124,,1954,False
67.0,Clyde Lovellette,24.0,MNL,C,72.0,1255.0,20.9,0.465,0.293,2.5,2.7,5.2,0.2,,1954,False
68.0,Jim Fritsche,22.0,2TM,PF,68.0,1221.0,7.9,0.344,0.179,-2.0,0.3,-1.7,-0.065,,1954,False
68.0,Jim Fritsche,22.0,MNL,PF,2.0,8.0,-19.1,0.105,1.333,-0.1,0.0,-0.1,-0.652,,1954,False
68.0,Jim Fritsche,22.0,BLB,PF,66.0,1213.0,8.0,0.346,0.17,-1.9,0.3,-1.6,-0.062,,1954,False
69.0,Bill Gabor,31.0,SYR,SG,61.0,1211.0,14.7,0.43,0.352,1.2,1.8,2.9,0.116,,1954,False
70.0,Jim Holstein,23.0,MNL,SF,70.0,1155.0,7.9,0.356,0.389,-1.3,1.8,0.6,0.024,,1954,False
71.0,Chuck Cooper,27.0,BOS,SF,70.0,1101.0,9.7,0.375,0.444,-0.7,0.7,0.0,-0.001,,1954,False
72.0,Dick Schnittker,25.0,MNL,SF,71.0,1040.0,12.0,0.452,0.43,1.2,1.6,2.8,0.129,,1954,False
73.0,Frankie Brian,30.0,FTW,SG,64.0,973.0,15.8,0.464,0.517,2.0,0.8,2.7,0.135,,1954,False
74.0,Jack Molinas,22.0,FTW,SF,32.0,958.0,19.3,0.494,0.64,2.5,1.0,3.6,0.179,AS,1954,False
75.0,Jim Neal,23.0,SYR,C,67.0,899.0,9.9,0.365,0.358,-1.6,1.7,0.1,0.007,,1954,False
76.0,Al McGuire,25.0,NYK,PG,64.0,849.0,8.1,0.369,0.751,-0.5,0.6,0.1,0.006,,1954,False
77.0,George Senesky,31.0,PHW,PG,58.0,771.0,7.4,0.39,0.445,0.0,0.5,0.5,0.032,,1954,False
78.0,Red Holzman,33.0,MLH,PG,51.0,649.0,10.3,0.383,0.326,-0.5,0.5,0.1,0.004,,1954,False
79.0,Ernie Barrett,24.0,BOS,SG,59.0,641.0,4.8,0.332,0.131,-1.1,0.3,-0.8,-0.058,,1954,False
80.0,Norm Swanson,23.0,ROC,SF,63.0,611.0,4.0,0.303,0.467,-1.3,0.9,-0.4,-0.034,,1954,False
81.0,Ken Murray,25.0,FTW,SG,49.0,528.0,8.0,0.336,0.308,-1.2,0.5,-0.7,-0.065,,1954,False
82.0,Joe Fulks,32.0,PHW,PF,61.0,501.0,3.8,0.299,0.214,-2.2,0.4,-1.8,-0.171,,1954,False
83.0,Joe Smyth,24.0,2TM,SF,40.0,495.0,12.0,0.393,0.471,-0.1,0.2,0.1,0.006,,1954,False
83.0,Joe Smyth,24.0,NYK,SF,8.0,59.0,7.6,0.396,0.6,0.0,0.0,0.0,0.008,,1954,False
83.0,Joe Smyth,24.0,BLB,SF,32.0,436.0,12.6,0.393,0.455,-0.1,0.1,0.1,0.006,,1954,False
84.0,Ernie Beck,22.0,PHW,SG,15.0,422.0,8.2,0.348,0.303,-0.7,0.3,-0.4,-0.051,,1954,False
85.0,Don Lofgran,24.0,MLH,SF,21.0,380.0,11.0,0.382,0.438,-0.3,0.3,0.1,0.007,,1954,False
86.0,Jim Luisi,25.0,BLB,PG,31.0,367.0,7.7,0.394,0.432,-0.1,0.1,0.0,0.002,,1954,False
87.0,Dick Surhoff,24.0,MLH,PF,32.0,358.0,14.5,0.426,0.481,0.2,0.3,0.6,0.075,,1954,False
88.0,Ernie Vandeweghe,25.0,NYK,SG,15.0,271.0,11.8,0.424,0.301,0.2,0.1,0.3,0.055,,1954,False
89.0,Hal Uplinger,24.0,BLB,SG,23.0,268.0,10.8,0.415,0.234,0.1,0.1,0.1,0.026,,1954,False
90.0,Bato Govedarica,25.0,SYR,PG,23.0,258.0,7.2,0.394,0.468,-0.1,0.3,0.2,0.044,,1954,False
91.0,Don Ackerman,23.0,NYK,PG,28.0,220.0,1.0,0.285,0.444,-0.7,0.1,-0.6,-0.123,,1954,False
92.0,Bill Bolger,22.0,BLB,SF,20.0,202.0,10.8,0.433,0.22,0.1,0.1,0.2,0.039,,1954,False
93.0,Al Masino,25.0,2TM,PG,27.0,181.0,17.3,0.491,0.79,0.6,0.3,0.9,0.231,,1954,False
93.0,Al Masino,25.0,ROC,PG,11.0,50.0,16.7,0.54,0.75,0.2,0.1,0.3,0.303,,1954,False
93.0,Al Masino,25.0,SYR,PG,16.0,131.0,17.5,0.474,0.804,0.3,0.2,0.6,0.204,,1954,False
94.0,Connie Rea,23.0,BLB,,20.0,154.0,4.5,0.23,0.372,-0.6,0.1,-0.6,-0.184,,1954,False
95.0,Mark Workman,23.0,BLB,,14.0,151.0,12.9,0.435,0.167,0.1,0.0,0.1,0.047,,1954,False
96.0,Ed Smith,24.0,NYK,SF,12.0,127.0,8.5,0.32,0.265,-0.4,0.1,-0.3,-0.105,,1954,False
97.0,Gene Dyker,23.0,MLH,,11.0,91.0,0.4,0.271,0.308,-0.3,0.1,-0.3,-0.138,,1954,False
98.0,Ed Mikan,28.0,BOS,C,9.0,71.0,8.3,0.376,0.375,-0.1,0.0,0.0,-0.023,,1954,False
99.0,Bob Peterson,22.0,2TM,,8.0,60.0,10.9,0.505,1.1,0.1,0.0,0.2,0.138,,1954,False
99.0,Bob Peterson,22.0,BLB,,4.0,36.0,1.1,0.458,1.2,0.0,0.0,0.0,0.042,,1954,False
99.0,Bob Peterson,22.0,MLH,,4.0,24.0,25.6,0.556,1.0,0.1,0.0,0.1,0.282,,1954,False
100.0,Dick Knostman,22.0,SYR,C,5.0,47.0,17.6,0.438,1.1,0.0,0.1,0.2,0.183,,1954,False
101.0,Don Asmonga,25.0,BLB,,7.0,46.0,-7.6,0.162,0.067,-0.3,0.0,-0.3,-0.279,,1954,False
102.0,Zeke Sinicola,25.0,FTW,,9.0,33.0,-1.7,0.295,0.375,-0.2,0.0,-0.1,-0.216,,1954,False
103.0,Jim Phelan,24.0,PHW,,4.0,33.0,-4.8,0.174,1.0,-0.2,0.0,-0.1,-0.187,,1954,False
104.0,Isaac Walthour,23.0,MLH,,4.0,30.0,-5.4,0.167,0.0,-0.1,0.0,-0.1,-0.165,,1954,False
105.0,Mike Novak,38.0,SYR,PF,5.0,24.0,-14.7,0.063,0.286,-0.2,0.0,-0.2,-0.344,,1954,False
106.0,Frank Reddout,22.0,ROC,,7.0,18.0,42.9,0.838,0.667,0.3,0.0,0.3,0.802,,1954,False
107.0,Ed Earle,26.0,SYR,PF,2.0,12.0,15.2,0.532,2.0,0.0,0.0,0.0,0.193,,1954,False
108.0,Mo Mahoney,26.0,BLB,,2.0,11.0,0.6,0.0,0.0,-0.1,0.0,-0.1,-0.241,,1954,False
109.0,Paul Nolen,24.0,BLB,,1.0,2.0,-20.5,0.0,0.0,0.0,0.0,0.0,-0.724,,1954,False
110.0,Norm Grekin,23.0,PHW,,1.0,1.0,-23.5,,,0.0,0.0,0.0,0.01,,1954,False
,League Average,,,,,,,0.442,0.439,,,,,,1954,False
