Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,AST%,OWS,DWS,WS,WS/48,Awards,season,is_playoff
52.0,Tom Gola,32.0,NYK,SG,77.0,1727.0,12.0,0.506,0.396,17.3,2.2,1.2,3.4,0.094,,1965,False
53.0,Johnny Green,31.0,NYK,PF,78.0,1720.0,17.5,0.493,0.408,11.5,2.5,1.3,3.8,0.107,AS,1965,False
54.0,Tom Heinsohn,30.0,BOS,SF,67.0,1706.0,14.3,0.432,0.24,12.9,-0.5,4.2,3.6,0.102,AS,1965,False
55.0,Richie Guerin,32.0,STL,SG,57.0,1678.0,16.4,0.517,0.455,23.9,3.7,1.9,5.7,0.162,,1965,False
56.0,Jim King,23.0,LAL,PG,77.0,1671.0,9.3,0.454,0.322,14.2,0.5,0.9,1.5,0.043,,1965,False
57.0,Johnny Egan,26.0,NYK,PG,74.0,1664.0,15.4,0.55,0.376,21.6,4.1,1.0,5.1,0.146,,1965,False
58.0,Wayne Hightower,25.0,2TM,PF,75.0,1547.0,10.5,0.431,0.446,4.7,-0.5,1.2,0.8,0.023,,1965,False
58.0,Wayne Hightower,25.0,SFW,PF,48.0,1037.0,10.1,0.429,0.437,5.0,-0.4,1.1,0.7,0.033,,1965,False
58.0,Wayne Hightower,25.0,BAL,PF,27.0,510.0,11.2,0.434,0.466,4.1,-0.1,0.1,0.0,0.003,,1965,False
59.0,Joe Caldwell,23.0,DET,SF,66.0,1543.0,13.0,0.408,0.271,10.8,-1.6,1.9,0.3,0.008,ROY-4,1965,False
60.0,Gary Phillips,25.0,SFW,SG,73.0,1541.0,8.2,0.403,0.36,13.2,-1.3,1.5,0.2,0.007,,1965,False
61.0,Darrall Imhoff,26.0,LAL,C,76.0,1521.0,10.7,0.499,0.495,7.5,1.3,1.1,2.4,0.076,,1965,False
62.0,Willie Naulls,30.0,BOS,SF,71.0,1465.0,12.4,0.433,0.224,6.8,-0.5,3.1,2.6,0.085,,1965,False
63.0,Bud Olsen,24.0,CIN,PF,79.0,1372.0,13.0,0.495,0.381,8.3,1.7,0.7,2.5,0.087,,1965,False
64.0,Em Bryant,26.0,NYK,PG,77.0,1332.0,7.1,0.381,0.305,16.8,-1.5,0.8,-0.7,-0.026,,1965,False
65.0,Connie Dierking,28.0,2TM,C,68.0,1294.0,13.2,0.438,0.312,7.9,-0.1,1.5,1.4,0.052,,1965,False
65.0,Connie Dierking,28.0,PHI,C,38.0,729.0,12.1,0.426,0.267,8.1,-0.3,0.8,0.4,0.03,,1965,False
65.0,Connie Dierking,28.0,SFW,C,30.0,565.0,14.5,0.454,0.374,7.7,0.2,0.8,0.9,0.081,,1965,False
66.0,Bob Ferry,27.0,BAL,PF,77.0,1280.0,10.8,0.479,0.589,6.1,0.9,0.3,1.2,0.044,,1965,False
67.0,Mike Farmer,28.0,STL,SF,60.0,1272.0,10.7,0.455,0.23,9.6,0.4,1.4,1.8,0.069,,1965,False
68.0,Wali Jones,22.0,BAL,SG,77.0,1250.0,9.6,0.432,0.331,21.1,0.0,0.3,0.3,0.01,,1965,False
69.0,Paul Silas,21.0,STL,PF,79.0,1243.0,12.3,0.406,0.437,5.2,-0.9,2.1,1.2,0.046,,1965,False
70.0,Dave Budd,26.0,NYK,SF,62.0,1188.0,15.2,0.532,0.418,7.6,2.5,0.7,3.2,0.13,,1965,False
71.0,Donnie Butcher,28.0,DET,PG,71.0,1157.0,10.9,0.465,0.578,13.6,0.7,1.2,1.9,0.08,,1965,False
72.0,Al Bianchi,32.0,PHI,PG,60.0,1116.0,7.3,0.389,0.156,17.4,-1.4,0.8,-0.6,-0.025,,1965,False
73.0,Si Green,31.0,BAL,PG,70.0,1086.0,11.6,0.461,0.438,17.4,0.6,0.2,0.8,0.037,,1965,False
74.0,Larry Siegfried,25.0,BOS,SG,72.0,996.0,14.0,0.475,0.336,15.9,1.0,2.1,3.2,0.152,,1965,False
75.0,Walt Hazzard,22.0,LAL,SG,66.0,919.0,9.3,0.415,0.232,20.7,-0.3,0.6,0.2,0.013,,1965,False
76.0,Ben Warley,28.0,PHI,SF,64.0,900.0,11.2,0.472,0.696,7.6,0.6,0.9,1.5,0.08,,1965,False
77.0,Don Kojis,26.0,DET,SF,65.0,836.0,15.5,0.46,0.236,11.1,0.5,1.0,1.5,0.085,,1965,False
78.0,John Barnhill,26.0,STL,SG,41.0,777.0,10.1,0.419,0.224,14.1,-0.4,0.8,0.4,0.022,,1965,False
79.0,Hub Reed,28.0,DET,C,62.0,753.0,8.3,0.422,0.262,6.4,-0.3,0.8,0.6,0.036,,1965,False
80.0,Happy Hairston,22.0,CIN,PF,61.0,736.0,15.0,0.439,0.47,5.1,-0.1,0.5,0.4,0.027,,1965,False
81.0,Jackie Moreland,26.0,DET,PF,54.0,732.0,9.5,0.398,0.351,12.5,-0.8,0.9,0.1,0.006,,1965,False
82.0,John Thompson,23.0,BOS,PF,64.0,699.0,9.8,0.451,0.502,2.8,0.1,1.7,1.8,0.124,,1965,False
83.0,Art Heyman,23.0,NYK,SG,55.0,663.0,14.5,0.486,0.494,17.4,0.9,0.4,1.3,0.094,,1965,False
84.0,Jay Arnette,26.0,CIN,SG,63.0,662.0,7.5,0.428,0.306,13.5,-0.2,0.3,0.1,0.009,,1965,False
85.0,Len Chappell,24.0,NYK,C,43.0,655.0,12.9,0.436,0.272,3.6,-0.2,0.3,0.1,0.009,,1965,False
86.0,Bud Koper,22.0,SFW,SG,54.0,631.0,10.6,0.476,0.174,9.9,0.5,0.5,1.0,0.078,,1965,False
87.0,Mel Counts,23.0,BOS,C,54.0,572.0,13.5,0.424,0.272,4.4,-0.4,1.8,1.5,0.123,,1965,False
88.0,Barry Kramer,22.0,2TM,SF,52.0,507.0,10.0,0.417,0.452,11.0,-0.3,0.5,0.2,0.017,,1965,False
88.0,Barry Kramer,22.0,SFW,SF,33.0,276.0,11.1,0.427,0.44,12.9,-0.1,0.3,0.3,0.044,,1965,False
88.0,Barry Kramer,22.0,NYK,SF,19.0,231.0,8.7,0.405,0.465,8.8,-0.2,0.1,-0.1,-0.017,,1965,False
89.0,Jeff Mullins,22.0,STL,SG,44.0,492.0,13.2,0.456,0.292,13.3,0.2,0.6,0.8,0.079,,1965,False
90.0,Tom Thacker,25.0,CIN,PG,55.0,470.0,7.8,0.358,0.28,11.2,-0.8,0.3,-0.6,-0.057,,1965,False
91.0,Bucky Bockhorn,31.0,CIN,SG,19.0,424.0,9.1,0.425,0.248,14.0,-0.1,0.2,0.1,0.008,,1965,False
92.0,John Rudometkin,24.0,2TM,SF,23.0,376.0,9.0,0.392,0.325,5.9,-0.5,0.4,-0.1,-0.012,,1965,False
92.0,John Rudometkin,24.0,NYK,SF,1.0,22.0,5.5,0.375,0.0,0.0,0.0,0.0,0.0,-0.042,,1965,False
92.0,John Rudometkin,24.0,SFW,SF,22.0,354.0,9.2,0.393,0.342,6.3,-0.5,0.4,-0.1,-0.01,,1965,False
93.0,Ron Bonham,22.0,BOS,SF,37.0,369.0,21.6,0.509,0.509,7.6,1.0,0.8,1.8,0.23,ROY-4,1965,False
94.0,Larry Jones,22.0,PHI,SG,23.0,359.0,8.2,0.372,0.34,14.9,-0.6,0.3,-0.3,-0.044,,1965,False
95.0,Cotton Nash,22.0,2TM,SF,45.0,357.0,9.3,0.408,0.359,7.3,-0.3,0.3,0.0,-0.001,,1965,False
95.0,Cotton Nash,22.0,LAL,SF,25.0,167.0,6.5,0.373,0.561,7.7,-0.3,0.1,-0.2,-0.049,,1965,False
95.0,Cotton Nash,22.0,SFW,SF,20.0,190.0,11.8,0.434,0.227,6.9,0.0,0.2,0.2,0.041,,1965,False
96.0,Gary Bradds,22.0,BAL,SF,41.0,335.0,13.1,0.494,0.568,7.6,0.4,0.1,0.5,0.067,,1965,False
97.0,Steve Courtin,22.0,PHI,SG,24.0,317.0,6.9,0.45,0.204,9.3,0.1,0.2,0.2,0.036,,1965,False
98.0,George Wilson,22.0,CIN,C,39.0,288.0,2.6,0.271,0.194,5.0,-1.6,0.2,-1.4,-0.236,,1965,False
99.0,George Lee,28.0,SFW,SF,19.0,247.0,11.7,0.461,0.675,6.5,0.1,0.3,0.4,0.072,,1965,False
100.0,Don Nelson,24.0,LAL,SF,39.0,238.0,14.0,0.477,0.306,14.2,0.2,0.2,0.4,0.08,,1965,False
101.0,Charlie Hardnett,26.0,BAL,PF,20.0,200.0,8.4,0.376,0.488,1.3,-0.4,0.1,-0.3,-0.074,,1965,False
102.0,Al Butler,26.0,BAL,PG,25.0,172.0,5.7,0.371,0.205,9.4,-0.3,0.0,-0.3,-0.077,,1965,False
103.0,Tom Hoover,24.0,NYK,C,24.0,153.0,9.6,0.445,0.438,10.2,0.0,0.1,0.1,0.047,,1965,False
104.0,Billy McGill,25.0,2TM,C,24.0,133.0,8.3,0.379,0.262,9.8,-0.3,0.1,-0.1,-0.04,,1965,False
104.0,Billy McGill,25.0,STL,C,16.0,96.0,7.5,0.384,0.356,8.9,-0.2,0.1,-0.1,-0.027,,1965,False
104.0,Billy McGill,25.0,LAL,C,8.0,37.0,10.3,0.367,0.05,12.1,-0.1,0.0,-0.1,-0.073,,1965,False
105.0,Les Hunter,22.0,BAL,PF,24.0,114.0,8.8,0.299,0.219,13.3,-0.5,0.0,-0.5,-0.21,,1965,False
106.0,Gary Hill,23.0,2TM,SG,12.0,103.0,4.3,0.32,0.389,8.9,-0.3,0.1,-0.2,-0.092,,1965,False
106.0,Gary Hill,23.0,SFW,SG,9.0,88.0,5.1,0.328,0.4,9.2,-0.3,0.1,-0.2,-0.096,,1965,False
106.0,Gary Hill,23.0,BAL,SG,3.0,15.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,-0.065,,1965,False
107.0,Willie Jones,28.0,DET,PG,12.0,101.0,8.3,0.403,0.115,10.1,-0.1,0.1,0.0,-0.022,,1965,False
108.0,Jerry Greenspan,23.0,PHI,SG,5.0,49.0,15.7,0.726,0.615,0.0,0.3,0.0,0.3,0.283,,1965,False
109.0,Ed Burton,25.0,STL,,7.0,42.0,7.8,0.39,0.35,7.0,-0.1,0.1,0.0,-0.017,,1965,False
110.0,John Tresvant,25.0,STL,PF,4.0,35.0,18.9,0.468,0.818,23.3,0.0,0.1,0.1,0.155,,1965,False
111.0,Jerry Grote,24.0,LAL,,11.0,33.0,14.9,0.589,0.182,17.8,0.1,0.0,0.1,0.175,,1965,False
112.0,Gerry Ward,23.0,BOS,SG,3.0,30.0,-4.7,0.136,0.056,23.3,-0.3,0.1,-0.2,-0.366,,1965,False
113.0,Bob Duffy,24.0,DET,PG,4.0,26.0,18.4,0.497,0.636,25.9,0.1,0.0,0.1,0.156,,1965,False
114.0,Bevo Nordmann,25.0,BOS,C,3.0,25.0,13.0,0.6,0.0,14.9,0.0,0.1,0.1,0.24,,1965,False
,League Average,,,,,,,0.479,0.356,12.4,,,,,,1965,False
