Rk,Player,Age,Team,Pos,G,MP,PER,TS%,FTr,AST%,OWS,DWS,WS,WS/48,Awards,season,is_playoff
45.0,Connie Dierking,32.0,CIN,C,82.0,2540.0,16.1,0.486,0.259,12.8,2.5,0.5,3.0,0.057,,1969,False
46.0,Bailey Howell,32.0,BOS,PF,78.0,2527.0,19.4,0.532,0.339,8.2,6.4,4.9,11.3,0.215,,1969,False
47.0,John Block,24.0,SDR,PF,78.0,2489.0,14.5,0.483,0.377,7.5,2.0,3.5,5.5,0.107,,1969,False
48.0,John Tresvant,29.0,2TM,PF,77.0,2482.0,12.8,0.498,0.402,9.0,2.4,0.9,3.3,0.063,,1969,False
48.0,John Tresvant,29.0,CIN,PF,51.0,1681.0,11.3,0.483,0.42,8.1,1.0,0.3,1.3,0.038,,1969,False
48.0,John Tresvant,29.0,SEA,PF,26.0,801.0,15.9,0.527,0.37,11.0,1.4,0.6,1.9,0.116,,1969,False
49.0,Walt Hazzard,26.0,ATL,PG,80.0,2420.0,12.6,0.45,0.338,25.4,0.3,2.2,2.5,0.05,,1969,False
50.0,Bill Bradley,25.0,NYK,SF,82.0,2413.0,13.1,0.481,0.267,16.9,1.9,2.7,4.7,0.093,,1969,False
51.0,Jerry West,30.0,LAL,SG,61.0,2394.0,22.3,0.557,0.516,26.4,8.6,2.1,10.8,0.216,"AS,NBA2,DEF2",1969,False
52.0,Tom Boerwinkle,23.0,CHI,C,80.0,2365.0,12.9,0.42,0.267,10.5,-1.7,4.3,2.6,0.053,,1969,False
53.0,Darrall Imhoff,30.0,PHI,C,82.0,2360.0,13.2,0.511,0.548,11.1,2.4,3.4,5.9,0.12,,1969,False
54.0,Wayne Embry,31.0,MIL,C,78.0,2355.0,13.5,0.48,0.436,8.6,1.6,1.8,3.4,0.069,,1969,False
55.0,Jim Fox,25.0,2TM,C,76.0,2354.0,13.9,0.52,0.394,9.3,2.9,0.9,3.9,0.079,,1969,False
55.0,Jim Fox,25.0,DET,C,25.0,375.0,13.2,0.52,0.552,7.7,0.4,0.2,0.6,0.078,,1969,False
55.0,Jim Fox,25.0,PHO,C,51.0,1979.0,14.1,0.521,0.368,9.6,2.5,0.7,3.3,0.079,,1969,False
56.0,Jim Barnett,24.0,SDR,SG,80.0,2346.0,14.7,0.473,0.284,19.7,1.6,3.2,4.8,0.098,,1969,False
57.0,Wali Jones,26.0,PHI,PG,81.0,2340.0,12.5,0.479,0.255,16.4,1.8,2.3,4.0,0.082,,1969,False
58.0,Fred Hetzel,26.0,2TM,SF,84.0,2276.0,15.6,0.503,0.341,7.0,3.2,1.3,4.5,0.095,,1969,False
58.0,Fred Hetzel,26.0,MIL,SF,53.0,1591.0,15.7,0.484,0.332,7.5,1.5,1.2,2.6,0.079,,1969,False
58.0,Fred Hetzel,26.0,CIN,SF,31.0,685.0,15.2,0.552,0.366,6.1,1.8,0.1,1.9,0.13,,1969,False
59.0,Eddie Miles,28.0,DET,SG,80.0,2252.0,12.5,0.482,0.278,11.1,1.8,0.6,2.4,0.051,,1969,False
60.0,Clyde Lee,24.0,SFW,PF,65.0,2237.0,12.3,0.442,0.38,5.0,-0.5,3.6,3.1,0.067,,1969,False
61.0,Len Chappell,28.0,MIL,PF,80.0,2207.0,16.0,0.503,0.335,6.2,3.1,1.6,4.7,0.102,,1969,False
62.0,Greg Smith,22.0,MIL,PF,79.0,2207.0,12.1,0.472,0.253,8.0,0.8,1.9,2.7,0.058,,1969,False
63.0,Tom Sanders,30.0,BOS,SF,82.0,2184.0,12.8,0.477,0.301,6.8,1.3,4.1,5.4,0.119,DEF2,1969,False
64.0,Gary Gregor,23.0,PHO,PF,80.0,2182.0,11.6,0.434,0.136,6.2,-1.1,0.7,-0.4,-0.009,,1969,False
65.0,Ray Scott,30.0,BAL,PF,82.0,2168.0,14.9,0.464,0.277,7.9,0.7,3.8,4.5,0.099,,1969,False
66.0,Guy Rodgers,33.0,MIL,PG,81.0,2157.0,14.2,0.433,0.269,34.8,-0.5,1.8,1.3,0.03,,1969,False
67.0,Archie Clark,27.0,PHI,SG,82.0,2144.0,15.9,0.519,0.338,18.6,4.0,2.2,6.2,0.139,,1969,False
68.0,Dick Snyder,24.0,PHO,SF,81.0,2108.0,13.9,0.513,0.301,14.2,3.2,0.6,3.7,0.085,,1969,False
69.0,Don Ohl,32.0,ATL,SG,76.0,1995.0,11.5,0.462,0.231,15.4,0.6,1.3,1.9,0.046,,1969,False
70.0,Art Williams,29.0,SDR,PG,79.0,1987.0,13.1,0.425,0.252,32.2,-0.4,3.8,3.4,0.083,,1969,False
71.0,Keith Erickson,24.0,LAL,SG,77.0,1974.0,9.9,0.459,0.278,12.9,0.4,1.6,1.9,0.047,,1969,False
72.0,Al Tucker,25.0,2TM,PF,84.0,1885.0,12.7,0.48,0.302,5.6,1.3,0.8,2.1,0.052,,1969,False
72.0,Al Tucker,25.0,SEA,PF,56.0,1259.0,12.9,0.468,0.314,6.2,0.4,0.7,1.1,0.044,,1969,False
72.0,Al Tucker,25.0,CIN,PF,28.0,626.0,12.4,0.507,0.275,4.3,0.8,0.1,0.9,0.07,,1969,False
73.0,Mel Counts,27.0,LAL,PF,77.0,1866.0,16.5,0.497,0.255,8.5,2.3,1.9,4.3,0.11,,1969,False
74.0,Paul Silas,25.0,ATL,PF,79.0,1853.0,15.4,0.475,0.579,9.6,1.0,2.3,3.3,0.085,,1969,False
75.0,George Wilson,26.0,2TM,C,79.0,1846.0,13.2,0.455,0.354,7.7,0.1,1.3,1.4,0.037,,1969,False
75.0,George Wilson,26.0,PHO,C,41.0,1294.0,12.6,0.434,0.314,7.9,-0.6,0.5,0.0,-0.001,,1969,False
75.0,George Wilson,26.0,PHI,C,38.0,552.0,14.5,0.507,0.462,7.2,0.6,0.8,1.5,0.128,,1969,False
76.0,Sam Jones,35.0,BOS,SG,70.0,1820.0,17.6,0.481,0.171,15.9,1.9,3.0,4.9,0.128,,1969,False
77.0,Johnny Egan,30.0,LAL,PG,82.0,1805.0,11.3,0.495,0.402,15.6,1.8,1.3,3.1,0.082,,1969,False
78.0,Don Nelson,28.0,BOS,SF,82.0,1773.0,17.5,0.536,0.336,7.5,4.2,3.3,7.5,0.203,,1969,False
79.0,Joe Ellis,24.0,SFW,SF,74.0,1731.0,13.6,0.433,0.214,11.7,-1.2,2.5,1.3,0.036,,1969,False
80.0,Freddie Crawford,27.0,LAL,SG,81.0,1690.0,8.8,0.484,0.339,11.8,1.0,1.2,2.2,0.063,,1969,False
81.0,Toby Kimball,26.0,SDR,PF,76.0,1680.0,12.9,0.46,0.466,6.8,0.2,2.9,3.2,0.091,,1969,False
82.0,Gus Johnson,30.0,BAL,PF,49.0,1671.0,17.5,0.499,0.285,7.9,2.2,3.0,5.1,0.148,AS,1969,False
83.0,Bob Kauffman,22.0,SEA,C,82.0,1660.0,12.5,0.514,0.583,6.6,2.1,1.0,3.1,0.09,,1969,False
84.0,Cazzie Russell,24.0,NYK,SF,50.0,1645.0,15.2,0.503,0.299,10.1,2.6,1.5,4.1,0.119,,1969,False
85.0,Jimmy Walker,24.0,DET,SG,69.0,1639.0,14.9,0.523,0.342,18.6,3.1,0.5,3.6,0.105,,1969,False
86.0,McCoy McLemore,26.0,2TM,SF,81.0,1620.0,12.2,0.449,0.296,8.0,-0.2,0.5,0.4,0.011,,1969,False
86.0,McCoy McLemore,26.0,PHO,SF,31.0,710.0,13.2,0.443,0.301,10.1,-0.2,0.2,0.0,-0.001,,1969,False
86.0,McCoy McLemore,26.0,DET,SF,50.0,910.0,11.4,0.455,0.292,6.4,0.1,0.3,0.4,0.02,,1969,False
87.0,Otto Moore,22.0,DET,C,74.0,1605.0,11.7,0.461,0.309,5.6,0.3,0.6,0.9,0.027,,1969,False
88.0,Leroy Ellis,28.0,BAL,C,80.0,1603.0,12.8,0.483,0.294,5.6,1.0,2.6,3.6,0.108,,1969,False
89.0,Stan McKenzie,24.0,PHO,SF,80.0,1569.0,12.9,0.502,0.464,10.8,2.0,0.4,2.4,0.073,,1969,False
90.0,Al Attles,32.0,SFW,PG,51.0,1516.0,12.0,0.493,0.415,26.9,1.3,2.2,3.6,0.113,,1969,False
91.0,Tom Hawkins,32.0,LAL,SF,74.0,1507.0,10.1,0.495,0.328,7.2,1.2,1.1,2.3,0.074,,1969,False
92.0,Bill Turner,24.0,SFW,SF,79.0,1486.0,12.2,0.486,0.43,6.4,1.2,1.9,3.1,0.099,,1969,False
93.0,Bob Weiss,26.0,2TM,PG,77.0,1478.0,10.7,0.444,0.321,18.5,-0.1,1.7,1.7,0.054,,1969,False
93.0,Bob Weiss,26.0,MIL,PG,15.0,242.0,8.6,0.384,0.298,14.9,-0.5,0.1,-0.3,-0.066,,1969,False
93.0,Bob Weiss,26.0,CHI,PG,62.0,1236.0,11.1,0.462,0.327,19.2,0.4,1.6,2.0,0.078,,1969,False
94.0,Ron Williams,24.0,SFW,PG,75.0,1472.0,12.9,0.465,0.25,24.1,0.6,2.0,2.6,0.086,,1969,False
95.0,Terry Dischinger,28.0,DET,SF,75.0,1456.0,14.1,0.556,0.347,8.7,3.3,0.5,3.8,0.125,,1969,False
96.0,Bill Hewitt,24.0,LAL,PF,75.0,1455.0,11.2,0.469,0.201,7.1,0.5,1.2,1.7,0.056,,1969,False
97.0,Rick Adelman,22.0,SDR,PG,77.0,1448.0,11.4,0.45,0.454,20.3,0.2,2.1,2.2,0.074,,1969,False
98.0,Barry Clemens,25.0,CHI,SF,75.0,1444.0,10.9,0.404,0.199,12.6,-1.9,2.0,0.1,0.004,,1969,False
99.0,Em Bryant,30.0,BOS,PG,80.0,1388.0,8.8,0.431,0.205,16.7,-0.5,2.4,1.9,0.066,,1969,False
100.0,Stu Lantz,22.0,SDR,SG,73.0,1378.0,11.9,0.512,0.346,9.3,1.8,1.6,3.4,0.118,,1969,False
101.0,Jim Davis,27.0,ATL,C,78.0,1367.0,17.3,0.511,0.407,9.9,2.2,1.6,3.8,0.134,,1969,False
102.0,Erwin Mueller,24.0,2TM,PF,78.0,1355.0,10.7,0.414,0.422,18.1,-0.9,1.7,0.9,0.031,,1969,False
102.0,Erwin Mueller,24.0,CHI,PF,52.0,872.0,9.3,0.372,0.402,18.6,-1.1,1.4,0.3,0.017,,1969,False
102.0,Erwin Mueller,24.0,SEA,PF,26.0,483.0,13.0,0.472,0.45,17.1,0.2,0.3,0.6,0.055,,1969,False
103.0,Adrian Smith,32.0,CIN,SG,73.0,1336.0,13.5,0.517,0.479,13.2,2.4,0.2,2.6,0.092,,1969,False
104.0,Walt Wesley,24.0,CIN,C,82.0,1334.0,13.6,0.499,0.388,4.9,1.5,0.2,1.7,0.063,,1969,False
105.0,Neil Johnson,25.0,PHO,PF,80.0,1319.0,13.1,0.52,0.481,13.4,1.7,0.5,2.2,0.08,,1969,False
106.0,Joe Kennedy,22.0,SEA,SF,72.0,1241.0,9.1,0.45,0.281,6.4,-0.1,0.6,0.5,0.02,,1969,False
107.0,Dick Cunningham,22.0,MIL,C,77.0,1236.0,10.9,0.464,0.319,6.0,0.2,1.0,1.2,0.048,,1969,False
108.0,Dave Newmark,22.0,CHI,C,81.0,1159.0,11.2,0.425,0.293,7.3,-0.9,1.7,0.8,0.034,,1969,False
109.0,Tommy Kron,25.0,SEA,SG,76.0,1124.0,11.6,0.449,0.368,22.3,0.1,0.7,0.8,0.036,,1969,False
110.0,Bill Dinwiddie,25.0,CIN,SF,69.0,1028.0,6.4,0.375,0.247,6.9,-1.6,0.2,-1.5,-0.068,,1969,False
111.0,Pat Riley,23.0,SDR,SG,56.0,1027.0,11.6,0.443,0.269,18.0,-0.2,1.2,1.0,0.048,,1969,False
112.0,Jim King,27.0,SFW,PG,46.0,1010.0,9.0,0.399,0.274,16.9,-1.3,1.2,-0.1,-0.004,,1969,False
113.0,Bob Warlick,27.0,2TM,SG,66.0,997.0,13.2,0.449,0.279,19.5,-0.1,0.3,0.2,0.011,,1969,False
113.0,Bob Warlick,27.0,MIL,SG,3.0,22.0,0.0,0.294,0.625,5.3,-0.1,0.0,-0.1,-0.176,,1969,False
113.0,Bob Warlick,27.0,PHO,SG,63.0,975.0,13.5,0.452,0.273,19.9,0.0,0.3,0.3,0.016,,1969,False
114.0,Dave Lattin,25.0,PHO,PF,68.0,987.0,12.0,0.463,0.47,6.6,0.2,0.3,0.6,0.028,,1969,False
115.0,Zaid Abdul-Aziz,22.0,2TM,C,49.0,945.0,12.3,0.407,0.29,5.2,-1.1,0.8,-0.3,-0.016,,1969,False
115.0,Zaid Abdul-Aziz,22.0,CIN,,20.0,108.0,8.5,0.412,0.163,5.1,-0.1,0.0,-0.1,-0.038,,1969,False
115.0,Zaid Abdul-Aziz,22.0,MIL,C,29.0,837.0,12.8,0.406,0.305,5.3,-1.0,0.8,-0.2,-0.013,,1969,False
116.0,Dave Gambee,31.0,2TM,SF,59.0,926.0,17.9,0.526,0.419,7.5,2.2,0.6,2.7,0.141,,1969,False
116.0,Dave Gambee,31.0,MIL,SF,34.0,624.0,19.5,0.537,0.412,7.8,1.8,0.5,2.2,0.169,,1969,False
116.0,Dave Gambee,31.0,DET,SF,25.0,302.0,14.7,0.499,0.437,6.9,0.4,0.1,0.5,0.083,,1969,False
117.0,Phil Jackson,23.0,NYK,PF,47.0,924.0,10.6,0.479,0.405,6.0,0.5,1.2,1.7,0.087,,1969,False
118.0,Barry Orms,22.0,BAL,PG,64.0,916.0,3.2,0.332,0.244,6.1,-1.8,1.1,-0.7,-0.034,,1969,False
119.0,Luke Jackson,27.0,PHI,C,25.0,840.0,14.2,0.479,0.292,8.3,0.5,1.2,1.7,0.097,,1969,False
120.0,Matt Guokas,24.0,PHI,SF,72.0,838.0,8.6,0.473,0.375,14.8,0.4,0.8,1.2,0.068,,1969,False
121.0,Johnny Green,35.0,PHI,PF,74.0,795.0,16.2,0.518,0.443,7.7,1.2,1.2,2.4,0.145,,1969,False
122.0,Bobby Lewis,23.0,SFW,SG,62.0,756.0,10.8,0.455,0.39,14.2,0.1,0.9,1.0,0.062,,1969,False
123.0,Ed Manning,25.0,BAL,PF,63.0,727.0,12.3,0.47,0.188,3.7,0.3,1.2,1.4,0.095,,1969,False
124.0,Jim Barnes,27.0,2TM,C,59.0,706.0,13.6,0.492,0.425,5.3,0.7,1.4,2.1,0.141,,1969,False
124.0,Jim Barnes,27.0,CHI,PF,10.0,111.0,11.5,0.416,0.322,1.4,-0.2,0.1,0.0,-0.01,,1969,False
124.0,Jim Barnes,27.0,BOS,C,49.0,595.0,14.0,0.513,0.455,6.1,0.8,1.3,2.1,0.169,,1969,False
125.0,Sam Williams,24.0,MIL,SG,55.0,628.0,7.9,0.397,0.588,12.5,-0.8,0.4,-0.4,-0.033,,1969,False
126.0,Nate Bowman,25.0,NYK,C,67.0,607.0,9.2,0.382,0.27,11.3,-1.0,1.0,0.0,0.0,,1969,False
127.0,Rod Thorn,27.0,SEA,SG,29.0,567.0,17.6,0.511,0.343,21.3,1.1,0.3,1.4,0.118,,1969,False
128.0,Don May,23.0,NYK,SF,48.0,560.0,9.2,0.41,0.26,8.2,-0.6,0.6,0.0,0.002,,1969,False
129.0,Dale Schlueter,23.0,SFW,C,31.0,559.0,12.6,0.469,0.522,7.3,0.2,0.9,1.1,0.095,,1969,False
130.0,Bob Love,26.0,2TM,PF,49.0,542.0,14.7,0.457,0.353,4.9,0.1,0.6,0.6,0.056,,1969,False
130.0,Bob Love,26.0,MIL,SF,14.0,227.0,11.9,0.436,0.358,1.8,-0.1,0.1,0.0,0.003,,1969,False
130.0,Bob Love,26.0,CHI,PF,35.0,315.0,16.7,0.47,0.349,7.1,0.2,0.4,0.6,0.093,,1969,False
131.0,John Barnhill,30.0,BAL,PG,30.0,504.0,11.4,0.469,0.371,17.5,0.2,0.7,1.0,0.091,,1969,False
132.0,Fred Foster,22.0,CIN,SF,56.0,497.0,8.7,0.43,0.342,9.6,-0.3,0.1,-0.2,-0.019,,1969,False
133.0,Richie Guerin,36.0,ATL,SG,27.0,472.0,13.5,0.526,0.667,25.8,0.7,0.5,1.2,0.119,,1969,False
134.0,Dorie Murrey,25.0,SEA,PF,38.0,465.0,12.1,0.448,0.5,6.2,-0.1,0.3,0.2,0.024,,1969,False
135.0,Mike Riordan,23.0,NYK,SF,54.0,397.0,6.2,0.388,0.292,14.7,-0.6,0.4,-0.1,-0.016,,1969,False
136.0,Pat Frink,23.0,CIN,SG,48.0,363.0,7.9,0.385,0.197,19.9,-0.5,0.1,-0.5,-0.064,,1969,False
137.0,Bill Hosket,22.0,NYK,PF,50.0,351.0,9.9,0.459,0.341,7.1,0.0,0.5,0.5,0.068,,1969,False
138.0,Shaler Halimon,23.0,PHI,SF,50.0,350.0,13.2,0.443,0.163,7.4,-0.1,0.4,0.3,0.034,,1969,False
139.0,Hank Finkel,26.0,SDR,C,35.0,332.0,13.1,0.5,0.369,8.1,0.3,0.5,0.9,0.123,,1969,False
140.0,Loy Petersen,23.0,CHI,SG,38.0,299.0,9.8,0.443,0.248,11.9,-0.1,0.3,0.3,0.045,,1969,False
141.0,Cliff Anderson,24.0,LAL,SG,35.0,289.0,11.5,0.468,0.759,14.4,0.1,0.2,0.4,0.063,,1969,False
142.0,Al Hairston,23.0,SEA,SG,39.0,274.0,6.6,0.35,0.123,18.4,-0.6,0.1,-0.5,-0.087,,1969,False
143.0,Rich Niemann,22.0,2TM,C,34.0,272.0,11.9,0.457,0.236,7.9,0.0,0.2,0.2,0.038,,1969,False
143.0,Rich Niemann,22.0,DET,C,16.0,123.0,11.6,0.467,0.213,9.7,0.0,0.1,0.1,0.037,,1969,False
143.0,Rich Niemann,22.0,MIL,C,18.0,149.0,12.2,0.45,0.254,6.4,0.0,0.1,0.1,0.038,,1969,False
144.0,Sonny Dove,23.0,DET,PF,29.0,236.0,13.6,0.509,0.36,7.1,0.3,0.1,0.4,0.088,,1969,False
145.0,Bob Allen,22.0,SFW,PF,27.0,232.0,6.8,0.408,0.837,5.4,-0.1,0.3,0.1,0.028,,1969,False
146.0,Skip Harlicka,22.0,ATL,PG,26.0,218.0,14.8,0.511,0.344,23.4,0.4,0.2,0.5,0.119,,1969,False
147.0,Charlie Paulk,22.0,MIL,PF,17.0,217.0,3.9,0.271,0.274,1.7,-1.0,0.2,-0.8,-0.174,,1969,False
148.0,Don Chaney,22.0,BOS,SG,20.0,209.0,6.3,0.328,0.177,12.4,-0.9,0.4,-0.5,-0.107,,1969,False
149.0,Jay Carty,27.0,LAL,PF,28.0,192.0,10.1,0.405,0.124,7.9,-0.3,0.2,-0.1,-0.017,,1969,False
150.0,Craig Raymond,23.0,PHI,C,27.0,177.0,7.6,0.385,0.266,5.5,-0.3,0.3,0.0,-0.001,,1969,False
151.0,Rich Johnson,22.0,BOS,C,31.0,163.0,9.0,0.401,0.303,5.9,-0.3,0.3,0.1,0.022,,1969,False
152.0,Plummer Lott,23.0,SEA,SF,23.0,160.0,2.3,0.264,0.076,5.6,-0.7,0.1,-0.6,-0.188,,1969,False
153.0,Bob Quick,22.0,BAL,SF,28.0,154.0,14.9,0.471,0.603,10.3,0.1,0.2,0.3,0.092,,1969,False
154.0,John Trapp,23.0,SDR,SF,25.0,142.0,10.9,0.415,0.363,4.8,-0.2,0.2,0.0,0.007,,1969,False
155.0,Dennis Hamilton,24.0,ATL,PF,25.0,141.0,16.1,0.549,0.075,8.7,0.4,0.1,0.5,0.163,,1969,False
156.0,George Lehmann,27.0,ATL,PG,11.0,138.0,11.3,0.415,0.179,27.0,-0.1,0.1,0.0,-0.006,,1969,False
157.0,Harry Barnes,23.0,SDR,SF,22.0,126.0,2.4,0.308,0.203,5.0,-0.5,0.1,-0.4,-0.154,,1969,False
158.0,Bud Olsen,28.0,2TM,PF,17.0,113.0,6.7,0.341,0.429,12.5,-0.3,0.1,-0.2,-0.077,,1969,False
158.0,Bud Olsen,28.0,BOS,PF,7.0,43.0,7.8,0.323,0.316,12.6,-0.2,0.1,-0.1,-0.065,,1969,False
