Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,31,LAL,8,367,26.5,0.636,,0.408,6.0,23.6,15.5,15.6,1.0,4.7,13.9,24.2,,1.3,0.4,1.7,0.222,,5.2,2.8,8.0,0.9,1979,True
2,Alvan Adams,C,24,PHO,12,372,15.1,0.504,,0.223,7.5,17.7,12.8,21.5,1.4,1.7,19.1,20.4,,0.1,0.7,0.8,0.104,,1.6,0.9,2.5,0.4,1979,True
3,Lucius Allen,PG,31,KCK,5,73,12.2,0.52,,0.188,2.5,7.9,4.9,7.0,1.2,0.8,12.6,20.4,,0.1,0.1,0.1,0.084,,-0.5,-0.8,-1.3,0.0,1979,True
4,Dennis Awtrey,C,30,SEA,16,153,10.1,0.645,,0.813,10.7,19.6,15.1,9.0,1.6,1.4,29.3,8.0,,0.2,0.2,0.4,0.124,,-1.6,1.8,0.2,0.1,1979,True
5,Greg Ballard,SF,24,WSB,19,312,18.3,0.575,,0.406,10.5,19.2,14.7,8.1,1.4,1.0,14.4,17.5,,0.7,0.4,1.1,0.164,,2.8,0.8,3.6,0.4,1979,True
6,Rick Barry*,SF,34,HOU,2,65,12.1,0.421,,0.32,2.5,9.8,5.7,22.1,0.0,1.6,6.6,17.8,,0.1,0.0,0.1,0.063,,-0.9,-0.6,-1.5,0.0,1979,True
7,Tim Bassett,PF,27,NJN,2,17,5.9,0.51,,0.4,10.1,0.0,5.5,0.0,0.0,0.0,14.5,14.4,,0.0,0.0,0.0,0.02,,-5.6,-3.1,-8.8,0.0,1979,True
8,Henry Bibby,PG,29,PHI,9,231,7.9,0.449,,0.448,3.8,4.7,4.3,22.3,0.8,0.0,21.5,17.1,,0.0,0.0,0.0,0.001,,-2.1,-2.2,-4.2,-0.1,1979,True
9,Otis Birdsong,SG,23,KCK,5,168,19.3,0.566,,0.5,4.4,6.9,5.5,9.5,2.7,0.0,9.7,23.0,,0.4,0.2,0.7,0.186,,3.8,0.5,4.3,0.3,1979,True
10,Ron Boone,SG,32,LAL,8,226,11.6,0.545,,0.273,3.8,3.7,3.7,8.4,1.9,0.0,14.0,18.9,,0.2,0.0,0.2,0.046,,-2.1,-0.6,-2.7,0.0,1979,True
11,Tom Boswell,PF,25,DEN,3,120,21.5,0.639,,0.371,11.8,12.2,12.0,17.8,1.2,2.2,12.8,15.4,,0.5,0.0,0.5,0.201,,5.1,1.4,6.5,0.3,1979,True
12,Alonzo Bradley,SF,25,HOU,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.047,,-4.4,-2.7,-7.1,0.0,1979,True
13,Mike Bratz,PG,23,PHO,15,293,15.2,0.564,,0.513,3.8,3.8,3.8,15.9,2.4,0.5,17.1,23.3,,0.4,0.4,0.8,0.128,,1.3,-0.2,1.0,0.2,1979,True
14,Ron Brewer,SG,23,POR,3,94,21.8,0.593,,0.333,4.4,8.4,6.3,14.5,0.5,5.7,10.1,21.8,,0.3,0.1,0.4,0.198,,6.2,0.4,6.6,0.2,1979,True
15,Allan Bristow,SF,27,SAS,13,163,15.3,0.481,,0.429,7.3,9.2,8.2,21.7,2.5,1.6,15.9,16.5,,0.2,0.1,0.3,0.097,,1.6,1.3,2.9,0.2,1979,True
16,Fred Brown,PG,30,SEA,17,260,16.6,0.475,,0.12,3.4,6.0,4.7,21.8,1.7,0.8,9.7,25.5,,0.4,0.2,0.6,0.119,,2.0,-0.8,1.2,0.2,1979,True
17,Joe Bryant,PF,24,PHI,7,35,7.3,0.391,,0.077,0.0,2.8,1.5,17.8,1.3,0.0,6.9,31.9,,0.0,0.0,0.0,-0.051,,-6.2,-3.1,-9.3,-0.1,1979,True
18,Don Buse,PG,28,PHO,15,512,10.0,0.452,,0.284,3.7,7.5,5.7,13.6,2.1,0.5,10.3,11.4,,0.3,0.7,1.0,0.095,,-0.1,0.8,0.8,0.4,1979,True
19,Kenny Carr,PF,23,LAL,8,117,9.2,0.558,,0.229,4.2,11.6,8.2,4.6,1.6,0.9,22.2,18.1,,-0.1,0.1,0.0,-0.004,,-4.0,-0.3,-4.3,-0.1,1979,True
20,Ron Carter,SG,22,LAL,2,2,-15.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,,0.0,0.0,0.0,-0.551,,-12.8,-9.3,-22.1,0.0,1979,True
21,Harvey Catchings,C,27,NJN,2,26,-0.5,0.137,,0.5,16.5,11.9,14.4,4.4,0.0,1.9,21.5,12.8,,-0.1,0.0,-0.1,-0.183,,-8.5,-3.8,-12.3,-0.1,1979,True
22,Maurice Cheeks*,PG,22,PHI,9,330,21.4,0.58,,0.463,4.3,6.6,5.5,26.2,5.1,0.6,16.6,20.4,,0.8,0.5,1.3,0.186,,3.6,3.4,6.9,0.7,1979,True
23,Phil Chenier,SG,28,WSB,9,97,-1.4,0.246,,0.239,3.0,5.3,4.1,12.5,1.5,0.0,10.6,23.0,,-0.4,0.1,-0.4,-0.179,,-9.5,-2.2,-11.7,-0.2,1979,True
24,Dave Corzine,C,22,WSB,12,63,7.8,0.267,,0.0,18.3,21.3,19.7,10.2,1.5,0.0,21.1,11.9,,-0.1,0.1,0.0,0.003,,-2.6,-0.6,-3.2,0.0,1979,True
25,Charlie Criss,PG,30,ATL,9,99,14.3,0.494,,0.345,2.2,2.8,2.5,22.4,1.5,0.0,8.2,15.5,,0.2,0.0,0.2,0.113,,1.6,-0.1,1.5,0.1,1979,True
26,Louie Dampier*,PG,34,SAS,7,55,16.1,0.585,,0.5,1.8,7.3,4.5,18.9,2.5,0.9,5.5,12.8,,0.2,0.0,0.2,0.17,,0.6,2.5,3.1,0.1,1979,True
27,Bob Dandridge*,SF,31,WSB,19,787,19.1,0.527,,0.299,5.5,12.4,8.9,21.4,0.9,1.0,12.4,23.8,,1.8,0.6,2.5,0.15,,4.2,0.4,4.6,1.3,1979,True
28,Adrian Dantley*,SF,23,LAL,8,236,18.5,0.63,,0.584,5.2,10.2,7.9,6.7,1.2,0.2,14.5,23.7,,0.6,0.1,0.7,0.138,,1.6,-1.2,0.5,0.1,1979,True
29,Walter Davis*,SF,24,PHO,15,490,21.8,0.58,,0.393,5.5,9.3,7.5,27.8,2.5,0.5,18.7,28.9,,1.0,0.8,1.7,0.171,,5.8,0.1,5.9,1.0,1979,True
30,Darryl Dawkins,C,22,PHI,9,255,18.7,0.568,,0.443,9.0,23.8,16.7,6.6,0.4,3.2,11.8,21.8,,0.6,0.3,0.9,0.171,,1.1,-0.3,0.8,0.2,1979,True
31,Coby Dietrick,C,30,SAS,14,281,10.7,0.448,,0.091,9.1,13.9,11.5,11.9,2.0,0.5,16.4,15.1,,0.0,0.2,0.3,0.043,,-1.6,-0.1,-1.7,0.0,1979,True
32,Jacky Dorsey,SF,24,HOU,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.047,,-4.4,-2.7,-7.1,0.0,1979,True
33,John Drew,SF,24,ATL,9,275,15.5,0.479,,0.351,7.8,13.7,10.9,4.0,1.7,0.8,9.6,25.6,,0.3,0.3,0.6,0.106,,-0.1,-1.0,-1.1,0.1,1979,True
34,Mike Dunleavy,SG,24,HOU,1,10,-6.3,0.0,,0.0,0.0,10.7,4.6,0.0,0.0,0.0,0.0,7.6,,0.0,0.0,0.0,-0.167,,-12.6,-3.4,-16.0,0.0,1979,True
35,T.R. Dunn,SG,23,POR,3,52,10.7,0.455,,0.0,4.0,8.7,6.2,10.6,4.6,0.0,8.3,9.5,,0.0,0.1,0.1,0.107,,-1.1,1.9,0.8,0.0,1979,True
36,Bo Ellis,PF,24,DEN,3,24,13.4,0.436,,0.333,4.2,14.1,8.9,5.0,3.8,2.2,0.0,11.3,,0.0,0.0,0.1,0.111,,-0.2,2.5,2.3,0.0,1979,True
37,Julius Erving*,SF,28,PHI,9,372,22.1,0.568,,0.39,8.5,11.0,9.8,20.7,2.2,2.3,15.9,24.9,,1.0,0.4,1.3,0.174,,5.6,0.7,6.3,0.8,1979,True
38,Don Ford,PF,26,LAL,8,138,8.3,0.527,,0.1,1.8,15.1,9.0,6.4,1.0,0.8,11.3,10.9,,0.1,0.1,0.1,0.04,,-2.7,0.5,-2.2,0.0,1979,True
39,Phil Ford,PG,22,KCK,5,143,6.3,0.304,,0.281,1.3,8.1,4.3,29.4,3.8,0.0,19.0,20.8,,-0.5,0.2,-0.2,-0.078,,-4.6,0.0,-4.5,-0.1,1979,True
40,Bayard Forrest,C,24,PHO,14,110,7.9,0.491,,0.556,9.1,18.4,14.0,13.4,1.7,1.0,30.9,11.8,,-0.1,0.2,0.1,0.055,,-2.4,1.0,-1.4,0.0,1979,True
41,Terry Furlow,SG,24,ATL,9,244,21.0,0.543,,0.248,4.8,8.1,6.6,19.3,1.5,0.4,8.7,23.7,,0.8,0.1,0.9,0.181,,5.1,0.1,5.2,0.4,1979,True
42,Mike Gale,SG,28,SAS,14,302,13.6,0.491,,0.253,3.3,6.3,4.8,23.5,2.4,0.7,14.2,14.5,,0.4,0.2,0.6,0.091,,-0.1,0.7,0.6,0.2,1979,True
43,Gus Gerard,SF,25,KCK,5,24,12.3,0.465,,0.444,7.7,29.0,17.1,0.0,1.9,2.4,8.5,18.4,,0.0,0.0,0.1,0.11,,-2.8,0.6,-2.2,0.0,1979,True
44,George Gervin*,SF,26,SAS,14,513,25.4,0.587,,0.353,6.3,9.6,7.9,11.3,2.4,1.4,10.5,28.8,,1.9,0.4,2.3,0.216,,6.3,0.4,6.8,1.1,1979,True
45,Jack Givens,SF,22,ATL,9,81,7.5,0.367,,0.1,9.3,16.2,13.0,5.2,0.6,1.3,13.8,18.9,,-0.1,0.1,0.0,-0.017,,-3.6,-1.4,-5.0,-0.1,1979,True
46,Mike Green,C,27,SAS,14,350,11.7,0.446,,0.184,9.9,10.9,10.4,4.0,1.7,5.2,12.7,15.7,,0.0,0.4,0.4,0.056,,-2.3,1.1,-1.2,0.1,1979,True
47,Kevin Grevey,SF,25,WSB,19,527,9.6,0.437,,0.207,4.7,4.3,4.5,8.8,1.4,0.7,12.5,23.8,,-0.2,0.3,0.0,0.004,,-2.2,-1.0,-3.2,-0.2,1979,True
48,Joe Hassett,SG,23,SEA,8,15,4.7,0.429,,0.0,0.0,7.4,3.7,10.0,0.0,0.0,22.2,24.0,,0.0,0.0,0.0,-0.109,,-3.9,-4.4,-8.3,0.0,1979,True
49,Steve Hawes,PF,28,ATL,9,243,18.7,0.516,,0.148,11.9,13.9,13.0,17.6,1.7,0.7,5.5,15.8,,0.7,0.2,1.0,0.192,,3.9,1.1,5.0,0.4,1979,True
50,Elvin Hayes*,PF,33,WSB,19,786,19.2,0.471,,0.328,11.5,22.6,16.8,7.7,1.1,3.4,11.0,25.5,,0.8,1.2,2.0,0.123,,2.0,0.3,2.4,0.9,1979,True
51,Gar Heard,PF,30,PHO,15,320,11.2,0.413,,0.349,8.4,25.9,17.6,5.5,1.8,4.3,17.5,15.1,,-0.3,0.8,0.5,0.075,,-1.6,1.4,-0.2,0.1,1979,True
52,Tom Henderson,PG,27,WSB,19,559,10.2,0.419,,0.297,2.6,3.7,3.1,26.2,1.5,0.6,16.8,16.7,,0.0,0.3,0.3,0.022,,-0.9,-0.6,-1.5,0.1,1979,True
53,Armond Hill,PG,25,ATL,9,267,8.6,0.433,,0.169,0.8,5.3,3.2,25.5,2.3,0.2,23.2,15.7,,-0.2,0.1,0.0,-0.006,,-3.0,0.0,-3.0,-0.1,1979,True
54,Darnell Hillman,PF,29,KCK,5,112,8.3,0.367,,0.531,15.6,14.5,15.1,10.1,1.6,1.5,20.2,16.6,,-0.2,0.2,0.0,0.0,,-2.7,-1.4,-4.1,-0.1,1979,True
55,Lionel Hollins,PG,25,POR,3,66,2.6,0.361,,0.269,1.6,3.4,2.5,10.8,2.2,0.0,19.4,22.6,,-0.2,0.1,-0.2,-0.117,,-7.2,-3.1,-10.2,-0.1,1979,True
56,Lou Hudson*,SG,34,LAL,6,90,12.1,0.563,,0.125,1.4,3.5,2.5,12.4,0.5,0.0,12.9,18.4,,0.1,0.0,0.1,0.038,,-0.4,-1.8,-2.2,0.0,1979,True
57,Kim Hughes,C,26,DEN,3,35,3.6,0.521,,1.0,8.7,25.7,16.8,0.0,2.6,0.0,51.0,6.6,,0.0,0.0,0.0,-0.021,,-6.7,0.3,-6.5,0.0,1979,True
58,Dan Issel*,C,30,DEN,3,109,22.1,0.622,,0.689,6.5,21.7,13.7,13.0,0.0,0.0,13.3,24.5,,0.4,0.0,0.4,0.195,,3.0,-0.6,2.4,0.1,1979,True
59,Phil Jackson*,PF,33,NJN,2,20,10.0,0.515,,0.667,8.6,5.2,7.0,0.0,2.2,0.0,0.0,6.9,,0.0,0.0,0.0,0.094,,-0.9,-0.2,-1.1,0.0,1979,True
60,Charles Johnson,SG,29,WSB,18,275,5.4,0.349,,0.109,4.5,7.9,6.2,10.9,0.5,0.6,8.1,19.4,,-0.3,0.1,-0.2,-0.035,,-4.9,-1.1,-6.1,-0.3,1979,True
61,Clemon Johnson,C,22,POR,3,47,10.8,0.442,,1.0,11.0,28.7,19.5,5.8,2.0,5.1,30.6,20.1,,-0.1,0.1,0.0,-0.024,,-3.6,0.1,-3.5,0.0,1979,True
62,Dennis Johnson*,SG,24,SEA,17,681,18.1,0.509,,0.361,7.0,9.8,8.4,15.3,2.0,2.1,12.7,23.6,,1.3,0.9,2.2,0.153,,3.4,0.4,3.8,1.0,1979,True
63,Eddie Johnson,SG,23,ATL,9,262,19.3,0.532,,0.195,3.3,5.4,4.4,28.9,0.8,0.4,12.0,25.4,,0.7,0.0,0.7,0.127,,4.3,-1.3,3.0,0.3,1979,True
64,George Johnson,C,30,NJN,2,70,20.0,0.65,,0.143,9.8,25.1,16.7,4.0,1.3,5.1,15.2,13.4,,0.1,0.1,0.2,0.159,,1.1,2.2,3.2,0.1,1979,True
65,John Johnson,SF,31,SEA,17,615,12.4,0.509,,0.366,7.1,13.5,10.3,20.3,1.3,0.3,24.2,17.5,,0.2,0.6,0.8,0.063,,0.6,-0.7,-0.1,0.3,1979,True
66,Bobby Jones*,PF,27,PHI,9,260,14.7,0.599,,0.299,5.0,11.9,8.6,9.8,0.9,0.8,13.2,16.9,,0.6,0.2,0.7,0.136,,1.2,-0.6,0.7,0.2,1979,True
67,Caldwell Jones,C,28,PHI,9,320,16.2,0.544,,0.404,12.6,26.1,19.7,8.3,0.6,3.5,16.7,15.2,,0.5,0.4,0.9,0.142,,1.2,0.4,1.5,0.3,1979,True
68,Dwight Jones,C,26,HOU,2,33,26.1,0.639,,0.462,9.9,25.9,16.8,16.9,1.5,6.4,27.7,24.9,,0.1,0.0,0.1,0.143,,3.0,4.4,7.4,0.1,1979,True
69,Eddie Jordan,PG,24,NJN,2,83,20.1,0.453,,0.237,6.2,11.2,8.5,28.2,4.3,1.8,12.5,20.6,,0.1,0.1,0.2,0.115,,2.1,3.9,6.0,0.2,1979,True
70,Larry Kenon,PF,26,SAS,14,557,17.4,0.468,,0.182,10.1,18.5,14.3,11.0,1.6,0.1,9.5,24.3,,0.6,0.5,1.1,0.095,,1.7,-1.5,0.2,0.3,1979,True
71,Bernard King*,SF,22,NJN,2,81,16.8,0.495,,0.571,5.3,7.6,6.4,13.4,2.2,0.0,10.2,25.7,,0.1,0.0,0.1,0.068,,0.9,-0.1,0.8,0.1,1979,True
72,Joel Kramer,PF,23,PHO,15,257,13.9,0.601,,0.61,9.1,14.2,11.8,10.3,1.6,1.4,17.6,14.2,,0.5,0.4,0.9,0.169,,0.9,0.7,1.5,0.2,1979,True
73,Mitch Kupchak,PF,24,WSB,8,137,11.9,0.444,,0.288,11.2,13.6,12.3,3.2,0.7,0.0,7.9,18.3,,0.1,0.1,0.2,0.073,,-0.2,-2.0,-2.1,0.0,1979,True
74,Sam Lacey,C,30,KCK,5,176,12.5,0.467,,0.452,8.9,22.4,14.9,16.9,2.3,3.3,27.4,14.8,,-0.1,0.3,0.2,0.062,,-0.7,2.0,1.3,0.1,1979,True
75,Maurice Lucas,PF,26,POR,3,104,10.2,0.374,,0.171,2.0,32.5,16.6,25.3,1.4,0.6,20.0,21.9,,-0.2,0.2,-0.1,-0.037,,-2.7,0.2,-2.5,0.0,1979,True
76,Moses Malone*,C,23,HOU,2,78,28.7,0.501,,0.439,26.1,21.9,24.3,4.9,0.6,5.4,14.1,27.7,,0.2,0.1,0.3,0.166,,6.7,-2.2,4.5,0.1,1979,True
77,Ted McClain,SG,32,PHO,14,103,10.0,0.524,,0.471,5.4,10.8,8.2,18.2,2.7,0.0,28.1,22.3,,-0.1,0.2,0.1,0.035,,-2.9,0.0,-2.9,0.0,1979,True
78,Billy McKinney,PG,23,KCK,5,96,11.7,0.418,,0.175,3.8,3.6,3.7,39.1,2.3,0.0,21.8,21.6,,-0.1,0.1,0.0,-0.003,,0.6,-1.8,-1.2,0.0,1979,True
79,Tom McMillen,C,26,ATL,9,163,11.8,0.515,,0.413,9.2,11.5,10.4,6.0,0.6,0.3,12.8,16.1,,0.3,0.1,0.3,0.098,,-0.5,-1.3,-1.8,0.0,1979,True
80,Steve Mix,SF,31,PHI,9,179,14.6,0.572,,0.254,7.3,12.8,10.2,11.8,1.5,0.0,14.4,16.5,,0.4,0.1,0.5,0.129,,1.2,-0.5,0.8,0.1,1979,True
81,Eric Money,PG,23,PHI,8,129,5.7,0.43,,0.066,5.1,3.9,4.4,23.5,1.1,0.0,26.0,25.4,,-0.3,0.0,-0.3,-0.111,,-4.6,-3.8,-8.4,-0.2,1979,True
82,Glenn Mosley,PF,23,SAS,3,6,34.7,0.579,,1.0,0.0,16.7,8.3,28.7,0.0,8.5,0.0,27.9,,0.0,0.0,0.0,0.287,,11.7,6.2,17.9,0.0,1979,True
83,Calvin Murphy*,PG,30,HOU,2,73,11.7,0.372,,0.29,2.2,1.5,1.9,13.1,5.4,0.7,5.4,19.2,,0.0,0.0,0.1,0.042,,-3.0,3.4,0.4,0.0,1979,True
84,Bob Nash,SF,28,KCK,5,64,3.9,0.382,,0.37,8.6,9.1,8.8,0.0,0.0,3.6,18.2,22.6,,-0.2,0.1,-0.1,-0.073,,-5.1,-3.0,-8.1,-0.1,1979,True
