Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Tariq Abdul-Wahad,SG,24,SAC,5,99,20.5,0.537,0.03,0.485,6.9,15.7,11.2,8.1,2.2,2.8,7.0,20.0,,0.3,0.1,0.4,0.175,,2.6,1.9,4.5,0.2,1999,True
2,Ray Allen*,SG,23,MIL,3,120,23.7,0.635,0.404,0.277,8.1,14.0,11.1,22.7,1.4,0.8,17.3,25.3,,0.4,-0.1,0.3,0.11,,6.8,-0.8,6.0,0.2,1999,True
3,Nick Anderson,SF,31,ORL,4,152,17.0,0.475,0.532,0.241,5.1,14.7,9.9,15.3,3.3,0.0,10.3,29.0,,0.1,0.1,0.3,0.079,,2.9,0.6,3.5,0.2,1999,True
4,Shandon Anderson,SG,25,UTA,11,297,12.4,0.565,0.182,0.442,3.3,12.7,8.2,8.1,1.1,0.9,13.2,17.1,,0.4,0.3,0.7,0.109,,-0.2,1.0,0.8,0.2,1999,True
5,Greg Anthony,PG,31,POR,13,225,14.0,0.479,0.564,0.618,2.2,5.4,3.9,26.7,3.3,0.4,11.4,17.5,,0.3,0.2,0.5,0.102,,0.5,2.4,2.9,0.3,1999,True
6,B.J. Armstrong,PG,31,ORL,2,3,-26.8,0.0,0.0,0.0,0.0,0.0,0.0,57.7,0.0,0.0,50.0,30.1,,0.0,0.0,0.0,-0.753,,-21.2,-10.6,-31.8,0.0,1999,True
7,Darrell Armstrong,PG,30,ORL,4,163,12.0,0.556,0.522,0.348,4.1,9.6,6.8,32.4,3.0,0.0,32.0,21.6,,-0.1,0.1,0.0,0.003,,-0.5,-0.4,-0.9,0.0,1999,True
8,Keith Askins,SF,31,MIA,4,27,0.3,0.0,0.75,0.0,9.5,9.2,9.4,0.0,4.4,3.1,0.0,7.8,,-0.1,0.0,0.0,-0.077,,-6.6,3.4,-3.2,0.0,1999,True
9,Stacey Augmon,SF,30,POR,13,176,12.2,0.487,0.036,0.643,7.2,16.0,11.7,5.1,2.6,1.4,7.7,11.0,,0.2,0.2,0.4,0.116,,-1.1,3.0,1.8,0.2,1999,True
10,Isaac Austin,C,29,ORL,4,112,8.6,0.46,0.087,0.522,7.0,9.0,8.0,14.3,2.0,1.8,22.1,14.6,,0.0,0.0,0.0,-0.002,,-2.7,1.2,-1.5,0.0,1999,True
11,Thurl Bailey,PF,37,UTA,11,115,9.9,0.532,0.0,0.121,5.3,9.9,7.7,3.4,1.5,4.5,18.7,17.8,,0.0,0.1,0.1,0.042,,-3.3,1.5,-1.7,0.0,1999,True
12,Charles Barkley*,PF,35,HOU,4,157,29.0,0.579,0.103,0.441,9.2,29.5,19.4,20.2,2.0,1.0,9.0,25.6,,0.7,0.1,0.8,0.238,,6.3,1.5,7.9,0.4,1999,True
13,Jon Barry,SG,29,SAC,5,112,12.5,0.509,0.559,0.353,3.1,7.5,5.2,14.9,2.9,0.6,18.6,19.8,,0.0,0.1,0.1,0.05,,-0.6,-0.1,-0.7,0.0,1999,True
14,Travis Best,PG,26,IND,11,150,7.4,0.445,0.217,0.283,5.9,7.7,6.9,24.5,1.5,0.5,21.3,20.8,,0.0,0.1,0.0,0.012,,-4.6,-1.6,-6.2,-0.2,1999,True
15,Mookie Blaylock,PG,31,ATL,9,358,9.7,0.399,0.378,0.111,2.0,10.7,6.2,21.3,2.9,0.4,17.5,23.5,,-0.7,0.4,-0.3,-0.044,,-0.9,0.0,-0.9,0.1,1999,True
16,Terrell Brandon,PG,28,MIN,4,161,22.4,0.515,0.072,0.188,1.3,20.9,10.6,36.7,3.2,0.9,15.8,25.8,,0.2,0.2,0.5,0.139,,3.6,3.0,6.6,0.4,1999,True
17,Gerald Brown,SG,23,PHO,1,1,93.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,,0.0,0.0,0.0,1.525,,39.2,8.3,47.5,0.0,1999,True
18,P.J. Brown,PF,29,MIA,5,144,17.2,0.516,0.022,0.222,12.5,14.7,13.6,8.3,0.8,1.2,5.7,19.1,,0.3,0.1,0.4,0.136,,1.7,-0.7,1.0,0.1,1999,True
19,Rick Brunson,PG,26,NYK,9,18,0.9,0.51,0.0,0.4,6.8,0.0,3.4,20.1,0.0,0.0,40.5,27.1,,-0.1,0.0,-0.1,-0.173,,-8.0,-4.3,-12.3,0.0,1999,True
20,Kobe Bryant*,SG,20,LAL,8,315,19.1,0.502,0.162,0.246,4.5,16.3,10.0,21.7,2.5,2.5,16.5,27.2,,0.2,0.2,0.4,0.06,,3.0,1.0,3.9,0.5,1999,True
21,Jud Buechler,SF,30,DET,5,84,3.6,0.267,0.533,0.0,6.1,15.1,10.4,5.6,2.2,1.0,16.7,11.1,,-0.2,0.1,-0.1,-0.048,,-3.1,0.5,-2.6,0.0,1999,True
22,Matt Bullard,PF,31,HOU,2,8,48.4,1.215,0.5,1.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,16.2,,0.1,0.0,0.1,0.576,,20.8,3.8,24.6,0.1,1999,True
23,Marcus Camby,C,24,NYK,20,509,24.8,0.591,0.007,0.51,12.2,24.8,18.5,2.3,2.7,6.3,7.9,18.4,,1.6,1.3,3.0,0.28,,2.5,4.4,6.9,1.2,1999,True
24,Antoine Carr,PF,37,HOU,4,37,-3.2,0.364,0.0,0.0,9.1,11.9,10.5,18.2,0.0,2.0,26.7,18.3,,-0.1,0.0,-0.1,-0.111,,-14.6,0.8,-13.8,-0.1,1999,True
25,Sam Cassell,PG,29,MIL,3,102,21.6,0.589,0.031,0.5,0.0,7.1,3.6,48.3,1.6,0.0,15.2,21.5,,0.4,-0.1,0.3,0.131,,3.0,-0.2,2.8,0.1,1999,True
26,Kelvin Cato,C,24,POR,8,43,-2.0,0.224,0.0,1.111,17.6,2.9,10.1,7.9,1.3,1.9,13.0,17.8,,-0.1,0.0,-0.1,-0.125,,-10.1,-2.5,-12.6,-0.1,1999,True
27,Duane Causwell,C,30,MIA,4,20,17.3,0.647,0.0,3.0,0.0,12.4,6.3,9.7,3.0,0.0,0.0,12.1,,0.1,0.0,0.1,0.229,,2.7,3.1,5.8,0.0,1999,True
28,Rex Chapman,SG,31,PHO,3,57,4.1,0.373,0.286,0.19,3.9,11.1,6.9,17.1,0.9,0.0,14.9,21.7,,-0.1,-0.1,-0.2,-0.14,,-4.5,-3.0,-7.4,-0.1,1999,True
29,Chris Childs,PG,31,NYK,20,494,8.2,0.45,0.301,0.28,2.0,9.8,5.8,24.8,1.5,0.2,22.3,13.4,,-0.1,0.6,0.5,0.048,,-3.0,1.3,-1.7,0.0,1999,True
30,Tyrone Corbin,SF,36,ATL,9,268,10.4,0.468,0.319,0.056,3.1,12.4,7.6,12.4,1.3,0.0,9.8,14.9,,0.1,0.2,0.3,0.063,,-1.1,0.8,-0.3,0.1,1999,True
31,Chris Crawford,PF,23,ATL,6,125,14.8,0.496,0.292,0.542,5.7,13.3,9.4,8.6,0.5,0.6,9.2,25.6,,0.2,0.1,0.3,0.125,,-0.1,-0.4,-0.5,0.0,1999,True
