Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Jay Arnette,PG,25,CIN,8,79,7.6,0.42,,0.258,,,,16.5,,,,,,0.0,0.0,0.0,0.009,,,,,,1964,True
2,Al Attles*,PG,27,SFW,12,386,8.9,0.433,,0.389,,,,10.7,,,,,,0.0,0.4,0.4,0.047,,,,,,1964,True
3,Dick Barnett*,SG,27,LAL,5,154,14.0,0.522,,0.615,,,,17.9,,,,,,0.3,-0.1,0.3,0.086,,,,,,1964,True
4,John Barnhill,SG,25,STL,5,61,11.8,0.516,,0.217,,,,12.9,,,,,,0.1,0.0,0.1,0.101,,,,,,1964,True
5,Elgin Baylor*,SF,29,LAL,5,221,18.4,0.443,,0.336,,,,23.0,,,,,,0.1,-0.2,-0.1,-0.029,,,,,,1964,True
6,Zelmo Beaty*,C,24,STL,12,436,13.8,0.555,,0.636,,,,4.0,,,,,,1.0,0.2,1.2,0.131,,,,,,1964,True
7,Al Bianchi,PG,31,PHI,5,68,6.7,0.439,,0.138,,,,8.7,,,,,,0.0,0.0,0.0,0.004,,,,,,1964,True
8,Bucky Bockhorn,SG,30,CIN,10,301,9.4,0.415,,0.185,,,,18.6,,,,,,-0.1,0.2,0.1,0.01,,,,,,1964,True
9,Bill Bridges,PF,24,STL,12,240,9.4,0.35,,0.229,,,,13.8,,,,,,-0.5,0.1,-0.3,-0.065,,,,,,1964,True
10,Wilt Chamberlain*,C,27,SFW,12,558,31.3,0.543,,0.432,,,,12.5,,,,,,2.3,1.5,3.8,0.323,,,,,,1964,True
11,Larry Costello*,PG,32,PHI,5,36,6.3,0.435,,0.714,,,,14.5,,,,,,0.0,0.0,0.0,0.008,,,,,,1964,True
12,Connie Dierking,C,27,PHI,5,71,15.5,0.446,,0.273,,,,10.8,,,,,,0.0,0.0,0.0,0.022,,,,,,1964,True
13,Leroy Ellis,C,23,LAL,5,144,9.4,0.402,,0.556,,,,4.0,,,,,,-0.1,-0.1,-0.2,-0.061,,,,,,1964,True
14,Wayne Embry*,C,26,CIN,10,363,12.4,0.422,,0.324,,,,8.4,,,,,,-0.2,0.3,0.1,0.016,,,,,,1964,True
15,Mike Farmer,SF,27,STL,11,119,14.3,0.599,,0.294,,,,11.2,,,,,,0.4,0.0,0.4,0.16,,,,,,1964,True
16,Dave Gambee,SF,26,PHI,5,149,11.9,0.48,,0.45,,,,7.8,,,,,,0.2,0.0,0.2,0.058,,,,,,1964,True
17,Hal Greer*,SG,27,PHI,5,211,15.1,0.477,,0.411,,,,21.1,,,,,,0.3,0.0,0.3,0.067,,,,,,1964,True
18,Richie Guerin*,SG,31,STL,12,428,15.9,0.526,,0.503,,,,17.4,,,,,,1.1,0.1,1.2,0.137,,,,,,1964,True
19,Cliff Hagan*,SF,32,STL,12,392,17.6,0.491,,0.309,,,,22.6,,,,,,0.6,0.2,0.8,0.099,,,,,,1964,True
20,John Havlicek*,SF,23,BOS,10,289,15.7,0.44,,0.277,,,,17.8,,,,,,0.0,0.7,0.7,0.12,,,,,,1964,True
21,Tom Hawkins,SF,27,CIN,10,273,13.2,0.473,,0.227,,,,6.0,,,,,,0.2,0.2,0.4,0.071,,,,,,1964,True
22,Tom Heinsohn*,PF,29,BOS,10,308,17.0,0.438,,0.233,,,,13.9,,,,,,0.0,0.9,0.9,0.133,,,,,,1964,True
23,Wayne Hightower,PF,24,SFW,12,286,4.4,0.32,,0.295,,,,8.2,,,,,,-0.9,0.4,-0.5,-0.084,,,,,,1964,True
24,Gary Hill,SG,22,SFW,9,69,10.6,0.471,,0.542,,,,16.6,,,,,,0.1,0.1,0.1,0.103,,,,,,1964,True
25,K.C. Jones*,PG,31,BOS,10,312,9.9,0.38,,0.347,,,,28.9,,,,,,-0.2,1.0,0.8,0.119,,,,,,1964,True
26,Sam Jones*,SG,30,BOS,10,356,21.5,0.553,,0.378,,,,11.2,,,,,,1.5,0.7,2.1,0.29,,,,,,1964,True
27,Red Kerr,C,31,PHI,5,185,19.5,0.517,,0.241,,,,13.6,,,,,,0.4,0.0,0.4,0.113,,,,,,1964,True
28,Jim King,PG,22,LAL,4,51,10.4,0.51,,0.4,,,,17.4,,,,,,0.1,0.0,0.0,0.03,,,,,,1964,True
29,Jim Krebs,C,28,LAL,4,50,18.5,0.651,,0.444,,,,18.9,,,,,,0.1,-0.1,0.1,0.084,,,,,,1964,True
30,Rudy LaRusso,PF,26,LAL,5,189,9.0,0.527,,0.667,,,,8.5,,,,,,0.2,-0.1,0.1,0.035,,,,,,1964,True
31,George Lee,SF,27,SFW,10,67,13.8,0.521,,1.0,,,,8.1,,,,,,0.1,0.1,0.2,0.173,,,,,,1964,True
32,Jim Loscutoff,SF,33,BOS,1,5,30.6,1.0,,0.0,,,,0.0,,,,,,0.1,0.0,0.1,0.792,,,,,,1964,True
33,Clyde Lovellette*,C,34,BOS,5,40,0.3,0.28,,0.118,,,,7.9,,,,,,-0.4,0.1,-0.3,-0.328,,,,,,1964,True
34,Jerry Lucas*,PF,23,CIN,10,370,13.6,0.438,,0.301,,,,13.1,,,,,,0.0,0.3,0.3,0.042,,,,,,1964,True
35,Johnny McCarthy,PG,29,BOS,1,8,17.0,1.0,,0.0,,,,17.6,,,,,,0.0,0.0,0.1,0.331,,,,,,1964,True
36,Tom Meschery,SF,25,SFW,12,405,15.9,0.493,,0.298,,,,7.7,,,,,,0.6,0.6,1.2,0.142,,,,,,1964,True
37,Willie Naulls,SF,29,BOS,10,167,14.2,0.433,,0.242,,,,7.8,,,,,,-0.1,0.4,0.4,0.109,,,,,,1964,True
38,Don Nelson*,SF,23,LAL,5,56,11.1,0.594,,0.231,,,,5.7,,,,,,0.1,0.0,0.1,0.083,,,,,,1964,True
39,Paul Neumann,PG,26,PHI,5,165,16.1,0.551,,0.525,,,,22.1,,,,,,0.5,0.0,0.5,0.142,,,,,,1964,True
40,Bud Olsen,PF,23,CIN,2,10,21.0,0.5,,0.0,,,,18.8,,,,,,0.0,0.0,0.0,0.145,,,,,,1964,True
41,Bob Pettit*,PF,31,STL,12,494,18.3,0.483,,0.35,,,,10.4,,,,,,0.7,0.2,0.9,0.088,,,,,,1964,True
42,Gary Phillips,SG,24,SFW,11,256,8.4,0.419,,0.412,,,,10.6,,,,,,-0.1,0.3,0.2,0.029,,,,,,1964,True
43,Frank Ramsey*,SG,32,BOS,10,138,10.7,0.429,,0.333,,,,10.8,,,,,,0.0,0.3,0.3,0.088,,,,,,1964,True
44,Hub Reed,C,27,LAL,1,12,5.4,0.41,,0.5,,,,0.0,,,,,,0.0,0.0,0.0,-0.061,,,,,,1964,True
45,Oscar Robertson*,PG,25,CIN,10,471,24.7,0.568,,0.629,,,,28.0,,,,,,2.0,0.4,2.4,0.245,,,,,,1964,True
46,Guy Rodgers*,PG,28,SFW,12,419,12.2,0.379,,0.272,,,,29.1,,,,,,-0.5,0.8,0.2,0.027,,,,,,1964,True
47,Bill Russell*,C,29,BOS,10,451,18.9,0.406,,0.508,,,,13.4,,,,,,-0.3,2.2,1.9,0.199,,,,,,1964,True
48,Tom Sanders*,PF,25,BOS,10,302,7.9,0.418,,0.362,,,,2.8,,,,,,-0.2,0.6,0.5,0.076,,,,,,1964,True
49,Kenny Sears,SF,30,SFW,7,24,25.4,0.6,,0.0,,,,20.1,,,,,,0.1,0.1,0.2,0.323,,,,,,1964,True
50,Frank Selvy,SG,31,LAL,3,69,11.8,0.502,,0.074,,,,15.4,,,,,,0.1,0.0,0.1,0.053,,,,,,1964,True
51,Lee Shaffer,SF,24,PHI,3,40,5.8,0.372,,0.091,,,,7.7,,,,,,-0.1,0.0,-0.1,-0.097,,,,,,1964,True
52,Larry Siegfried,SG,24,BOS,4,24,6.3,0.405,,1.0,,,,5.6,,,,,,0.0,0.0,0.0,0.059,,,,,,1964,True
53,Adrian Smith,SG,27,CIN,7,66,5.7,0.361,,0.269,,,,8.5,,,,,,-0.1,0.0,-0.1,-0.072,,,,,,1964,True
54,Larry Staverman,PF,27,CIN,7,70,20.2,0.59,,0.826,,,,10.6,,,,,,0.3,0.1,0.3,0.231,,,,,,1964,True
55,Tom Thacker,PG,24,CIN,6,43,4.2,0.263,,0.174,,,,10.1,,,,,,-0.3,0.0,-0.2,-0.249,,,,,,1964,True
56,Nate Thurmond*,PF,22,SFW,12,410,12.9,0.503,,0.552,,,,3.2,,,,,,0.4,0.7,1.2,0.136,,,,,,1964,True
57,Gene Tormohlen,C,26,STL,6,39,12.2,0.428,,0.385,,,,18.2,,,,,,0.0,0.0,0.0,0.021,,,,,,1964,True
58,Jack Twyman*,SF,29,CIN,10,354,18.0,0.519,,0.278,,,,7.6,,,,,,0.9,0.2,1.1,0.15,,,,,,1964,True
