Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,36,LAL,21,767,24.0,0.592,0.0,0.323,8.8,16.1,12.7,14.6,1.4,3.2,9.6,25.3,,2.3,1.0,3.3,0.206,,5.3,1.0,6.3,1.6,1984,True
2,Alvan Adams,C,29,PHO,17,312,15.0,0.475,0.0,0.421,10.2,21.4,16.0,18.6,2.7,2.1,18.5,24.7,,-0.2,0.5,0.3,0.044,,-1.4,1.5,0.1,0.2,1984,True
3,Mark Aguirre,SF,24,DAL,10,350,19.2,0.526,0.027,0.31,6.2,19.0,12.1,16.4,0.7,0.8,11.4,28.8,,0.4,0.2,0.6,0.077,,1.4,-0.2,1.2,0.3,1984,True
4,Danny Ainge,SG,24,BOS,19,253,10.6,0.482,0.1,0.111,1.8,5.5,3.6,21.9,1.7,0.5,12.1,17.4,,0.1,0.2,0.3,0.063,,-0.7,-0.1,-0.8,0.1,1984,True
5,J.J. Anderson,SF,23,UTA,5,13,33.7,0.688,0.125,0.0,26.4,8.3,17.1,0.0,0.0,4.3,0.0,25.4,,0.1,0.0,0.1,0.301,,12.5,0.0,12.5,0.0,1984,True
6,Richard Anderson,PF,23,DEN,4,37,12.7,0.454,0.067,0.4,3.0,25.4,13.9,16.1,0.0,1.5,5.4,19.8,,0.0,0.0,0.0,0.043,,-2.7,0.0,-2.8,0.0,1984,True
7,Thurl Bailey,PF,22,UTA,11,340,10.5,0.551,0.021,0.216,5.0,14.6,10.0,4.2,0.3,1.8,13.1,14.9,,0.2,0.2,0.4,0.055,,-2.2,-0.6,-2.8,-0.1,1984,True
8,Greg Ballard,SF,29,WSB,4,168,14.9,0.51,0.017,0.22,5.6,12.9,9.3,13.3,2.3,1.1,11.0,20.7,,0.1,0.2,0.3,0.094,,2.1,0.7,2.8,0.2,1984,True
9,Kent Benson,C,29,DET,5,129,12.9,0.459,0.0,0.27,7.4,18.6,12.8,7.4,1.8,3.1,6.8,13.8,,0.1,0.2,0.3,0.097,,0.3,1.8,2.2,0.1,1984,True
10,Larry Bird*,PF,27,BOS,23,961,26.3,0.607,0.039,0.435,7.2,23.1,15.0,23.2,2.8,1.7,14.3,25.9,,3.0,1.7,4.7,0.236,,8.0,2.3,10.3,3.0,1984,True
