Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Mahmoud Abdul-Rauf,PG,24,DEN,12,339,11.8,0.462,0.24,0.201,1.1,5.0,3.1,18.0,0.8,0.2,7.7,24.8,,0.2,0.1,0.3,0.042,,-0.8,-1.9,-2.7,-0.1,1994,True
2,Danny Ainge,SG,34,PHO,10,230,14.7,0.63,0.678,0.356,3.2,8.3,5.6,12.9,1.3,0.3,6.8,13.7,,0.7,0.0,0.6,0.135,,1.9,0.6,2.6,0.3,1994,True
3,Kenny Anderson,PG,23,NJN,4,181,13.1,0.46,0.185,0.611,1.2,6.0,3.6,34.0,2.7,0.0,11.6,19.4,,0.1,0.2,0.3,0.075,,1.5,0.2,1.7,0.2,1994,True
4,Nick Anderson,SG,26,ORL,3,120,13.7,0.547,0.588,0.353,2.0,8.2,5.0,14.7,2.3,1.2,11.3,16.3,,0.2,0.0,0.3,0.111,,2.4,0.9,3.3,0.2,1994,True
5,Willie Anderson,SG,27,SAS,4,106,11.7,0.412,0.027,0.189,2.9,5.8,4.2,20.0,2.6,1.3,9.1,18.7,,0.0,0.0,0.0,0.006,,-0.8,0.7,-0.1,0.1,1994,True
6,Greg Anthony,PG,26,NYK,25,436,8.6,0.44,0.477,0.188,2.4,5.1,3.7,23.7,2.4,1.4,18.3,18.0,,-0.2,0.6,0.4,0.04,,-2.1,1.4,-0.7,0.1,1994,True
7,B.J. Armstrong,PG,26,CHI,10,360,16.7,0.61,0.113,0.415,0.7,7.3,4.1,12.2,1.3,0.0,6.7,17.9,,1.1,0.1,1.3,0.168,,1.9,-0.4,1.5,0.3,1994,True
8,Vincent Askew,SG,27,SEA,5,95,12.9,0.495,0.036,0.679,2.3,4.9,3.6,17.1,1.1,0.0,5.2,18.7,,0.2,0.1,0.3,0.127,,0.1,-0.3,-0.1,0.0,1994,True
9,Keith Askins,SF,26,MIA,1,6,-17.7,0.0,0.0,0.0,18.0,0.0,9.2,0.0,0.0,0.0,66.7,22.2,,-0.1,0.0,-0.1,-0.622,,-15.9,-8.0,-23.9,0.0,1994,True
10,Stacey Augmon,SG,25,ATL,11,324,13.4,0.563,0.0,0.427,4.4,5.7,5.1,14.8,1.2,0.5,12.4,17.1,,0.5,0.2,0.8,0.111,,0.0,0.5,0.5,0.2,1994,True
11,Anthony Avent,PF,24,ORL,2,40,21.7,0.575,0.0,0.615,23.6,9.2,16.6,4.8,0.0,0.0,5.7,19.3,,0.2,0.0,0.2,0.211,,5.6,-2.6,3.0,0.1,1994,True
12,Charles Barkley*,PF,30,PHO,10,425,27.8,0.575,0.185,0.255,8.4,27.0,17.1,20.0,3.0,1.5,10.1,27.0,,1.5,0.4,1.8,0.208,,7.0,1.9,8.8,1.1,1994,True
13,John Battle,SG,31,CLE,1,8,16.2,1.0,0.0,0.0,0.0,34.2,15.7,0.0,0.0,0.0,0.0,5.9,,0.0,0.0,0.0,0.123,,0.4,0.5,1.0,0.0,1994,True
14,Benoit Benjamin,C,29,NJN,4,108,8.3,0.512,0.0,0.471,5.1,16.2,10.7,1.9,1.0,5.2,19.6,10.7,,0.0,0.2,0.2,0.071,,-3.2,1.9,-1.3,0.0,1994,True
15,David Benoit,SF,25,UTA,16,357,10.0,0.432,0.131,0.205,7.3,14.4,10.8,4.8,1.1,2.3,10.7,19.6,,-0.2,0.3,0.1,0.014,,-2.6,-0.6,-3.2,-0.1,1994,True
16,Rolando Blackman,SG,34,NYK,6,34,2.7,0.364,0.364,0.0,3.4,7.2,5.3,15.1,0.0,0.0,8.3,16.4,,0.0,0.0,0.0,0.005,,-3.8,-1.7,-5.5,0.0,1994,True
17,Mookie Blaylock,PG,26,ATL,11,415,17.0,0.464,0.454,0.213,4.2,10.9,7.5,38.6,3.1,0.9,17.2,20.6,,0.3,0.6,0.9,0.104,,2.8,1.7,4.5,0.7,1994,True
18,Walter Bond,SG,24,UTA,4,13,-3.6,0.174,0.5,1.0,0.0,9.0,4.4,0.0,4.3,0.0,0.0,10.4,,0.0,0.0,0.0,-0.068,,-13.0,2.2,-10.8,0.0,1994,True
19,Anthony Bonner,SF,25,NYK,13,118,5.7,0.487,0.0,0.591,14.8,13.5,14.2,2.9,2.3,0.0,31.9,16.0,,-0.2,0.2,0.0,0.001,,-5.7,0.5,-5.2,-0.1,1994,True
20,Anthony Bowie,SG,30,ORL,2,13,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,,0.0,0.0,0.0,-0.104,,-12.2,-3.7,-15.9,0.0,1994,True
21,Terrell Brandon,PG,23,CLE,3,56,21.1,0.64,0.0,0.158,2.1,7.3,4.5,19.3,1.0,0.0,4.7,17.9,,0.2,0.0,0.2,0.143,,4.2,-0.4,3.9,0.1,1994,True
22,Kevin Brooks,SF,24,DEN,2,5,15.5,0.317,0.143,0.286,23.8,22.4,23.1,0.0,0.0,0.0,0.0,72.8,,0.0,0.0,0.0,-0.299,,-3.0,-12.5,-15.5,0.0,1994,True
23,Scott Brooks,PG,28,HOU,5,23,22.8,0.854,0.167,0.167,5.3,4.6,4.9,24.2,0.0,0.0,0.0,13.0,,0.1,0.0,0.1,0.277,,4.7,2.4,7.1,0.0,1994,True
24,P.J. Brown,C,24,NJN,4,56,5.4,0.479,0.0,0.889,7.9,7.8,7.8,10.6,0.0,2.5,19.3,12.6,,0.0,0.0,0.1,0.053,,-4.6,0.5,-4.1,0.0,1994,True
25,Mark Bryant,C,28,POR,4,64,4.3,0.294,0.118,0.0,9.8,11.4,10.6,4.0,1.6,2.4,15.0,13.2,,-0.1,0.0,-0.1,-0.103,,-5.8,-2.4,-8.2,-0.1,1994,True
26,Matt Bullard,PF,26,HOU,10,55,6.7,0.355,0.526,0.421,4.4,15.3,10.3,0.0,1.0,2.5,0.0,19.1,,-0.1,0.1,0.0,-0.004,,-4.6,-0.9,-5.5,0.0,1994,True
27,Willie Burton,SF,25,MIA,2,11,-11.2,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,,-0.1,0.0,-0.1,-0.29,,-15.4,-4.6,-20.0,-0.1,1994,True
28,Michael Cage,C,32,SEA,5,93,10.3,0.376,0.0,0.375,11.9,21.1,16.4,7.2,2.3,4.2,13.9,10.8,,0.0,0.2,0.2,0.088,,-2.2,2.2,-0.1,0.0,1994,True
29,Antoine Carr,PF,32,SAS,3,37,20.2,0.602,0.0,0.818,2.8,0.0,1.5,14.4,1.5,3.7,0.0,18.2,,0.2,0.0,0.2,0.244,,3.6,4.6,8.2,0.1,1994,True
30,Bill Cartwright,C,36,CHI,9,189,9.3,0.41,0.0,0.372,12.8,15.9,14.4,9.0,0.9,0.8,10.7,14.2,,0.1,0.2,0.3,0.066,,-2.3,-1.5,-3.8,-0.1,1994,True
31,Sam Cassell,PG,24,HOU,22,478,16.3,0.537,0.281,0.463,4.8,8.8,7.0,31.2,2.3,0.7,19.6,23.3,,0.6,0.5,1.1,0.111,,0.4,1.3,1.7,0.4,1994,True
32,Cedric Ceballos,SF,24,PHO,10,212,16.4,0.5,0.022,0.194,7.9,15.8,11.6,6.1,1.9,0.7,9.8,22.7,,0.2,0.0,0.2,0.052,,0.9,-2.4,-1.5,0.0,1994,True
33,Tom Chambers,PF,34,UTA,16,325,7.9,0.424,0.072,0.299,5.6,10.4,8.0,6.1,0.9,2.1,6.8,17.0,,0.0,0.2,0.2,0.034,,-3.5,-0.8,-4.2,-0.2,1994,True
34,Derrick Coleman,PF,26,NJN,4,173,20.7,0.544,0.132,0.735,12.1,24.0,18.1,14.9,0.6,2.0,16.7,28.3,,0.3,0.3,0.5,0.15,,5.4,-0.3,5.1,0.3,1994,True
35,Bimbo Coles,PG,25,MIA,5,140,19.6,0.604,0.085,0.489,1.5,9.7,5.5,24.3,2.7,0.5,16.1,21.6,,0.4,0.1,0.5,0.158,,2.3,2.5,4.8,0.2,1994,True
36,Lester Conner,PG,34,IND,6,22,12.1,0.51,0.0,0.4,5.7,15.8,11.0,0.0,2.5,0.0,0.0,12.2,,0.0,0.0,0.1,0.177,,-2.2,3.7,1.5,0.0,1994,True
37,Tyrone Corbin,SF,31,UTA,16,413,11.1,0.444,0.113,0.142,6.9,15.3,11.0,5.9,2.8,0.6,8.9,14.0,,0.1,0.5,0.6,0.073,,-0.8,1.0,0.2,0.2,1994,True
38,John Crotty,PG,24,UTA,8,38,14.8,0.505,0.182,0.182,0.0,9.2,4.5,38.9,1.5,0.0,7.8,15.9,,0.1,0.0,0.1,0.153,,0.1,0.9,1.0,0.0,1994,True
39,Terry Cummings,PF,32,SAS,4,72,24.0,0.587,0.0,0.545,14.2,25.5,19.3,5.1,3.8,2.8,12.8,19.5,,0.2,0.1,0.3,0.208,,1.9,3.3,5.2,0.1,1994,True
40,Earl Cureton,PF,36,HOU,10,100,9.9,0.827,0.0,0.2,7.3,24.2,16.4,3.0,0.5,1.4,21.6,6.5,,0.2,0.1,0.3,0.144,,-3.8,2.3,-1.5,0.0,1994,True
41,Lloyd Daniels,SG,26,SAS,4,66,11.4,0.527,0.4,0.1,3.1,13.0,7.6,7.9,0.0,1.0,8.7,15.6,,0.1,0.0,0.1,0.059,,0.4,-0.7,-0.3,0.0,1994,True
42,Antonio Davis,PF,25,IND,16,401,14.9,0.568,0.011,0.764,11.6,20.0,16.0,3.0,1.5,3.5,15.6,16.1,,0.5,0.8,1.3,0.152,,-0.1,0.9,0.8,0.3,1994,True
43,Dale Davis,PF,24,IND,16,578,11.2,0.505,0.009,0.34,13.7,19.3,16.6,3.2,1.7,2.3,19.8,12.0,,0.0,1.1,1.1,0.095,,-0.9,0.0,-0.8,0.2,1994,True
44,Hubert Davis,SG,23,NYK,23,396,5.6,0.448,0.289,0.264,1.5,5.0,3.2,11.7,0.7,0.6,14.5,18.5,,-0.3,0.3,0.1,0.011,,-3.6,-1.1,-4.7,-0.3,1994,True
45,Vinny Del Negro,SG,27,SAS,4,93,12.4,0.497,0.148,0.185,1.1,7.9,4.2,34.0,0.6,0.0,17.0,17.0,,0.1,0.0,0.0,0.023,,0.1,-1.5,-1.4,0.0,1994,True
46,Bison Dele,C,24,DEN,12,289,17.9,0.59,0.0,0.539,13.6,21.7,17.8,7.4,0.8,2.6,15.3,17.7,,0.6,0.3,0.9,0.153,,0.8,0.7,1.5,0.2,1994,True
47,Clyde Drexler*,SG,31,POR,4,157,22.6,0.505,0.178,0.315,6.7,24.0,14.7,21.3,2.6,1.0,9.8,24.7,,0.4,0.0,0.4,0.119,,4.2,0.9,5.1,0.3,1994,True
48,Chris Dudley,C,28,POR,4,81,5.9,0.414,0.0,0.2,6.5,15.0,10.4,0.0,3.8,0.0,8.4,6.2,,0.0,0.0,0.0,0.012,,-5.7,0.3,-5.4,-0.1,1994,True
49,Doug Edwards,PF,23,ATL,1,3,12.3,,,,0.0,0.0,0.0,0.0,0.0,24.5,,0.0,,0.0,0.0,0.0,0.083,,1.8,9.3,11.1,0.0,1994,True
50,Kevin Edwards,SG,28,NJN,4,148,9.6,0.436,0.04,0.28,5.9,5.9,5.9,14.4,1.8,0.5,13.8,19.9,,-0.1,0.1,0.0,0.012,,-0.9,-0.5,-1.4,0.0,1994,True
51,Craig Ehlo,SG,32,ATL,11,317,13.7,0.486,0.195,0.203,3.8,7.0,5.3,22.2,1.9,0.0,9.2,20.5,,0.3,0.3,0.6,0.098,,-0.1,0.9,0.9,0.2,1994,True
52,Mario Elie,SF,30,HOU,23,382,11.9,0.529,0.302,0.443,2.9,8.5,5.9,15.4,1.1,0.5,14.2,18.0,,0.4,0.2,0.6,0.076,,-1.3,-0.5,-1.8,0.0,1994,True
53,Dale Ellis,SF,33,SAS,4,114,9.3,0.465,0.395,0.116,2.7,7.5,4.9,1.6,1.4,0.0,8.1,19.4,,0.0,0.0,0.0,-0.003,,-1.1,-1.5,-2.6,0.0,1994,True
54,LaPhonso Ellis,PF,23,DEN,12,436,16.6,0.534,0.042,0.38,7.4,18.0,12.8,11.9,1.1,1.7,10.3,19.6,,0.8,0.4,1.2,0.131,,1.1,1.0,2.1,0.4,1994,True
55,Jo Jo English,SG,23,CHI,7,58,7.6,0.478,0.333,0.5,2.2,4.1,3.2,5.4,1.0,1.4,6.4,12.9,,0.0,0.0,0.0,0.039,,-1.8,-1.9,-3.6,0.0,1994,True
56,Patrick Ewing*,C,31,NYK,25,1032,20.6,0.495,0.023,0.339,9.9,24.4,16.9,13.4,1.7,5.7,13.1,28.6,,0.8,2.4,3.2,0.15,,2.1,2.3,4.4,1.7,1994,True
57,Duane Ferrell,SF,28,ATL,11,187,16.8,0.495,0.063,0.571,12.9,5.6,9.4,15.3,1.5,1.2,6.0,20.6,,0.5,0.2,0.6,0.165,,1.8,0.7,2.6,0.2,1994,True
58,Danny Ferry,PF,27,CLE,1,4,-9.6,,,,0.0,0.0,0.0,36.9,0.0,0.0,100.0,11.8,,0.0,0.0,0.0,-0.364,,-12.3,-1.1,-13.3,0.0,1994,True
59,Vern Fleming,PG,31,IND,16,247,14.7,0.56,0.066,0.263,6.1,4.2,5.1,28.8,2.2,0.3,20.6,19.8,,0.3,0.3,0.6,0.119,,1.2,1.1,2.3,0.3,1994,True
60,Sleepy Floyd,PG,33,SAS,4,37,-5.5,0.307,0.0,0.5,0.0,3.3,1.5,4.2,0.0,0.0,29.1,16.7,,-0.2,0.0,-0.2,-0.252,,-10.7,-4.5,-15.2,-0.1,1994,True
61,Corey Gaines,SG,28,NYK,4,28,-4.1,0.0,0.25,0.0,0.0,8.8,4.3,10.6,0.0,0.0,0.0,6.6,,-0.1,0.0,0.0,-0.074,,-10.0,-4.9,-14.9,-0.1,1994,True
62,Chris Gatling,C,26,GSW,3,54,22.3,0.694,0.0,1.0,16.0,21.3,18.7,8.9,1.8,1.1,9.7,15.9,,0.3,-0.1,0.2,0.2,,2.4,-0.3,2.1,0.1,1994,True
63,Matt Geiger,C,24,MIA,2,11,0.7,0.174,0.0,1.0,0.0,41.2,20.1,0.0,0.0,0.0,0.0,11.6,,0.0,0.0,0.0,-0.076,,-6.0,-2.9,-8.9,0.0,1994,True
64,Kendall Gill,SG,25,SEA,5,153,15.5,0.484,0.15,0.35,5.1,12.8,8.9,13.3,2.1,0.5,8.0,22.8,,0.1,0.2,0.3,0.104,,1.4,0.3,1.7,0.1,1994,True
65,Armen Gilliam,PF,29,NJN,4,112,15.0,0.512,0.029,0.471,1.0,23.5,12.2,2.2,1.0,4.4,6.8,17.8,,0.1,0.2,0.3,0.13,,1.1,1.2,2.3,0.1,1994,True
66,Paul Graham,SG,26,ATL,1,2,24.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,,0.0,0.0,0.0,0.066,,7.6,-3.1,4.5,0.0,1994,True
67,Harvey Grant,SF,28,POR,4,76,16.3,0.515,0.0,0.0,6.9,6.4,6.7,6.3,0.7,2.0,2.9,18.8,,0.2,-0.1,0.1,0.055,,1.7,-2.6,-0.8,0.0,1994,True
68,Horace Grant,PF,28,CHI,10,393,21.2,0.585,0.008,0.35,9.7,13.4,11.6,11.8,1.4,3.6,6.7,18.1,,1.3,0.4,1.7,0.206,,4.6,0.8,5.4,0.7,1994,True
69,Josh Grant,PF,26,GSW,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.118,,-3.2,-3.9,-7.1,0.0,1994,True
70,Jeff Grayer,SG,28,GSW,3,46,13.7,0.563,0.0,0.15,2.7,12.5,7.8,2.9,1.1,1.3,8.6,21.0,,0.1,-0.1,0.0,-0.004,,-3.6,-3.1,-6.7,-0.1,1994,True
71,A.C. Green,PF,30,PHO,10,350,16.0,0.567,0.205,0.747,8.7,18.8,13.4,5.2,1.4,0.4,6.0,14.4,,0.9,0.0,0.9,0.125,,1.9,-1.0,0.9,0.3,1994,True
72,Jack Haley,PF,30,SAS,3,11,57.9,0.611,0.0,0.75,27.9,44.5,35.4,54.4,0.0,0.0,0.0,43.5,,0.1,0.0,0.2,0.702,,19.1,4.0,23.1,0.1,1994,True
73,Tom Hammonds,PF,26,DEN,8,49,7.7,0.387,0.0,0.667,12.1,18.3,15.3,6.6,0.0,0.0,7.9,11.9,,0.0,0.0,0.1,0.055,,-2.3,-1.8,-4.1,0.0,1994,True
74,Anfernee Hardaway,PG,22,ORL,3,133,14.3,0.515,0.22,0.2,7.1,11.1,9.1,31.1,2.0,3.2,26.9,24.7,,-0.1,0.1,0.0,0.001,,1.4,0.2,1.6,0.1,1994,True
75,Derek Harper,PG,32,NYK,23,750,14.1,0.514,0.368,0.242,2.0,6.7,4.3,25.4,3.1,0.1,13.8,18.3,,0.8,1.1,2.0,0.127,,0.6,2.6,3.1,1.0,1994,True
