Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Jaylen Adams,PG,23,POR,3,21,7.7,0.333,0.444,0.0,5.0,10.1,7.5,14.9,2.2,0.0,0.0,17.9,,0.0,0.0,0.0,-0.051,,-3.6,-2.6,-6.1,0.0,2020,True
2,Steven Adams,C,26,OKC,7,210,16.3,0.584,0.019,0.385,17.6,22.6,20.2,7.1,0.9,1.2,20.8,15.8,,0.2,0.3,0.5,0.109,,0.6,-0.7,-0.1,0.1,2020,True
3,Bam Adebayo,PF,22,MIA,19,687,20.8,0.625,0.005,0.523,8.2,24.2,16.5,20.5,1.4,2.3,14.8,21.0,,1.7,0.9,2.6,0.18,,2.3,1.8,4.1,1.0,2020,True
4,Jarrett Allen,C,21,BRK,4,132,17.1,0.66,0.0,0.667,12.1,34.5,22.5,10.5,0.7,5.1,26.2,13.1,,0.2,0.1,0.2,0.078,,-0.3,0.3,-0.1,0.1,2020,True
5,Justin Anderson,SG,26,BRK,3,28,20.6,0.69,0.917,0.333,0.0,31.0,14.4,18.6,0.0,3.4,12.7,23.2,,0.1,0.0,0.1,0.112,,5.1,2.0,7.0,0.1,2020,True
6,Giannis Antetokounmpo,PF,25,MIL,9,277,31.3,0.61,0.248,0.503,10.3,38.2,24.0,36.7,1.0,3.1,13.2,35.2,,0.9,0.5,1.4,0.238,,7.8,3.4,11.2,0.9,2020,True
7,Carmelo Anthony*,PF,35,POR,5,176,8.4,0.512,0.279,0.206,0.6,14.4,7.5,9.1,1.3,1.0,14.9,20.6,,-0.2,0.1,-0.1,-0.021,,-2.3,-0.7,-2.9,0.0,2020,True
8,OG Anunoby,SF,22,TOR,11,393,11.5,0.573,0.466,0.318,7.0,14.0,10.4,4.7,1.4,3.5,13.8,13.1,,0.2,0.7,0.9,0.116,,-0.6,1.5,0.9,0.3,2020,True
9,D.J. Augustin,PG,32,ORL,5,128,15.0,0.588,0.37,0.5,0.0,8.4,4.0,36.9,0.4,0.0,17.6,22.7,,0.2,0.1,0.2,0.089,,1.6,-1.7,0.0,0.1,2020,True
10,J.J. Barea,PG,35,DAL,1,5,4.4,0.647,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,28.6,,0.0,0.0,0.0,-0.097,,-7.9,-5.9,-13.8,0.0,2020,True
