Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Ãlex Abrines,SG,24,OKC,6,110,9.5,0.575,0.65,0.1,2.9,12.3,7.7,2.6,2.2,1.7,4.6,8.7,,0.1,0.1,0.2,0.107,,-1.3,1.9,0.5,0.1,2018,True
2,Steven Adams,C,24,OKC,6,200,16.0,0.609,0.0,0.283,10.2,13.6,11.9,7.0,1.0,1.8,7.2,12.2,,0.5,0.2,0.7,0.158,,1.6,-0.3,1.3,0.2,2018,True
3,Bam Adebayo,C,20,MIA,5,77,6.1,0.402,0.067,0.933,12.1,15.4,13.7,0.0,0.0,2.2,8.6,13.0,,-0.1,0.0,-0.1,-0.036,,-4.3,-4.5,-8.8,-0.1,2018,True
4,LaMarcus Aldridge,C,32,SAS,5,177,24.8,0.599,0.063,0.525,7.8,22.6,14.7,13.2,0.9,1.0,8.4,27.8,,0.6,0.1,0.7,0.189,,5.6,0.1,5.7,0.3,2018,True
5,Al-Farouq Aminu,PF,27,POR,4,131,21.3,0.652,0.577,0.038,9.4,22.1,15.2,5.8,1.5,1.2,10.2,19.2,,0.4,0.0,0.4,0.152,,4.4,0.3,4.7,0.2,2018,True
6,Justin Anderson,SF,24,PHI,7,33,2.5,0.5,0.875,0.0,3.2,26.3,14.6,0.0,1.5,0.0,20.0,12.7,,0.0,0.0,0.0,0.014,,-6.9,-0.6,-7.5,0.0,2018,True
7,Kyle Anderson,SF,24,SAS,5,73,17.5,0.62,0.2,0.2,7.2,13.3,10.1,7.4,4.2,1.2,12.1,15.5,,0.1,0.1,0.2,0.13,,-0.8,3.7,2.9,0.1,2018,True
8,Ryan Anderson,PF,29,HOU,11,95,7.0,0.475,0.75,0.0,4.6,10.6,7.6,9.0,1.6,0.9,13.0,10.8,,0.0,0.1,0.1,0.049,,-2.3,0.1,-2.2,0.0,2018,True
9,Giannis Antetokounmpo,PF,23,MIL,7,280,26.6,0.62,0.116,0.455,3.7,23.5,14.3,28.2,1.9,1.9,10.5,28.2,,1.0,0.4,1.4,0.239,,5.6,1.4,7.1,0.6,2018,True
10,Carmelo Anthony*,PF,33,OKC,6,194,9.7,0.452,0.389,0.208,1.7,16.7,9.3,1.6,2.5,1.9,7.1,19.1,,-0.2,0.3,0.1,0.018,,-2.0,-0.1,-2.2,0.0,2018,True
11,OG Anunoby,SF,20,TOR,10,238,12.7,0.695,0.558,0.212,4.5,6.3,5.4,4.3,1.3,1.3,9.5,12.0,,0.5,0.0,0.5,0.094,,0.7,0.5,1.2,0.2,2018,True
12,Trevor Ariza,SF,32,HOU,17,582,7.6,0.488,0.655,0.223,1.7,10.8,6.2,5.5,1.6,0.3,6.1,12.5,,0.1,0.5,0.6,0.049,,-2.5,0.5,-2.1,0.0,2018,True
13,Luke Babbitt,SF,28,MIA,2,3,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,,0.0,0.0,0.0,-0.392,,-12.5,-9.0,-21.5,0.0,2018,True
14,Wade Baldwin,PG,21,POR,4,19,4.7,0.41,0.25,0.5,0.0,19.1,8.7,19.6,2.6,4.3,38.1,17.7,,-0.1,0.0,-0.1,-0.14,,-4.7,-0.1,-4.8,0.0,2018,True
15,Jerryd Bayless,SG,29,PHI,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.013,,-4.7,-3.4,-8.1,0.0,2018,True
16,Aron Baynes,C,31,BOS,19,389,15.6,0.588,0.258,0.202,13.0,22.0,17.4,7.7,0.5,2.5,7.6,12.4,,0.9,0.5,1.4,0.174,,0.0,0.6,0.7,0.3,2018,True
17,Bradley Beal,SG,24,WAS,6,216,17.0,0.588,0.417,0.213,1.1,9.9,5.5,13.1,1.6,0.8,11.3,27.2,,0.3,0.1,0.4,0.078,,3.1,-0.6,2.5,0.2,2018,True
18,Marco Belinelli,SG,31,PHI,10,273,12.8,0.539,0.434,0.292,0.4,7.9,4.1,11.4,1.3,0.0,3.2,19.0,,0.5,0.2,0.7,0.129,,0.3,-0.6,-0.3,0.1,2018,True
19,Jordan Bell,C,23,GSW,17,173,14.6,0.537,0.031,0.438,10.0,19.3,14.9,11.5,1.7,4.6,13.6,11.4,,0.2,0.3,0.6,0.165,,-0.3,2.5,2.2,0.2,2018,True
20,DÄvis BertÄns,PF,25,SAS,5,82,4.1,0.372,0.889,0.611,1.3,14.8,7.6,10.7,1.3,0.0,4.2,13.3,,-0.1,0.0,-0.1,-0.029,,-4.6,-1.4,-6.0,-0.1,2018,True
21,Nemanja Bjelica,PF,29,MIN,5,47,21.6,0.603,0.438,0.438,9.5,24.6,17.3,9.9,3.2,0.0,5.0,19.5,,0.1,0.0,0.2,0.195,,5.3,3.4,8.7,0.1,2018,True
22,Tarik Black,C,26,HOU,7,19,3.4,0.25,0.0,0.0,11.5,23.6,17.5,14.6,0.0,4.6,20.0,11.8,,0.0,0.0,0.0,-0.015,,-8.1,0.8,-7.3,0.0,2018,True
23,Eric Bledsoe,PG,28,MIL,7,225,12.9,0.512,0.262,0.238,1.7,10.9,6.6,18.1,1.6,2.4,13.9,23.3,,-0.1,0.2,0.1,0.027,,-0.7,-2.1,-2.8,0.0,2018,True
24,Bojan BogdanoviÄ,SF,28,IND,7,238,7.5,0.509,0.556,0.123,0.5,11.3,6.1,8.2,1.3,0.0,13.2,19.5,,-0.2,0.3,0.1,0.023,,-2.7,-0.5,-3.2,-0.1,2018,True
25,Trevor Booker,PF,30,IND,7,64,13.3,0.688,0.1,0.7,9.9,23.8,17.2,0.0,0.8,1.7,7.1,10.4,,0.2,0.1,0.3,0.206,,-2.4,0.8,-1.6,0.0,2018,True
26,Tony Bradley,C,20,UTA,1,2,41.9,0.5,0.0,0.0,53.2,0.0,26.9,0.0,0.0,0.0,0.0,44.1,,0.0,0.0,0.0,0.223,,13.4,-8.8,4.7,0.0,2018,True
27,Corey Brewer,SG,31,OKC,6,151,11.8,0.669,0.44,0.24,2.8,6.2,4.5,4.8,2.3,3.0,6.7,8.6,,0.3,0.2,0.4,0.14,,-0.5,2.4,1.8,0.1,2018,True
28,Malcolm Brogdon,PG,25,MIL,7,186,7.9,0.513,0.345,0.182,2.1,12.6,7.7,13.6,0.3,0.0,16.8,18.7,,-0.1,0.1,0.0,-0.008,,-2.9,-3.7,-6.6,-0.2,2018,True
29,Aaron Brooks,PG,33,MIN,2,3,27.9,0.515,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,,0.0,0.0,0.0,-0.2,,5.5,-5.3,0.2,0.0,2018,True
30,Jaylen Brown,SG,21,BOS,18,583,16.0,0.563,0.421,0.188,3.1,14.3,8.6,8.3,1.2,1.5,7.4,24.6,,0.6,0.7,1.3,0.105,,0.6,0.6,1.2,0.5,2018,True
31,Lorenzo Brown,PG,27,TOR,4,29,7.2,0.414,0.5,0.2,4.1,21.6,12.7,9.9,0.0,2.7,8.4,18.6,,0.0,0.0,0.0,-0.045,,-2.7,-2.2,-4.9,0.0,2018,True
32,Sterling Brown,SG,22,MIL,3,13,23.6,0.7,0.6,0.0,9.9,8.6,9.2,0.0,4.0,0.0,0.0,18.7,,0.0,0.0,0.1,0.236,,4.8,0.2,5.0,0.0,2018,True
33,Alec Burks,SG,26,UTA,9,120,22.3,0.581,0.313,0.234,1.8,20.0,10.8,26.4,1.6,0.7,10.2,28.9,,0.3,0.2,0.4,0.169,,4.2,2.8,7.0,0.3,2018,True
34,Jimmy Butler,SG,28,MIN,5,170,16.9,0.557,0.27,0.286,2.0,16.7,9.6,18.8,1.2,0.6,6.6,20.4,,0.3,0.0,0.3,0.098,,2.3,0.3,2.6,0.2,2018,True
35,JosÃ© CalderÃ³n,PG,36,CLE,13,104,6.0,0.446,0.692,0.077,2.2,10.5,6.3,12.8,2.5,0.0,15.7,14.2,,-0.1,0.1,0.0,0.005,,-4.8,0.3,-4.4,-0.1,2018,True
36,Clint Capela,C,23,HOU,17,520,24.1,0.642,0.0,0.382,12.8,29.4,21.0,7.1,1.4,6.1,8.2,15.8,,1.6,0.9,2.6,0.238,,3.6,1.8,5.5,1.0,2018,True
37,Ian Clark,SG,26,NOP,9,190,8.1,0.517,0.424,0.061,1.1,4.2,2.7,7.8,2.0,0.8,11.7,17.3,,-0.1,0.2,0.1,0.015,,-2.9,0.6,-2.3,0.0,2018,True
38,Jordan Clarkson,SG,25,CLE,19,286,3.2,0.358,0.374,0.049,3.7,9.8,6.7,7.2,1.5,1.0,9.4,22.4,,-0.9,0.2,-0.7,-0.116,,-5.3,-3.3,-8.6,-0.5,2018,True
39,Zach Collins,C,20,POR,4,70,11.7,0.441,0.467,0.133,4.4,15.5,9.5,12.2,2.1,2.3,5.9,20.6,,0.0,0.0,0.0,0.016,,-2.4,1.3,-1.1,0.0,2018,True
40,Darren Collison,PG,30,IND,7,214,14.8,0.539,0.338,0.176,0.6,10.9,6.0,23.4,1.7,0.0,10.9,18.1,,0.3,0.3,0.6,0.126,,0.5,0.4,0.9,0.2,2018,True
41,Pat Connaughton,SG,25,POR,4,59,9.0,0.504,0.667,0.133,3.5,4.1,3.8,13.4,0.8,1.4,5.9,12.2,,0.1,0.0,0.1,0.051,,-2.0,0.6,-1.4,0.0,2018,True
42,Quinn Cook,PG,24,GSW,17,175,13.3,0.544,0.463,0.254,1.3,12.5,7.2,9.2,1.1,1.0,6.3,20.3,,0.2,0.2,0.4,0.114,,-1.4,-0.3,-1.7,0.0,2018,True
