Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Jim Barnes,PF,24,BAL,3,93,13.8,0.517,,0.406,,,,4.3,,,,,,0.1,0.1,0.2,0.089,,,,,,1966,True
2,Elgin Baylor*,SF,31,LAL,14,586,21.0,0.501,,0.32,,,,12.9,,,,,,0.8,0.5,1.3,0.107,,,,,,1966,True
3,Zelmo Beaty*,C,26,STL,10,418,16.1,0.547,,0.392,,,,7.3,,,,,,0.8,0.3,1.1,0.131,,,,,,1966,True
4,Al Bianchi,PG,33,PHI,5,64,13.6,0.466,,0.279,,,,12.2,,,,,,0.0,0.1,0.1,0.069,,,,,,1966,True
5,Ron Bonham,SG,23,BOS,5,16,27.5,0.568,,0.818,,,,0.0,,,,,,0.1,0.0,0.1,0.313,,,,,,1966,True
6,Bob Boozer,PF,28,LAL,10,181,10.8,0.454,,0.308,,,,4.9,,,,,,0.0,0.1,0.1,0.024,,,,,,1966,True
7,Bill Bridges,PF,26,STL,10,421,17.2,0.537,,0.253,,,,9.6,,,,,,0.8,0.4,1.1,0.131,,,,,,1966,True
8,Joe Caldwell,SF,24,STL,10,315,14.8,0.491,,0.29,,,,7.8,,,,,,0.3,0.2,0.5,0.072,,,,,,1966,True
9,Wilt Chamberlain*,C,29,PHI,5,240,26.0,0.5,,0.618,,,,11.2,,,,,,0.3,0.6,1.0,0.193,,,,,,1966,True
10,Mel Counts,C,24,BOS,10,82,14.5,0.463,,0.436,,,,5.1,,,,,,0.0,0.2,0.2,0.114,,,,,,1966,True
11,Billy Cunningham*,SF,22,PHI,4,69,6.1,0.286,,0.419,,,,20.1,,,,,,-0.4,0.1,-0.2,-0.153,,,,,,1966,True
12,Connie Dierking,C,29,CIN,4,64,13.6,0.603,,0.556,,,,2.3,,,,,,0.2,0.0,0.2,0.148,,,,,,1966,True
13,Johnny Egan,PG,27,BAL,3,117,13.0,0.444,,0.34,,,,25.6,,,,,,0.0,0.1,0.0,0.017,,,,,,1966,True
14,Leroy Ellis,C,25,LAL,14,426,9.5,0.441,,0.283,,,,2.3,,,,,,-0.2,0.3,0.1,0.013,,,,,,1966,True
15,Wayne Embry*,C,28,CIN,5,139,7.4,0.451,,0.316,,,,2.1,,,,,,0.0,0.0,0.0,0.008,,,,,,1966,True
16,Bob Ferry,C,28,BAL,3,82,15.4,0.603,,0.65,,,,4.6,,,,,,0.2,0.0,0.3,0.149,,,,,,1966,True
17,Dave Gambee,SF,28,PHI,5,82,8.3,0.443,,0.379,,,,7.4,,,,,,0.0,0.1,0.1,0.038,,,,,,1966,True
18,Gail Goodrich*,SG,22,LAL,11,290,12.5,0.518,,0.467,,,,14.5,,,,,,0.4,0.2,0.5,0.088,,,,,,1966,True
19,Johnny Green,PF,32,BAL,3,96,15.8,0.546,,0.235,,,,5.8,,,,,,0.2,0.1,0.2,0.117,,,,,,1966,True
20,Hal Greer*,SG,29,PHI,5,226,9.7,0.405,,0.253,,,,14.3,,,,,,-0.3,0.3,0.0,0.002,,,,,,1966,True
21,Richie Guerin*,SG,33,STL,10,399,17.2,0.535,,0.478,,,,27.5,,,,,,0.8,0.3,1.1,0.133,,,,,,1966,True
22,Cliff Hagan*,SF,34,STL,10,200,16.6,0.519,,0.278,,,,13.2,,,,,,0.4,0.1,0.5,0.113,,,,,,1966,True
23,Happy Hairston,PF,23,CIN,5,150,13.5,0.489,,0.613,,,,0.0,,,,,,0.1,0.0,0.2,0.055,,,,,,1966,True
24,John Havlicek*,SF,25,BOS,17,719,16.3,0.473,,0.302,,,,14.4,,,,,,0.3,1.2,1.5,0.102,,,,,,1966,True
25,Tom Hawkins,SF,29,CIN,5,109,5.1,0.432,,0.25,,,,1.3,,,,,,0.0,0.0,0.0,-0.005,,,,,,1966,True
26,Walt Hazzard,SG,23,LAL,14,340,14.5,0.517,,0.296,,,,17.7,,,,,,0.5,0.2,0.7,0.099,,,,,,1966,True
27,Tom Hoover,C,25,LAL,4,11,13.0,0.667,,0.0,,,,12.1,,,,,,0.0,0.0,0.0,0.181,,,,,,1966,True
28,Bailey Howell*,PF,29,BAL,3,94,17.3,0.492,,0.22,,,,3.1,,,,,,0.1,0.1,0.1,0.076,,,,,,1966,True
29,Darrall Imhoff,C,27,LAL,14,243,9.1,0.428,,0.45,,,,14.1,,,,,,-0.1,0.2,0.2,0.031,,,,,,1966,True
30,Luke Jackson,PF,24,PHI,5,163,12.8,0.511,,0.449,,,,7.4,,,,,,0.2,0.2,0.4,0.123,,,,,,1966,True
31,Gus Johnson*,SF,27,BAL,1,8,-4.2,0.25,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,-0.28,,,,,,1966,True
32,K.C. Jones*,PG,33,BOS,17,543,8.5,0.481,,0.523,,,,17.1,,,,,,0.2,0.8,1.0,0.089,,,,,,1966,True
33,Sam Jones*,SG,32,BOS,17,602,19.6,0.524,,0.397,,,,13.9,,,,,,1.4,0.8,2.2,0.179,,,,,,1966,True
34,Wali Jones,PG,23,PHI,5,156,8.2,0.375,,0.286,,,,18.3,,,,,,-0.4,0.2,-0.2,-0.064,,,,,,1966,True
35,Red Kerr,C,33,BAL,3,49,5.0,0.21,,0.182,,,,9.2,,,,,,-0.2,0.0,-0.1,-0.127,,,,,,1966,True
36,Jim King,PG,24,LAL,13,287,7.7,0.448,,0.202,,,,13.3,,,,,,0.0,0.1,0.1,0.018,,,,,,1966,True
37,Rudy LaRusso,PF,28,LAL,14,397,14.2,0.544,,0.54,,,,8.3,,,,,,0.7,0.3,1.0,0.116,,,,,,1966,True
38,Kevin Loughery,SG,25,BAL,3,27,5.9,0.467,,0.857,,,,4.5,,,,,,0.0,0.0,0.0,0.019,,,,,,1966,True
39,Jerry Lucas*,PF,25,CIN,5,231,20.2,0.533,,0.412,,,,9.4,,,,,,0.4,0.1,0.5,0.114,,,,,,1966,True
40,Jon McGlocklin,SG,22,CIN,4,66,11.6,0.502,,0.069,,,,10.0,,,,,,0.1,0.0,0.1,0.066,,,,,,1966,True
41,Jeff Mullins,SG,23,STL,4,13,-12.5,0.152,,0.222,,,,0.0,,,,,,-0.2,0.0,-0.2,-0.58,,,,,,1966,True
42,Willie Naulls,SF,31,BOS,11,75,5.2,0.396,,0.6,,,,1.7,,,,,,-0.2,0.1,-0.1,-0.042,,,,,,1966,True
