Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,38,LAL,14,489,21.2,0.586,0.0,0.216,6.8,13.2,10.2,15.0,1.5,2.8,12.0,29.8,,0.9,0.7,1.6,0.156,,3.9,1.0,4.9,0.8,1986,True
2,Mark Aguirre,SF,26,DAL,10,345,21.4,0.518,0.028,0.257,6.9,16.8,11.8,26.8,1.3,0.0,8.8,31.9,,0.6,0.1,0.7,0.1,,4.1,-1.3,2.8,0.4,1986,True
3,Danny Ainge,SG,26,BOS,18,652,17.3,0.638,0.176,0.311,4.1,8.5,6.5,19.3,3.1,0.1,12.4,16.2,,1.6,1.1,2.7,0.201,,2.4,2.9,5.3,1.2,1986,True
4,Thurl Bailey,PF,24,UTA,4,147,11.0,0.391,0.013,0.143,7.6,16.5,11.8,12.4,0.7,0.8,5.8,25.7,,-0.2,0.1,-0.1,-0.03,,-3.5,-2.1,-5.7,-0.1,1986,True
5,Gene Banks,SF,26,CHI,3,69,9.4,0.557,0.111,0.222,6.3,11.4,8.7,10.6,0.7,0.0,16.8,14.4,,0.0,0.0,0.0,-0.006,,-0.4,-1.6,-1.9,0.0,1986,True
6,Charles Barkley*,PF,22,PHI,12,497,23.8,0.631,0.083,0.728,14.2,29.0,21.8,21.0,2.7,1.8,21.5,25.0,,0.9,1.0,2.0,0.189,,4.7,2.5,7.2,1.2,1986,True
7,John Battle,SG,23,ATL,6,27,6.3,0.431,0.091,0.364,0.0,16.3,8.2,10.1,3.6,0.0,19.0,24.5,,-0.1,0.0,0.0,-0.08,,-7.3,2.0,-5.3,0.0,1986,True
8,Kent Benson,C,31,DET,4,55,3.7,0.4,0.0,0.0,5.6,21.4,12.9,0.0,0.0,2.1,9.1,7.9,,0.0,0.0,0.0,0.011,,-5.2,-0.8,-6.0,-0.1,1986,True
9,Larry Bird*,SF,29,BOS,18,770,23.9,0.615,0.169,0.329,5.3,18.0,12.1,28.1,2.3,0.8,11.0,23.3,,2.7,1.5,4.2,0.263,,7.2,2.6,9.9,2.3,1986,True
10,Otis Birdsong,SG,30,NJN,3,132,14.4,0.545,0.055,0.345,4.2,6.9,5.4,12.6,2.2,1.4,12.4,22.4,,0.1,0.0,0.1,0.04,,0.9,-0.1,0.8,0.1,1986,True
