Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Tariq Abdul-Wahad,SG,28,DAL,8,79,12.6,0.373,0.067,0.267,15.2,15.4,15.3,13.0,0.0,0.0,2.9,19.7,,0.1,0.0,0.1,0.034,,0.8,-3.0,-2.2,0.0,2003,True
2,Courtney Alexander,PG,25,NOH,5,39,14.4,0.507,0.063,0.25,6.3,6.3,6.3,4.9,2.8,0.0,5.3,22.4,,0.1,0.0,0.1,0.097,,-1.5,0.3,-1.2,0.0,2003,True
3,John Amaechi,C,32,UTA,2,16,-2.2,0.347,0.0,1.0,0.0,7.8,3.8,0.0,0.0,0.0,0.0,16.1,,0.0,0.0,0.0,-0.105,,-8.5,-2.3,-10.9,0.0,2003,True
4,Derek Anderson,PG,28,POR,2,22,-4.1,0.225,0.25,0.25,5.3,0.0,2.7,0.0,0.0,0.0,18.4,11.2,,-0.1,0.0,-0.1,-0.197,,-7.9,-5.3,-13.2,-0.1,2003,True
5,Kenny Anderson,PG,32,NOH,5,51,7.7,0.413,0.0,0.25,0.0,4.8,2.4,28.2,3.2,0.0,23.1,15.8,,0.0,0.0,0.0,-0.016,,-4.5,1.0,-3.5,0.0,2003,True
6,Darrell Armstrong,PG,34,ORL,7,226,11.5,0.615,0.409,0.5,3.7,5.2,4.5,20.6,1.4,0.0,24.1,15.0,,0.3,0.1,0.3,0.069,,0.6,-0.8,-0.2,0.1,2003,True
7,Carlos Arroyo,PG,23,UTA,3,27,14.1,0.418,0.0,0.444,9.0,0.0,4.5,31.2,0.0,0.0,0.0,17.8,,0.1,0.0,0.0,0.05,,3.0,-4.1,-1.2,0.0,2003,True
8,Chucky Atkins,PG,28,DET,17,312,9.9,0.503,0.538,0.286,0.7,7.0,3.8,16.0,3.0,0.0,14.9,18.6,,0.0,0.4,0.4,0.061,,-2.6,1.2,-1.5,0.0,2003,True
9,Stacey Augmon,SG,34,NOH,4,69,7.7,0.459,0.0,0.533,1.8,16.0,8.9,6.9,2.4,0.0,13.9,14.5,,0.0,0.1,0.0,0.03,,-4.2,1.4,-2.9,0.0,2003,True
10,Jon Barry,SG,33,DET,14,172,19.3,0.604,0.611,0.167,3.3,13.4,8.2,23.8,2.6,0.4,10.8,18.2,,0.5,0.3,0.7,0.202,,4.0,2.0,6.0,0.3,2003,True
