Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,23,MIL,14,577,25.3,0.548,,0.342,,,19.2,9.0,,,,,,1.9,1.3,3.3,0.271,,,,,,1971,True
2,Lucius Allen,PG,23,MIL,14,312,14.5,0.547,,0.346,,,6.0,20.7,,,,,,0.6,0.5,1.1,0.168,,,,,,1971,True
3,Al Attles*,PG,34,SFW,4,47,12.9,0.595,,1.0,,,7.9,33.7,,,,,,0.1,0.0,0.1,0.102,,,,,,1971,True
4,Dennis Awtrey,C,22,PHI,7,144,11.9,0.622,,0.417,,,8.4,4.8,,,,,,0.4,0.0,0.4,0.144,,,,,,1971,True
5,Dick Barnett*,SG,34,NYK,12,455,16.0,0.516,,0.317,,,3.9,12.1,,,,,,0.9,0.5,1.4,0.145,,,,,,1971,True
6,Johnny Baum,SF,24,CHI,2,5,-2.7,,,,,,10.1,0.0,,,,,,0.0,0.0,0.0,0.023,,,,,,1971,True
7,Walt Bellamy*,C,31,ATL,5,216,21.0,0.636,,0.42,,,14.9,7.0,,,,,,0.9,0.2,1.0,0.231,,,,,,1971,True
8,Tom Boerwinkle,C,25,CHI,7,169,17.0,0.488,,0.171,,,20.0,24.0,,,,,,0.1,0.2,0.3,0.086,,,,,,1971,True
9,Bob Boozer,PF,33,MIL,14,283,14.1,0.532,,0.341,,,12.2,7.6,,,,,,0.5,0.5,1.0,0.162,,,,,,1971,True
10,Bill Bradley*,SF,27,NYK,12,368,11.2,0.449,,0.144,,,5.1,16.4,,,,,,0.0,0.5,0.5,0.064,,,,,,1971,True
11,Bill Bridges,PF,31,ATL,5,229,11.2,0.395,,0.155,,,20.3,2.9,,,,,,-0.2,0.2,0.0,0.0,,,,,,1971,True
12,Fred Carter,SG,25,BAL,18,597,11.6,0.45,,0.281,,,6.4,9.2,,,,,,0.0,0.7,0.6,0.052,,,,,,1971,True
13,Wilt Chamberlain*,C,34,LAL,12,554,19.1,0.479,,0.519,,,21.3,14.1,,,,,,0.4,0.4,0.8,0.07,,,,,,1971,True
14,Jerry Chambers,SF,27,ATL,4,22,4.7,0.354,,0.222,,,10.1,0.0,,,,,,-0.1,0.0,0.0,-0.101,,,,,,1971,True
15,Archie Clark,PG,29,PHI,7,295,16.7,0.52,,0.324,,,4.4,17.7,,,,,,0.6,0.1,0.7,0.11,,,,,,1971,True
16,Jimmy Collins,SG,24,CHI,2,8,11.9,0.647,,3.0,,,6.3,0.0,,,,,,0.0,0.0,0.0,0.183,,,,,,1971,True
17,Freddie Crawford,SG,29,PHI,1,9,22.5,0.608,,1.0,,,0.0,17.0,,,,,,0.1,0.0,0.1,0.279,,,,,,1971,True
18,Billy Cunningham*,SF,27,PHI,7,301,22.8,0.528,,0.472,,,16.2,20.4,,,,,,0.8,0.1,0.9,0.138,,,,,,1971,True
19,Dick Cunningham,C,24,MIL,14,89,9.6,0.481,,0.429,,,12.5,1.3,,,,,,0.0,0.1,0.2,0.094,,,,,,1971,True
20,Bob Dandridge*,SF,23,MIL,14,535,17.9,0.501,,0.225,,,11.6,12.4,,,,,,0.8,0.9,1.8,0.157,,,,,,1971,True
21,Jim Davis,C,29,ATL,5,119,15.4,0.585,,0.75,,,8.2,4.8,,,,,,0.4,0.1,0.4,0.174,,,,,,1971,True
