Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,33,LAL,3,134,22.4,0.517,0.0,0.431,10.3,24.1,17.9,15.0,1.1,3.1,12.5,27.8,,0.2,0.2,0.4,0.159,,2.9,1.0,3.9,0.2,1981,True
2,Alvan Adams,C,26,PHO,7,218,12.2,0.512,0.0,0.467,5.8,14.8,10.5,19.0,1.0,0.3,20.8,18.5,,0.1,0.4,0.5,0.101,,0.1,-0.3,-0.2,0.1,1981,True
3,Tiny Archibald*,PG,32,BOS,17,630,13.4,0.527,0.024,0.445,1.1,3.7,2.5,24.0,1.0,0.0,16.5,20.2,,0.8,0.4,1.3,0.096,,2.1,-2.2,-0.1,0.3,1981,True
4,Mike Bantom,SF,29,IND,2,51,16.0,0.76,0.0,0.438,8.9,7.1,8.1,3.6,0.9,1.1,23.9,19.2,,0.1,0.0,0.1,0.116,,0.8,-0.3,0.5,0.0,1981,True
5,Billy Ray Bates,SG,24,POR,3,115,24.5,0.612,0.016,0.274,2.9,4.2,3.5,20.0,2.2,0.5,13.7,30.0,,0.4,0.1,0.5,0.194,,4.3,0.2,4.5,0.2,1981,True
6,Larry Bird*,PF,24,BOS,17,750,21.8,0.532,0.026,0.272,7.6,26.7,17.6,20.8,2.6,1.3,15.0,23.2,,1.4,1.7,3.1,0.198,,5.5,2.1,7.7,1.8,1981,True
7,Otis Birdsong,SG,25,KCK,8,234,18.8,0.585,0.01,0.184,4.0,6.6,5.2,22.2,2.7,0.0,15.9,24.6,,0.3,0.3,0.5,0.111,,3.4,0.1,3.5,0.3,1981,True
8,Dudley Bradley,SG,23,IND,2,19,3.8,0.455,0.111,0.222,4.8,6.3,5.4,16.9,4.9,0.0,33.6,30.6,,-0.1,0.0,-0.1,-0.178,,-7.2,0.1,-7.0,0.0,1981,True
9,Jim Brewer,PF,29,LAL,3,7,0.0,,,,0.0,12.5,6.8,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.028,,-5.9,-1.6,-7.5,0.0,1981,True
10,Ron Brewer,SG,25,SAS,7,118,20.3,0.542,0.049,0.475,0.0,5.2,2.6,17.2,0.4,3.0,7.5,28.1,,0.4,0.0,0.3,0.132,,3.0,-0.8,2.2,0.1,1981,True
11,Junior Bridgeman,SF,27,MIL,7,183,14.3,0.5,0.011,0.176,3.8,5.9,4.8,19.7,1.6,0.0,10.1,24.3,,0.3,0.0,0.4,0.098,,1.0,-1.4,-0.5,0.1,1981,True
12,Quinn Buckner,PG,26,MIL,7,183,12.3,0.47,0.0,0.267,3.1,9.9,6.4,26.3,3.0,0.0,17.3,18.1,,0.1,0.1,0.2,0.064,,-0.8,0.6,-0.3,0.1,1981,True
13,Don Buse,SG,30,IND,2,35,7.4,0.282,0.5,0.25,0.0,17.1,7.4,26.6,4.0,0.0,18.4,12.1,,-0.1,0.0,0.0,-0.005,,-4.7,3.1,-1.6,0.0,1981,True
14,M.L. Carr,SF,30,BOS,17,288,10.1,0.457,0.04,0.238,3.2,6.3,4.8,6.8,1.7,1.2,6.7,17.5,,0.2,0.3,0.5,0.08,,-0.3,-0.1,-0.4,0.1,1981,True
15,Reggie Carter,SG,23,NYK,1,7,-14.2,0.0,0.0,0.0,14.9,17.4,16.0,0.0,0.0,0.0,50.0,12.0,,0.0,0.0,0.0,-0.246,,-20.3,-3.3,-23.6,0.0,1981,True
16,Bill Cartwright,C,23,NYK,2,49,8.4,0.449,0.0,0.706,8.5,22.4,14.9,3.3,1.0,1.2,21.2,24.2,,-0.1,0.1,0.0,-0.034,,-4.5,-1.7,-6.3,-0.1,1981,True
17,Harvey Catchings,PF,29,MIL,7,109,3.4,0.237,0.0,0.125,10.5,17.7,14.0,8.7,0.0,6.1,29.3,8.9,,-0.2,0.1,-0.1,-0.039,,-5.5,1.3,-4.3,-0.1,1981,True
18,Maurice Cheeks*,PG,24,PHI,16,513,17.3,0.585,0.024,0.336,0.9,9.9,5.6,32.4,3.8,1.3,20.1,14.7,,0.9,0.6,1.5,0.138,,2.6,2.7,5.3,0.9,1981,True
19,Jim Chones,PF,31,LAL,3,67,14.3,0.585,0.0,0.471,9.5,14.3,12.1,2.2,0.7,3.1,12.8,14.8,,0.1,0.1,0.2,0.12,,-0.5,0.1,-0.3,0.0,1981,True
20,Jeff Cook,SF,24,PHO,7,206,11.0,0.521,0.019,0.352,9.5,15.6,12.7,8.5,0.3,0.0,13.8,15.5,,0.2,0.4,0.6,0.136,,-0.8,-1.4,-2.1,0.0,1981,True
21,Michael Cooper*,SG,24,LAL,3,102,11.7,0.612,0.15,0.7,2.1,6.8,4.7,9.6,2.9,0.0,21.1,13.7,,0.1,0.1,0.2,0.083,,-1.3,1.3,-0.1,0.1,1981,True
22,Dave Corzine,C,24,SAS,7,161,16.7,0.519,0.0,0.236,9.2,27.3,18.3,13.8,1.2,2.9,15.3,18.5,,0.2,0.1,0.3,0.079,,-0.4,1.4,1.0,0.1,1981,True
23,Pat Cummings,C,24,MIL,5,25,7.9,0.353,0.0,0.364,13.8,14.5,14.1,0.0,2.0,0.0,7.3,22.5,,0.0,0.0,0.0,-0.004,,-2.8,-5.1,-7.9,0.0,1981,True
24,Earl Cureton,C,23,PHI,9,36,8.0,0.318,0.0,0.111,3.3,23.9,14.1,8.4,1.4,3.1,5.0,23.2,,-0.1,0.0,-0.1,-0.075,,-3.5,-1.4,-4.9,0.0,1981,True
25,Johnny Davis,PG,25,IND,2,74,17.7,0.491,0.029,0.371,2.4,9.7,5.6,25.1,1.3,0.0,2.4,22.0,,0.2,0.0,0.2,0.161,,2.4,0.3,2.7,0.1,1981,True
26,Walter Davis*,SG,26,PHO,7,199,16.2,0.493,0.009,0.16,4.1,6.5,5.3,22.4,1.8,0.3,13.0,29.0,,0.1,0.3,0.4,0.099,,1.8,-1.0,0.8,0.1,1981,True
27,Darryl Dawkins,C,24,PHI,16,421,15.5,0.604,0.0,0.444,7.9,17.9,13.2,5.3,0.3,2.1,16.4,21.9,,0.7,0.3,1.0,0.112,,0.4,-1.0,-0.6,0.1,1981,True
28,Larry Demic,PF,23,NYK,2,37,13.9,0.765,0.0,0.4,14.1,6.6,10.6,0.0,0.0,1.6,0.0,6.7,,0.1,0.0,0.1,0.177,,3.1,-1.7,1.4,0.0,1981,True
29,Coby Dietrick,C,32,CHI,6,81,4.9,0.342,0.115,0.154,4.0,18.0,10.6,6.6,1.2,2.3,6.7,15.4,,-0.1,0.1,0.0,-0.01,,-6.5,0.7,-5.8,-0.1,1981,True
30,Leon Douglas,C,26,KCK,15,318,4.3,0.475,0.0,1.094,6.5,17.4,11.9,4.9,0.7,0.6,27.5,9.4,,-0.2,0.4,0.1,0.019,,-4.8,-0.6,-5.4,-0.3,1981,True
31,Terry Duerod,SG,24,BOS,10,12,10.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,4.2,0.0,9.1,38.6,,0.0,0.0,0.0,-0.119,,-3.4,-2.8,-6.2,0.0,1981,True
32,Mike Dunleavy,SG,26,HOU,20,472,12.7,0.525,0.099,0.25,2.1,8.4,5.1,21.6,1.6,0.1,15.1,18.2,,0.5,0.3,0.8,0.082,,-0.8,-0.1,-1.0,0.1,1981,True
33,James Edwards,C,25,IND,2,56,3.5,0.292,0.0,0.0,6.5,21.4,12.9,13.6,0.8,1.0,14.3,19.5,,-0.2,0.0,-0.1,-0.11,,-5.9,-1.3,-7.2,-0.1,1981,True
34,Len Elmore,C,28,MIL,4,12,-12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.8,,0.0,0.0,-0.1,-0.204,,-14.1,-3.9,-18.0,0.0,1981,True
35,Julius Erving*,SF,30,PHI,16,592,20.6,0.527,0.003,0.355,10.5,11.3,10.9,15.5,1.8,3.8,13.6,28.6,,0.9,0.6,1.4,0.117,,4.6,0.2,4.8,1.0,1981,True
36,Mike Evans,PG,25,MIL,4,38,17.6,0.609,0.118,0.471,0.0,3.2,1.5,25.0,0.0,1.6,12.8,25.3,,0.2,0.0,0.1,0.183,,1.9,-1.1,0.8,0.0,1981,True
37,Eric Fernsten,C,27,BOS,8,14,6.2,0.231,0.0,1.0,8.3,22.7,15.8,8.3,3.6,0.0,0.0,13.0,,0.0,0.0,0.0,0.053,,-3.5,0.7,-2.9,0.0,1981,True
38,Chris Ford,SG,32,BOS,17,507,9.9,0.49,0.171,0.171,3.0,6.7,4.9,12.5,1.4,0.1,10.8,14.6,,0.4,0.5,0.9,0.083,,0.1,-0.3,-0.2,0.2,1981,True
