Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Paul Arizin*,SF,33,PHW,12,459,16.4,0.467,,0.403,,,,9.4,,,,,,0.5,0.6,1.1,0.115,,,,,,1962,True
2,Al Attles*,PG,25,PHW,12,338,6.0,0.407,,0.408,,,,11.0,,,,,,-0.1,0.4,0.3,0.046,,,,,,1962,True
3,Elgin Baylor*,SF,27,LAL,13,571,27.4,0.503,,0.395,,,,15.0,,,,,,1.8,0.3,2.1,0.179,,,,,,1962,True
4,Al Bianchi,PG,29,SYR,5,184,12.8,0.456,,0.29,,,,15.5,,,,,,0.1,0.2,0.3,0.09,,,,,,1962,True
5,Bucky Bockhorn,SG,28,CIN,4,157,13.7,0.492,,0.258,,,,16.2,,,,,,0.2,0.0,0.2,0.065,,,,,,1962,True
6,Bob Boozer,PF,24,CIN,4,143,17.1,0.586,,0.211,,,,2.9,,,,,,0.5,0.0,0.5,0.157,,,,,,1962,True
7,Carl Braun*,PG,34,BOS,6,42,12.6,0.42,,0.143,,,,7.2,,,,,,0.0,0.1,0.0,0.033,,,,,,1962,True
8,Joe Buckhalter,PF,24,CIN,4,60,13.8,0.432,,0.079,,,,9.6,,,,,,0.0,0.0,0.0,-0.016,,,,,,1962,True
9,Wilt Chamberlain*,C,25,PHW,12,576,29.7,0.508,,0.435,,,,12.1,,,,,,1.7,1.4,3.1,0.26,,,,,,1962,True
10,Ed Conlin,SG,28,PHW,11,86,0.0,0.256,,0.289,,,,4.9,,,,,,-0.5,0.1,-0.4,-0.234,,,,,,1962,True
11,Larry Costello*,PG,30,SYR,5,167,17.6,0.557,,0.647,,,,25.9,,,,,,0.5,0.2,0.8,0.222,,,,,,1962,True
12,Bob Cousy*,PG,33,BOS,14,474,15.5,0.408,,0.315,,,,35.0,,,,,,-0.2,1.1,0.8,0.083,,,,,,1962,True
13,Walter Dukes,C,31,DET,10,347,14.6,0.526,,0.67,,,,8.5,,,,,,0.6,0.1,0.7,0.093,,,,,,1962,True
14,Johnny Egan,PG,23,DET,5,97,20.5,0.512,,0.161,,,,26.2,,,,,,0.3,0.0,0.3,0.146,,,,,,1962,True
15,Wayne Embry*,C,24,CIN,4,128,17.6,0.611,,1.2,,,,7.4,,,,,,0.4,0.0,0.4,0.157,,,,,,1962,True
16,Ray Felix,C,31,LAL,13,242,12.1,0.555,,0.644,,,,3.8,,,,,,0.5,0.1,0.6,0.117,,,,,,1962,True
17,Bob Ferry,C,24,DET,9,166,17.3,0.5,,0.531,,,,11.1,,,,,,0.3,0.0,0.4,0.109,,,,,,1962,True
18,Dave Gambee,SF,24,SYR,5,170,10.2,0.431,,0.463,,,,3.5,,,,,,0.0,0.2,0.2,0.053,,,,,,1962,True
19,Tom Gola*,SG,29,PHW,9,316,6.4,0.352,,0.357,,,,10.1,,,,,,-0.4,0.5,0.1,0.017,,,,,,1962,True
20,Joe Graboski,PF,32,SYR,4,24,-2.3,0.202,,0.143,,,,0.0,,,,,,-0.1,0.0,-0.1,-0.173,,,,,,1962,True
21,Hal Greer*,SG,25,SYR,1,5,-4.2,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.017,,,,,,1962,True
22,Gene Guarilia,SF,24,BOS,5,26,-0.6,0.294,,0.625,,,,4.5,,,,,,-0.1,0.0,0.0,-0.084,,,,,,1962,True
23,Tom Hawkins,SF,25,LAL,13,203,8.5,0.377,,0.393,,,,12.2,,,,,,-0.2,0.1,-0.1,-0.02,,,,,,1962,True
24,Tom Heinsohn*,PF,27,BOS,14,445,16.4,0.447,,0.261,,,,11.5,,,,,,0.2,0.8,1.0,0.111,,,,,,1962,True
25,Bailey Howell*,SF,25,DET,10,378,15.7,0.51,,0.46,,,,8.1,,,,,,0.8,0.1,0.8,0.108,,,,,,1962,True
26,Hot Rod Hundley,PG,27,LAL,12,187,5.5,0.38,,0.48,,,,20.4,,,,,,0.0,0.1,0.0,0.012,,,,,,1962,True
27,Howie Jolliff,PF,23,LAL,9,77,8.4,0.479,,0.889,,,,10.7,,,,,,0.0,0.0,0.1,0.054,,,,,,1962,True
28,K.C. Jones*,PG,29,BOS,14,329,13.7,0.503,,0.52,,,,21.2,,,,,,0.5,0.6,1.2,0.173,,,,,,1962,True
29,Sam Jones*,SG,28,BOS,14,504,16.6,0.475,,0.217,,,,12.9,,,,,,0.7,0.9,1.5,0.143,,,,,,1962,True
30,Willie Jones,PG,25,DET,9,180,15.0,0.462,,0.139,,,,24.9,,,,,,0.2,0.0,0.2,0.057,,,,,,1962,True
31,Red Kerr,C,29,SYR,5,193,15.9,0.391,,0.073,,,,9.1,,,,,,-0.3,0.3,0.0,0.008,,,,,,1962,True
32,Jim Krebs,C,26,LAL,11,327,8.4,0.404,,0.289,,,,8.2,,,,,,-0.1,0.2,0.0,0.003,,,,,,1962,True
33,York Larese,SG,23,PHW,9,78,8.0,0.372,,0.343,,,,9.6,,,,,,-0.1,0.1,0.0,-0.019,,,,,,1962,True
34,Rudy LaRusso,PF,24,LAL,13,461,11.7,0.467,,0.583,,,,6.4,,,,,,0.3,0.2,0.5,0.056,,,,,,1962,True
35,George Lee,SF,25,DET,6,50,14.2,0.563,,0.35,,,,2.7,,,,,,0.2,0.0,0.2,0.152,,,,,,1962,True
36,Jim Loscutoff,SF,31,BOS,14,212,3.9,0.365,,0.116,,,,3.6,,,,,,-0.4,0.4,0.0,0.002,,,,,,1962,True
37,Ted Luckenbill,PF,22,PHW,4,17,-5.9,0.139,,1.0,,,,7.3,,,,,,-0.1,0.0,-0.1,-0.286,,,,,,1962,True
38,Bob McNeill,PG,23,LAL,5,30,12.3,0.571,,0.286,,,,22.5,,,,,,0.1,0.0,0.1,0.127,,,,,,1962,True
39,Tom Meschery,PF,23,PHW,12,508,15.8,0.47,,0.326,,,,9.9,,,,,,0.5,0.8,1.3,0.125,,,,,,1962,True
40,Jackie Moreland,PF,23,DET,7,96,11.5,0.527,,0.212,,,,9.7,,,,,,0.2,0.0,0.2,0.097,,,,,,1962,True
41,Paul Neumann,PG,24,SYR,5,124,9.1,0.442,,0.207,,,,16.5,,,,,,0.0,0.2,0.2,0.075,,,,,,1962,True
42,Bevo Nordmann,C,22,CIN,2,5,-2.5,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,-0.231,,,,,,1962,True
43,Don Ohl,SG,25,DET,8,317,11.8,0.448,,0.158,,,,11.2,,,,,,0.1,0.0,0.2,0.025,,,,,,1962,True
44,Gary Phillips,PG,22,BOS,6,32,-4.6,0.24,,0.688,,,,3.5,,,,,,-0.2,0.0,-0.2,-0.285,,,,,,1962,True
45,Frank Radovich,PF,23,PHW,2,12,-1.2,0.258,,0.667,,,,0.0,,,,,,-0.1,0.0,-0.1,-0.267,,,,,,1962,True
46,Frank Ramsey*,SG,30,BOS,13,210,13.2,0.481,,0.433,,,,6.5,,,,,,0.3,0.3,0.6,0.139,,,,,,1962,True
47,Hub Reed,C,25,CIN,4,69,10.7,0.461,,0.19,,,,8.8,,,,,,0.0,0.0,0.0,0.017,,,,,,1962,True
48,Joe Roberts,PF,25,SYR,4,64,15.3,0.462,,0.636,,,,0.0,,,,,,0.0,0.1,0.1,0.106,,,,,,1962,True
49,Oscar Robertson*,PG,23,CIN,4,185,25.6,0.586,,0.481,,,,32.5,,,,,,0.8,0.0,0.8,0.21,,,,,,1962,True
50,Guy Rodgers*,PG,26,PHW,12,482,11.0,0.411,,0.379,,,,26.0,,,,,,-0.1,0.8,0.7,0.074,,,,,,1962,True
51,Joe Ruklick,PF,23,PHW,2,8,5.8,0.307,,0.5,,,,0.0,,,,,,0.0,0.0,0.0,-0.129,,,,,,1962,True
52,Bill Russell*,C,27,BOS,14,672,22.8,0.519,,0.447,,,,13.9,,,,,,1.4,2.2,3.6,0.257,,,,,,1962,True
53,Tom Sanders*,SF,23,BOS,14,439,9.7,0.483,,0.277,,,,4.0,,,,,,0.4,0.7,1.1,0.123,,,,,,1962,True
54,Dolph Schayes*,PF,33,SYR,5,95,14.6,0.397,,0.197,,,,10.0,,,,,,-0.2,0.2,0.0,-0.007,,,,,,1962,True
55,Ray Scott,PF,23,DET,10,400,15.0,0.434,,0.394,,,,14.2,,,,,,0.0,0.1,0.1,0.014,,,,,,1962,True
56,Frank Selvy,SG,29,LAL,13,478,12.6,0.488,,0.257,,,,18.5,,,,,,0.5,0.2,0.8,0.077,,,,,,1962,True
57,Lee Shaffer,SF,22,SYR,5,174,15.9,0.417,,0.313,,,,7.0,,,,,,-0.1,0.2,0.1,0.033,,,,,,1962,True
58,Gene Shue,PG,30,DET,10,369,12.3,0.468,,0.318,,,,17.4,,,,,,0.3,0.1,0.4,0.052,,,,,,1962,True
59,Adrian Smith,SG,25,CIN,4,53,11.1,0.495,,0.263,,,,7.0,,,,,,0.1,0.0,0.1,0.058,,,,,,1962,True
60,Jack Twyman*,SF,27,CIN,4,149,13.5,0.466,,0.103,,,,11.0,,,,,,0.1,0.0,0.1,0.037,,,,,,1962,True
61,Jerry West*,PG,23,LAL,13,557,22.2,0.544,,0.484,,,,16.6,,,,,,2.2,0.2,2.4,0.209,,,,,,1962,True
62,Bob Wiesenhahn,SF,23,CIN,2,6,9.7,0.338,,0.25,,,,0.0,,,,,,0.0,0.0,0.0,-0.196,,,,,,1962,True
63,Wayne Yates,C,24,LAL,4,12,14.6,0.394,,0.25,,,,13.3,,,,,,0.0,0.0,0.0,-0.047,,,,,,1962,True
64,Dave Zeller,PG,22,CIN,2,5,18.0,0.5,,0.0,,,,26.4,,,,,,0.0,0.0,0.0,0.069,,,,,,1962,True
