Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Elgin Baylor*,SF,24,MNL,13,556,19.3,0.469,,0.373,,,,12.9,,,,,,0.8,0.4,1.2,0.104,,,,,,1959,True
2,Al Bianchi,PG,26,SYR,9,192,10.9,0.49,,0.297,,,,18.6,,,,,,0.3,0.0,0.3,0.077,,,,,,1959,True
3,Carl Braun*,PG,31,NYK,2,62,13.7,0.445,,0.281,,,,21.7,,,,,,0.0,0.1,0.1,0.076,,,,,,1959,True
4,Pete Brennan,F,22,NYK,2,6,-1.2,0.269,,0.143,,,,0.0,,,,,,-0.1,0.0,0.0,-0.391,,,,,,1959,True
5,Gene Conley,PF,28,BOS,11,157,8.7,0.376,,0.197,,,,5.4,,,,,,-0.2,0.4,0.2,0.061,,,,,,1959,True
6,Ed Conlin,SG,25,DET,3,43,3.3,0.282,,0.25,,,,13.7,,,,,,-0.2,0.0,-0.1,-0.164,,,,,,1959,True
7,Larry Costello*,PG,27,SYR,9,361,15.0,0.538,,0.504,,,,20.6,,,,,,0.9,0.1,0.9,0.125,,,,,,1959,True
8,Bob Cousy*,PG,30,BOS,11,460,16.1,0.408,,0.425,,,,31.6,,,,,,-0.1,1.2,1.0,0.107,,,,,,1959,True
9,George Dempsey,PG,29,SYR,5,30,7.7,0.461,,0.5,,,,17.2,,,,,,0.0,0.0,0.0,0.042,,,,,,1959,True
10,Connie Dierking,C,22,SYR,4,34,10.3,0.345,,0.75,,,,7.2,,,,,,-0.1,0.0,-0.1,-0.082,,,,,,1959,True
11,Walter Dukes,C,28,DET,3,113,16.5,0.574,,0.567,,,,4.2,,,,,,0.3,0.0,0.3,0.138,,,,,,1959,True
12,Boo Ellis,PF,22,MNL,13,255,14.0,0.47,,0.388,,,,9.2,,,,,,0.2,0.2,0.4,0.082,,,,,,1959,True
