Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,32,LAL,15,618,27.9,0.611,0.0,0.303,9.0,22.2,15.7,12.3,1.3,5.3,12.3,28.5,,2.2,1.0,3.3,0.253,,7.4,1.5,8.9,1.7,1980,True
2,Alvan Adams,C,25,PHO,8,251,21.9,0.601,0.0,0.192,7.9,25.5,16.8,26.4,1.3,2.2,18.3,21.6,,0.5,0.3,0.8,0.157,,4.2,2.1,6.2,0.5,1980,True
3,Tiny Archibald*,PG,31,BOS,9,332,13.2,0.595,0.022,0.472,1.0,2.8,1.9,29.5,1.5,0.0,26.1,18.6,,0.4,0.4,0.7,0.105,,1.9,-1.8,0.1,0.2,1980,True
4,James Bailey,PF,22,SEA,12,138,14.1,0.521,0.0,0.455,6.3,13.7,9.9,5.3,3.2,3.7,14.6,18.4,,0.1,0.2,0.3,0.113,,-1.1,2.3,1.2,0.1,1980,True
5,Greg Ballard,SF,25,WSB,2,73,3.4,0.354,0.0,0.25,2.9,18.1,10.3,13.3,0.7,0.8,20.5,21.9,,-0.3,0.0,-0.3,-0.17,,-7.4,-1.7,-9.1,-0.1,1980,True
6,Rick Barry*,SF,35,HOU,6,79,8.3,0.463,0.364,0.182,0.0,8.8,4.4,26.9,0.6,0.7,21.9,24.2,,-0.1,0.0,-0.1,-0.067,,-2.9,-1.2,-4.1,0.0,1980,True
7,Tim Bassett,PF,28,SAS,3,19,-4.4,0.5,0.0,0.0,5.5,0.0,2.9,0.0,0.0,0.0,33.3,6.7,,0.0,0.0,0.0,-0.095,,-13.1,-2.2,-15.3,-0.1,1980,True
8,Billy Ray Bates,SG,23,POR,3,104,21.8,0.576,0.119,0.237,2.1,9.0,5.5,21.1,2.5,0.6,18.7,33.1,,0.2,0.1,0.2,0.105,,3.3,0.8,4.1,0.2,1980,True
9,Ron Behagen,PF,29,WSB,2,14,1.8,0.286,0.0,0.0,7.5,7.9,7.7,30.6,0.0,0.0,12.5,23.4,,0.0,0.0,-0.1,-0.174,,-8.5,-0.9,-9.5,0.0,1980,True
10,Henry Bibby,PG,30,PHI,18,400,9.2,0.462,0.105,0.403,4.3,7.6,6.0,18.2,0.8,0.0,15.6,18.3,,0.0,0.3,0.3,0.034,,-0.8,-2.4,-3.2,-0.1,1980,True
11,Larry Bird*,PF,23,BOS,9,372,18.3,0.511,0.085,0.141,6.7,24.5,15.5,17.7,1.9,1.3,14.9,25.2,,0.3,0.8,1.1,0.136,,3.5,0.9,4.3,0.6,1980,True
12,Otis Birdsong,SG,24,KCK,3,112,19.0,0.484,0.048,0.226,9.9,12.3,11.0,10.4,1.8,0.0,8.1,27.3,,0.1,0.1,0.2,0.086,,2.7,-0.5,2.2,0.1,1980,True
13,Alonzo Bradley,SF,26,HOU,4,15,42.2,0.714,0.111,0.556,7.7,15.4,11.5,14.6,3.3,0.0,0.0,31.3,,0.1,0.0,0.1,0.411,,15.1,5.5,20.5,0.1,1980,True
14,Mike Bratz,PG,24,PHO,8,169,18.1,0.588,0.274,0.119,3.9,9.0,6.5,14.3,2.5,0.0,12.8,24.7,,0.3,0.1,0.4,0.105,,2.2,-0.2,2.0,0.2,1980,True
15,Jim Brewer,PF,28,POR,3,67,22.8,0.928,0.0,0.3,9.9,17.5,13.6,6.4,3.8,1.7,8.1,7.9,,0.3,0.1,0.4,0.265,,5.5,4.3,9.8,0.2,1980,True
16,Ron Brewer,SG,24,POR,3,106,11.5,0.439,0.049,0.148,1.0,2.2,1.6,9.4,1.4,0.5,9.7,29.1,,-0.1,0.0,-0.1,-0.035,,-2.3,-1.7,-4.0,-0.1,1980,True
17,Junior Bridgeman,SF,26,MIL,5,124,8.6,0.407,0.018,0.268,3.7,13.4,8.6,20.8,2.0,0.9,18.3,25.9,,-0.3,0.2,-0.1,-0.039,,-3.0,-0.7,-3.7,-0.1,1980,True
18,Fred Brown,SG,31,SEA,15,313,14.8,0.492,0.187,0.115,5.5,7.8,6.6,17.7,0.3,0.2,10.7,28.1,,0.3,0.2,0.5,0.072,,2.8,-2.7,0.0,0.2,1980,True
19,John Brown,SF,28,ATL,5,58,0.6,0.36,0.077,0.154,3.6,16.3,9.6,2.5,0.9,1.1,26.5,14.0,,-0.2,0.0,-0.1,-0.103,,-7.2,-1.1,-8.3,-0.1,1980,True
20,Quinn Buckner,PG,25,MIL,7,165,9.8,0.372,0.019,0.208,4.2,6.7,5.5,26.4,4.5,0.0,18.4,18.0,,-0.2,0.3,0.1,0.015,,-2.1,1.9,-0.2,0.1,1980,True
21,Don Buse,PG,29,PHO,8,236,11.2,0.494,0.203,0.172,3.7,6.0,4.9,23.3,1.2,0.0,15.9,14.3,,0.2,0.0,0.2,0.041,,0.3,-1.2,-1.0,0.1,1980,True
22,Marty Byrnes,SF,23,LAL,4,8,19.5,0.532,0.0,2.0,13.6,0.0,6.7,15.6,0.0,0.0,15.1,32.7,,0.0,0.0,0.0,0.141,,5.5,-4.5,1.1,0.0,1980,True
23,M.L. Carr,SF,29,BOS,9,172,14.0,0.453,0.063,0.3,9.2,12.7,10.9,9.5,1.7,0.3,7.2,24.0,,0.1,0.3,0.4,0.11,,1.2,-1.0,0.2,0.1,1980,True
24,Harvey Catchings,C,28,MIL,6,64,8.0,0.387,0.0,0.667,9.0,27.6,18.5,4.0,0.0,7.2,20.5,6.4,,0.0,0.1,0.1,0.089,,-3.2,2.5,-0.7,0.0,1980,True
25,Maurice Cheeks*,PG,23,PHI,18,675,14.2,0.542,0.029,0.236,3.7,8.1,6.0,23.6,3.2,0.3,19.0,14.8,,0.5,0.9,1.5,0.105,,1.1,0.9,2.0,0.7,1980,True
26,Jim Chones,C,30,LAL,16,439,7.3,0.448,0.0,0.288,7.9,17.3,12.7,7.8,0.9,0.8,19.4,14.8,,-0.2,0.4,0.2,0.025,,-2.6,-1.1,-3.8,-0.2,1980,True
27,Jim Cleamons,PG,30,WSB,2,20,-2.4,0.0,0.0,0.0,0.0,5.5,2.7,5.9,2.4,0.0,25.0,8.2,,-0.1,0.0,-0.1,-0.199,,-9.0,-1.2,-10.2,0.0,1980,True
28,Jeff Cook,PF,23,PHO,7,98,22.9,0.762,0.0,1.083,5.6,17.7,11.7,9.5,2.0,1.1,12.4,17.0,,0.5,0.1,0.5,0.268,,4.8,1.4,6.1,0.2,1980,True
