Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Arron Afflalo,SG,26,DEN,7,229,10.9,0.471,0.27,0.203,2.2,8.7,5.5,12.4,1.2,0.6,10.0,17.2,,0.2,0.0,0.2,0.042,,-1.0,-0.6,-1.6,0.0,2012,True
2,Blake Ahearn,PG,27,UTA,3,8,33.9,0.833,0.333,0.0,0.0,0.0,0.0,57.8,0.0,0.0,0.0,16.2,,0.1,0.0,0.1,0.407,,17.3,3.7,21.0,0.0,2012,True
3,Cole Aldrich,C,23,OKC,5,25,19.8,0.465,0.0,0.444,24.4,37.7,31.1,0.0,0.0,0.0,0.0,20.2,,0.1,0.0,0.1,0.177,,0.8,-5.8,-5.0,0.0,2012,True
4,Lavoy Allen,PF,22,PHI,12,236,17.1,0.566,0.0,0.197,9.5,19.1,14.1,2.4,2.3,3.5,7.0,14.4,,0.4,0.5,0.9,0.191,,0.0,2.6,2.6,0.3,2012,True
5,Ray Allen*,SG,36,BOS,18,616,10.0,0.514,0.551,0.269,1.6,12.3,7.1,5.0,1.5,0.3,8.3,16.2,,0.2,0.8,1.0,0.077,,-1.1,0.4,-0.7,0.2,2012,True
6,Tony Allen,SG,30,MEM,7,170,9.9,0.457,0.111,0.378,5.6,10.4,7.9,5.2,2.9,3.6,16.0,17.0,,-0.1,0.3,0.2,0.056,,-2.8,2.7,-0.1,0.1,2012,True
7,Lou Amundson,PF,29,IND,11,94,12.3,0.527,0.0,0.261,7.5,20.8,14.2,3.7,1.2,4.4,13.5,14.6,,0.1,0.2,0.2,0.117,,-2.2,2.4,0.2,0.1,2012,True
8,James Anderson,SG,22,SAS,8,31,16.3,0.557,0.444,0.222,0.0,18.1,9.4,14.6,1.7,0.0,0.0,14.8,,0.1,0.0,0.1,0.168,,2.3,2.4,4.7,0.1,2012,True
9,Ryan Anderson,PF,23,ORL,5,172,7.1,0.51,0.682,0.159,5.9,9.5,7.7,4.3,1.0,0.9,16.0,16.0,,0.0,0.0,0.0,0.01,,-2.5,-1.5,-4.0,-0.1,2012,True
10,Carmelo Anthony*,SF,27,NYK,5,204,21.5,0.489,0.145,0.331,7.4,17.4,12.2,14.1,1.6,0.5,9.0,36.2,,0.3,0.0,0.4,0.091,,4.8,-0.1,4.7,0.3,2012,True
11,Joel Anthony,C,29,MIA,17,329,9.9,0.675,0.0,0.862,8.3,11.9,10.1,0.9,0.8,4.0,16.7,7.0,,0.6,0.4,0.9,0.138,,-1.6,2.0,0.4,0.2,2012,True
