Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Jim Baechtold,SF,27,NYK,3,115,12.9,0.465,,0.333,,,,21.5,,,,,,0.1,0.0,0.1,0.033,,,,,,1955,True
2,Don Barksdale*,SF,31,BOS,7,122,17.7,0.548,,0.525,,,,12.6,,,,,,0.4,0.0,0.3,0.123,,,,,,1955,True
3,Bob Brannum,PF,28,BOS,7,225,11.8,0.454,,0.311,,,,8.5,,,,,,0.1,-0.1,0.0,0.006,,,,,,1955,True
4,Carl Braun*,SG,27,NYK,3,103,18.5,0.511,,0.455,,,,28.7,,,,,,0.3,0.0,0.2,0.106,,,,,,1955,True
5,Frankie Brian,SG,31,FTW,11,269,14.5,0.464,,0.317,,,,20.9,,,,,,0.3,0.2,0.5,0.096,,,,,,1955,True
6,Bob Carney,SG,22,MNL,7,41,6.6,0.418,,1.125,,,,12.0,,,,,,0.0,0.1,0.1,0.069,,,,,,1955,True
7,Cal Christensen,SF,27,ROC,3,30,5.4,0.329,,0.75,,,,0.0,,,,,,-0.1,0.0,0.0,-0.043,,,,,,1955,True
8,Nat Clifton*,PF,32,NYK,3,110,17.4,0.472,,0.462,,,,22.2,,,,,,0.2,-0.1,0.1,0.05,,,,,,1955,True
9,Jack Coleman,PF,30,ROC,3,91,7.7,0.3,,0.25,,,,15.5,,,,,,-0.3,0.2,-0.1,-0.053,,,,,,1955,True
10,Bert Cook,SG,25,NYK,1,20,11.0,0.581,,0.333,,,,19.4,,,,,,0.1,0.0,0.1,0.134,,,,,,1955,True
11,Bob Cousy*,PG,26,BOS,7,299,19.7,0.475,,0.345,,,,35.0,,,,,,0.5,-0.1,0.4,0.07,,,,,,1955,True
12,Bob Davies*,PG,35,ROC,3,75,6.9,0.36,,0.121,,,,22.2,,,,,,-0.1,0.1,0.0,-0.016,,,,,,1955,True
13,Dick Farley,SG,22,SYR,11,168,6.1,0.388,,0.446,,,,21.5,,,,,,-0.1,0.2,0.1,0.02,,,,,,1955,True
14,Ray Felix,C,24,NYK,3,63,3.9,0.337,,1.313,,,,2.3,,,,,,-0.1,0.0,-0.2,-0.116,,,,,,1955,True
15,Larry Foust,C,26,FTW,11,331,19.8,0.467,,0.48,,,,16.5,,,,,,0.5,0.4,0.9,0.132,,,,,,1955,True
16,Harry Gallatin*,PF,27,NYK,3,108,21.5,0.532,,0.524,,,,12.0,,,,,,0.3,-0.1,0.2,0.106,,,,,,1955,True
17,Don Henriksen,PF,25,ROC,3,70,8.4,0.396,,0.833,,,,6.6,,,,,,0.0,0.1,0.1,0.067,,,,,,1955,True
18,Lew Hitch,PF,25,MNL,7,137,21.0,0.521,,0.725,,,,14.1,,,,,,0.3,0.3,0.6,0.222,,,,,,1955,True
19,Jim Holstein,SF,24,MNL,7,117,15.9,0.477,,0.237,,,,10.3,,,,,,0.1,0.2,0.3,0.143,,,,,,1955,True
20,Bob Houbregs*,C,22,FTW,11,213,16.0,0.486,,0.587,,,,16.4,,,,,,0.3,0.3,0.6,0.134,,,,,,1955,True
21,Mel Hutchins,PF,26,FTW,11,417,14.1,0.468,,0.389,,,,14.5,,,,,,0.5,0.4,0.9,0.102,,,,,,1955,True
22,Ed Kalafat,PF,22,MNL,7,76,-7.5,0.133,,0.455,,,,0.0,,,,,,-0.5,0.1,-0.4,-0.255,,,,,,1955,True
23,Billy Kenville,SG,24,SYR,11,130,18.2,0.503,,1.021,,,,15.8,,,,,,0.4,0.2,0.6,0.218,,,,,,1955,True
24,Red Kerr,C,22,SYR,11,363,14.9,0.427,,0.404,,,,7.1,,,,,,0.0,0.7,0.7,0.091,,,,,,1955,True
25,George King,PG,26,SYR,11,371,13.8,0.45,,0.47,,,,30.7,,,,,,0.3,0.6,0.9,0.116,,,,,,1955,True
26,Earl Lloyd*,SF,26,SYR,11,355,13.8,0.438,,0.426,,,,18.1,,,,,,0.1,0.7,0.8,0.112,,,,,,1955,True
27,Clyde Lovellette*,C,25,MNL,7,197,22.2,0.506,,0.408,,,,3.7,,,,,,0.6,0.4,0.9,0.227,,,,,,1955,True
28,Ed Macauley*,C,26,BOS,7,283,18.1,0.544,,0.581,,,,17.5,,,,,,0.8,-0.1,0.7,0.126,,,,,,1955,True
29,Tom Marshall,SF,24,ROC,3,50,3.6,0.203,,0.25,,,,6.4,,,,,,-0.3,0.1,-0.2,-0.198,,,,,,1955,True
30,Slater Martin*,PG,29,MNL,7,315,10.6,0.415,,0.521,,,,18.0,,,,,,0.0,0.5,0.4,0.066,,,,,,1955,True
31,Dick McGuire*,PG,29,NYK,3,75,10.0,0.412,,0.632,,,,25.2,,,,,,0.0,0.0,0.0,-0.022,,,,,,1955,True
32,Jack McMahon,PG,26,ROC,3,109,19.6,0.479,,0.667,,,,25.9,,,,,,0.2,0.2,0.4,0.186,,,,,,1955,True
33,Monk Meineke,PF,24,FTW,11,162,17.7,0.578,,0.625,,,,10.2,,,,,,0.5,0.2,0.7,0.21,,,,,,1955,True
34,Vern Mikkelsen*,PF,26,MNL,7,209,18.8,0.456,,0.541,,,,12.6,,,,,,0.2,0.5,0.7,0.161,,,,,,1955,True
35,Red Morrison,C,22,BOS,7,42,-2.4,0.376,,0.375,,,,3.3,,,,,,0.0,0.0,0.0,-0.05,,,,,,1955,True
36,Jack Nichols,PF,28,BOS,7,231,10.3,0.415,,0.198,,,,14.9,,,,,,0.0,-0.1,-0.1,-0.024,,,,,,1955,True
37,Wally Osterkorn,SF,26,SYR,11,75,15.9,0.422,,0.5,,,,28.1,,,,,,0.0,0.2,0.2,0.109,,,,,,1955,True
38,Togo Palazzi,SG,22,BOS,5,30,29.1,0.511,,0.417,,,,8.4,,,,,,0.1,0.0,0.1,0.182,,,,,,1955,True
39,Bob Peterson,PF,23,NYK,3,71,16.3,0.605,,0.733,,,,11.4,,,,,,0.2,0.0,0.2,0.119,,,,,,1955,True
40,Andy Phillip*,PG,32,FTW,11,445,12.1,0.425,,0.43,,,,29.7,,,,,,0.1,0.5,0.6,0.066,,,,,,1955,True
41,Jim Pollard*,SF,32,MNL,7,257,15.6,0.398,,0.442,,,,10.7,,,,,,-0.2,0.5,0.3,0.056,,,,,,1955,True
42,Frank Ramsey*,SF,23,BOS,7,154,18.1,0.573,,0.481,,,,16.9,,,,,,0.6,0.0,0.5,0.161,,,,,,1955,True
