Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Don Ackerman,PG,23,NYK,4,20,0.4,0.333,,0.0,,,,11.7,,,,,,0.0,0.0,0.0,-0.08,,,,,,1954,True
2,Jim Baechtold,SF,26,NYK,4,106,12.8,0.504,,0.448,,,,28.4,,,,,,0.2,-0.1,0.1,0.06,,,,,,1954,True
3,Don Barksdale*,PF,30,BOS,6,106,7.7,0.367,,0.306,,,,14.2,,,,,,-0.2,0.1,-0.1,-0.053,,,,,,1954,True
4,Leo Barnhorst,SF,29,FTW,4,60,16.4,0.542,,0.263,,,,24.9,,,,,,0.2,0.1,0.2,0.185,,,,,,1954,True
5,Ernie Barrett,SG,24,BOS,6,63,-4.8,0.192,,0.1,,,,12.2,,,,,,-0.4,0.0,-0.3,-0.249,,,,,,1954,True
6,Vince Boryla,SF,26,NYK,3,66,14.5,0.685,,0.929,,,,4.2,,,,,,0.4,0.0,0.3,0.251,,,,,,1954,True
7,Bob Brannum,PF,27,BOS,6,136,7.5,0.327,,0.289,,,,15.0,,,,,,-0.3,0.1,-0.2,-0.071,,,,,,1954,True
8,Carl Braun*,SG,26,NYK,4,125,19.2,0.51,,0.769,,,,21.5,,,,,,0.4,-0.1,0.3,0.127,,,,,,1954,True
9,Frankie Brian,SG,30,FTW,4,106,17.1,0.476,,0.444,,,,22.1,,,,,,0.1,0.1,0.2,0.111,,,,,,1954,True
10,Cal Christensen,SF,26,ROC,6,137,14.0,0.425,,0.786,,,,22.4,,,,,,0.0,0.1,0.1,0.023,,,,,,1954,True
11,Nat Clifton*,PF,31,NYK,4,125,10.0,0.363,,0.63,,,,11.6,,,,,,-0.2,-0.1,-0.3,-0.107,,,,,,1954,True
12,Jack Coleman,PF,29,ROC,6,238,19.5,0.565,,0.333,,,,11.2,,,,,,0.6,0.1,0.7,0.146,,,,,,1954,True
13,Chuck Cooper*,SF,27,BOS,6,108,11.6,0.576,,0.688,,,,7.5,,,,,,0.2,0.1,0.3,0.127,,,,,,1954,True
14,Bob Cousy*,PG,25,BOS,6,260,16.6,0.423,,0.647,,,,33.0,,,,,,-0.1,0.2,0.1,0.015,,,,,,1954,True
15,Bob Davies*,PG,34,ROC,6,172,9.4,0.41,,0.442,,,,17.6,,,,,,-0.1,0.0,-0.1,-0.016,,,,,,1954,True
16,Bob Donham,SG,27,BOS,6,98,2.2,0.428,,1.267,,,,12.3,,,,,,0.0,0.0,0.0,0.02,,,,,,1954,True
17,Larry Foust,C,25,FTW,4,129,12.9,0.394,,0.61,,,,11.2,,,,,,-0.2,0.2,0.0,0.008,,,,,,1954,True
18,Bill Gabor,SG,31,SYR,10,196,10.0,0.378,,0.482,,,,23.6,,,,,,-0.4,0.2,-0.2,-0.06,,,,,,1954,True
19,Harry Gallatin*,PF,26,NYK,4,151,22.6,0.555,,0.886,,,,10.6,,,,,,0.4,-0.1,0.3,0.094,,,,,,1954,True
20,Alex Hannum*,PF,30,ROC,6,107,12.4,0.493,,0.828,,,,10.4,,,,,,0.2,0.0,0.2,0.095,,,,,,1954,True
21,Bob Harris,SF,26,BOS,6,150,15.1,0.683,,0.92,,,,4.3,,,,,,0.6,0.1,0.7,0.222,,,,,,1954,True
22,Jim Holstein,SF,23,MNL,13,188,9.4,0.389,,0.469,,,,11.4,,,,,,-0.2,0.4,0.2,0.051,,,,,,1954,True
23,Mel Hutchins,PF,25,FTW,4,162,10.3,0.393,,0.37,,,,7.8,,,,,,-0.2,0.2,0.0,0.001,,,,,,1954,True
24,Billy Kenville,PG,23,SYR,13,374,14.8,0.573,,0.838,,,,15.3,,,,,,1.1,0.3,1.4,0.179,,,,,,1954,True
25,George King,PG,25,SYR,10,286,11.8,0.49,,1.016,,,,16.5,,,,,,0.4,0.2,0.6,0.1,,,,,,1954,True
26,Bob Lavoy,PF,27,SYR,13,358,15.6,0.495,,0.579,,,,13.0,,,,,,0.5,0.4,0.9,0.126,,,,,,1954,True
27,Earl Lloyd*,SF,25,SYR,10,260,11.1,0.397,,0.356,,,,17.6,,,,,,-0.2,0.3,0.1,0.01,,,,,,1954,True
28,Clyde Lovellette*,C,24,MNL,13,265,27.0,0.467,,0.483,,,,6.8,,,,,,0.3,1.0,1.3,0.235,,,,,,1954,True
29,Ed Macauley*,C,25,BOS,5,127,12.7,0.451,,0.591,,,,32.6,,,,,,0.1,0.1,0.2,0.063,,,,,,1954,True
30,Slater Martin*,PG,28,MNL,13,533,10.9,0.441,,0.625,,,,21.4,,,,,,0.2,1.0,1.2,0.105,,,,,,1954,True
31,Al Masino,PG,25,SYR,13,96,3.2,0.395,,0.75,,,,15.9,,,,,,-0.1,0.1,0.0,-0.007,,,,,,1954,True
32,Al McGuire*,PG,25,NYK,4,69,5.8,0.41,,0.5,,,,27.9,,,,,,0.0,0.0,-0.1,-0.047,,,,,,1954,True
33,Dick McGuire*,PG,28,NYK,4,68,0.8,0.302,,0.313,,,,17.5,,,,,,-0.2,0.0,-0.2,-0.143,,,,,,1954,True
34,Jack McMahon,PG,25,ROC,6,197,14.5,0.425,,0.362,,,,28.6,,,,,,0.0,0.1,0.0,0.008,,,,,,1954,True
35,Monk Meineke,PF,23,FTW,4,87,7.1,0.341,,0.478,,,,13.8,,,,,,-0.2,0.1,-0.1,-0.057,,,,,,1954,True
36,George Mikan*,C,29,MNL,13,424,33.6,0.543,,0.505,,,,15.1,,,,,,2.0,1.5,3.5,0.391,,,,,,1954,True
37,Vern Mikkelsen*,PF,25,MNL,13,375,17.3,0.524,,0.324,,,,9.9,,,,,,0.9,0.8,1.7,0.216,,,,,,1954,True
38,Ken Murray,SG,25,FTW,3,15,30.3,0.643,,0.2,,,,0.0,,,,,,0.2,0.0,0.2,0.548,,,,,,1954,True
39,Jim Neal,C,23,SYR,11,100,9.8,0.381,,0.371,,,,5.0,,,,,,-0.2,0.1,-0.1,-0.038,,,,,,1954,True
40,Jack Nichols,PF,27,BOS,6,211,25.6,0.564,,0.528,,,,36.4,,,,,,0.8,0.2,1.0,0.234,,,,,,1954,True
41,Wally Osterkorn,PF,25,SYR,13,542,13.4,0.433,,0.738,,,,15.2,,,,,,0.0,0.6,0.6,0.054,,,,,,1954,True
42,Andy Phillip*,PG,31,FTW,4,136,11.8,0.404,,0.316,,,,26.5,,,,,,-0.1,0.1,0.1,0.02,,,,,,1954,True
43,Jim Pollard*,SF,31,MNL,13,543,16.2,0.441,,0.387,,,,15.4,,,,,,0.1,1.3,1.4,0.127,,,,,,1954,True
44,Arnie Risen*,C,29,ROC,6,200,19.5,0.515,,0.657,,,,4.7,,,,,,0.5,0.1,0.6,0.14,,,,,,1954,True
45,Pep Saul,SG,29,MNL,13,227,11.4,0.462,,0.667,,,,12.0,,,,,,0.2,0.4,0.6,0.12,,,,,,1954,True
46,Fred Schaus,SF,28,NYK,4,119,7.9,0.443,,0.6,,,,16.0,,,,,,0.0,-0.1,0.0,-0.01,,,,,,1954,True
47,Dolph Schayes*,C,25,SYR,13,374,29.6,0.555,,0.771,,,,17.8,,,,,,1.7,0.6,2.3,0.289,,,,,,1954,True
48,Dick Schnittker,SF,25,MNL,13,163,5.4,0.417,,0.625,,,,5.8,,,,,,-0.1,0.3,0.2,0.058,,,,,,1954,True
49,Fred Scolari,PG,31,FTW,4,60,1.8,0.25,,0.0,,,,21.4,,,,,,-0.3,0.1,-0.3,-0.223,,,,,,1954,True
50,Paul Seymour,SG,26,SYR,13,559,16.1,0.526,,0.657,,,,25.1,,,,,,1.4,0.4,1.8,0.153,,,,,,1954,True
51,Bill Sharman*,SG,27,BOS,6,206,18.7,0.549,,0.617,,,,12.1,,,,,,0.8,0.1,0.9,0.208,,,,,,1954,True
52,Connie Simmons,C,28,NYK,4,111,19.4,0.48,,1.161,,,,23.2,,,,,,0.2,-0.1,0.1,0.034,,,,,,1954,True
53,Whitey Skoog,SG,27,MNL,13,402,8.1,0.413,,0.196,,,,11.7,,,,,,-0.2,0.7,0.5,0.06,,,,,,1954,True
54,Odie Spears,SF,29,ROC,6,121,7.4,0.41,,0.5,,,,13.3,,,,,,-0.1,0.0,0.0,-0.008,,,,,,1954,True
55,Norm Swanson,SF,23,ROC,6,23,10.9,0.481,,0.429,,,,0.0,,,,,,0.0,0.0,0.0,0.068,,,,,,1954,True
56,Bobby Wanzer*,SG,32,ROC,6,245,19.2,0.514,,0.595,,,,24.1,,,,,,0.6,0.1,0.7,0.134,,,,,,1954,True
57,George Yardley*,SF,25,FTW,4,107,19.4,0.549,,0.364,,,,6.7,,,,,,0.3,0.1,0.4,0.197,,,,,,1954,True
58,Max Zaslofsky,SG,28,FTW,4,98,9.8,0.411,,0.417,,,,13.4,,,,,,-0.1,0.1,0.0,-0.012,,,,,,1954,True
