Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Curly Armstrong,G-F,31,FTW,3,,,0.189,,0.182,,,,,,,,,,-0.3,0.1,-0.3,,,,,,,1950,True
2,Cliff Barker,SG,29,INO,6,,,0.452,,0.484,,,,,,,,,,0.2,0.0,0.2,,,,,,,1950,True
3,Leo Barnhorst,SF,25,CHS,2,,,0.398,,0.24,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
4,Ralph Beard,G,22,INO,5,,,0.401,,0.4,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
5,Charlie Black,F-C,28,AND,8,,,0.386,,0.475,,,,,,,,,,0.0,0.8,0.8,,,,,,,1950,True
6,Nelson Bobb,PG,25,PHW,2,,,0.333,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
7,Jake Bornheimer,F-C,22,PHW,2,,,0.333,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
8,Vince Boryla,SF,22,NYK,5,,,0.567,,0.615,,,,,,,,,,0.8,-0.1,0.7,,,,,,,1950,True
9,Bob Brannum,PF,23,SHE,3,,,0.415,,0.465,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
10,Carl Braun*,G-F,22,NYK,5,,,0.502,,0.559,,,,,,,,,,0.7,-0.1,0.6,,,,,,,1950,True
11,Frankie Brian,G,26,AND,8,,,0.406,,0.5,,,,,,,,,,0.1,0.7,0.9,,,,,,,1950,True
12,Jack Burmaster,G,23,SHE,3,,,0.549,,0.129,,,,,,,,,,0.4,0.0,0.4,,,,,,,1950,True
13,Don Carlson,G-F,30,MNL,10,,,0.619,,0.405,,,,,,,,,,0.8,0.3,1.1,,,,,,,1950,True
14,Bob Carpenter,F-C,32,FTW,4,,,0.442,,0.467,,,,,,,,,,0.1,0.1,0.2,,,,,,,1950,True
15,Jake Carter,F-C,25,AND,8,,,0.212,,0.286,,,,,,,,,,-0.4,0.2,-0.1,,,,,,,1950,True
16,Al Cervi*,PG,32,SYR,11,,,0.476,,0.676,,,,,,,,,,0.7,0.4,1.1,,,,,,,1950,True
17,Leroy Chollet,F,24,SYR,8,,,0.299,,0.5,,,,,,,,,,-0.2,0.1,-0.1,,,,,,,1950,True
18,Bill Closs,SF,28,AND,8,,,0.372,,0.275,,,,,,,,,,-0.2,0.7,0.5,,,,,,,1950,True
19,Jack Coleman,PF,25,ROC,2,,,0.367,,0.05,,,,,,,,,,0.0,0.0,-0.1,,,,,,,1950,True
20,Bobby Cook,G-F,26,SHE,3,,,0.356,,0.6,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
21,Ray Corley,G,22,SYR,6,,,0.208,,0.306,,,,,,,,,,-0.6,0.1,-0.5,,,,,,,1950,True
22,Chink Crossin,G,26,PHW,2,,,0.42,,0.333,,,,,,,,,,0.1,0.1,0.1,,,,,,,1950,True
23,Fran Curran,G,27,ROC,2,,,0.336,,0.143,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
24,Bob Davies*,PG,30,ROC,2,,,0.365,,0.471,,,,,,,,,,0.0,-0.1,-0.1,,,,,,,1950,True
25,Hook Dillon,F,26,WSC,1,,,1.064,,2.0,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
26,Harry Donovan,G,23,NYK,3,,,0.205,,0.5,,,,,,,,,,-0.1,0.0,-0.1,,,,,,,1950,True
27,Andy Duncan,F-C,27,ROC,2,,,0.773,,0.667,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
28,Dike Eddleman,SF,27,TRI,3,,,0.438,,0.556,,,,,,,,,,0.2,0.1,0.2,,,,,,,1950,True
29,Gene Englund,F-C,32,TRI,2,,,0.559,,2.2,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
30,Bob Evans,G,24,INO,2,,,0.25,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
31,Bob Feerick,F-G,30,WSC,2,,,0.327,,0.333,,,,,,,,,,0.0,-0.1,-0.1,,,,,,,1950,True
32,Arnie Ferrin,F-G,24,MNL,12,,,0.374,,0.299,,,,,,,,,,-0.1,0.8,0.7,,,,,,,1950,True
33,Jerry Fleishman,SG,27,PHW,2,,,0.291,,0.333,,,,,,,,,,0.0,0.1,0.0,,,,,,,1950,True
34,Joe Fulks*,PF,28,PHW,2,,,0.247,,0.385,,,,,,,,,,-0.4,0.1,-0.3,,,,,,,1950,True
35,Bill Gabor,SG,27,SYR,10,,,0.343,,0.32,,,,,,,,,,-0.4,0.3,-0.1,,,,,,,1950,True
36,Harry Gallatin*,F-C,22,NYK,5,,,0.492,,0.615,,,,,,,,,,0.5,-0.1,0.4,,,,,,,1950,True
37,Vern Gardner,SG,24,PHW,2,,,0.375,,0.205,,,,,,,,,,-0.1,0.1,0.0,,,,,,,1950,True
38,Frank Gates,G,29,AND,7,,,0.302,,0.27,,,,,,,,,,-0.3,0.4,0.1,,,,,,,1950,True
39,Dee Gibson,F-G,26,TRI,3,,,0.417,,0.455,,,,,,,,,,0.0,0.0,0.1,,,,,,,1950,True
40,Joe Graboski,F-C,20,CHS,1,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
41,Bud Grant,F,22,MNL,11,,,0.42,,0.311,,,,,,,,,,0.1,0.4,0.4,,,,,,,1950,True
42,Alex Groza,C,23,INO,6,,,0.685,,0.797,,,,,,,,,,2.2,0.0,2.2,,,,,,,1950,True
43,Al Guokas,F-G,24,PHW,2,,,0.452,,1.5,,,,,,,,,,0.1,0.1,0.1,,,,,,,1950,True
44,Chick Halbert,C,30,WSC,2,,,0.476,,0.563,,,,,,,,,,0.1,-0.1,0.1,,,,,,,1950,True
45,Bruce Hale,G-F,31,INO,6,,,0.453,,0.425,,,,,,,,,,0.2,0.0,0.2,,,,,,,1950,True
46,Alex Hannum*,PF,26,SYR,11,,,0.461,,0.395,,,,,,,,,,0.5,0.3,0.8,,,,,,,1950,True
47,John Hargis,G-F,29,AND,8,,,0.451,,0.528,,,,,,,,,,0.5,0.7,1.2,,,,,,,1950,True
48,Bob Harris,F-C,22,FTW,4,,,0.368,,0.625,,,,,,,,,,-0.1,0.1,0.1,,,,,,,1950,True
49,Bob Harrison,G,22,MNL,12,,,0.487,,0.378,,,,,,,,,,0.3,0.5,0.8,,,,,,,1950,True
50,Billy Hassett,G,28,MNL,7,,,0.274,,0.833,,,,,,,,,,-0.1,0.1,0.0,,,,,,,1950,True
51,Marshall Hawkins,F,25,INO,2,,,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
52,Bill Henry,C,25,TRI,3,,,0.215,,0.529,,,,,,,,,,-0.3,0.0,-0.2,,,,,,,1950,True
53,Kleggie Hermsen,C-F,26,CHS,2,,,0.344,,0.208,,,,,,,,,,-0.1,0.0,-0.1,,,,,,,1950,True
54,Joe Holland,SF,24,INO,6,,,0.355,,0.246,,,,,,,,,,-0.2,0.0,-0.2,,,,,,,1950,True
55,Red Holzman*,PG,29,ROC,2,,,0.354,,0.222,,,,,,,,,,0.0,0.0,-0.1,,,,,,,1950,True
56,Gene James,F,24,NYK,1,,,0.333,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,1950,True
57,Tony Jaros,F-G,29,MNL,2,,,0.129,,0.667,,,,,,,,,,-0.1,0.0,-0.1,,,,,,,1950,True
58,Arnie Johnson,SF,29,ROC,2,,,0.579,,1.0,,,,,,,,,,0.2,-0.1,0.2,,,,,,,1950,True
59,Ralph Johnson,PG,28,FTW,4,,,0.359,,0.5,,,,,,,,,,-0.1,0.1,0.0,,,,,,,1950,True
60,Wah Wah Jones,PF,23,INO,5,,,0.415,,0.466,,,,,,,,,,0.2,0.0,0.2,,,,,,,1950,True
61,Noble Jorgensen,C,24,SHE,3,,,0.455,,0.682,,,,,,,,,,0.2,0.0,0.3,,,,,,,1950,True
62,Leo Katkaveck,G,26,WSC,2,,,0.209,,0.231,,,,,,,,,,-0.2,-0.1,-0.2,,,,,,,1950,True
63,Jack Kerris,PF,25,FTW,4,,,0.466,,0.733,,,,,,,,,,0.2,0.1,0.3,,,,,,,1950,True
64,Walt Kirk,PG,25,TRI,3,,,0.259,,0.857,,,,,,,,,,-0.1,0.0,-0.1,,,,,,,1950,True
65,Leo Klier,F-G,26,FTW,2,,,0.145,,0.333,,,,,,,,,,-0.1,0.0,0.0,,,,,,,1950,True
66,Duane Klueh,G,24,FTW,2,,,0.369,,0.5,,,,,,,,,,0.0,0.1,0.0,,,,,,,1950,True
67,Milo Komenich,F-C,29,AND,8,,,0.285,,0.262,,,,,,,,,,-1.1,0.8,-0.2,,,,,,,1950,True
68,Frank Kudelka,G-F,24,CHS,2,,,0.23,,0.2,,,,,,,,,,-0.1,0.0,-0.1,,,,,,,1950,True
69,Andrew Levane,F-G,29,SYR,9,,,0.395,,0.135,,,,,,,,,,0.0,0.1,0.1,,,,,,,1950,True
70,Ron Livingstone,C,24,PHW,2,,,0.419,,0.438,,,,,,,,,,0.1,0.1,0.2,,,,,,,1950,True
71,Ray Lumpp,G,26,NYK,5,,,0.569,,0.167,,,,,,,,,,0.2,0.0,0.2,,,,,,,1950,True
72,Johnny Macknowski,G-F,27,SYR,11,,,0.478,,0.51,,,,,,,,,,0.8,0.2,1.0,,,,,,,1950,True
73,Slater Martin*,PG,24,MNL,12,,,0.462,,0.48,,,,,,,,,,0.4,0.6,1.0,,,,,,,1950,True
74,Dick McGuire*,PG,24,NYK,5,,,0.497,,0.5,,,,,,,,,,0.5,-0.1,0.4,,,,,,,1950,True
75,Bones McKinney,SF,31,WSC,2,,,0.331,,0.227,,,,,,,,,,-0.1,-0.1,-0.2,,,,,,,1950,True
76,Mal McMullen,F-C,22,INO,6,,,0.28,,0.429,,,,,,,,,,-0.2,0.0,-0.2,,,,,,,1950,True
77,Stan Miasek,C-F,26,CHS,1,,,0.563,,0.25,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
78,Ed Mikan,C,24,ROC,2,,,0.451,,0.458,,,,,,,,,,0.1,0.0,0.1,,,,,,,1950,True
79,George Mikan*,C,25,MNL,12,,,0.481,,0.538,,,,,,,,,,2.5,1.2,3.7,,,,,,,1950,True
80,Vern Mikkelsen*,PF,21,MNL,12,,,0.445,,0.403,,,,,,,,,,0.6,0.8,1.5,,,,,,,1950,True
