Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Arron Afflalo,SG,22,DET,12,84,6.7,0.389,0.111,0.0,0.0,7.6,3.8,11.5,2.7,0.0,5.3,11.1,,0.0,0.1,0.0,0.028,,-3.2,1.7,-1.5,0.0,2008,True
2,Malik Allen,PF,29,DAL,3,18,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,,0.0,0.0,0.0,-0.108,,-9.2,-2.8,-12.1,0.0,2008,True
3,Ray Allen*,SG,32,BOS,26,987,14.9,0.576,0.447,0.296,3.2,9.2,6.2,12.7,1.4,0.7,9.8,19.0,,2.0,1.1,3.1,0.152,,2.2,0.8,3.0,1.3,2008,True
4,Tony Allen,SG,26,BOS,15,65,10.8,0.549,0.063,0.313,2.0,3.8,2.9,8.2,1.7,0.0,5.2,14.2,,0.1,0.1,0.1,0.1,,-2.2,1.0,-1.2,0.0,2008,True
5,Rafer Alston,PG,31,HOU,4,126,18.0,0.568,0.521,0.104,1.7,3.6,2.7,28.4,1.8,0.0,10.7,21.2,,0.3,0.1,0.4,0.142,,4.3,1.9,6.2,0.3,2008,True
6,Lou Amundson,PF,25,PHI,2,10,33.9,0.512,0.0,0.5,60.3,26.1,43.8,0.0,0.0,0.0,0.0,22.8,,0.1,0.0,0.1,0.319,,9.8,-6.3,3.5,0.0,2008,True
7,Carmelo Anthony*,SF,23,DEN,4,146,14.9,0.447,0.091,0.33,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32.0,,0.0,-0.1,-0.1,-0.018,,0.8,-3.4,-2.6,0.0,2008,True
8,Gilbert Arenas,PG,26,WAS,4,94,11.2,0.521,0.333,0.333,0.0,8.8,4.4,22.6,1.2,0.0,16.2,25.1,,0.0,0.0,0.0,0.012,,-0.5,-2.1,-2.6,0.0,2008,True
9,Trevor Ariza,SF,22,LAL,8,45,15.5,0.618,0.333,0.333,8.1,19.8,14.2,3.7,1.2,1.7,6.8,15.1,,0.1,0.1,0.1,0.156,,2.0,1.7,3.8,0.1,2008,True
10,Hilton Armstrong,C,23,NOH,8,72,14.5,0.603,0.0,0.769,14.2,16.9,15.5,0.0,0.0,7.5,18.7,14.4,,0.1,0.1,0.2,0.12,,-2.3,0.4,-1.9,0.0,2008,True
11,Carlos Arroyo,PG,28,ORL,4,30,4.5,0.615,0.25,0.5,0.0,7.7,3.9,19.9,0.0,0.0,38.1,12.5,,0.0,0.0,0.0,-0.011,,-5.0,-1.6,-6.6,0.0,2008,True
12,Chucky Atkins,SG,33,DEN,1,3,-7.8,0.0,1.0,0.0,0.0,36.8,17.5,0.0,0.0,0.0,0.0,13.8,,0.0,0.0,0.0,-0.298,,-13.5,-2.2,-15.7,0.0,2008,True
13,James Augustine,PF,23,ORL,1,2,54.8,1.0,0.0,0.0,0.0,57.7,29.3,0.0,0.0,0.0,0.0,23.9,,0.0,0.0,0.0,0.466,,21.4,8.4,29.8,0.0,2008,True
14,Leandro Barbosa,SG,25,PHO,5,143,9.5,0.434,0.327,0.2,1.6,14.9,8.2,10.0,1.1,0.0,6.3,20.6,,-0.1,0.1,0.0,0.012,,-1.6,-0.9,-2.5,0.0,2008,True
15,J.J. Barea,PG,23,DAL,1,5,71.7,1.0,0.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.1,,0.1,0.0,0.1,0.561,,41.3,11.5,52.8,0.1,2008,True
16,Andrea Bargnani,PF,22,TOR,5,104,5.2,0.401,0.41,0.051,1.1,6.6,3.8,3.0,2.0,2.8,4.8,18.6,,-0.2,0.0,-0.2,-0.079,,-5.3,-1.1,-6.4,-0.1,2008,True
17,Brent Barry,SF,36,SAS,16,227,14.2,0.696,0.774,0.283,1.0,8.1,4.6,12.1,1.4,0.6,13.1,14.5,,0.5,0.3,0.8,0.161,,1.8,2.1,4.0,0.3,2008,True
18,Brandon Bass,C,22,DAL,5,133,22.1,0.617,0.028,0.694,15.9,12.4,14.2,2.8,1.2,1.6,6.0,17.4,,0.6,0.0,0.5,0.198,,4.3,-0.5,3.8,0.2,2008,True
19,Maceo Baston,PF,32,TOR,1,1,55.6,,,,0.0,0.0,0.0,0.0,53.1,0.0,,0.0,,0.0,0.0,0.0,0.634,,21.8,67.0,88.8,0.0,2008,True
20,Shane Battier,SF,29,HOU,6,246,9.4,0.602,0.556,0.244,3.1,7.5,5.2,2.1,1.4,1.6,13.8,11.2,,0.2,0.2,0.4,0.079,,-1.3,1.6,0.3,0.1,2008,True
21,Raja Bell,SG,31,PHO,5,215,13.7,0.772,0.541,0.432,3.2,12.1,7.6,7.7,0.5,0.3,10.2,10.5,,0.6,0.2,0.8,0.176,,2.9,1.3,4.2,0.3,2008,True
22,Mike Bibby,PG,29,ATL,7,252,7.8,0.455,0.369,0.492,1.5,9.1,5.4,16.7,0.9,0.6,14.1,17.4,,-0.1,-0.1,-0.2,-0.039,,-2.1,-2.9,-5.0,-0.2,2008,True
23,Chauncey Billups*,PG,31,DET,15,480,20.8,0.564,0.372,0.552,1.6,10.2,5.8,30.8,1.4,0.2,8.6,23.9,,1.6,0.4,2.0,0.202,,5.2,0.0,5.2,0.9,2008,True
24,Andray Blatche,PF,21,WAS,6,89,7.9,0.419,0.048,0.571,9.1,17.2,13.1,2.0,1.2,5.8,16.0,16.8,,-0.1,0.1,0.0,-0.02,,-5.3,-0.7,-6.0,-0.1,2008,True
25,Keith Bogans,SG,27,ORL,10,293,7.6,0.501,0.662,0.162,1.6,15.0,8.4,5.8,0.7,0.0,8.8,13.0,,0.1,0.2,0.3,0.05,,-1.7,0.3,-1.4,0.0,2008,True
26,Matt Bonner,PF,27,SAS,2,9,26.8,0.667,0.0,0.0,0.0,25.6,12.8,43.7,0.0,0.0,0.0,15.9,,0.0,0.0,0.1,0.306,,7.8,7.6,15.4,0.0,2008,True
27,Carlos Boozer,PF,26,UTA,12,441,13.8,0.462,0.0,0.306,10.6,28.5,19.2,13.3,0.7,0.4,14.8,25.1,,-0.1,0.4,0.3,0.029,,-0.5,-1.4,-1.9,0.0,2008,True
28,Chris Bosh*,C,23,TOR,5,199,23.0,0.558,0.079,0.472,11.4,14.3,12.8,16.0,2.1,1.0,10.8,27.9,,0.5,0.1,0.6,0.141,,4.1,0.1,4.2,0.3,2008,True
