Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Paul Arizin*,SF,28,PHW,2,22,17.3,0.441,,0.625,,,,7.7,,,,,,0.0,0.0,0.1,0.112,,,,,,1957,True
2,Ernie Beck,SG,25,PHW,2,89,10.4,0.394,,0.079,,,,9.8,,,,,,0.0,0.1,0.0,0.014,,,,,,1957,True
3,Irv Bemoras,SF,26,STL,3,20,14.0,0.483,,0.375,,,,8.0,,,,,,0.0,0.0,0.0,0.105,,,,,,1957,True
4,Al Bianchi,PG,24,SYR,5,97,8.1,0.37,,0.316,,,,14.8,,,,,,-0.1,0.1,0.0,0.013,,,,,,1957,True
5,Jack Coleman,PF,32,STL,10,313,10.1,0.359,,0.301,,,,16.0,,,,,,-0.3,0.1,-0.2,-0.028,,,,,,1957,True
6,Ed Conlin,SG,23,SYR,5,164,17.2,0.465,,0.38,,,,18.0,,,,,,0.3,0.2,0.5,0.149,,,,,,1957,True
7,Larry Costello*,PG,25,PHW,2,16,12.7,0.355,,0.125,,,,23.1,,,,,,0.0,0.0,0.0,-0.012,,,,,,1957,True
8,Bob Cousy*,PG,28,BOS,10,440,17.1,0.409,,0.44,,,,31.8,,,,,,0.2,1.1,1.2,0.134,,,,,,1957,True
9,Walt Davis,PF,26,PHW,2,37,11.8,0.407,,0.308,,,,4.4,,,,,,0.0,0.1,0.0,0.058,,,,,,1957,True
10,George Dempsey,PG,27,PHW,2,74,18.0,0.446,,0.762,,,,26.7,,,,,,0.1,0.1,0.2,0.128,,,,,,1957,True
11,Corky Devlin,SG,25,FTW,1,25,24.4,0.77,,0.125,,,,28.3,,,,,,0.2,0.0,0.1,0.283,,,,,,1957,True
12,Walter Dukes,C,26,MNL,5,177,15.1,0.494,,0.474,,,16.0,3.9,,,,,,0.3,0.1,0.3,0.095,,,,,,1957,True
13,Larry Foust,C,28,FTW,2,64,30.1,0.679,,1.0,,,,12.6,,,,,,0.5,-0.1,0.4,0.312,,,,,,1957,True
14,Dick Garmaker,SG,24,MNL,5,187,9.6,0.391,,0.464,,,7.2,12.1,,,,,,-0.1,0.0,0.0,-0.003,,,,,,1957,True
15,Jack George,SG,28,PHW,2,63,13.4,0.51,,0.4,,,,15.4,,,,,,0.1,0.1,0.2,0.143,,,,,,1957,True
16,Joe Graboski,PF,27,PHW,2,91,12.9,0.39,,0.275,,,,7.5,,,,,,-0.1,0.1,0.0,0.018,,,,,,1957,True
17,Cliff Hagan*,SF,25,STL,10,319,19.7,0.498,,0.441,,,,15.1,,,,,,0.8,0.1,1.0,0.144,,,,,,1957,True
18,Alex Hannum*,PF,33,STL,2,6,-18.4,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,-0.352,,,,,,1957,True
19,Bob Harrison,SG,29,SYR,5,133,5.0,0.327,,0.2,,,,19.1,,,,,,-0.2,0.2,-0.1,-0.021,,,,,,1957,True
20,Tom Heinsohn*,PF,22,BOS,10,370,19.1,0.438,,0.299,,,,9.4,,,,,,0.4,0.8,1.2,0.157,,,,,,1957,True
21,Dick Hemric,PF,23,BOS,2,19,4.1,0.143,,0.0,,,,6.9,,,,,,-0.1,0.1,-0.1,-0.128,,,,,,1957,True
22,Lew Hitch,PF,27,PHW,2,3,39.5,0.532,,2.0,,,,0.0,,,,,,0.0,0.0,0.0,0.348,,,,,,1957,True
23,Joe Holup,SF,22,SYR,5,88,5.8,0.3,,0.429,,,,1.9,,,,,,-0.2,0.1,-0.1,-0.075,,,,,,1957,True
24,Bob Hopkins,C,22,SYR,5,73,15.6,0.443,,0.6,,,,4.9,,,,,,0.1,0.1,0.2,0.108,,,,,,1957,True
25,Bob Houbregs*,C,24,FTW,2,38,17.6,0.504,,0.647,,,,10.3,,,,,,0.1,0.0,0.1,0.113,,,,,,1957,True
26,Mel Hutchins,PF,28,FTW,2,68,11.9,0.348,,0.233,,,,18.0,,,,,,-0.1,-0.1,-0.1,-0.105,,,,,,1957,True
27,Neil Johnston*,C,27,PHW,2,84,16.7,0.341,,0.113,,,,20.3,,,,,,-0.3,0.1,-0.1,-0.06,,,,,,1957,True
28,Ed Kalafat,SF,24,MNL,5,104,21.9,0.635,,0.861,,,8.8,13.2,,,,,,0.6,0.0,0.6,0.283,,,,,,1957,True
29,Billy Kenville,SG,26,FTW,2,30,-2.2,0.149,,0.077,,,,18.9,,,,,,-0.2,0.0,-0.2,-0.297,,,,,,1957,True
30,Red Kerr,C,24,SYR,5,162,24.5,0.489,,0.446,,,,7.3,,,,,,0.4,0.3,0.7,0.208,,,,,,1957,True
31,Slick Leonard*,PG,24,MNL,5,204,19.0,0.48,,0.26,,,5.6,28.7,,,,,,0.5,0.1,0.5,0.122,,,,,,1957,True
32,Earl Lloyd*,SF,28,SYR,5,83,12.5,0.445,,0.367,,,,11.3,,,,,,0.1,0.1,0.2,0.12,,,,,,1957,True
33,Jim Loscutoff,SF,26,BOS,10,259,5.8,0.33,,0.257,,,,2.8,,,,,,-0.6,0.5,0.0,-0.009,,,,,,1957,True
34,Clyde Lovellette*,C,27,MNL,5,181,19.0,0.467,,0.22,,,9.9,10.6,,,,,,0.4,0.0,0.4,0.109,,,,,,1957,True
35,Ed Macauley*,PF,28,STL,10,297,15.5,0.502,,0.679,,,,11.8,,,,,,0.7,0.1,0.8,0.131,,,,,,1957,True
36,Slater Martin*,PG,31,STL,10,439,11.1,0.443,,0.477,,,,17.2,,,,,,0.4,0.1,0.5,0.056,,,,,,1957,True
37,Jack McMahon,SG,28,STL,10,375,9.6,0.406,,0.263,,,,23.9,,,,,,0.0,0.1,0.2,0.021,,,,,,1957,True
38,Chuck Mencel,PG,23,MNL,5,98,4.1,0.313,,0.25,,,5.1,8.0,,,,,,-0.2,0.0,-0.2,-0.087,,,,,,1957,True
39,Vern Mikkelsen*,PF,28,MNL,5,162,15.7,0.449,,0.41,,,10.2,16.1,,,,,,0.2,0.0,0.3,0.077,,,,,,1957,True
40,Jackie Moore,SF,24,PHW,1,1,0.0,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.015,,,,,,1957,True
41,Jack Nichols,PF,30,BOS,10,117,6.3,0.415,,0.125,,,,8.8,,,,,,0.0,0.2,0.2,0.079,,,,,,1957,True
42,Chuck Noble,SG,25,FTW,2,45,8.4,0.391,,0.077,,,,12.2,,,,,,0.0,0.0,0.0,-0.047,,,,,,1957,True
43,Togo Palazzi,SF,24,SYR,5,87,16.1,0.425,,0.184,,,,12.5,,,,,,0.0,0.1,0.2,0.09,,,,,,1957,True
44,Med Park,SG,23,STL,10,183,6.8,0.375,,0.449,,,,9.4,,,,,,-0.1,0.1,0.0,-0.011,,,,,,1957,True
45,Jim Paxson,SF,24,MNL,5,54,11.1,0.377,,0.519,,,9.9,8.1,,,,,,-0.1,0.0,0.0,-0.039,,,,,,1957,True
46,Bob Pettit*,C,24,STL,10,430,25.1,0.504,,0.561,,,,10.6,,,,,,1.5,0.2,1.7,0.186,,,,,,1957,True
47,Andy Phillip*,PG,34,BOS,10,128,7.3,0.385,,0.682,,,,17.6,,,,,,0.0,0.3,0.3,0.096,,,,,,1957,True
48,Frank Ramsey*,SG,25,BOS,10,229,19.2,0.565,,0.72,,,,11.4,,,,,,1.0,0.4,1.4,0.29,,,,,,1957,True
49,Arnie Risen*,C,32,BOS,10,152,15.6,0.495,,0.46,,,,8.3,,,,,,0.4,0.4,0.7,0.235,,,,,,1957,True
