Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Zaid Abdul-Aziz,C,29,SEA,5,60,25.2,0.725,,0.55,7.7,34.1,20.7,5.3,0.0,4.6,,,,0.3,0.0,0.3,0.245,,6.0,1.6,7.6,0.1,1976,True
2,Alvan Adams,C,21,PHO,19,668,19.8,0.503,,0.271,8.5,22.5,15.4,23.0,1.7,1.6,,,,0.7,0.9,1.7,0.122,,3.1,0.9,4.1,1.0,1976,True
3,Don Adams,SF,28,BUF,9,122,9.7,0.461,,0.194,7.4,16.1,11.9,14.6,0.8,0.0,,,,0.0,0.1,0.0,0.014,,-3.6,-0.6,-4.2,-0.1,1976,True
4,Jerome Anderson,SG,22,BOS,4,5,10.9,0.333,,0.0,21.4,0.0,10.6,33.1,0.0,0.0,,,,0.0,0.0,0.0,-0.158,,-0.9,-3.8,-4.7,0.0,1976,True
5,Jim Ard,C,27,BOS,16,110,11.1,0.526,,0.483,9.7,15.4,12.6,10.6,0.4,1.5,,,,0.0,0.2,0.2,0.089,,-3.4,0.7,-2.6,0.0,1976,True
6,Dennis Awtrey,C,27,PHO,19,286,9.7,0.504,,0.733,6.2,17.7,11.8,11.4,0.8,1.7,,,,0.0,0.3,0.3,0.051,,-1.5,0.8,-0.8,0.1,1976,True
7,Mike Bantom,SF,24,SEA,6,114,17.1,0.62,,0.526,9.1,14.8,11.9,10.6,1.6,1.0,,,,0.2,0.0,0.2,0.096,,-1.7,0.5,-1.2,0.0,1976,True
8,Rick Barry*,SF,31,GSW,13,532,20.9,0.489,,0.235,3.8,12.7,8.2,23.0,3.3,1.4,,,,1.0,0.7,1.7,0.151,,3.4,0.9,4.3,0.8,1976,True
9,Dave Bing*,PG,32,WSB,7,209,17.4,0.525,,0.461,3.3,5.5,4.5,23.4,1.7,0.5,,,,0.3,0.3,0.5,0.123,,2.8,-0.8,2.0,0.2,1976,True
10,Tom Boswell,PF,22,BOS,3,3,8.2,0.5,,0.0,0.0,35.3,17.7,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.263,,-15.2,0.1,-15.1,0.0,1976,True
11,Jim Brewer,PF,24,CLE,13,489,12.7,0.467,,0.475,8.3,22.9,15.3,10.9,1.3,1.4,,,,0.2,0.9,1.2,0.114,,1.2,1.0,2.2,0.5,1976,True
12,Junior Bridgeman,SF,22,MIL,3,67,11.0,0.503,,0.55,8.9,10.9,10.1,10.0,0.7,0.0,,,,0.0,0.0,0.0,-0.02,,-3.4,-1.8,-5.2,-0.1,1976,True
13,Gary Brokaw,SG,22,MIL,3,108,24.2,0.701,,0.486,0.0,10.6,6.2,33.2,1.3,1.3,,,,0.5,0.0,0.4,0.199,,4.1,0.6,4.8,0.2,1976,True
14,Fred Brown,SG,27,SEA,6,236,22.2,0.561,,0.331,5.9,8.2,7.0,12.6,2.5,0.0,,,,0.8,0.0,0.8,0.159,,2.8,0.0,2.8,0.3,1976,True
15,Roger Brown,C,25,DET,9,51,7.7,0.465,,0.444,15.0,14.9,15.0,4.6,0.0,1.0,,,,0.0,0.0,0.0,-0.019,,-4.4,-1.7,-6.1,-0.1,1976,True
16,Joe Bryant,PF,21,PHI,3,43,20.0,0.763,,0.583,7.3,26.3,16.4,3.4,1.1,1.3,,,,0.2,0.0,0.2,0.24,,1.5,1.7,3.2,0.1,1976,True
