Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,30,LAL,3,134,21.9,0.526,,0.123,10.4,22.3,16.0,13.7,0.7,4.8,15.4,26.8,,0.2,0.2,0.4,0.13,,2.4,1.3,3.7,0.2,1978,True
2,Tom Abernethy,SF,23,LAL,2,12,11.5,0.41,,0.5,16.6,0.0,8.7,10.4,0.0,0.0,0.0,16.1,,0.0,0.0,0.0,0.123,,0.4,-3.1,-2.8,0.0,1978,True
3,Alvan Adams,C,23,PHO,2,71,10.7,0.472,,0.061,10.4,15.5,12.4,8.9,1.3,0.9,21.0,24.4,,-0.1,0.1,-0.1,-0.04,,-3.7,-2.3,-6.0,-0.1,1978,True
4,Dennis Awtrey,C,29,PHO,2,24,7.7,0.338,,0.25,7.7,0.0,4.6,15.6,2.0,0.0,18.4,9.2,,0.0,0.0,0.0,0.015,,-1.3,-1.1,-2.3,0.0,1978,True
5,Greg Ballard,SF,23,WSB,19,243,13.2,0.457,,0.651,11.0,22.0,16.4,9.2,1.7,0.7,14.7,15.2,,0.2,0.4,0.6,0.122,,0.7,0.5,1.2,0.2,1978,True
6,Butch Beard,PG,30,NYK,6,160,13.2,0.515,,0.208,4.1,9.6,6.7,20.4,2.7,0.6,17.4,14.9,,0.1,0.1,0.2,0.056,,-1.7,1.7,-0.1,0.1,1978,True
7,Kent Benson,C,23,MIL,9,103,7.1,0.503,,0.478,5.3,10.1,7.7,3.4,2.2,1.5,17.7,12.8,,0.0,0.1,0.1,0.044,,-4.5,0.3,-4.2,-0.1,1978,True
8,Henry Bibby,PG,28,PHI,10,289,10.1,0.469,,0.268,3.3,6.4,5.0,21.1,1.8,0.0,19.4,14.9,,0.1,0.3,0.4,0.066,,-1.0,-0.5,-1.5,0.0,1978,True
9,Mike Bratz,PG,22,PHO,2,9,-2.0,0.2,,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,22.4,,0.0,0.0,0.0,-0.247,,-7.3,-5.9,-13.3,0.0,1978,True
10,Jim Brewer,PF,26,CLE,1,9,-10.5,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,-0.1,-0.279,,-14.1,-3.9,-18.0,0.0,1978,True
